gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, domainClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Domain, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Domain, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Domain, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Domain, alt4superdomain
1718-e,1448991891262,1,colorSizeTrial,sizeOnly2Distr2Same,big_pink_phone,target,4,4,NA,NA,small_pink_phone,distractor,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,small_pink_phone,distractor,3,2,NA,NA
1718-e,1448991897444,2,subSuperTrial,distr33,bathrobe,target,2,4,clothing,object,pasta,distrClass3,3,3,NA,food,blackStimulus,NA,5,5,NA,NA,hospital,distrClass3,4,2,NA,place,blackStimulus,NA,1,1,NA,NA
1718-e,1448991904877,3,colorSizeTrial,sizeOnly4Distr1Same,big_blue_guitar,target,3,5,NA,NA,small_green_guitar,distractor,1,3,NA,NA,small_blue_guitar,distractor,4,2,NA,NA,small_green_guitar,distractor,2,1,NA,NA,small_green_guitar,distractor,5,4,NA,NA
1718-e,1448991910647,4,subSuperTrial,distr23,germanShepherd,target,3,2,dog,animal,blackStimulus,NA,5,5,NA,NA,iguana,distrClass2,2,4,NA,animal,church,distrClass3,4,3,NA,place,blackStimulus,NA,1,1,NA,NA
1718-e,1448991918127,5,subSuperTrial,distr22,corn,target,2,4,vegetable,food,blackStimulus,NA,5,5,NA,NA,sandwich,distrClass2,3,2,NA,food,blackStimulus,NA,1,1,NA,NA,pancake,distrClass2,4,3,NA,food
1718-e,1448991923836,6,subSuperTrial,distr12,bra,target,2,4,clothing,object,blackStimulus,NA,5,5,NA,NA,shirt,distrClass1,4,2,clothing,object,backpack,distrClass2,3,3,NA,object,blackStimulus,NA,1,1,NA,NA
1718-e,1448991930931,7,colorSizeTrial,sizeOnly4Distr1Same,small_red_stapler,target,3,1,NA,NA,big_purple_stapler,distractor,2,4,NA,NA,big_purple_stapler,distractor,4,3,NA,NA,big_purple_stapler,distractor,5,2,NA,NA,big_red_stapler,distractor,1,5,NA,NA
1718-e,1448991937620,8,colorSizeTrial,sizeOnly4Distr4Same,small_green_jacket,target,5,1,NA,NA,big_green_jacket,distractor,1,2,NA,NA,big_green_jacket,distractor,3,4,NA,NA,big_green_jacket,distractor,4,5,NA,NA,big_green_jacket,distractor,2,3,NA,NA
1718-e,1448991944133,9,subSuperTrial,distr23,sunflower,target,4,4,flower,plant,blackStimulus,NA,5,5,NA,NA,pottedPlant,distrClass2,2,3,NA,plant,blackStimulus,NA,1,1,NA,NA,sideroadsign,distrClass3,3,2,NA,object
1718-e,1448991953824,10,subSuperTrial,distr12,banjo,target,4,2,instrument,object,violin,distrClass1,3,3,instrument,object,blackStimulus,NA,1,1,NA,NA,eraser,distrClass2,2,4,NA,object,blackStimulus,NA,5,5,NA,NA
1718-e,1448991966062,11,subSuperTrial,distr22,husky,target,4,3,dog,animal,flamingo,distrClass2,2,4,NA,animal,blackStimulus,NA,5,5,NA,NA,lion,distrClass2,3,2,NA,animal,blackStimulus,NA,1,1,NA,NA
1718-e,1448991971370,12,subSuperTrial,distr22,dalmatian,target,2,3,dog,animal,crocodile,distrClass2,3,4,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,bear,distrClass2,4,2,NA,animal
1718-e,1448991976580,13,subSuperTrial,distr33,pineapple,target,4,2,fruit,food,eraser,distrClass3,3,4,NA,object,blackStimulus,NA,5,5,NA,NA,binoculars,distrClass3,2,3,NA,object,blackStimulus,NA,1,1,NA,NA
1718-e,1448991982546,14,subSuperTrial,distr12,igloo,target,4,3,house,place,hospital,distrClass2,2,2,NA,place,rv,distrClass1,3,4,house,place,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
1718-e,1448991988050,15,subSuperTrial,distr22,eggplant,target,3,3,vegetable,food,blackStimulus,NA,5,5,NA,NA,fries,distrClass2,2,4,NA,food,blackStimulus,NA,1,1,NA,NA,cheese,distrClass2,4,2,NA,food
1718-e,1448991992341,16,colorSizeTrial,sizeOnly2Distr2Same,small_purple_billiardball,target,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,big_purple_billiardball,distractor,4,3,NA,NA,big_purple_billiardball,distractor,2,4,NA,NA
1718-e,1448991996469,17,subSuperTrial,distr23,tent,target,3,3,house,place,blackStimulus,NA,5,5,NA,NA,crosswalksign,distrClass3,2,4,NA,object,blackStimulus,NA,1,1,NA,NA,mosque,distrClass2,4,2,NA,place
1718-e,1448992000909,18,colorSizeTrial,sizeOnly4Distr2Same,small_brown_turtle,target,1,5,NA,NA,big_brown_turtle,distractor,2,1,NA,NA,big_black_turtle,distractor,4,3,NA,NA,big_black_turtle,distractor,3,4,NA,NA,big_brown_turtle,distractor,5,2,NA,NA
1718-e,1448992005024,19,subSuperTrial,distr12,bike2,target,3,3,vehicle,object,blackStimulus,NA,1,1,NA,NA,car,distrClass1,2,2,vehicle,object,blackStimulus,NA,5,5,NA,NA,rubberduck,distrClass2,4,4,NA,object
