gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, domainClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Domain, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Domain, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Domain, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Domain, alt4superdomain
9463-9,1448897893875,13,subSuperTrial,distr33,husky,target,2,2,dog,animal,firemanhat,distrClass3,4,3,NA,object,rosemary,distrClass3,3,4,NA,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
9463-9,1448897899988,14,colorSizeTrial,sizeOnly4Distr3Same,small_pink_balloon,target,2,1,NA,NA,big_pink_balloon,distractor,1,2,NA,NA,big_pink_balloon,distractor,4,4,NA,NA,big_pink_balloon,distractor,3,5,NA,NA,big_yellow_balloon,distractor,5,3,NA,NA
9463-9,1448897906610,15,subSuperTrial,distr22,pug,target,4,4,dog,animal,blackStimulus,NA,1,1,NA,NA,flamingo,distrClass2,3,3,NA,animal,penguin,distrClass2,2,2,NA,animal,blackStimulus,NA,5,5,NA,NA
9463-9,1448897912350,16,colorSizeTrial,sizeOnly2Distr1Same,big_pink_weddingcake,target,4,3,NA,NA,small_white_weddingcake,distractor,3,2,NA,NA,small_pink_weddingcake,distractor,2,4,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
9463-9,1448897917348,17,blackStimulus,undefined,blackStimulus,NA,1,1,NA,NA,pasta,distrClass3,2,4,NA,food,blackStimulus,NA,5,5,NA,NA,flamingo,distrClass3,4,3,NA,animal,banjo,target,3,2,instrument,object
9463-9,1448897926914,18,colorSizeTrial,sizeOnly4Distr1Same,big_blue_candle,target,3,4,NA,NA,small_red_candle,distractor,4,3,NA,NA,small_red_candle,distractor,2,2,NA,NA,small_red_candle,distractor,1,1,NA,NA,small_blue_candle,distractor,5,5,NA,NA
9463-9,1448897933811,19,subSuperTrial,distr12,rose,target,4,2,flower,plant,blackStimulus,NA,5,5,NA,NA,daffodil,distrClass1,2,4,flower,plant,cherryTree,distrClass2,3,3,NA,plant,blackStimulus,NA,1,1,NA,NA
9463-9,1448897940258,20,colorSizeTrial,sizeOnly4Distr4Same,small_blue_golfball,target,4,2,NA,NA,big_blue_golfball,distractor,3,5,NA,NA,big_blue_golfball,distractor,2,1,NA,NA,big_blue_golfball,distractor,5,3,NA,NA,big_blue_golfball,distractor,1,4,NA,NA
9463-9,1448897948770,21,subSuperTrial,distr23,cottage,target,2,2,house,place,postoffice,distrClass2,3,4,NA,place,blackStimulus,NA,5,5,NA,NA,fries,distrClass3,4,3,NA,food,blackStimulus,NA,1,1,NA,NA
9463-9,1448897955795,22,colorSizeTrial,colorOnly2Distr1Same,small_pink_hairdryer,distractor,4,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_purple_hairdryer,target,3,3,NA,NA,big_pink_hairdryer,distractor,2,4,NA,NA,blackStimulus,NA,1,1,NA,NA
9463-9,1448897965726,23,colorSizeTrial,colorOnly4Distr2Same,small_yellow_napkin,target,1,2,NA,NA,small_orange_napkin,distractor,4,5,NA,NA,big_orange_napkin,distractor,5,1,NA,NA,small_orange_napkin,distractor,2,4,NA,NA,big_orange_napkin,distractor,3,3,NA,NA
9463-9,1448897973222,24,colorSizeTrial,colorOnly2Distr2Same,big_blue_toothbrush,target,4,3,NA,NA,big_red_toothbrush,distractor,2,4,NA,NA,blackStimulus,NA,1,1,NA,NA,big_red_toothbrush,distractor,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA
9463-9,1448897979300,25,colorSizeTrial,colorOnly4Distr1Same,small_white_phone,target,1,5,NA,NA,big_pink_phone,distractor,2,1,NA,NA,big_pink_phone,distractor,5,4,NA,NA,small_pink_phone,distractor,3,3,NA,NA,big_pink_phone,distractor,4,2,NA,NA
