gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, domainClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Domain, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Domain, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Domain, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Domain, alt4superdomain
6317-a,1448901215942,1,subSuperTrial,distr23,pineapple,target,4,3,fruit,food,blackStimulus,NA,5,5,NA,NA,museum,distrClass3,3,4,NA,place,blackStimulus,NA,1,1,NA,NA,cheese,distrClass2,2,2,NA,food
6317-a,1448901227791,2,colorSizeTrial,colorOnly2Distr1Same,big_green_binder,target,3,2,NA,NA,blackStimulus,NA,1,1,NA,NA,big_blue_binder,distractor,2,4,NA,NA,small_blue_binder,distractor,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA
6317-a,1448901239129,3,colorSizeTrial,colorOnly4Distr3Same,big_orange_billiardball,target,1,1,NA,NA,big_purple_billiardball,distractor,4,2,NA,NA,small_purple_billiardball,distractor,2,3,NA,NA,big_purple_billiardball,distractor,3,4,NA,NA,big_purple_billiardball,distractor,5,5,NA,NA
6317-a,1448901251386,4,subSuperTrial,distr12,husky,target,2,3,dog,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,bear,distrClass2,3,4,NA,animal,greyhound,distrClass1,4,2,dog,animal
6317-a,1448901272019,5,colorSizeTrial,sizeOnly4Distr4Same,big_purple_bike,target,3,3,NA,NA,small_purple_bike,distractor,4,1,NA,NA,small_purple_bike,distractor,2,4,NA,NA,small_purple_bike,distractor,1,5,NA,NA,small_purple_bike,distractor,5,2,NA,NA
6317-a,1448901287709,6,colorSizeTrial,colorOnly4Distr1Same,big_purple_hairdryer,target,3,2,NA,NA,small_pink_hairdryer,distractor,1,1,NA,NA,small_pink_hairdryer,distractor,2,5,NA,NA,big_pink_hairdryer,distractor,5,3,NA,NA,small_pink_hairdryer,distractor,4,4,NA,NA
6317-a,1448901299881,7,colorSizeTrial,sizeOnly4Distr3Same,big_black_book,target,2,2,NA,NA,small_black_book,distractor,3,1,NA,NA,small_blue_book,distractor,1,5,NA,NA,small_black_book,distractor,4,3,NA,NA,small_black_book,distractor,5,4,NA,NA
6317-a,1448901305018,8,subSuperTrial,distr22,boat,target,2,3,vehicle,object,smokedetector,distrClass2,3,2,NA,object,blackStimulus,NA,1,1,NA,NA,rubberduck,distrClass2,4,4,NA,object,blackStimulus,NA,5,5,NA,NA
6317-a,1448901311813,9,subSuperTrial,distr23,trailer,target,4,3,house,place,grasses,distrClass3,2,2,NA,plant,blackStimulus,NA,5,5,NA,NA,church,distrClass2,3,4,NA,place,blackStimulus,NA,1,1,NA,NA
6317-a,1448901323304,10,colorSizeTrial,sizeOnly4Distr3Same,small_green_framee,target,4,1,NA,NA,big_green_framee,distractor,2,3,NA,NA,big_green_framee,distractor,1,5,NA,NA,big_pink_framee,distractor,5,4,NA,NA,big_green_framee,distractor,3,2,NA,NA
6317-a,1448901329570,11,subSuperTrial,distr33,lime,target,3,4,fruit,food,walkietalkie,distrClass3,4,2,NA,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,temple,distrClass3,2,3,NA,place
6317-a,1448901334364,12,subSuperTrial,distr22,bike2,target,2,3,vehicle,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,toilet,distrClass2,3,2,NA,object,firehydrant,distrClass2,4,4,NA,object
6317-a,1448901342804,13,colorSizeTrial,colorOnly2Distr1Same,big_brown_turtle,target,4,4,NA,NA,small_black_turtle,distractor,3,3,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_black_turtle,distractor,2,2,NA,NA
6317-a,1448901348280,14,subSuperTrial,distr23,bathrobe,target,4,2,clothing,object,sushi,distrClass3,2,3,NA,food,cigar,distrClass2,3,4,NA,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
6317-a,1448901357323,15,subSuperTrial,distr12,dalmatian,target,2,3,dog,animal,blackStimulus,NA,1,1,NA,NA,rhino,distrClass2,3,4,NA,animal,chihuahua,distrClass1,4,2,dog,animal,blackStimulus,NA,5,5,NA,NA
6317-a,1448901366471,16,colorSizeTrial,sizeOnly4Distr2Same,big_blue_candle,target,3,5,NA,NA,small_red_candle,distractor,5,4,NA,NA,small_blue_candle,distractor,2,1,NA,NA,small_blue_candle,distractor,1,2,NA,NA,small_red_candle,distractor,4,3,NA,NA
6317-a,1448901373055,17,colorSizeTrial,colorOnly2Distr2Same,small_blue_toothbrush,target,3,4,NA,NA,blackStimulus,NA,1,1,NA,NA,small_red_toothbrush,distractor,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_red_toothbrush,distractor,4,3,NA,NA
6317-a,1448901380360,18,colorSizeTrial,sizeOnly4Distr2Same,small_red_flower,target,2,2,NA,NA,big_red_flower,distractor,4,5,NA,NA,big_purple_flower,distractor,1,3,NA,NA,big_purple_flower,distractor,3,4,NA,NA,big_red_flower,distractor,5,1,NA,NA
6317-a,1448901389484,19,colorSizeTrial,colorOnly4Distr2Same,big_black_avocado,target,2,1,NA,NA,big_green_avocado,distractor,3,5,NA,NA,big_green_avocado,distractor,5,3,NA,NA,small_green_avocado,distractor,4,2,NA,NA,small_green_avocado,distractor,1,4,NA,NA
6317-a,1448901419919,20,colorSizeTrial,colorOnly4Distr1Same,small_black_comb,target,1,1,NA,NA,big_blue_comb,distractor,3,4,NA,NA,big_blue_comb,distractor,4,5,NA,NA,small_blue_comb,distractor,5,3,NA,NA,big_blue_comb,distractor,2,2,NA,NA
6317-a,1448901428453,21,subSuperTrial,distr23,grapefruit,target,3,2,fruit,food,pasta,distrClass2,2,4,NA,food,blackStimulus,NA,1,1,NA,NA,tooth,distrClass3,4,3,NA,object,blackStimulus,NA,5,5,NA,NA
6317-a,1448901434606,22,colorSizeTrial,colorOnly4Distr4Same,small_blue_golfball,target,5,3,NA,NA,small_pink_golfball,distractor,4,1,NA,NA,small_pink_golfball,distractor,1,4,NA,NA,small_pink_golfball,distractor,2,5,NA,NA,small_pink_golfball,distractor,3,2,NA,NA
6317-a,1448901445224,23,colorSizeTrial,sizeOnly4Distr2Same,big_yellow_shoe,target,1,5,NA,NA,small_white_shoe,distractor,3,1,NA,NA,small_yellow_shoe,distractor,5,2,NA,NA,small_white_shoe,distractor,2,4,NA,NA,small_yellow_shoe,distractor,4,3,NA,NA
6317-a,1448901455249,24,colorSizeTrial,sizeOnly4Distr1Same,big_yellow_napkin,target,3,4,NA,NA,small_orange_napkin,distractor,5,2,NA,NA,small_orange_napkin,distractor,4,5,NA,NA,small_orange_napkin,distractor,2,1,NA,NA,small_yellow_napkin,distractor,1,3,NA,NA
6317-a,1448901463251,25,subSuperTrial,distr23,swimsuit,target,4,2,clothing,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,cherryTree,distrClass3,3,3,NA,plant,football,distrClass2,2,4,NA,object
6317-a,1448901470393,26,colorSizeTrial,colorOnly4Distr3Same,big_blue_rug,target,2,4,NA,NA,big_purple_rug,distractor,4,2,NA,NA,small_purple_rug,distractor,5,5,NA,NA,big_purple_rug,distractor,3,3,NA,NA,big_purple_rug,distractor,1,1,NA,NA
6317-a,1448901481704,27,colorSizeTrial,sizeOnly2Distr1Same,big_purple_butterfly,target,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_butterfly,distractor,4,2,NA,NA,small_purple_butterfly,distractor,3,4,NA,NA
6317-a,1448901488960,28,colorSizeTrial,colorOnly4Distr4Same,small_white_phone,target,3,4,NA,NA,small_pink_phone,distractor,4,5,NA,NA,small_pink_phone,distractor,5,2,NA,NA,small_pink_phone,distractor,1,3,NA,NA,small_pink_phone,distractor,2,1,NA,NA
6317-a,1448901492990,29,subSuperTrial,distr33,bed,target,4,3,furniture,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,egg,distrClass3,3,2,NA,food,rhino,distrClass3,2,4,NA,animal
6317-a,1448901497323,30,subSuperTrial,distr12,piano,target,3,2,instrument,object,trumpet,distrClass1,2,4,instrument,object,pencil,distrClass2,4,3,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
6317-a,1448901508559,31,subSuperTrial,distr12,wardrobe,target,3,4,furniture,object,crosswalksign,distrClass2,2,2,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,dresser,distrClass1,4,3,furniture,object
6317-a,1448901516747,32,colorSizeTrial,sizeOnly4Distr1Same,small_purple_bracelet,target,2,3,NA,NA,big_green_bracelet,distractor,3,5,NA,NA,big_purple_bracelet,distractor,5,4,NA,NA,big_green_bracelet,distractor,1,2,NA,NA,big_green_bracelet,distractor,4,1,NA,NA
6317-a,1448901521395,33,subSuperTrial,distr33,tulip,target,2,3,flower,plant,blackStimulus,NA,5,5,NA,NA,tire,distrClass3,4,4,NA,object,basketball,distrClass3,3,2,NA,object,blackStimulus,NA,1,1,NA,NA
6317-a,1448901527660,34,subSuperTrial,distr33,bookcase,target,4,2,furniture,object,pancake,distrClass3,2,3,NA,food,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,mosque,distrClass3,3,4,NA,place
6317-a,1448901534327,35,colorSizeTrial,colorOnly4Distr2Same,big_purple_coathanger,target,5,5,NA,NA,big_orange_coathanger,distractor,3,4,NA,NA,small_orange_coathanger,distractor,1,1,NA,NA,big_orange_coathanger,distractor,2,3,NA,NA,small_orange_coathanger,distractor,4,2,NA,NA
6317-a,1448901545072,36,colorSizeTrial,sizeOnly2Distr1Same,small_red_stapler,target,4,4,NA,NA,big_red_stapler,distractor,3,2,NA,NA,blackStimulus,NA,1,1,NA,NA,big_purple_stapler,distractor,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA
6317-a,1448901554604,37,colorSizeTrial,sizeOnly2Distr2Same,big_blue_ornament,target,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,small_blue_ornament,distractor,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_ornament,distractor,4,4,NA,NA
6317-a,1448901559439,38,colorSizeTrial,colorOnly2Distr2Same,small_white_weddingcake,target,4,4,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_pink_weddingcake,distractor,3,3,NA,NA,small_pink_weddingcake,distractor,2,2,NA,NA
6317-a,1448901564989,39,subSuperTrial,distr12,belt2,target,2,2,clothing,object,socks,distrClass1,3,4,clothing,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,camera,distrClass2,4,3,NA,object
6317-a,1448901576181,40,subSuperTrial,distr12,pug,target,3,2,dog,animal,blackStimulus,NA,1,1,NA,NA,penguin,distrClass2,4,4,NA,animal,collie,distrClass1,2,3,dog,animal,blackStimulus,NA,5,5,NA,NA
6317-a,1448901587719,41,colorSizeTrial,sizeOnly4Distr4Same,big_green_pepper,target,4,1,NA,NA,small_green_pepper,distractor,2,3,NA,NA,small_green_pepper,distractor,3,4,NA,NA,small_green_pepper,distractor,1,2,NA,NA,small_green_pepper,distractor,5,5,NA,NA
6317-a,1448901593016,42,subSuperTrial,distr22,bra,target,2,3,clothing,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,laptop,distrClass2,4,4,NA,object,tooth,distrClass2,3,2,NA,object
6317-a,1448901602391,43,colorSizeTrial,sizeOnly4Distr4Same,big_red_chair,target,2,1,NA,NA,small_red_chair,distractor,1,3,NA,NA,small_red_chair,distractor,4,5,NA,NA,small_red_chair,distractor,5,4,NA,NA,small_red_chair,distractor,3,2,NA,NA
6317-a,1448901608558,44,colorSizeTrial,sizeOnly4Distr4Same,big_orange_cushion,target,2,4,NA,NA,small_orange_cushion,distractor,4,2,NA,NA,small_orange_cushion,distractor,1,5,NA,NA,small_orange_cushion,distractor,3,3,NA,NA,small_orange_cushion,distractor,5,1,NA,NA
6317-a,1448901613467,45,subSuperTrial,distr23,germanShepherd,target,4,4,dog,animal,bread,distrClass3,3,3,NA,food,blackStimulus,NA,1,1,NA,NA,horse,distrClass2,2,2,NA,animal,blackStimulus,NA,5,5,NA,NA
6317-a,1448901622861,46,colorSizeTrial,sizeOnly4Distr1Same,big_yellow_balloon,target,4,4,NA,NA,small_pink_balloon,distractor,5,2,NA,NA,small_pink_balloon,distractor,3,3,NA,NA,small_yellow_balloon,distractor,2,5,NA,NA,small_pink_balloon,distractor,1,1,NA,NA
6317-a,1448901627981,47,subSuperTrial,distr23,igloo,target,2,3,house,place,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,museum,distrClass2,4,4,NA,place,eraser,distrClass3,3,2,NA,object
6317-a,1448901643553,48,colorSizeTrial,sizeOnly2Distr1Same,big_purple_rock,target,2,4,NA,NA,small_purple_rock,distractor,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,small_green_rock,distractor,4,3,NA,NA
6317-a,1448901652894,49,subSuperTrial,distr12,kiwi,target,2,4,fruit,food,blackStimulus,NA,5,5,NA,NA,banana,distrClass1,3,3,fruit,food,blackStimulus,NA,1,1,NA,NA,pancake,distrClass2,4,2,NA,food
