gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
6391-c,1449202121609,1,subSuperTrial,distr33,popcorn,distrClass3,3,4,NA,snack,diningTable,target,2,2,table,furniture,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,iguana,distrClass3,4,3,NA,animal
6391-c,1449202124401,2,subSuperTrial,distr23,bed,distrClass2,2,4,NA,furniture,blackStimulus,NA,1,1,NA,NA,rhino,distrClass3,3,3,NA,animal,blackStimulus,NA,5,5,NA,NA,picnicTable,target,4,2,table,furniture
6391-c,1449202127313,3,subSuperTrial,distr22,rhino,distrClass3,2,4,NA,animal,squirrel,distrClass2,3,3,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,parrot,target,4,2,bird,animal
6391-c,1449202130562,4,colorSizeTrial,sizeOnly2Distr1Same,small_brown_belt,target,4,4,NA,NA,blackStimulus,NA,1,1,NA,NA,big_black_belt,distractor,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_brown_belt,distractor,2,3,NA,NA
6391-c,1449202133215,5,subSuperTrial,distr33,ambulance,distrClass3,3,4,NA,vehicle,iguana,distrClass3,4,3,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,rose,target,2,2,flower,plant
6391-c,1449202142105,6,colorSizeTrial,sizeOnly3Distr2Same,small_purple_bike,target,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_bike,distractor,3,1,NA,NA,big_red_bike,distractor,2,2,NA,NA,big_purple_bike,distractor,1,3,NA,NA
6391-c,1449202145355,7,subSuperTrial,distr33,mnMs,target,4,4,candy,snack,blackStimulus,NA,5,5,NA,NA,gloves,distrClass3,3,3,NA,clothing,blackStimulus,NA,1,1,NA,NA,lamp,distrClass3,2,2,NA,furniture
6391-c,1449202148385,8,subSuperTrial,distr12,germanShepherd,target,3,4,dog,animal,blackStimulus,NA,5,5,NA,NA,lion,distrClass2,2,3,NA,animal,blackStimulus,NA,1,1,NA,NA,greyhound,distrClass1,4,2,dog,animal
6391-c,1449202151243,9,colorSizeTrial,sizeOnly2Distr1Same,big_yellow_shoe,distractor,3,4,NA,NA,small_white_shoe,target,2,3,NA,NA,big_white_shoe,distractor,4,2,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
6391-c,1449202153889,10,colorSizeTrial,sizeOnly3Distr2Same,small_blue_rug,distractor,1,4,NA,NA,small_purple_rug,distractor,2,1,NA,NA,small_purple_rug,distractor,4,3,NA,NA,big_purple_rug,target,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA
6391-c,1449202156586,11,colorSizeTrial,sizeOnly4Distr3Same,small_green_guitar,distractor,2,4,NA,NA,small_green_guitar,distractor,5,3,NA,NA,big_green_guitar,target,1,1,NA,NA,small_green_guitar,distractor,3,5,NA,NA,small_blue_guitar,distractor,4,2,NA,NA
6391-c,1449202159194,12,colorSizeTrial,sizeOnly3Distr2Same,big_white_weddingcake,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_white_weddingcake,distractor,2,2,NA,NA,small_white_weddingcake,target,1,3,NA,NA,big_pink_weddingcake,distractor,4,1,NA,NA
6391-c,1449202161753,13,colorSizeTrial,colorOnly3Distr3Same,small_pink_framee,distractor,2,4,NA,NA,small_green_framee,target,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_pink_framee,distractor,4,3,NA,NA,small_pink_framee,distractor,3,2,NA,NA
6391-c,1449202165186,14,subSuperTrial,distr33,bookcase,distrClass3,2,4,NA,furniture,blackStimulus,NA,1,1,NA,NA,gloves,distrClass3,4,3,NA,clothing,blackStimulus,NA,5,5,NA,NA,suv,target,3,2,car,vehicle
