noun	year	match_count	volume_count
PicnicTables_NOUN	1931	2	2
PicnicTables_NOUN	1943	1	1
PicnicTables_NOUN	1950	2	1
PicnicTables_NOUN	1951	1	1
PicnicTables_NOUN	1954	6	3
PicnicTables_NOUN	1955	1	1
PicnicTables_NOUN	1957	4	2
PicnicTables_NOUN	1958	6	2
PicnicTables_NOUN	1959	4	3
PicnicTables_NOUN	1960	11	9
PicnicTables_NOUN	1961	1	1
PicnicTables_NOUN	1962	2	2
PicnicTables_NOUN	1963	2	2
PicnicTables_NOUN	1964	7	5
PicnicTables_NOUN	1967	11	7
PicnicTables_NOUN	1968	3	3
PicnicTables_NOUN	1969	1	1
PicnicTables_NOUN	1970	5	4
PicnicTables_NOUN	1971	6	4
PicnicTables_NOUN	1972	2	2
PicnicTables_NOUN	1973	5	3
PicnicTables_NOUN	1974	2	2
PicnicTables_NOUN	1975	2	2
PicnicTables_NOUN	1976	3	3
PicnicTables_NOUN	1977	4	4
PicnicTables_NOUN	1978	2	2
PicnicTables_NOUN	1979	8	4
PicnicTables_NOUN	1980	3	3
PicnicTables_NOUN	1981	1	1
PicnicTables_NOUN	1982	5	2
PicnicTables_NOUN	1983	3	3
PicnicTables_NOUN	1984	2	2
PicnicTables_NOUN	1985	7	7
PicnicTables_NOUN	1986	4	4
PicnicTables_NOUN	1987	7	6
PicnicTables_NOUN	1988	3	2
PicnicTables_NOUN	1989	11	3
PicnicTables_NOUN	1990	4	4
PicnicTables_NOUN	1991	2	2
PicnicTables_NOUN	1992	7	5
PicnicTables_NOUN	1993	12	6
PicnicTables_NOUN	1994	29	12
PicnicTables_NOUN	1995	39	8
PicnicTables_NOUN	1996	16	10
PicnicTables_NOUN	1997	3	3
PicnicTables_NOUN	1998	8	8
PicnicTables_NOUN	1999	4	4
PicnicTables_NOUN	2000	2	2
PicnicTables_NOUN	2001	10	9
PicnicTables_NOUN	2002	8	8
PicnicTables_NOUN	2003	16	6
PicnicTables_NOUN	2004	50	5
PicnicTables_NOUN	2005	48	11
PicnicTables_NOUN	2006	26	9
PicnicTables_NOUN	2007	28	12
PicnicTables_NOUN	2008	64	9
picnictables_NOUN	1817	3	1
picnictables_NOUN	1855	8	4
picnictables_NOUN	1862	1	1
picnictables_NOUN	1883	3	3
picnictables_NOUN	1887	1	1
picnictables_NOUN	1896	2	2
picnictables_NOUN	1897	1	1
picnictables_NOUN	1899	1	1
picnictables_NOUN	1900	1	1
picnictables_NOUN	1903	5	5
picnictables_NOUN	1904	2	2
picnictables_NOUN	1905	1	1
picnictables_NOUN	1906	1	1
picnictables_NOUN	1910	2	2
picnictables_NOUN	1912	6	6
picnictables_NOUN	1913	8	8
picnictables_NOUN	1914	3	3
picnictables_NOUN	1916	3	3
picnictables_NOUN	1917	6	6
picnictables_NOUN	1918	3	3
picnictables_NOUN	1919	5	3
picnictables_NOUN	1921	1	1
picnictables_NOUN	1922	3	3
picnictables_NOUN	1923	2	2
picnictables_NOUN	1924	3	3
picnictables_NOUN	1926	8	6
picnictables_NOUN	1927	10	9
picnictables_NOUN	1928	6	6
picnictables_NOUN	1929	5	5
picnictables_NOUN	1930	2	2
picnictables_NOUN	1931	4	3
picnictables_NOUN	1932	5	4
picnictables_NOUN	1933	2	2
