noun	year	match_count	volume_count
Minivans_NOUN	1966	1	1
Minivans_NOUN	1971	1	1
Minivans_NOUN	1975	2	2
Minivans_NOUN	1977	1	1
Minivans_NOUN	1979	4	4
Minivans_NOUN	1980	1	1
Minivans_NOUN	1981	2	2
Minivans_NOUN	1982	1	1
Minivans_NOUN	1983	4	2
Minivans_NOUN	1984	7	3
Minivans_NOUN	1985	4	4
Minivans_NOUN	1986	11	7
Minivans_NOUN	1987	21	10
Minivans_NOUN	1988	20	5
Minivans_NOUN	1989	41	12
Minivans_NOUN	1990	48	22
Minivans_NOUN	1991	94	28
Minivans_NOUN	1992	67	23
Minivans_NOUN	1993	58	35
Minivans_NOUN	1994	140	75
Minivans_NOUN	1995	107	63
Minivans_NOUN	1996	86	54
Minivans_NOUN	1997	91	58
Minivans_NOUN	1998	122	81
Minivans_NOUN	1999	107	66
Minivans_NOUN	2000	121	85
Minivans_NOUN	2001	129	76
Minivans_NOUN	2002	190	105
Minivans_NOUN	2003	178	74
Minivans_NOUN	2004	122	64
Minivans_NOUN	2005	117	85
Minivans_NOUN	2006	110	74
Minivans_NOUN	2007	128	79
Minivans_NOUN	2008	111	80
minivan_NOUN	1914	1	1
minivan_NOUN	1942	1	1
minivan_NOUN	1948	4	3
minivan_NOUN	1951	3	2
minivan_NOUN	1960	2	1
minivan_NOUN	1962	2	2
minivan_NOUN	1963	3	1
minivan_NOUN	1965	1	1
minivan_NOUN	1967	3	2
minivan_NOUN	1968	2	2
minivan_NOUN	1969	2	2
minivan_NOUN	1970	6	5
minivan_NOUN	1971	6	4
minivan_NOUN	1972	9	5
minivan_NOUN	1974	3	3
minivan_NOUN	1975	7	7
minivan_NOUN	1976	2	2
minivan_NOUN	1977	5	5
minivan_NOUN	1978	12	7
minivan_NOUN	1979	18	11
minivan_NOUN	1980	9	8
minivan_NOUN	1981	8	7
minivan_NOUN	1982	8	7
minivan_NOUN	1983	85	14
minivan_NOUN	1984	79	35
minivan_NOUN	1985	83	35
minivan_NOUN	1986	144	64
minivan_NOUN	1987	149	76
minivan_NOUN	1988	190	91
minivan_NOUN	1989	194	115
minivan_NOUN	1990	320	171
minivan_NOUN	1991	508	226
minivan_NOUN	1992	797	314
minivan_NOUN	1993	1049	338
minivan_NOUN	1994	1356	523
minivan_NOUN	1995	1685	641
minivan_NOUN	1996	1964	790
minivan_NOUN	1997	2190	884
minivan_NOUN	1998	2513	1012
minivan_NOUN	1999	2411	1140
minivan_NOUN	2000	3216	1380
minivan_NOUN	2001	3614	1511
minivan_NOUN	2002	4459	1816
minivan_NOUN	2003	4887	2173
minivan_NOUN	2004	5434	2273
minivan_NOUN	2005	5583	2443
minivan_NOUN	2006	5512	2534
minivan_NOUN	2007	5528	2624
minivan_NOUN	2008	5434	2396
minivans_NOUN	1957	1	1
minivans_NOUN	1965	1	1
minivans_NOUN	1966	1	1
minivans_NOUN	1967	4	2
minivans_NOUN	1969	2	2
minivans_NOUN	1970	5	5
minivans_NOUN	1971	2	2
minivans_NOUN	1972	3	2
minivans_NOUN	1974	6	5
minivans_NOUN	1975	6	6
minivans_NOUN	1977	3	3
minivans_NOUN	1979	1	1
minivans_NOUN	1980	5	5
minivans_NOUN	1981	5	3
minivans_NOUN	1982	2	2
minivans_NOUN	1983	138	9
minivans_NOUN	1984	55	25
minivans_NOUN	1985	33	22
minivans_NOUN	1986	69	46
minivans_NOUN	1987	92	64
minivans_NOUN	1988	83	58
minivans_NOUN	1989	152	88
minivans_NOUN	1990	313	146
minivans_NOUN	1991	337	140
minivans_NOUN	1992	503	214
minivans_NOUN	1993	721	270
minivans_NOUN	1994	848	346
minivans_NOUN	1995	1013	363
minivans_NOUN	1996	947	440
minivans_NOUN	1997	1095	475
minivans_NOUN	1998	1372	555
minivans_NOUN	1999	1088	526
minivans_NOUN	2000	1514	728
minivans_NOUN	2001	1561	781
minivans_NOUN	2002	1897	890
minivans_NOUN	2003	1874	940
minivans_NOUN	2004	2141	979
minivans_NOUN	2005	1770	982
minivans_NOUN	2006	1589	1001
minivans_NOUN	2007	1628	1038
minivans_NOUN	2008	1470	933
Minivan_NOUN	1956	1	1
Minivan_NOUN	1966	1	1
Minivan_NOUN	1968	2	1
Minivan_NOUN	1969	1	1
Minivan_NOUN	1972	1	1
Minivan_NOUN	1974	3	1
Minivan_NOUN	1975	1	1
Minivan_NOUN	1976	1	1
Minivan_NOUN	1977	27	1
Minivan_NOUN	1978	4	3
Minivan_NOUN	1979	4	1
Minivan_NOUN	1980	12	2
Minivan_NOUN	1981	1	1
Minivan_NOUN	1982	2	1
Minivan_NOUN	1983	3	1
Minivan_NOUN	1984	3	1
Minivan_NOUN	1985	5	4
Minivan_NOUN	1986	46	7
Minivan_NOUN	1987	29	10
Minivan_NOUN	1988	9	7
Minivan_NOUN	1989	22	11
Minivan_NOUN	1990	17	15
Minivan_NOUN	1991	52	25
Minivan_NOUN	1992	63	21
Minivan_NOUN	1993	124	35
Minivan_NOUN	1994	275	56
Minivan_NOUN	1995	179	64
Minivan_NOUN	1996	485	57
Minivan_NOUN	1997	172	63
Minivan_NOUN	1998	103	52
Minivan_NOUN	1999	71	39
Minivan_NOUN	2000	137	68
Minivan_NOUN	2001	194	105
Minivan_NOUN	2002	127	80
Minivan_NOUN	2003	192	87
Minivan_NOUN	2004	207	108
Minivan_NOUN	2005	244	103
Minivan_NOUN	2006	177	90
Minivan_NOUN	2007	177	101
Minivan_NOUN	2008	157	96
