noun	year	match_count	volume_count
Eagles_NOUN	1563	5	1
Eagles_NOUN	1588	5	1
Eagles_NOUN	1590	4	2
Eagles_NOUN	1592	2	1
Eagles_NOUN	1595	2	2
Eagles_NOUN	1605	1	1
Eagles_NOUN	1623	6	2
Eagles_NOUN	1629	1	1
Eagles_NOUN	1631	2	1
Eagles_NOUN	1634	15	3
Eagles_NOUN	1637	2	1
Eagles_NOUN	1638	1	1
Eagles_NOUN	1642	2	2
Eagles_NOUN	1643	1	1
Eagles_NOUN	1644	1	1
Eagles_NOUN	1645	1	1
Eagles_NOUN	1650	2	2
Eagles_NOUN	1652	1	1
Eagles_NOUN	1653	2	1
Eagles_NOUN	1656	1	1
Eagles_NOUN	1657	1	1
Eagles_NOUN	1658	3	1
Eagles_NOUN	1659	3	1
Eagles_NOUN	1665	1	1
Eagles_NOUN	1667	3	2
Eagles_NOUN	1668	1	1
Eagles_NOUN	1669	1	1
Eagles_NOUN	1670	1	1
Eagles_NOUN	1673	3	2
Eagles_NOUN	1675	12	5
Eagles_NOUN	1676	4	2
Eagles_NOUN	1677	2	2
Eagles_NOUN	1678	7	5
Eagles_NOUN	1680	1	1
Eagles_NOUN	1681	7	5
Eagles_NOUN	1682	1	1
Eagles_NOUN	1683	2	1
Eagles_NOUN	1684	8	5
Eagles_NOUN	1685	1	1
Eagles_NOUN	1686	9	2
Eagles_NOUN	1688	8	5
Eagles_NOUN	1689	2	1
Eagles_NOUN	1690	1	1
Eagles_NOUN	1692	7	1
Eagles_NOUN	1694	15	4
Eagles_NOUN	1695	2	2
Eagles_NOUN	1696	5	3
Eagles_NOUN	1697	2	1
Eagles_NOUN	1698	9	7
Eagles_NOUN	1699	1	1
Eagles_NOUN	1700	13	5
Eagles_NOUN	1701	8	6
Eagles_NOUN	1702	19	8
Eagles_NOUN	1703	29	9
Eagles_NOUN	1704	13	8
Eagles_NOUN	1705	9	4
Eagles_NOUN	1706	14	10
Eagles_NOUN	1707	7	7
Eagles_NOUN	1708	22	11
Eagles_NOUN	1709	6	6
Eagles_NOUN	1710	5	4
Eagles_NOUN	1711	18	7
Eagles_NOUN	1712	3	3
Eagles_NOUN	1713	6	6
Eagles_NOUN	1714	4	4
Eagles_NOUN	1715	4	3
Eagles_NOUN	1716	4	3
Eagles_NOUN	1717	10	10
Eagles_NOUN	1718	7	4
Eagles_NOUN	1719	13	12
Eagles_NOUN	1720	21	11
Eagles_NOUN	1721	5	3
Eagles_NOUN	1722	16	9
Eagles_NOUN	1723	15	9
Eagles_NOUN	1724	28	12
Eagles_NOUN	1725	26	17
Eagles_NOUN	1726	39	25
Eagles_NOUN	1727	23	20
Eagles_NOUN	1728	9	7
Eagles_NOUN	1729	14	9
Eagles_NOUN	1730	24	12
Eagles_NOUN	1731	4	4
Eagles_NOUN	1732	12	11
Eagles_NOUN	1734	16	4
Eagles_NOUN	1735	8	8
Eagles_NOUN	1736	14	6
Eagles_NOUN	1737	34	12
Eagles_NOUN	1738	32	10
Eagles_NOUN	1739	21	14
Eagles_NOUN	1740	15	8
Eagles_NOUN	1741	11	9
Eagles_NOUN	1742	22	9
Eagles_NOUN	1743	5	5
Eagles_NOUN	1744	20	12
Eagles_NOUN	1745	7	5
Eagles_NOUN	1746	15	5
Eagles_NOUN	1747	17	12
Eagles_NOUN	1748	15	11
Eagles_NOUN	1749	50	19
Eagles_NOUN	1750	18	12
Eagles_NOUN	1751	15	10
Eagles_NOUN	1752	14	10
Eagles_NOUN	1753	47	15
Eagles_NOUN	1754	12	8
Eagles_NOUN	1755	14	7
Eagles_NOUN	1756	4	3
Eagles_NOUN	1757	10	4
Eagles_NOUN	1758	12	9
Eagles_NOUN	1759	16	10
Eagles_NOUN	1760	12	4
Eagles_NOUN	1761	21	11
Eagles_NOUN	1762	4	4
Eagles_NOUN	1763	8	3
Eagles_NOUN	1764	7	4
Eagles_NOUN	1765	7	5
Eagles_NOUN	1766	8	5
Eagles_NOUN	1767	4	4
Eagles_NOUN	1768	18	12
Eagles_NOUN	1769	5	2
Eagles_NOUN	1770	27	11
Eagles_NOUN	1771	4	3
Eagles_NOUN	1772	12	7
Eagles_NOUN	1773	4	3
Eagles_NOUN	1774	12	8
Eagles_NOUN	1775	7	5
Eagles_NOUN	1776	40	18
Eagles_NOUN	1777	14	8
Eagles_NOUN	1778	2	2
Eagles_NOUN	1779	8	7
Eagles_NOUN	1780	12	11
Eagles_NOUN	1781	35	19
Eagles_NOUN	1782	7	7
Eagles_NOUN	1783	4	3
Eagles_NOUN	1784	11	7
Eagles_NOUN	1785	12	10
Eagles_NOUN	1786	21	8
Eagles_NOUN	1787	11	11
Eagles_NOUN	1788	9	9
Eagles_NOUN	1789	19	13
Eagles_NOUN	1790	16	6
Eagles_NOUN	1791	18	7
Eagles_NOUN	1792	18	15
Eagles_NOUN	1793	17	14
Eagles_NOUN	1794	9	9
Eagles_NOUN	1795	23	14
Eagles_NOUN	1796	10	10
Eagles_NOUN	1797	24	14
Eagles_NOUN	1798	11	7
Eagles_NOUN	1799	29	12
Eagles_NOUN	1800	20	14
Eagles_NOUN	1801	17	11
Eagles_NOUN	1802	56	26
Eagles_NOUN	1803	25	12
Eagles_NOUN	1804	70	43
Eagles_NOUN	1805	49	39
Eagles_NOUN	1806	32	29
Eagles_NOUN	1807	65	50
Eagles_NOUN	1808	69	20
Eagles_NOUN	1809	41	27
Eagles_NOUN	1810	28	23
Eagles_NOUN	1811	48	33
Eagles_NOUN	1812	78	56
Eagles_NOUN	1813	76	42
Eagles_NOUN	1814	52	36
Eagles_NOUN	1815	141	53
Eagles_NOUN	1816	73	26
Eagles_NOUN	1817	54	32
Eagles_NOUN	1818	55	47
Eagles_NOUN	1819	40	40
Eagles_NOUN	1820	89	48
Eagles_NOUN	1821	40	29
Eagles_NOUN	1822	88	68
Eagles_NOUN	1823	63	39
Eagles_NOUN	1824	69	61
Eagles_NOUN	1825	50	36
Eagles_NOUN	1826	69	53
Eagles_NOUN	1827	70	55
Eagles_NOUN	1828	119	57
Eagles_NOUN	1829	93	55
Eagles_NOUN	1830	79	54
Eagles_NOUN	1831	158	53
Eagles_NOUN	1832	162	65
Eagles_NOUN	1833	123	66
Eagles_NOUN	1834	59	42
Eagles_NOUN	1835	214	64
Eagles_NOUN	1836	179	78
Eagles_NOUN	1837	114	56
Eagles_NOUN	1838	159	87
Eagles_NOUN	1839	114	79
Eagles_NOUN	1840	144	78
Eagles_NOUN	1841	100	76
Eagles_NOUN	1842	95	67
Eagles_NOUN	1843	161	68
Eagles_NOUN	1844	189	75
Eagles_NOUN	1845	89	58
Eagles_NOUN	1846	92	66
Eagles_NOUN	1847	84	63
Eagles_NOUN	1848	173	71
Eagles_NOUN	1849	164	98
Eagles_NOUN	1850	128	86
Eagles_NOUN	1851	201	105
Eagles_NOUN	1852	208	108
Eagles_NOUN	1853	157	116
Eagles_NOUN	1854	212	105
Eagles_NOUN	1855	150	102
Eagles_NOUN	1856	219	125
Eagles_NOUN	1857	234	99
Eagles_NOUN	1858	191	97
Eagles_NOUN	1859	314	143
Eagles_NOUN	1860	229	132
Eagles_NOUN	1861	188	114
Eagles_NOUN	1862	283	84
Eagles_NOUN	1863	132	81
Eagles_NOUN	1864	854	85
Eagles_NOUN	1865	166	97
Eagles_NOUN	1866	231	108
Eagles_NOUN	1867	162	98
Eagles_NOUN	1868	212	116
Eagles_NOUN	1869	196	103
Eagles_NOUN	1870	309	108
Eagles_NOUN	1871	257	101
Eagles_NOUN	1872	266	107
Eagles_NOUN	1873	295	116
Eagles_NOUN	1874	472	149
Eagles_NOUN	1875	343	148
Eagles_NOUN	1876	1091	176
Eagles_NOUN	1877	175	101
Eagles_NOUN	1878	208	127
Eagles_NOUN	1879	246	164
Eagles_NOUN	1880	507	138
Eagles_NOUN	1881	152	121
Eagles_NOUN	1882	303	140
Eagles_NOUN	1883	404	208
Eagles_NOUN	1884	367	193
Eagles_NOUN	1885	342	206
Eagles_NOUN	1886	239	130
Eagles_NOUN	1887	222	143
Eagles_NOUN	1888	280	150
Eagles_NOUN	1889	192	131
Eagles_NOUN	1890	267	141
Eagles_NOUN	1891	369	177
Eagles_NOUN	1892	533	139
Eagles_NOUN	1893	407	185
Eagles_NOUN	1894	241	165
Eagles_NOUN	1895	609	244
Eagles_NOUN	1896	400	205
Eagles_NOUN	1897	609	227
Eagles_NOUN	1898	540	217
Eagles_NOUN	1899	327	211
Eagles_NOUN	1900	785	291
Eagles_NOUN	1901	605	283
Eagles_NOUN	1902	482	293
Eagles_NOUN	1903	719	286
Eagles_NOUN	1904	777	356
Eagles_NOUN	1905	692	320
Eagles_NOUN	1906	1044	360
Eagles_NOUN	1907	823	345
Eagles_NOUN	1908	584	317
Eagles_NOUN	1909	597	269
Eagles_NOUN	1910	516	258
Eagles_NOUN	1911	576	285
Eagles_NOUN	1912	1331	348
Eagles_NOUN	1913	761	298
Eagles_NOUN	1914	656	291
Eagles_NOUN	1915	801	290
Eagles_NOUN	1916	597	259
Eagles_NOUN	1917	474	239
Eagles_NOUN	1918	430	186
Eagles_NOUN	1919	673	230
Eagles_NOUN	1920	413	245
Eagles_NOUN	1921	489	257
Eagles_NOUN	1922	726	325
Eagles_NOUN	1923	740	285
Eagles_NOUN	1924	573	214
Eagles_NOUN	1925	558	253
Eagles_NOUN	1926	540	285
Eagles_NOUN	1927	645	328
Eagles_NOUN	1928	545	295
Eagles_NOUN	1929	1605	286
Eagles_NOUN	1930	683	285
Eagles_NOUN	1931	718	302
