noun	year	match_count	volume_count
hummingbirds_NOUN	1726	2	2
hummingbirds_NOUN	1749	1	1
hummingbirds_NOUN	1750	3	2
hummingbirds_NOUN	1764	1	1
hummingbirds_NOUN	1767	1	1
hummingbirds_NOUN	1776	3	1
hummingbirds_NOUN	1777	1	1
hummingbirds_NOUN	1782	4	4
hummingbirds_NOUN	1783	1	1
hummingbirds_NOUN	1784	2	2
hummingbirds_NOUN	1788	1	1
hummingbirds_NOUN	1790	2	2
hummingbirds_NOUN	1793	2	2
hummingbirds_NOUN	1796	1	1
hummingbirds_NOUN	1797	1	1
hummingbirds_NOUN	1798	3	3
hummingbirds_NOUN	1799	4	4
hummingbirds_NOUN	1800	2	2
hummingbirds_NOUN	1801	2	2
hummingbirds_NOUN	1802	4	4
hummingbirds_NOUN	1803	3	2
hummingbirds_NOUN	1804	8	7
hummingbirds_NOUN	1805	1	1
hummingbirds_NOUN	1806	7	6
hummingbirds_NOUN	1807	8	8
hummingbirds_NOUN	1808	1	1
hummingbirds_NOUN	1809	5	5
hummingbirds_NOUN	1810	12	4
hummingbirds_NOUN	1811	1	1
hummingbirds_NOUN	1812	10	6
hummingbirds_NOUN	1813	4	4
hummingbirds_NOUN	1814	4	4
hummingbirds_NOUN	1815	4	4
hummingbirds_NOUN	1816	2	2
hummingbirds_NOUN	1817	2	2
hummingbirds_NOUN	1818	7	7
hummingbirds_NOUN	1819	8	8
hummingbirds_NOUN	1820	17	8
hummingbirds_NOUN	1821	11	11
hummingbirds_NOUN	1822	2	2
hummingbirds_NOUN	1823	27	15
hummingbirds_NOUN	1824	21	15
hummingbirds_NOUN	1825	29	21
hummingbirds_NOUN	1826	21	16
hummingbirds_NOUN	1827	18	14
hummingbirds_NOUN	1828	14	14
hummingbirds_NOUN	1829	22	15
hummingbirds_NOUN	1830	8	8
hummingbirds_NOUN	1831	27	21
hummingbirds_NOUN	1832	38	27
hummingbirds_NOUN	1833	52	34
hummingbirds_NOUN	1834	63	47
hummingbirds_NOUN	1835	38	34
hummingbirds_NOUN	1836	47	9
hummingbirds_NOUN	1837	15	14
hummingbirds_NOUN	1838	37	25
hummingbirds_NOUN	1839	18	17
hummingbirds_NOUN	1840	40	27
hummingbirds_NOUN	1841	27	19
hummingbirds_NOUN	1842	15	12
hummingbirds_NOUN	1843	20	20
hummingbirds_NOUN	1844	8	7
hummingbirds_NOUN	1845	16	16
hummingbirds_NOUN	1846	17	16
hummingbirds_NOUN	1847	21	13
hummingbirds_NOUN	1848	12	12
hummingbirds_NOUN	1849	11	11
hummingbirds_NOUN	1850	18	15
hummingbirds_NOUN	1851	37	18
hummingbirds_NOUN	1852	61	27
hummingbirds_NOUN	1853	41	26
hummingbirds_NOUN	1854	47	37
hummingbirds_NOUN	1855	35	24
hummingbirds_NOUN	1856	54	38
hummingbirds_NOUN	1857	22	18
hummingbirds_NOUN	1858	37	14
hummingbirds_NOUN	1859	22	20
hummingbirds_NOUN	1860	20	17
hummingbirds_NOUN	1861	16	13
hummingbirds_NOUN	1862	28	17
hummingbirds_NOUN	1863	36	23
hummingbirds_NOUN	1864	44	18
hummingbirds_NOUN	1865	28	12
hummingbirds_NOUN	1866	63	20
hummingbirds_NOUN	1867	22	18
hummingbirds_NOUN	1868	22	18
hummingbirds_NOUN	1869	29	20
hummingbirds_NOUN	1870	23	20
hummingbirds_NOUN	1871	57	32
hummingbirds_NOUN	1872	31	17
hummingbirds_NOUN	1873	33	25
hummingbirds_NOUN	1874	48	34
hummingbirds_NOUN	1875	38	28
hummingbirds_NOUN	1876	31	29
hummingbirds_NOUN	1877	78	47
hummingbirds_NOUN	1878	97	28
hummingbirds_NOUN	1879	51	39
hummingbirds_NOUN	1880	40	28
hummingbirds_NOUN	1881	33	30
hummingbirds_NOUN	1882	41	33
hummingbirds_NOUN	1883	81	62
hummingbirds_NOUN	1884	29	26
hummingbirds_NOUN	1885	33	32
hummingbirds_NOUN	1886	31	29
hummingbirds_NOUN	1887	56	54
hummingbirds_NOUN	1888	128	64
hummingbirds_NOUN	1889	57	54
hummingbirds_NOUN	1890	41	33
hummingbirds_NOUN	1891	92	49
hummingbirds_NOUN	1892	99	49
hummingbirds_NOUN	1893	89	62
hummingbirds_NOUN	1894	52	49
hummingbirds_NOUN	1895	73	49
hummingbirds_NOUN	1896	54	38
hummingbirds_NOUN	1897	134	57
hummingbirds_NOUN	1898	279	63
hummingbirds_NOUN	1899	117	66
hummingbirds_NOUN	1900	112	88
hummingbirds_NOUN	1901	108	94
hummingbirds_NOUN	1902	126	76
hummingbirds_NOUN	1903	102	74
hummingbirds_NOUN	1904	98	71
hummingbirds_NOUN	1905	88	72
hummingbirds_NOUN	1906	139	89
hummingbirds_NOUN	1907	114	71
hummingbirds_NOUN	1908	87	77
hummingbirds_NOUN	1909	107	90
hummingbirds_NOUN	1910	161	114
hummingbirds_NOUN	1911	203	124
hummingbirds_NOUN	1912	142	107
hummingbirds_NOUN	1913	171	119
hummingbirds_NOUN	1914	105	76
hummingbirds_NOUN	1915	105	83
hummingbirds_NOUN	1916	96	68
hummingbirds_NOUN	1917	100	77
hummingbirds_NOUN	1918	86	71
hummingbirds_NOUN	1919	87	57
hummingbirds_NOUN	1920	120	79
hummingbirds_NOUN	1921	110	96
hummingbirds_NOUN	1922	199	159
hummingbirds_NOUN	1923	112	81
hummingbirds_NOUN	1924	125	96
hummingbirds_NOUN	1925	134	100
hummingbirds_NOUN	1926	127	89
hummingbirds_NOUN	1927	190	127
hummingbirds_NOUN	1928	193	131
hummingbirds_NOUN	1929	148	119
hummingbirds_NOUN	1930	153	117
hummingbirds_NOUN	1931	173	106
hummingbirds_NOUN	1932	120	83
hummingbirds_NOUN	1933	92	75
hummingbirds_NOUN	1934	144	78
hummingbirds_NOUN	1935	126	105
hummingbirds_NOUN	1936	117	80
hummingbirds_NOUN	1937	104	72
hummingbirds_NOUN	1938	133	71
hummingbirds_NOUN	1939	132	96
hummingbirds_NOUN	1940	109	82
hummingbirds_NOUN	1941	106	68
hummingbirds_NOUN	1942	82	59
hummingbirds_NOUN	1943	89	56
hummingbirds_NOUN	1944	78	55
hummingbirds_NOUN	1945	57	43
hummingbirds_NOUN	1946	79	62
hummingbirds_NOUN	1947	99	62
hummingbirds_NOUN	1948	86	68
hummingbirds_NOUN	1949	95	70
hummingbirds_NOUN	1950	69	63
hummingbirds_NOUN	1951	62	51
hummingbirds_NOUN	1952	93	70
hummingbirds_NOUN	1953	55	52
hummingbirds_NOUN	1954	103	84
hummingbirds_NOUN	1955	66	57
hummingbirds_NOUN	1956	106	82
hummingbirds_NOUN	1957	72	62
hummingbirds_NOUN	1958	90	58
hummingbirds_NOUN	1959	84	68
hummingbirds_NOUN	1960	93	83
hummingbirds_NOUN	1961	115	72
hummingbirds_NOUN	1962	118	85
hummingbirds_NOUN	1963	144	118
hummingbirds_NOUN	1964	138	97
hummingbirds_NOUN	1965	146	102
hummingbirds_NOUN	1966	131	103
hummingbirds_NOUN	1967	136	109
hummingbirds_NOUN	1968	134	102
hummingbirds_NOUN	1969	154	103
hummingbirds_NOUN	1970	164	128
hummingbirds_NOUN	1971	158	99
hummingbirds_NOUN	1972	127	103
hummingbirds_NOUN	1973	190	121
hummingbirds_NOUN	1974	134	94
hummingbirds_NOUN	1975	158	123
hummingbirds_NOUN	1976	144	121
hummingbirds_NOUN	1977	86	73
hummingbirds_NOUN	1978	97	83
hummingbirds_NOUN	1979	115	84
hummingbirds_NOUN	1980	126	105
hummingbirds_NOUN	1981	83	75
hummingbirds_NOUN	1982	140	95
hummingbirds_NOUN	1983	144	106
hummingbirds_NOUN	1984	120	95
hummingbirds_NOUN	1985	110	83
hummingbirds_NOUN	1986	141	104
hummingbirds_NOUN	1987	100	86
hummingbirds_NOUN	1988	89	71
