noun	year	match_count	volume_count
Swordfish_NOUN	1694	1	1
Swordfish_NOUN	1773	1	1
Swordfish_NOUN	1787	1	1
Swordfish_NOUN	1803	10	3
Swordfish_NOUN	1805	1	1
Swordfish_NOUN	1814	4	2
Swordfish_NOUN	1818	2	1
Swordfish_NOUN	1820	2	2
Swordfish_NOUN	1829	1	1
Swordfish_NOUN	1832	2	2
Swordfish_NOUN	1836	29	9
Swordfish_NOUN	1839	5	4
Swordfish_NOUN	1841	29	11
Swordfish_NOUN	1848	1	1
Swordfish_NOUN	1851	58	8
Swordfish_NOUN	1852	2	1
Swordfish_NOUN	1854	9	2
Swordfish_NOUN	1855	4	1
Swordfish_NOUN	1857	6	2
Swordfish_NOUN	1858	2	2
Swordfish_NOUN	1859	6	1
Swordfish_NOUN	1860	2	2
Swordfish_NOUN	1861	6	2
Swordfish_NOUN	1863	37	6
Swordfish_NOUN	1864	14	3
Swordfish_NOUN	1865	5	4
Swordfish_NOUN	1867	17	3
Swordfish_NOUN	1868	6	2
Swordfish_NOUN	1869	2	2
Swordfish_NOUN	1870	2	1
Swordfish_NOUN	1871	1	1
Swordfish_NOUN	1872	3	2
Swordfish_NOUN	1873	2	1
Swordfish_NOUN	1875	1	1
Swordfish_NOUN	1876	7	4
Swordfish_NOUN	1877	18	7
Swordfish_NOUN	1878	2	1
Swordfish_NOUN	1879	15	12
Swordfish_NOUN	1880	2	2
Swordfish_NOUN	1881	6	2
Swordfish_NOUN	1882	4	2
Swordfish_NOUN	1883	13	7
Swordfish_NOUN	1884	6	1
Swordfish_NOUN	1885	3	3
Swordfish_NOUN	1886	2	2
Swordfish_NOUN	1887	16	6
Swordfish_NOUN	1889	6	2
Swordfish_NOUN	1890	4	4
Swordfish_NOUN	1891	27	13
Swordfish_NOUN	1892	59	20
Swordfish_NOUN	1893	6	6
Swordfish_NOUN	1894	1	1
Swordfish_NOUN	1895	14	8
Swordfish_NOUN	1896	8	6
Swordfish_NOUN	1897	4	3
Swordfish_NOUN	1898	5	3
Swordfish_NOUN	1899	17	15
Swordfish_NOUN	1900	3	3
Swordfish_NOUN	1901	2	2
Swordfish_NOUN	1902	10	6
Swordfish_NOUN	1903	9	7
Swordfish_NOUN	1904	31	15
Swordfish_NOUN	1905	29	14
Swordfish_NOUN	1906	17	16
Swordfish_NOUN	1907	10	9
Swordfish_NOUN	1908	42	18
Swordfish_NOUN	1909	17	8
Swordfish_NOUN	1910	44	11
Swordfish_NOUN	1911	1	1
Swordfish_NOUN	1912	9	9
Swordfish_NOUN	1913	2	2
Swordfish_NOUN	1914	58	12
Swordfish_NOUN	1915	6	5
Swordfish_NOUN	1917	13	10
Swordfish_NOUN	1918	9	4
Swordfish_NOUN	1919	53	10
Swordfish_NOUN	1920	10	3
Swordfish_NOUN	1921	15	3
Swordfish_NOUN	1922	63	30
Swordfish_NOUN	1923	12	11
Swordfish_NOUN	1924	7	6
Swordfish_NOUN	1925	27	9
Swordfish_NOUN	1926	27	9
Swordfish_NOUN	1927	14	5
Swordfish_NOUN	1928	24	12
Swordfish_NOUN	1929	28	14
Swordfish_NOUN	1930	82	13
Swordfish_NOUN	1931	29	10
