noun	year	match_count	volume_count
Fish_NOUN	1515	1	1
Fish_NOUN	1524	1	1
Fish_NOUN	1575	1	1
Fish_NOUN	1581	1	1
Fish_NOUN	1584	3	1
Fish_NOUN	1588	1	1
Fish_NOUN	1621	2	1
Fish_NOUN	1623	2	2
Fish_NOUN	1625	1	1
Fish_NOUN	1628	1	1
Fish_NOUN	1629	4	1
Fish_NOUN	1630	2	2
Fish_NOUN	1632	1	1
Fish_NOUN	1634	20	3
Fish_NOUN	1636	2	2
Fish_NOUN	1637	3	2
Fish_NOUN	1638	2	1
Fish_NOUN	1642	3	2
Fish_NOUN	1643	7	1
Fish_NOUN	1650	25	1
Fish_NOUN	1652	1	1
Fish_NOUN	1653	29	4
Fish_NOUN	1656	1	1
Fish_NOUN	1657	6	3
Fish_NOUN	1658	4	2
Fish_NOUN	1662	1	1
Fish_NOUN	1663	3	1
Fish_NOUN	1664	4	2
Fish_NOUN	1667	10	3
Fish_NOUN	1668	3	3
Fish_NOUN	1670	3	2
Fish_NOUN	1674	12	2
Fish_NOUN	1675	40	4
Fish_NOUN	1676	8	4
Fish_NOUN	1677	14	3
Fish_NOUN	1678	10	5
Fish_NOUN	1679	2	1
Fish_NOUN	1680	6	2
Fish_NOUN	1681	63	7
Fish_NOUN	1682	83	8
Fish_NOUN	1683	19	5
Fish_NOUN	1684	5	3
Fish_NOUN	1685	12	7
Fish_NOUN	1686	10	4
Fish_NOUN	1687	5	2
Fish_NOUN	1688	39	7
Fish_NOUN	1689	1	1
Fish_NOUN	1690	6	3
Fish_NOUN	1691	3	2
Fish_NOUN	1692	22	5
Fish_NOUN	1693	5	2
Fish_NOUN	1694	60	11
Fish_NOUN	1695	17	5
Fish_NOUN	1696	30	3
Fish_NOUN	1697	20	2
Fish_NOUN	1698	76	10
Fish_NOUN	1699	25	12
Fish_NOUN	1700	43	5
Fish_NOUN	1701	62	16
Fish_NOUN	1702	80	20
Fish_NOUN	1703	240	13
Fish_NOUN	1704	42	16
Fish_NOUN	1705	61	19
Fish_NOUN	1706	61	18
Fish_NOUN	1707	125	15
Fish_NOUN	1708	65	16
Fish_NOUN	1709	70	13
Fish_NOUN	1710	36	14
Fish_NOUN	1711	101	19
Fish_NOUN	1712	111	10
Fish_NOUN	1713	34	12
Fish_NOUN	1714	32	13
Fish_NOUN	1715	52	17
Fish_NOUN	1716	79	6
Fish_NOUN	1717	29	14
Fish_NOUN	1718	72	14
Fish_NOUN	1719	98	18
Fish_NOUN	1720	133	28
Fish_NOUN	1721	130	17
Fish_NOUN	1722	137	23
Fish_NOUN	1723	105	20
Fish_NOUN	1724	128	19
Fish_NOUN	1725	104	31
Fish_NOUN	1726	294	43
Fish_NOUN	1727	144	37
Fish_NOUN	1728	74	32
Fish_NOUN	1729	89	32
Fish_NOUN	1730	178	31
Fish_NOUN	1731	71	29
Fish_NOUN	1732	133	32
Fish_NOUN	1733	65	11
Fish_NOUN	1734	126	30
Fish_NOUN	1735	121	29
Fish_NOUN	1736	155	23
Fish_NOUN	1737	217	33
Fish_NOUN	1738	85	29
Fish_NOUN	1739	292	42
Fish_NOUN	1740	85	30
Fish_NOUN	1741	141	21
Fish_NOUN	1742	110	26
Fish_NOUN	1743	159	30
Fish_NOUN	1744	274	30
Fish_NOUN	1745	165	23
Fish_NOUN	1746	84	13
Fish_NOUN	1747	156	37
Fish_NOUN	1748	141	29
Fish_NOUN	1749	153	33
Fish_NOUN	1750	221	40
Fish_NOUN	1751	257	46
Fish_NOUN	1752	64	21
Fish_NOUN	1753	124	36
Fish_NOUN	1754	127	23
Fish_NOUN	1755	96	33
Fish_NOUN	1756	14	8
Fish_NOUN	1757	32	22
Fish_NOUN	1758	831	22
Fish_NOUN	1759	85	22
Fish_NOUN	1760	110	21
Fish_NOUN	1761	141	19
Fish_NOUN	1762	58	12
Fish_NOUN	1763	30	16
Fish_NOUN	1764	50	16
Fish_NOUN	1765	55	13
Fish_NOUN	1766	165	34
Fish_NOUN	1767	30	14
Fish_NOUN	1768	23	9
Fish_NOUN	1769	163	26
Fish_NOUN	1770	219	13
Fish_NOUN	1771	23	14
Fish_NOUN	1772	78	23
Fish_NOUN	1773	14	10
Fish_NOUN	1774	76	30
Fish_NOUN	1775	45	14
Fish_NOUN	1776	95	30
Fish_NOUN	1777	46	18
Fish_NOUN	1778	29	18
Fish_NOUN	1779	29	14
Fish_NOUN	1780	43	27
Fish_NOUN	1781	73	20
Fish_NOUN	1782	16	12
Fish_NOUN	1783	29	15
Fish_NOUN	1784	38	19
Fish_NOUN	1785	63	19
Fish_NOUN	1786	92	22
Fish_NOUN	1787	92	36
Fish_NOUN	1788	50	32
Fish_NOUN	1789	67	32
Fish_NOUN	1790	69	44
Fish_NOUN	1791	69	28
Fish_NOUN	1792	67	35
Fish_NOUN	1793	60	32
Fish_NOUN	1794	45	36
Fish_NOUN	1795	77	28
Fish_NOUN	1796	77	55
Fish_NOUN	1797	64	43
Fish_NOUN	1798	87	33
Fish_NOUN	1799	88	55
Fish_NOUN	1800	354	81
Fish_NOUN	1801	210	95
Fish_NOUN	1802	204	75
Fish_NOUN	1803	154	80
Fish_NOUN	1804	303	104
Fish_NOUN	1805	444	103
Fish_NOUN	1806	269	107
Fish_NOUN	1807	440	158
Fish_NOUN	1808	309	96
Fish_NOUN	1809	303	103
Fish_NOUN	1810	244	130
Fish_NOUN	1811	254	126
Fish_NOUN	1812	589	144
Fish_NOUN	1813	1666	137
Fish_NOUN	1814	379	158
Fish_NOUN	1815	657	178
Fish_NOUN	1816	452	157
Fish_NOUN	1817	431	175
Fish_NOUN	1818	510	197
Fish_NOUN	1819	494	216
Fish_NOUN	1820	414	181
Fish_NOUN	1821	305	139
Fish_NOUN	1822	585	215
Fish_NOUN	1823	535	195
Fish_NOUN	1824	632	284
Fish_NOUN	1825	1990	249
Fish_NOUN	1826	524	204
Fish_NOUN	1827	675	227
Fish_NOUN	1828	393	209
Fish_NOUN	1829	687	285
Fish_NOUN	1830	1374	265
Fish_NOUN	1831	789	301
Fish_NOUN	1832	847	291
Fish_NOUN	1833	1782	273
Fish_NOUN	1834	828	324
Fish_NOUN	1835	1368	301
Fish_NOUN	1836	1363	345
Fish_NOUN	1837	920	344
Fish_NOUN	1838	671	362
Fish_NOUN	1839	651	322
Fish_NOUN	1840	772	315
Fish_NOUN	1841	1916	303
Fish_NOUN	1842	804	324
Fish_NOUN	1843	905	361
Fish_NOUN	1844	1113	351
Fish_NOUN	1845	1220	421
Fish_NOUN	1846	1022	420
Fish_NOUN	1847	1021	406
Fish_NOUN	1848	1439	433
Fish_NOUN	1849	1164	447
Fish_NOUN	1850	1682	519
Fish_NOUN	1851	1754	592
Fish_NOUN	1852	1337	517
Fish_NOUN	1853	1468	579
Fish_NOUN	1854	1753	622
Fish_NOUN	1855	2032	681
Fish_NOUN	1856	2336	744
Fish_NOUN	1857	1803	586
Fish_NOUN	1858	1708	547
Fish_NOUN	1859	2165	667
Fish_NOUN	1860	1731	660
Fish_NOUN	1861	1470	495
Fish_NOUN	1862	1040	421
Fish_NOUN	1863	1452	431
Fish_NOUN	1864	1453	502
Fish_NOUN	1865	2147	638
Fish_NOUN	1866	2038	641
Fish_NOUN	1867	1780	604
Fish_NOUN	1868	1750	666
Fish_NOUN	1869	1962	643
Fish_NOUN	1870	2251	660
Fish_NOUN	1871	2000	645
Fish_NOUN	1872	1843	710
Fish_NOUN	1873	2240	693
Fish_NOUN	1874	2229	735
Fish_NOUN	1875	2363	832
Fish_NOUN	1876	2869	906
Fish_NOUN	1877	4736	851
Fish_NOUN	1878	3612	793
Fish_NOUN	1879	2848	795
Fish_NOUN	1880	3772	953
Fish_NOUN	1881	2934	1008
Fish_NOUN	1882	2872	989
Fish_NOUN	1883	4735	1196
Fish_NOUN	1884	3818	1087
Fish_NOUN	1885	4078	1206
Fish_NOUN	1886	2871	975
Fish_NOUN	1887	4468	980
Fish_NOUN	1888	4048	1167
Fish_NOUN	1889	2949	1011
Fish_NOUN	1890	3148	1030
Fish_NOUN	1891	3380	1124
Fish_NOUN	1892	4297	1223
Fish_NOUN	1893	5318	1131
Fish_NOUN	1894	3198	1091
Fish_NOUN	1895	4092	1313
Fish_NOUN	1896	4591	1345
Fish_NOUN	1897	4685	1379
Fish_NOUN	1898	4364	1556
Fish_NOUN	1899	4969	1586
Fish_NOUN	1900	4923	1673
Fish_NOUN	1901	6440	1504
Fish_NOUN	1902	7064	1753
Fish_NOUN	1903	5687	1774
Fish_NOUN	1904	5888	1896
Fish_NOUN	1905	7567	1942
Fish_NOUN	1906	8900	2033
Fish_NOUN	1907	5844	1919
Fish_NOUN	1908	5617	1869
Fish_NOUN	1909	5653	1616
Fish_NOUN	1910	6226	1938
Fish_NOUN	1911	6820	1805
Fish_NOUN	1912	6509	1899
Fish_NOUN	1913	6398	1842
Fish_NOUN	1914	5786	1725
Fish_NOUN	1915	6627	1631
Fish_NOUN	1916	5466	1600
Fish_NOUN	1917	5729	1512
Fish_NOUN	1918	6077	1309
Fish_NOUN	1919	5278	1533
Fish_NOUN	1920	6662	1923
Fish_NOUN	1921	5671	1766
Fish_NOUN	1922	8040	1920
Fish_NOUN	1923	6240	1610
Fish_NOUN	1924	4649	1488
Fish_NOUN	1925	5771	1631
Fish_NOUN	1926	5019	1448
Fish_NOUN	1927	6772	1758
Fish_NOUN	1928	6174	1718
Fish_NOUN	1929	6599	1568
Fish_NOUN	1930	6508	1780
Fish_NOUN	1931	7120	1714
Fish_NOUN	1932	6918	1464
Fish_NOUN	1933	6201	1367
Fish_NOUN	1934	5521	1491
Fish_NOUN	1935	7406	1607
Fish_NOUN	1936	8668	1669
Fish_NOUN	1937	7579	1758
Fish_NOUN	1938	6242	1812
Fish_NOUN	1939	7442	1898
Fish_NOUN	1940	6888	1803
Fish_NOUN	1941	7350	1679
Fish_NOUN	1942	6757	1542
Fish_NOUN	1943	5102	1277
Fish_NOUN	1944	4866	1185
Fish_NOUN	1945	4373	1341
Fish_NOUN	1946	5914	1668
Fish_NOUN	1947	7762	1985
Fish_NOUN	1948	8974	2089
Fish_NOUN	1949	9183	2301
Fish_NOUN	1950	8446	2099
Fish_NOUN	1951	9845	2247
Fish_NOUN	1952	10341	2291
Fish_NOUN	1953	11548	2071
Fish_NOUN	1954	11223	2381
Fish_NOUN	1955	10155	2370
Fish_NOUN	1956	11343	2296
Fish_NOUN	1957	14066	2528
Fish_NOUN	1958	10566	2483
Fish_NOUN	1959	10785	2689
Fish_NOUN	1960	11733	2970
Fish_NOUN	1961	13446	3114
Fish_NOUN	1962	16524	3416
Fish_NOUN	1963	16158	3700
Fish_NOUN	1964	13957	3645
Fish_NOUN	1965	18522	4042
Fish_NOUN	1966	18197	4308
Fish_NOUN	1967	19081	4659
Fish_NOUN	1968	23256	5140
Fish_NOUN	1969	23287	5135
Fish_NOUN	1970	24997	5231
Fish_NOUN	1971	27774	5419
Fish_NOUN	1972	25953	5608
Fish_NOUN	1973	26570	5547
Fish_NOUN	1974	27586	5455
Fish_NOUN	1975	30876	5778
Fish_NOUN	1976	27546	5758
Fish_NOUN	1977	29321	5867
Fish_NOUN	1978	34858	5650
Fish_NOUN	1979	30311	5891
Fish_NOUN	1980	34367	6057
Fish_NOUN	1981	34094	6049
Fish_NOUN	1982	34939	6343
Fish_NOUN	1983	40381	6662
Fish_NOUN	1984	44148	6965
Fish_NOUN	1985	41199	7055
Fish_NOUN	1986	43149	7346
Fish_NOUN	1987	43413	7466
Fish_NOUN	1988	46275	7918
Fish_NOUN	1989	51008	8552
Fish_NOUN	1990	62285	9004
Fish_NOUN	1991	51282	9283
Fish_NOUN	1992	56075	9908
Fish_NOUN	1993	57216	9870
Fish_NOUN	1994	61898	10708
Fish_NOUN	1995	63212	11245
Fish_NOUN	1996	62645	11797
Fish_NOUN	1997	63033	11991
Fish_NOUN	1998	69676	12580
Fish_NOUN	1999	70270	13230
Fish_NOUN	2000	76568	14792
Fish_NOUN	2001	75359	14584
Fish_NOUN	2002	76743	15874
Fish_NOUN	2003	78827	17227
Fish_NOUN	2004	84280	18297
Fish_NOUN	2005	82478	17823
Fish_NOUN	2006	86985	18590
Fish_NOUN	2007	84319	19216
Fish_NOUN	2008	89590	22897
fish_NOUN	1507	7	1
fish_NOUN	1515	13	1
fish_NOUN	1524	5	1
fish_NOUN	1563	2	1
fish_NOUN	1568	9	2
fish_NOUN	1572	1	1
fish_NOUN	1574	4	1
fish_NOUN	1579	34	2
fish_NOUN	1581	13	4
fish_NOUN	1582	2	1
fish_NOUN	1584	14	1
fish_NOUN	1588	1	1
fish_NOUN	1590	66	2
fish_NOUN	1593	2	2
fish_NOUN	1594	2	1
fish_NOUN	1595	4	3
fish_NOUN	1600	2	1
fish_NOUN	1603	3	1
fish_NOUN	1605	21	1
fish_NOUN	1607	3	1
fish_NOUN	1618	3	1
fish_NOUN	1620	1	1
fish_NOUN	1623	48	2
fish_NOUN	1624	40	2
fish_NOUN	1629	38	2
fish_NOUN	1630	3	2
fish_NOUN	1631	2	1
fish_NOUN	1634	129	3
fish_NOUN	1636	6	2
fish_NOUN	1637	10	2
fish_NOUN	1638	18	2
fish_NOUN	1642	1	1
fish_NOUN	1643	28	1
fish_NOUN	1644	3	2
fish_NOUN	1645	5	1
fish_NOUN	1647	5	2
fish_NOUN	1648	4	4
fish_NOUN	1649	1	1
fish_NOUN	1650	2	1
fish_NOUN	1652	4	2
fish_NOUN	1653	518	4
fish_NOUN	1656	12	3
fish_NOUN	1657	24	2
fish_NOUN	1658	21	4
fish_NOUN	1659	2	2
fish_NOUN	1660	1	1
fish_NOUN	1661	1	1
fish_NOUN	1662	5	1
fish_NOUN	1663	1	1
fish_NOUN	1664	11	2
fish_NOUN	1665	5	3
fish_NOUN	1666	1	1
fish_NOUN	1667	6	3
fish_NOUN	1668	6	2
fish_NOUN	1669	49	1
fish_NOUN	1670	5	2
fish_NOUN	1672	6	2
fish_NOUN	1673	2	2
fish_NOUN	1674	19	1
fish_NOUN	1675	24	5
fish_NOUN	1676	3	2
fish_NOUN	1677	3	2
fish_NOUN	1678	11	5
fish_NOUN	1679	4	3
fish_NOUN	1680	3	2
