noun	year	match_count	volume_count
GummyBears_NOUN	1984	2	2
GummyBears_NOUN	1985	2	2
GummyBears_NOUN	1986	4	3
GummyBears_NOUN	1987	2	2
GummyBears_NOUN	1988	11	8
GummyBears_NOUN	1989	28	16
GummyBears_NOUN	1990	8	8
GummyBears_NOUN	1991	14	12
GummyBears_NOUN	1992	17	14
GummyBears_NOUN	1993	53	6
GummyBears_NOUN	1994	28	20
GummyBears_NOUN	1995	44	27
GummyBears_NOUN	1996	18	17
GummyBears_NOUN	1997	33	26
GummyBears_NOUN	1998	30	24
GummyBears_NOUN	1999	42	25
GummyBears_NOUN	2000	56	32
GummyBears_NOUN	2001	62	38
GummyBears_NOUN	2002	50	40
GummyBears_NOUN	2003	83	63
GummyBears_NOUN	2004	69	50
GummyBears_NOUN	2005	73	51
GummyBears_NOUN	2006	69	39
GummyBears_NOUN	2007	72	47
GummyBears_NOUN	2008	80	34
Gummybears_NOUN	1987	1	1
Gummybears_NOUN	1988	1	1
Gummybears_NOUN	1989	3	3
Gummybears_NOUN	1990	1	1
Gummybears_NOUN	1991	2	2
Gummybears_NOUN	1992	2	2
Gummybears_NOUN	1993	5	5
Gummybears_NOUN	1994	1	1
Gummybears_NOUN	1995	1	1
Gummybears_NOUN	1996	3	3
Gummybears_NOUN	1997	8	7
Gummybears_NOUN	1998	3	2
Gummybears_NOUN	1999	1	1
Gummybears_NOUN	2000	7	7
Gummybears_NOUN	2001	7	4
Gummybears_NOUN	2002	16	14
Gummybears_NOUN	2003	15	14
Gummybears_NOUN	2004	21	18
Gummybears_NOUN	2005	13	13
Gummybears_NOUN	2006	11	9
Gummybears_NOUN	2007	16	11
Gummybears_NOUN	2008	9	9
GummyBear_NOUN	1984	1	1
GummyBear_NOUN	1988	2	1
GummyBear_NOUN	1989	9	5
GummyBear_NOUN	1990	3	3
GummyBear_NOUN	1991	6	4
GummyBear_NOUN	1992	1	1
GummyBear_NOUN	1993	21	5
GummyBear_NOUN	1994	32	2
GummyBear_NOUN	1995	3	2
GummyBear_NOUN	1996	13	9
GummyBear_NOUN	1997	14	10
GummyBear_NOUN	1998	2	2
GummyBear_NOUN	1999	12	11
GummyBear_NOUN	2000	10	9
GummyBear_NOUN	2001	13	7
GummyBear_NOUN	2002	13	12
GummyBear_NOUN	2003	16	12
GummyBear_NOUN	2004	19	6
GummyBear_NOUN	2005	15	15
GummyBear_NOUN	2006	24	15
GummyBear_NOUN	2007	13	10
GummyBear_NOUN	2008	39	9
gummybear_NOUN	1984	2	1
gummybear_NOUN	1985	1	1
gummybear_NOUN	1987	9	6
gummybear_NOUN	1988	4	4
gummybear_NOUN	1989	9	6
gummybear_NOUN	1990	6	4
gummybear_NOUN	1991	7	6
gummybear_NOUN	1992	8	4
gummybear_NOUN	1993	4	3
gummybear_NOUN	1994	8	8
gummybear_NOUN	1995	27	21
gummybear_NOUN	1996	17	10
gummybear_NOUN	1997	4	4
gummybear_NOUN	1998	42	28
gummybear_NOUN	1999	26	18
gummybear_NOUN	2000	24	23
gummybear_NOUN	2001	31	29
gummybear_NOUN	2002	34	30
gummybear_NOUN	2003	56	24
gummybear_NOUN	2004	44	31
gummybear_NOUN	2005	56	41
gummybear_NOUN	2006	76	52
gummybear_NOUN	2007	48	27
gummybear_NOUN	2008	55	29
gummybears_NOUN	1949	1	1
gummybears_NOUN	1978	2	2
gummybears_NOUN	1982	1	1
gummybears_NOUN	1983	3	1
gummybears_NOUN	1985	4	4
gummybears_NOUN	1986	6	6
gummybears_NOUN	1987	14	9
gummybears_NOUN	1988	13	11
gummybears_NOUN	1989	28	15
gummybears_NOUN	1990	35	26
gummybears_NOUN	1991	17	13
gummybears_NOUN	1992	18	13
gummybears_NOUN	1993	40	29
gummybears_NOUN	1994	42	32
gummybears_NOUN	1995	57	45
gummybears_NOUN	1996	87	48
gummybears_NOUN	1997	63	47
gummybears_NOUN	1998	86	59
gummybears_NOUN	1999	93	61
gummybears_NOUN	2000	126	69
gummybears_NOUN	2001	161	108
gummybears_NOUN	2002	127	91
gummybears_NOUN	2003	189	148
gummybears_NOUN	2004	224	145
gummybears_NOUN	2005	249	171
gummybears_NOUN	2006	239	160
gummybears_NOUN	2007	252	177
gummybears_NOUN	2008	181	133
