gameid,time,roundNum,sender,contents
5206-3,1447885639635,1,speaker,"snake"
5206-3,1447885648113,2,speaker,"rasp"
5206-3,1447885657605,3,speaker,"bear"
5206-3,1447885666088,4,speaker,"horse"
5206-3,1447885677657,4,listener,"h"
5206-3,1447885684405,5,speaker,"piano"
5206-3,1447885692999,6,speaker,"kitten"
5206-3,1447885702500,7,speaker,"orange"
5206-3,1447885714254,8,speaker,"kwi"
5206-3,1447885724139,9,speaker,"big"
5206-3,1447885732702,10,speaker,"brow"
5206-3,1447885742236,11,speaker,"hat"
5206-3,1447885750461,12,speaker,"big"
5206-3,1447885758396,13,speaker,"egg"
5206-3,1447885767372,14,speaker,"garlic"
5206-3,1447885775621,15,speaker,"hat"
5206-3,1447885783974,16,speaker,"tom"
5206-3,1447885791988,17,speaker,"flam"
5206-3,1447885799426,18,speaker,"bb"
5206-3,1447885808012,19,speaker,"mail"
5206-3,1447885817564,20,speaker,"blue"
5206-3,1447885830896,20,listener,"blue"
5206-3,1447885839823,21,speaker,"purp"
5206-3,1447885853960,22,speaker,"red"
5206-3,1447885862209,23,speaker,"lime"
5206-3,1447885871560,24,speaker,"flam"
5206-3,1447885884489,24,listener,"fl"
5206-3,1447885891617,25,speaker,"foo"
5206-3,1447885901304,25,listener,"fo"
5206-3,1447885988096,26,speaker,"yell"
5206-3,1447885999058,26,listener,"h"
