parameter,value,MCMCprob
typWeight,0.9970093580102846,0.0005999999999999994
alpha,4.790002678401853,0.0015000000000000002
lengthWeight,2.1138308231813356,0.0015000000000000002
freqWeight,0.4214273606003699,0.0015000000000000002
typWeight,0.9975436166565903,0.0015000000000000002
alpha,4.790002678401853,0.0015000000000000002
lengthWeight,2.1138308231813356,0.0015000000000000002
freqWeight,0.4214273606003699,0.0015000000000000002
typWeight,0.9708524132673108,0.0015000000000000002
alpha,4.790002678401853,0.0006999999999999997
lengthWeight,2.1223348947246583,0.0006999999999999997
freqWeight,0.4214273606003699,0.0006999999999999997
typWeight,0.9708524132673108,0.0006999999999999997
alpha,4.790002678401853,0.003499999999999999
lengthWeight,2.1223348947246583,0.003499999999999999
freqWeight,0.4214273606003699,0.003499999999999999
typWeight,0.9149704729328796,0.003499999999999999
alpha,4.790002678401853,0.0005999999999999994
lengthWeight,2.1223348947246583,0.0005999999999999994
freqWeight,0.4214273606003699,0.0005999999999999994
typWeight,0.9969630805236213,0.0005999999999999994
alpha,4.790002678401853,0.0005999999999999994
lengthWeight,2.0882220375734017,0.0005999999999999994
freqWeight,0.4214273606003699,0.0005999999999999994
typWeight,0.9969630805236213,0.0005999999999999994
alpha,4.790002678401853,0.0012999999999999993
lengthWeight,2.0882220375734017,0.0012999999999999993
freqWeight,0.4214273606003699,0.0012999999999999993
typWeight,0.9096003659077458,0.0012999999999999993
alpha,4.790002678401853,0.00019999999999999985
lengthWeight,2.0882220375734017,0.00019999999999999985
freqWeight,1.3153282768752792,0.00019999999999999985
typWeight,0.9096003659077458,0.00019999999999999985
alpha,4.790002678401853,0.0004999999999999998
lengthWeight,2.0882220375734017,0.0004999999999999998
freqWeight,1.3153282768752792,0.0004999999999999998
typWeight,0.8948570326556967,0.0004999999999999998
alpha,5.5454622153178965,0.0011999999999999988
lengthWeight,2.0882220375734017,0.0011999999999999988
freqWeight,1.3153282768752792,0.0011999999999999988
typWeight,0.8948570326556967,0.0011999999999999988
alpha,5.369051235608145,0.0001000000000000001
lengthWeight,2.0882220375734017,0.0001000000000000001
freqWeight,1.3153282768752792,0.0001000000000000001
typWeight,0.8948570326556967,0.0001000000000000001
alpha,5.369051235608145,0.0001000000000000001
lengthWeight,2.0882220375734017,0.0001000000000000001
freqWeight,1.3153282768752792,0.0001000000000000001
typWeight,0.9519978558443954,0.0001000000000000001
alpha,5.369051235608145,0.0001000000000000001
lengthWeight,2.0882220375734017,0.0001000000000000001
freqWeight,1.3153282768752792,0.0001000000000000001
typWeight,0.9672887539317098,0.0001000000000000001
alpha,5.369051235608145,0.00030000000000000024
lengthWeight,2.0882220375734017,0.00030000000000000024
freqWeight,1.3153282768752792,0.00030000000000000024
typWeight,0.8600480286872365,0.00030000000000000024
alpha,5.369051235608145,0.0021999999999999997
lengthWeight,2.0882220375734017,0.0021999999999999997
freqWeight,1.3153282768752792,0.0021999999999999997
typWeight,0.913370426525321,0.0021999999999999997
alpha,5.369051235608145,0.0020999999999999986
lengthWeight,2.0882220375734017,0.0020999999999999986
freqWeight,1.3153282768752792,0.0020999999999999986
typWeight,0.9913950803580045,0.0020999999999999986
alpha,5.002711942198878,0.005500000000000001
lengthWeight,2.0882220375734017,0.005500000000000001
freqWeight,1.3153282768752792,0.005500000000000001
typWeight,0.9913950803580045,0.005500000000000001
alpha,5.002711942198878,0.0001000000000000001
lengthWeight,2.0882220375734017,0.0001000000000000001
freqWeight,1.3153282768752792,0.0001000000000000001
typWeight,0.9507237946746817,0.0001000000000000001
alpha,5.002711942198878,0.0017999999999999993
lengthWeight,1.519240456323279,0.0017999999999999993
freqWeight,1.3153282768752792,0.0017999999999999993
typWeight,0.9507237946746817,0.0017999999999999993
alpha,5.002711942198878,0.004600000000000001
lengthWeight,1.519240456323279,0.004600000000000001
freqWeight,1.3153282768752792,0.004600000000000001
typWeight,0.9925444721582185,0.004600000000000001
alpha,5.002711942198878,0.0006999999999999997
lengthWeight,1.5594359758714915,0.0006999999999999997
freqWeight,1.3153282768752792,0.0006999999999999997
typWeight,0.9925444721582185,0.0006999999999999997
alpha,5.002711942198878,0.0020000000000000013
lengthWeight,1.5594359758714915,0.0020000000000000013
freqWeight,1.3153282768752792,0.0020000000000000013
typWeight,0.9929317901368209,0.0020000000000000013
alpha,5.002711942198878,0.00019999999999999985
lengthWeight,1.5594359758714915,0.00019999999999999985
freqWeight,1.3269852374161608,0.00019999999999999985
typWeight,0.9929317901368209,0.00019999999999999985
alpha,5.002711942198878,0.0025999999999999986
lengthWeight,1.5594359758714915,0.0025999999999999986
freqWeight,1.3269852374161608,0.0025999999999999986
typWeight,0.929515155064352,0.0025999999999999986
alpha,5.002711942198878,0.010300000000000004
lengthWeight,1.5594359758714915,0.010300000000000004
freqWeight,1.3269852374161608,0.010300000000000004
typWeight,0.9040671729604813,0.010300000000000004
alpha,5.002711942198878,0.00030000000000000024
lengthWeight,1.5594359758714915,0.00030000000000000024
freqWeight,1.3269852374161608,0.00030000000000000024
typWeight,0.9868021173773692,0.00030000000000000024
alpha,5.002711942198878,0.007700000000000001
lengthWeight,1.5594359758714915,0.007700000000000001
freqWeight,1.3269852374161608,0.007700000000000001
typWeight,0.9491972999672121,0.007700000000000001
alpha,5.002711942198878,0.0024
lengthWeight,1.5594359758714915,0.0024
freqWeight,1.3269852374161608,0.0024
typWeight,0.8840458788346923,0.0024
alpha,5.002711942198878,0.0008999999999999997
lengthWeight,1.5594359758714915,0.0008999999999999997
freqWeight,1.3269852374161608,0.0008999999999999997
typWeight,0.9593200993851768,0.0008999999999999997
alpha,5.002711942198878,0.00019999999999999985
lengthWeight,1.5594359758714915,0.00019999999999999985
freqWeight,1.3269852374161608,0.00019999999999999985
typWeight,0.9735530716485181,0.00019999999999999985
alpha,5.002711942198878,0.0020000000000000013
lengthWeight,1.5594359758714915,0.0020000000000000013
freqWeight,1.3269852374161608,0.0020000000000000013
typWeight,0.8116446554249522,0.0020000000000000013
alpha,4.8327187998812215,0.004199999999999997
lengthWeight,1.5594359758714915,0.004199999999999997
freqWeight,1.3269852374161608,0.004199999999999997
typWeight,0.8116446554249522,0.004199999999999997
alpha,4.8327187998812215,0.00019999999999999985
lengthWeight,1.5594359758714915,0.00019999999999999985
freqWeight,1.3269852374161608,0.00019999999999999985
typWeight,0.9801391084352006,0.00019999999999999985
alpha,4.8327187998812215,0.0016
lengthWeight,1.5594359758714915,0.0016
freqWeight,1.3269852374161608,0.0016
typWeight,0.8776944011566266,0.0016
alpha,4.8327187998812215,0.004399999999999999
lengthWeight,1.5594359758714915,0.004399999999999999
freqWeight,1.3269852374161608,0.004399999999999999
typWeight,0.8483604541725007,0.004399999999999999
alpha,4.8327187998812215,0.0020999999999999986
lengthWeight,1.5594359758714915,0.0020999999999999986
freqWeight,1.3269852374161608,0.0020999999999999986
typWeight,0.8226782273185956,0.0020999999999999986
alpha,4.8327187998812215,0.0045000000000000005
lengthWeight,1.5594359758714915,0.0045000000000000005
freqWeight,1.3269852374161608,0.0045000000000000005
typWeight,0.8750563977751276,0.0045000000000000005
alpha,4.8327187998812215,0.0014000000000000006
lengthWeight,1.5594359758714915,0.0014000000000000006
freqWeight,0.8847051670072779,0.0014000000000000006
typWeight,0.8750563977751276,0.0014000000000000006
alpha,4.8327187998812215,0.006699999999999997
lengthWeight,2.127321678818469,0.006699999999999997
freqWeight,0.8847051670072779,0.006699999999999997
typWeight,0.8750563977751276,0.006699999999999997
alpha,4.8327187998812215,0.0004999999999999998
lengthWeight,2.127321678818469,0.0004999999999999998
freqWeight,0.8847051670072779,0.0004999999999999998
typWeight,0.8640046762866367,0.0004999999999999998
alpha,4.8327187998812215,0.0004999999999999998
lengthWeight,2.127321678818469,0.0004999999999999998
freqWeight,0.8847051670072779,0.0004999999999999998
typWeight,0.8907415979180686,0.0004999999999999998
alpha,4.8327187998812215,0.0012999999999999993
lengthWeight,2.127321678818469,0.0012999999999999993
freqWeight,0.8847051670072779,0.0012999999999999993
typWeight,0.9091887033406671,0.0012999999999999993
alpha,4.8327187998812215,0.0021999999999999997
lengthWeight,2.127321678818469,0.0021999999999999997
freqWeight,0.608755590850129,0.0021999999999999997
typWeight,0.9091887033406671,0.0021999999999999997
alpha,4.8327187998812215,0.0011999999999999988
lengthWeight,1.8273089814363543,0.0011999999999999988
freqWeight,0.608755590850129,0.0011999999999999988
typWeight,0.9091887033406671,0.0011999999999999988
alpha,4.8327187998812215,0.0016
lengthWeight,1.8273089814363543,0.0016
freqWeight,0.608755590850129,0.0016
typWeight,0.9059650779279188,0.0016
alpha,4.8327187998812215,0.0011999999999999988
lengthWeight,1.8273089814363543,0.0011999999999999988
freqWeight,1.1246022700258653,0.0011999999999999988
typWeight,0.9059650779279188,0.0011999999999999988
alpha,4.8327187998812215,0.00030000000000000024
lengthWeight,1.8273089814363543,0.00030000000000000024
freqWeight,1.1246022700258653,0.00030000000000000024
typWeight,0.9471344837820113,0.00030000000000000024
alpha,4.8327187998812215,0.0008
lengthWeight,1.8273089814363543,0.0008
freqWeight,1.3118007730009524,0.0008
typWeight,0.9471344837820113,0.0008
alpha,4.8327187998812215,0.0024
lengthWeight,1.8273089814363543,0.0024
freqWeight,1.3118007730009524,0.0024
typWeight,0.936616980039411,0.0024
alpha,5.156774543300623,0.0010999999999999998
lengthWeight,1.8273089814363543,0.0010999999999999998
freqWeight,1.3118007730009524,0.0010999999999999998
typWeight,0.936616980039411,0.0010999999999999998
alpha,5.156774543300623,0.0012999999999999993
lengthWeight,1.8273089814363543,0.0012999999999999993
freqWeight,1.3118007730009524,0.0012999999999999993
typWeight,0.9315355762896916,0.0012999999999999993
alpha,5.156774543300623,0.0005999999999999994
lengthWeight,1.8273089814363543,0.0005999999999999994
freqWeight,0.9856056470737222,0.0005999999999999994
typWeight,0.9315355762896916,0.0005999999999999994
alpha,5.156774543300623,0.0004
lengthWeight,1.8273089814363543,0.0004
freqWeight,0.9856056470737222,0.0004
typWeight,0.9598661904087612,0.0004
alpha,5.156774543300623,0.0004999999999999998
lengthWeight,1.8273089814363543,0.0004999999999999998
freqWeight,0.49207158392214567,0.0004999999999999998
typWeight,0.9598661904087612,0.0004999999999999998
alpha,5.156774543300623,0.0016999999999999997
lengthWeight,1.8273089814363543,0.0016999999999999997
freqWeight,0.49207158392214567,0.0016999999999999997
typWeight,0.9179112359832672,0.0016999999999999997
alpha,5.156774543300623,0.0010999999999999998
lengthWeight,1.8273089814363543,0.0010999999999999998
freqWeight,0.49207158392214567,0.0010999999999999998
typWeight,0.8998055923471561,0.0010999999999999998
alpha,5.156774543300623,0.0025999999999999986
lengthWeight,1.8273089814363543,0.0025999999999999986
freqWeight,0.49207158392214567,0.0025999999999999986
typWeight,0.8569198818870115,0.0025999999999999986
alpha,5.156774543300623,0.003799999999999998
lengthWeight,1.8273089814363543,0.003799999999999998
freqWeight,1.1198954704423558,0.003799999999999998
typWeight,0.8569198818870115,0.003799999999999998
alpha,5.156774543300623,0.0016
lengthWeight,1.8273089814363543,0.0016
freqWeight,1.1198954704423558,0.0016
typWeight,0.9429676865877913,0.0016
alpha,5.156774543300623,0.0008999999999999997
lengthWeight,1.8273089814363543,0.0008999999999999997
freqWeight,1.1198954704423558,0.0008999999999999997
typWeight,0.8705378931527974,0.0008999999999999997
alpha,5.156774543300623,0.0006999999999999997
lengthWeight,1.8273089814363543,0.0006999999999999997
freqWeight,1.1198954704423558,0.0006999999999999997
typWeight,0.8746695279508209,0.0006999999999999997
alpha,5.156774543300623,0.006599999999999997
lengthWeight,2.0971421355968682,0.006599999999999997
freqWeight,1.1198954704423558,0.006599999999999997
typWeight,0.8746695279508209,0.006599999999999997
alpha,5.156774543300623,0.0020000000000000013
lengthWeight,2.0971421355968682,0.0020000000000000013
freqWeight,1.0269214265454134,0.0020000000000000013
typWeight,0.8746695279508209,0.0020000000000000013
alpha,5.156774543300623,0.0028000000000000013
lengthWeight,2.141612443831683,0.0028000000000000013
freqWeight,1.0269214265454134,0.0028000000000000013
typWeight,0.8746695279508209,0.0028000000000000013
alpha,5.156774543300623,0.0033999999999999994
lengthWeight,2.141612443831683,0.0033999999999999994
freqWeight,1.0269214265454134,0.0033999999999999994
typWeight,0.9045320085267586,0.0033999999999999994
alpha,5.156774543300623,0.0011999999999999988
lengthWeight,2.141612443831683,0.0011999999999999988
freqWeight,1.0269214265454134,0.0011999999999999988
typWeight,0.9568835925513551,0.0011999999999999988
alpha,5.156774543300623,0.0016
lengthWeight,2.6584514654829903,0.0016
freqWeight,1.0269214265454134,0.0016
typWeight,0.9568835925513551,0.0016
alpha,5.156774543300623,0.0020000000000000013
lengthWeight,1.6769534235881236,0.0020000000000000013
freqWeight,1.0269214265454134,0.0020000000000000013
typWeight,0.9568835925513551,0.0020000000000000013
alpha,5.156774543300623,0.0011999999999999988
lengthWeight,1.6769534235881236,0.0011999999999999988
freqWeight,1.0269214265454134,0.0011999999999999988
typWeight,0.8776769317113018,0.0011999999999999988
alpha,5.156774543300623,0.0005999999999999994
lengthWeight,1.6769534235881236,0.0005999999999999994
freqWeight,1.0919283217992446,0.0005999999999999994
typWeight,0.8776769317113018,0.0005999999999999994
alpha,5.156774543300623,0.0001000000000000001
lengthWeight,1.6769534235881236,0.0001000000000000001
freqWeight,1.0919283217992446,0.0001000000000000001
typWeight,0.983710909059672,0.0001000000000000001
alpha,5.156774543300623,0.0005999999999999994
lengthWeight,1.6769534235881236,0.0005999999999999994
freqWeight,1.0919283217992446,0.0005999999999999994
typWeight,0.9988736239316058,0.0005999999999999994
alpha,5.156774543300623,0.0004999999999999998
lengthWeight,1.6769534235881236,0.0004999999999999998
freqWeight,1.0919283217992446,0.0004999999999999998
typWeight,0.7109712023402038,0.0004999999999999998
alpha,5.156774543300623,0.00030000000000000024
lengthWeight,1.989219662527307,0.00030000000000000024
freqWeight,1.0919283217992446,0.00030000000000000024
typWeight,0.7109712023402038,0.00030000000000000024
alpha,5.156774543300623,0.0016
lengthWeight,1.989219662527307,0.0016
freqWeight,1.0919283217992446,0.0016
typWeight,0.9968214182159937,0.0016
alpha,5.156774543300623,0.00019999999999999985
lengthWeight,1.989219662527307,0.00019999999999999985
freqWeight,1.0919283217992446,0.00019999999999999985
typWeight,0.9996299982250754,0.00019999999999999985
alpha,4.7411060441336375,0.0008
lengthWeight,1.989219662527307,0.0008
freqWeight,1.0919283217992446,0.0008
typWeight,0.9996299982250754,0.0008
alpha,4.7411060441336375,0.0004
lengthWeight,1.989219662527307,0.0004
freqWeight,1.0919283217992446,0.0004
typWeight,0.9992698360517409,0.0004
alpha,4.7411060441336375,0.0025999999999999986
lengthWeight,1.989219662527307,0.0025999999999999986
freqWeight,0.701323233030145,0.0025999999999999986
typWeight,0.9992698360517409,0.0025999999999999986
alpha,4.7411060441336375,0.0004999999999999998
lengthWeight,1.989219662527307,0.0004999999999999998
