Utterance,condition,target,alt1,alt2,Probability,YMax,YMin
basic,item12,rose,ivy,lily,0.0836052330031356,0.0836052330031356,0.0836052330031356
basic,item12,rose,lily,pottedplant,0.0836052330031356,0.0836052330031356,0.0836052330031356
basic,item12,rose,lily,rosemary,0.0836052330031356,0.0836052330031356,0.0836052330031356
basic,item12,skittles,candycorn,chips,0.156912132649104,0.156912132649104,0.156912132649104
basic,item12,skittles,candycorn,cookies,0.156912132649104,0.156912132649104,0.156912132649104
basic,item12,skittles,candycorn,popcorn,0.156912132649104,0.156912132649104,0.156912132649104
basic,item12,skittles,candycorn,pretzels,0.156912132649104,0.156912132649104,0.156912132649104
basic,item12,sportscar,ambulance,sedan,0.284625210912377,0.284625210912377,0.284625210912377
basic,item12,sportscar,firetruck,sedan,0.284625210912377,0.284625210912377,0.284625210912377
basic,item12,sportscar,motorcycle,sedan,0.284625210912377,0.284625210912377,0.284625210912377
basic,item12,sportscar,sedan,train,0.284625210912377,0.284625210912377,0.284625210912377
basic,item12,sunflower,grasses,lily,0.176007596395005,0.176007596395005,0.176007596395005
basic,item12,sunflower,ivy,lily,0.176007596395005,0.176007596395005,0.176007596395005
basic,item12,sunflower,lily,rosemary,0.176007596395005,0.176007596395005,0.176007596395005
basic,item12,suv,ambulance,sedan,0.127266902439316,0.127266902439316,0.127266902439316
basic,item12,suv,firetruck,sedan,0.127266902439316,0.127266902439316,0.127266902439316
basic,item12,suv,motorcycle,sedan,0.127266902439316,0.127266902439316,0.127266902439316
basic,item12,suv,sedan,train,0.127266902439316,0.127266902439316,0.127266902439316
basic,item12,swordfish,cow,discusfish,0.207967148470901,0.207967148470901,0.207967148470901
basic,item12,swordfish,discusfish,iguana,0.207967148470901,0.207967148470901,0.207967148470901
basic,item12,swordfish,discusfish,rhino,0.207967148470901,0.207967148470901,0.207967148470901
basic,item12,swordfish,discusfish,sheep,0.207967148470901,0.207967148470901,0.207967148470901
basic,item12,tshirt,bathrobe,campshirt,0.146903572584687,0.146903572584687,0.146903572584687
basic,item12,tshirt,campshirt,dress,0.146903572584687,0.146903572584687,0.146903572584687
basic,item12,tshirt,campshirt,socks,0.146903572584687,0.146903572584687,0.146903572584687
basic,item12,tulip,grasses,lily,0.0950260017794747,0.0950260017794747,0.0950260017794747
basic,item12,tulip,lily,pottedplant,0.0950260017794747,0.0950260017794747,0.0950260017794747
basic,item12,tulip,lily,rosemary,0.0950260017794747,0.0950260017794747,0.0950260017794747
basic,item22,bedsidetable,bed,lamp,0.628277256628292,0.628277256628292,0.628277256628292
basic,item22,bedsidetable,bed,wardrobe,0.628277256628292,0.628277256628292,0.628277256628292
basic,item22,blackbear,chick,kitten,0.708171599438067,0.708171599438067,0.708171599438067
basic,item22,blackbear,cow,rabbit,0.708171599438067,0.708171599438067,0.708171599438067
basic,item22,blackbear,elephant,sheep,0.708171599438067,0.708171599438067,0.708171599438067
basic,item22,blackbear,horse,lion,0.708171599438067,0.708171599438067,0.708171599438067
basic,item22,blackbear,iguana,pig,0.708171599438067,0.708171599438067,0.708171599438067
basic,item22,blackbear,iguana,sheep,0.708171599438067,0.708171599438067,0.708171599438067
basic,item22,blackbear,kitten,squirrel,0.708171599438067,0.708171599438067,0.708171599438067
basic,item22,catfish,bison,chick,0.594427320071572,0.594427320071572,0.594427320071572
basic,item22,catfish,bison,elephant,0.594427320071572,0.594427320071572,0.594427320071572
basic,item22,catfish,chick,elephant,0.594427320071572,0.594427320071572,0.594427320071572
basic,item22,catfish,chick,horse,0.594427320071572,0.594427320071572,0.594427320071572
basic,item22,catfish,chick,squirrel,0.594427320071572,0.594427320071572,0.594427320071572
basic,item22,catfish,cow,lobster,0.594427320071572,0.594427320071572,0.594427320071572
basic,item22,catfish,kitten,snake,0.594427320071572,0.594427320071572,0.594427320071572
basic,item22,clownfish,bison,rabbit,0.681391792084667,0.681391792084667,0.681391792084667
basic,item22,clownfish,cow,sheep,0.681391792084667,0.681391792084667,0.681391792084667
basic,item22,clownfish,elephant,sheep,0.681391792084667,0.681391792084667,0.681391792084667
basic,item22,clownfish,iguana,squirrel,0.681391792084667,0.681391792084667,0.681391792084667
basic,item22,clownfish,kitten,lobster,0.681391792084667,0.681391792084667,0.681391792084667
basic,item22,clownfish,lion,pig,0.681391792084667,0.681391792084667,0.681391792084667
basic,item22,coffeetable,bed,bookcase,0.646682948893627,0.646682948893627,0.646682948893627
basic,item22,coffeetable,bookcase,wardrobe,0.646682948893627,0.646682948893627,0.646682948893627
basic,item22,convertible,ambulance,train,0.788878324950865,0.788878324950865,0.788878324950865
basic,item22,convertible,firetruck,motorcycle,0.788878324950865,0.788878324950865,0.788878324950865
basic,item22,daisy,grasses,ivy,0.493759331221722,0.493759331221722,0.493759331221722
basic,item22,daisy,grasses,rosemary,0.493759331221722,0.493759331221722,0.493759331221722
basic,item22,daisy,ivy,pottedplant,0.493759331221722,0.493759331221722,0.493759331221722
basic,item22,daisy,ivy,rosemary,0.493759331221722,0.493759331221722,0.493759331221722
basic,item22,daisy,pottedplant,rosemary,0.493759331221722,0.493759331221722,0.493759331221722
basic,item22,dalmatian,bison,rhino,0.729729057892605,0.729729057892605,0.729729057892605
basic,item22,dalmatian,cow,pig,0.729729057892605,0.729729057892605,0.729729057892605
basic,item22,dalmatian,cow,snake,0.729729057892605,0.729729057892605,0.729729057892605
basic,item22,dalmatian,crocodile,elephant,0.729729057892605,0.729729057892605,0.729729057892605
basic,item22,dalmatian,kitten,rabbit,0.729729057892605,0.729729057892605,0.729729057892605
basic,item22,dalmatian,lobster,pig,0.729729057892605,0.729729057892605,0.729729057892605
basic,item22,dalmatian,sheep,squirrel,0.729729057892605,0.729729057892605,0.729729057892605
basic,item22,diningtable,bed,lamp,0.766908302651642,0.766908302651642,0.766908302651642
basic,item22,diningtable,bookcase,lamp,0.766908302651642,0.766908302651642,0.766908302651642
basic,item22,diningtable,bookcase,wardrobe,0.766908302651642,0.766908302651642,0.766908302651642
basic,item22,diningtable,lamp,wardrobe,0.766908302651642,0.766908302651642,0.766908302651642
basic,item22,dressshirt,dress,gloves,0.725484113278894,0.725484113278894,0.725484113278894
basic,item22,dressshirt,dress,socks,0.725484113278894,0.725484113278894,0.725484113278894
basic,item22,dressshirt,gloves,socks,0.725484113278894,0.725484113278894,0.725484113278894
basic,item22,eagle,bison,squirrel,0.533236438745119,0.533236438745119,0.533236438745119
basic,item22,eagle,elephant,pig,0.533236438745119,0.533236438745119,0.533236438745119
basic,item22,eagle,elephant,sheep,0.533236438745119,0.533236438745119,0.533236438745119
basic,item22,eagle,elephant,snake,0.533236438745119,0.533236438745119,0.533236438745119
basic,item22,eagle,horse,snake,0.533236438745119,0.533236438745119,0.533236438745119
basic,item22,eagle,iguana,lion,0.533236438745119,0.533236438745119,0.533236438745119
basic,item22,germanshepherd,chick,rhino,0.828464718795053,0.828464718795053,0.828464718795053
basic,item22,germanshepherd,elephant,rhino,0.828464718795053,0.828464718795053,0.828464718795053
basic,item22,germanshepherd,horse,lion,0.828464718795053,0.828464718795053,0.828464718795053
basic,item22,germanshepherd,horse,rhino,0.828464718795053,0.828464718795053,0.828464718795053
basic,item22,germanshepherd,iguana,kitten,0.828464718795053,0.828464718795053,0.828464718795053
basic,item22,germanshepherd,lobster,squirrel,0.828464718795053,0.828464718795053,0.828464718795053
basic,item22,goldfish,chick,snake,0.639422235930341,0.639422235930341,0.639422235930341
basic,item22,goldfish,iguana,lobster,0.639422235930341,0.639422235930341,0.639422235930341
basic,item22,goldfish,iguana,pig,0.639422235930341,0.639422235930341,0.639422235930341
basic,item22,goldfish,lion,lobster,0.639422235930341,0.639422235930341,0.639422235930341
basic,item22,goldfish,rabbit,snake,0.639422235930341,0.639422235930341,0.639422235930341
basic,item22,grizzlybear,elephant,kitten,0.683613368258041,0.683613368258041,0.683613368258041
basic,item22,grizzlybear,iguana,snake,0.683613368258041,0.683613368258041,0.683613368258041
basic,item22,grizzlybear,lion,squirrel,0.683613368258041,0.683613368258041,0.683613368258041
basic,item22,grizzlybear,rabbit,sheep,0.683613368258041,0.683613368258041,0.683613368258041
basic,item22,gummybears,chips,cookies,0.626917489939776,0.626917489939776,0.626917489939776
basic,item22,gummybears,chips,pretzels,0.626917489939776,0.626917489939776,0.626917489939776
basic,item22,gummybears,cookies,pretzels,0.626917489939776,0.626917489939776,0.626917489939776
basic,item22,gummybears,popcorn,pretzels,0.626917489939776,0.626917489939776,0.626917489939776
basic,item22,hawaiishirt,bathrobe,dress,0.798420998898173,0.798420998898173,0.798420998898173
basic,item22,hawaiishirt,dress,gloves,0.798420998898173,0.798420998898173,0.798420998898173
basic,item22,hawaiishirt,gloves,socks,0.798420998898173,0.798420998898173,0.798420998898173
basic,item22,hummingbird,bison,crocodile,0.719665289506629,0.719665289506629,0.719665289506629
basic,item22,hummingbird,bison,horse,0.719665289506629,0.719665289506629,0.719665289506629
basic,item22,hummingbird,crocodile,kitten,0.719665289506629,0.719665289506629,0.719665289506629
basic,item22,hummingbird,crocodile,rabbit,0.719665289506629,0.719665289506629,0.719665289506629
basic,item22,hummingbird,elephant,snake,0.719665289506629,0.719665289506629,0.719665289506629
basic,item22,hummingbird,horse,rabbit,0.719665289506629,0.719665289506629,0.719665289506629
basic,item22,husky,chick,squirrel,0.568976741592678,0.568976741592678,0.568976741592678
basic,item22,husky,crocodile,snake,0.568976741592678,0.568976741592678,0.568976741592678
basic,item22,husky,rabbit,squirrel,0.568976741592678,0.568976741592678,0.568976741592678
basic,item22,jellybeans,chips,popcorn,0.663288062354876,0.663288062354876,0.663288062354876
basic,item22,jellybeans,chips,pretzels,0.663288062354876,0.663288062354876,0.663288062354876
basic,item22,jellybeans,cookies,popcorn,0.663288062354876,0.663288062354876,0.663288062354876
basic,item22,jellybeans,cookies,pretzels,0.663288062354876,0.663288062354876,0.663288062354876
basic,item22,jellybeans,popcorn,pretzels,0.663288062354876,0.663288062354876,0.663288062354876
basic,item22,minivan,ambulance,motorcycle,0.607355220026413,0.607355220026413,0.607355220026413
basic,item22,minivan,ambulance,train,0.607355220026413,0.607355220026413,0.607355220026413
basic,item22,minivan,firetruck,motorcycle,0.607355220026413,0.607355220026413,0.607355220026413
basic,item22,minivan,firetruck,train,0.607355220026413,0.607355220026413,0.607355220026413
basic,item22,minivan,motorcycle,train,0.607355220026413,0.607355220026413,0.607355220026413
basic,item22,mnms,chips,popcorn,0.502107440178992,0.502107440178992,0.502107440178992
basic,item22,mnms,chips,pretzels,0.502107440178992,0.502107440178992,0.502107440178992
basic,item22,mnms,popcorn,pretzels,0.502107440178992,0.502107440178992,0.502107440178992
basic,item22,pandabear,crocodile,lobster,0.562626459068045,0.562626459068045,0.562626459068045
basic,item22,pandabear,iguana,sheep,0.562626459068045,0.562626459068045,0.562626459068045
basic,item22,pandabear,kitten,pig,0.562626459068045,0.562626459068045,0.562626459068045
basic,item22,pandabear,kitten,rabbit,0.562626459068045,0.562626459068045,0.562626459068045
basic,item22,pandabear,rabbit,squirrel,0.562626459068045,0.562626459068045,0.562626459068045
basic,item22,pandabear,rhino,snake,0.562626459068045,0.562626459068045,0.562626459068045
basic,item22,pandabear,sheep,squirrel,0.562626459068045,0.562626459068045,0.562626459068045
basic,item22,parrot,cow,snake,0.574444010988879,0.574444010988879,0.574444010988879
basic,item22,parrot,crocodile,lion,0.574444010988879,0.574444010988879,0.574444010988879
basic,item22,parrot,rhino,snake,0.574444010988879,0.574444010988879,0.574444010988879
basic,item22,parrot,sheep,snake,0.574444010988879,0.574444010988879,0.574444010988879
basic,item22,picnictable,bed,bookcase,0.667439327636175,0.667439327636175,0.667439327636175
basic,item22,picnictable,bed,lamp,0.667439327636175,0.667439327636175,0.667439327636175
basic,item22,picnictable,bed,wardrobe,0.667439327636175,0.667439327636175,0.667439327636175
basic,item22,picnictable,bookcase,wardrobe,0.667439327636175,0.667439327636175,0.667439327636175
basic,item22,picnictable,lamp,wardrobe,0.667439327636175,0.667439327636175,0.667439327636175
basic,item22,pigeon,cow,crocodile,0.562444902688839,0.562444902688839,0.562444902688839
basic,item22,pigeon,elephant,squirrel,0.562444902688839,0.562444902688839,0.562444902688839
basic,item22,pigeon,iguana,lion,0.562444902688839,0.562444902688839,0.562444902688839
basic,item22,pigeon,lobster,rabbit,0.562444902688839,0.562444902688839,0.562444902688839
basic,item22,pigeon,pig,rhino,0.562444902688839,0.562444902688839,0.562444902688839
basic,item22,pigeon,rhino,sheep,0.562444902688839,0.562444902688839,0.562444902688839
basic,item22,polarbear,chick,squirrel,0.675937365906664,0.675937365906664,0.675937365906664
basic,item22,polarbear,crocodile,kitten,0.675937365906664,0.675937365906664,0.675937365906664
basic,item22,polarbear,elephant,rhino,0.675937365906664,0.675937365906664,0.675937365906664
basic,item22,poloshirt,bathrobe,dress,0.56956418635956,0.56956418635956,0.56956418635956
basic,item22,poloshirt,bathrobe,gloves,0.56956418635956,0.56956418635956,0.56956418635956
basic,item22,poloshirt,bathrobe,socks,0.56956418635956,0.56956418635956,0.56956418635956
basic,item22,poloshirt,dress,gloves,0.56956418635956,0.56956418635956,0.56956418635956
basic,item22,poloshirt,gloves,socks,0.56956418635956,0.56956418635956,0.56956418635956
basic,item22,pug,bison,crocodile,0.503754286041056,0.503754286041056,0.503754286041056
basic,item22,pug,bison,rabbit,0.503754286041056,0.503754286041056,0.503754286041056
basic,item22,pug,bison,rhino,0.503754286041056,0.503754286041056,0.503754286041056
basic,item22,pug,chick,iguana,0.503754286041056,0.503754286041056,0.503754286041056
basic,item22,pug,iguana,sheep,0.503754286041056,0.503754286041056,0.503754286041056
basic,item22,pug,lion,snake,0.503754286041056,0.503754286041056,0.503754286041056
basic,item22,pug,pig,rabbit,0.503754286041056,0.503754286041056,0.503754286041056
basic,item22,rose,grasses,ivy,0.423319799173721,0.423319799173721,0.423319799173721
basic,item22,rose,grasses,rosemary,0.423319799173721,0.423319799173721,0.423319799173721
basic,item22,rose,ivy,rosemary,0.423319799173721,0.423319799173721,0.423319799173721
basic,item22,skittles,chips,pretzels,0.5673008789491,0.5673008789491,0.5673008789491
basic,item22,skittles,cookies,pretzels,0.5673008789491,0.5673008789491,0.5673008789491
basic,item22,skittles,popcorn,pretzels,0.5673008789491,0.5673008789491,0.5673008789491
basic,item22,sportscar,ambulance,firetruck,0.75916945622522,0.75916945622522,0.75916945622522
basic,item22,sportscar,ambulance,train,0.75916945622522,0.75916945622522,0.75916945622522
basic,item22,sportscar,firetruck,motorcycle,0.75916945622522,0.75916945622522,0.75916945622522
basic,item22,sunflower,ivy,pottedplant,0.615337005583742,0.615337005583742,0.615337005583742
basic,item22,suv,ambulance,firetruck,0.504888132077017,0.504888132077017,0.504888132077017
basic,item22,suv,ambulance,train,0.504888132077017,0.504888132077017,0.504888132077017
basic,item22,swordfish,bison,horse,0.664936182130558,0.664936182130558,0.664936182130558
basic,item22,swordfish,elephant,kitten,0.664936182130558,0.664936182130558,0.664936182130558
basic,item22,swordfish,elephant,lion,0.664936182130558,0.664936182130558,0.664936182130558
basic,item22,swordfish,elephant,pig,0.664936182130558,0.664936182130558,0.664936182130558
basic,item22,swordfish,lobster,pig,0.664936182130558,0.664936182130558,0.664936182130558
basic,item22,tshirt,bathrobe,dress,0.55772416230593,0.55772416230593,0.55772416230593
basic,item22,tshirt,bathrobe,gloves,0.55772416230593,0.55772416230593,0.55772416230593
basic,item22,tshirt,bathrobe,socks,0.55772416230593,0.55772416230593,0.55772416230593
basic,item22,tshirt,dress,gloves,0.55772416230593,0.55772416230593,0.55772416230593
basic,item22,tshirt,dress,socks,0.55772416230593,0.55772416230593,0.55772416230593
basic,item22,tshirt,gloves,socks,0.55772416230593,0.55772416230593,0.55772416230593
basic,item22,tulip,grasses,pottedplant,0.453529639615023,0.453529639615023,0.453529639615023
basic,item22,tulip,grasses,rosemary,0.453529639615023,0.453529639615023,0.453529639615023
basic,item22,tulip,ivy,rosemary,0.453529639615023,0.453529639615023,0.453529639615023
basic,item22,tulip,pottedplant,rosemary,0.453529639615023,0.453529639615023,0.453529639615023
basic,item23,bedsidetable,ambulance,bed,0.608938080430246,0.608938080430246,0.608938080430246
basic,item23,bedsidetable,bed,dress,0.608938080430246,0.608938080430246,0.608938080430246
basic,item23,bedsidetable,bed,horse,0.608938080430246,0.608938080430246,0.608938080430246
basic,item23,bedsidetable,bison,bookcase,0.608938080430246,0.608938080430246,0.608938080430246
basic,item23,bedsidetable,bookcase,horse,0.608938080430246,0.608938080430246,0.608938080430246
basic,item23,bedsidetable,bookcase,iguana,0.608938080430246,0.608938080430246,0.608938080430246
basic,item23,bedsidetable,bookcase,popcorn,0.608938080430246,0.608938080430246,0.608938080430246
basic,item23,bedsidetable,lamp,pottedplant,0.608938080430246,0.608938080430246,0.608938080430246
basic,item23,blackbear,bed,cow,0.673056784482736,0.673056784482736,0.673056784482736
basic,item23,blackbear,gloves,iguana,0.673056784482736,0.673056784482736,0.673056784482736
basic,item23,blackbear,rabbit,train,0.673056784482736,0.673056784482736,0.673056784482736
basic,item23,catfish,lamp,pig,0.581924807592092,0.581924807592092,0.581924807592092
basic,item23,catfish,lobster,pretzels,0.581924807592092,0.581924807592092,0.581924807592092
basic,item23,clownfish,bed,crocodile,0.672169063376629,0.672169063376629,0.672169063376629
basic,item23,clownfish,bison,pottedplant,0.672169063376629,0.672169063376629,0.672169063376629
basic,item23,clownfish,bookcase,kitten,0.672169063376629,0.672169063376629,0.672169063376629
basic,item23,clownfish,grasses,pig,0.672169063376629,0.672169063376629,0.672169063376629
basic,item23,clownfish,lobster,socks,0.672169063376629,0.672169063376629,0.672169063376629
basic,item23,clownfish,rhino,rosemary,0.672169063376629,0.672169063376629,0.672169063376629
basic,item23,coffeetable,bison,bookcase,0.621852222741822,0.621852222741822,0.621852222741822
basic,item23,coffeetable,bison,wardrobe,0.621852222741822,0.621852222741822,0.621852222741822
basic,item23,coffeetable,crocodile,lamp,0.621852222741822,0.621852222741822,0.621852222741822
basic,item23,coffeetable,crocodile,wardrobe,0.621852222741822,0.621852222741822,0.621852222741822
basic,item23,coffeetable,popcorn,wardrobe,0.621852222741822,0.621852222741822,0.621852222741822
basic,item23,convertible,bathrobe,firetruck,0.755401495600138,0.755401495600138,0.755401495600138
basic,item23,convertible,bathrobe,train,0.755401495600138,0.755401495600138,0.755401495600138
basic,item23,convertible,bison,firetruck,0.755401495600138,0.755401495600138,0.755401495600138
basic,item23,convertible,cookies,firetruck,0.755401495600138,0.755401495600138,0.755401495600138
