gameid,time,roundNum,sender,contents
3545-f,1447866772341,1,speaker,"green"
3545-f,1447866782003,2,speaker,"arti"
3545-f,1447866790914,3,speaker,"blu"
3545-f,1447866798544,4,speaker,"red"
3545-f,1447866808394,5,speaker,"orane"
3545-f,1447866816625,6,speaker,"lion"
3545-f,1447866825929,7,speaker,"bino"
3545-f,1447866833439,8,speaker,"brocc"
3545-f,1447866841161,9,speaker,"orange"
3545-f,1447866849080,10,speaker,"red"
3545-f,1447866858337,11,speaker,"rhino"
3545-f,1447866866520,12,speaker,"frie"
3545-f,1447866875880,13,speaker,"napk"
3545-f,1447866887647,13,speaker,"big"
