gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs
4028-5,1479862019836,1,apple,overinformative,apple_blue,target,3,3,pepper_black,distractor,4,2,tomato_red,distractor,2,4
4028-5,1479862030837,2,apple,overinformative-cc,apple_blue,target,3,4,tomato_pink,distractor,2,3,distractor_apple_blue,distractor,4,2
4028-5,1479862041864,3,pear,overinformative,pear_yellow,target,2,2,carrot_pink,distractor,4,3,tomato_pink,distractor,3,4
4028-5,1479862055819,4,banana,informative-cc,banana_brown,target,3,2,banana_blue,distractor,2,4,distractor_banana_brown,distractor,4,3
4028-5,1479862062648,5,tomato,overinformative,tomato_pink,target,3,3,apple_blue,distractor,2,2,pear_yellow,distractor,4,4
4028-5,1479862072748,6,pepper,informative-cc,pepper_orange,target,3,4,pepper_black,distractor,4,2,distractor_pepper_orange,distractor,2,3
4028-5,1479862082340,7,avocado,informative,avocado_red,target,2,3,avocado_black,distractor,3,4,pear_orange,distractor,4,2
4028-5,1479862090009,8,tomato,informative-cc,tomato_pink,target,4,4,tomato_red,distractor,2,2,distractor_tomato_pink,distractor,3,3
4028-5,1479862103320,9,avocado,overinformative-cc,avocado_black,target,2,2,pepper_orange,distractor,3,3,distractor_avocado_black,distractor,4,4
4028-5,1479862111649,10,carrot,informative,carrot_pink,target,3,3,pepper_red,distractor,4,2,carrot_orange,distractor,2,4
4028-5,1479862120213,11,banana,informative-cc,banana_yellow,target,3,2,banana_blue,distractor,4,3,distractor_banana_yellow,distractor,2,4
4028-5,1479862134618,12,pepper,informative,pepper_red,target,2,4,pepper_black,distractor,4,2,banana_blue,distractor,3,3
4028-5,1479862143915,13,carrot,overinformative-cc,carrot_brown,target,3,3,distractor_carrot_brown,distractor,4,2,banana_blue,distractor,2,4
4028-5,1479862153202,14,carrot,informative,carrot_brown,target,3,4,pear_yellow,distractor,2,3,carrot_orange,distractor,4,2
4028-5,1479862159873,15,tomato,overinformative-cc,tomato_red,target,2,3,distractor_tomato_red,distractor,3,4,pepper_orange,distractor,4,2
4028-5,1479862167548,16,apple,overinformative,apple_green,target,4,3,pear_orange,distractor,3,4,tomato_red,distractor,2,2
4028-5,1479862175465,17,apple,informative-cc,apple_green,target,2,3,distractor_apple_green,distractor,4,2,apple_red,distractor,3,4
4028-5,1479862182985,18,avocado,overinformative,avocado_green,target,3,3,banana_yellow,distractor,4,4,pear_yellow,distractor,2,2
