gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs
5625-3,1479834421199,1,tomato,overinformative,tomato_red,target,3,3,avocado_green,distractor,4,4,carrot_orange,distractor,2,2
5625-3,1479834441659,2,avocado,informative,avocado_red,target,4,3,tomato_pink,distractor,2,2,avocado_black,distractor,3,4
5625-3,1479834453329,3,avocado,overinformative,avocado_red,target,2,4,pear_orange,distractor,4,2,banana_yellow,distractor,3,3
5625-3,1479834460450,4,carrot,overinformative,carrot_pink,target,3,4,pepper_red,distractor,2,2,banana_yellow,distractor,4,3
5625-3,1479834469826,5,apple,overinformative,apple_green,target,2,3,banana_brown,distractor,4,2,pepper_red,distractor,3,4
5625-3,1479834477816,6,avocado,overinformative-cc,avocado_green,target,3,2,cup_green,distractor,4,3,apple_blue,distractor,2,4
5625-3,1479834486390,7,tomato,overinformative-cc,tomato_pink,target,2,4,cup_pink,distractor,4,3,banana_yellow,distractor,3,2
5625-3,1479834501716,8,pear,overinformative,pear_yellow,target,4,3,avocado_red,distractor,3,4,pepper_orange,distractor,2,2
5625-3,1479834509618,9,apple,overinformative,apple_blue,target,2,4,avocado_green,distractor,4,2,pepper_red,distractor,3,3
5625-3,1479834517339,10,pepper,overinformative-cc,pepper_green,target,3,4,cup_green,distractor,2,3,banana_yellow,distractor,4,2
5625-3,1479834527226,11,banana,informative,banana_brown,target,2,2,banana_blue,distractor,4,3,tomato_red,distractor,3,4
5625-3,1479834535575,12,pear,informative-cc,pear_yellow,target,4,2,pear_orange,distractor,2,4,cup_yellow,distractor,3,3
5625-3,1479834543458,13,pepper,informative-cc,pepper_orange,target,4,2,pepper_red,distractor,2,4,cup_orange,distractor,3,3
5625-3,1479834561588,14,carrot,informative,carrot_purple,target,2,2,pepper_green,distractor,4,4,carrot_pink,distractor,3,3
5625-3,1479834568426,15,carrot,overinformative-cc,cup_orange,distractor,2,2,avocado_green,distractor,3,3,carrot_orange,target,4,4
5625-3,1479834576281,16,apple,overinformative-cc,apple_red,target,3,3,cup_red,distractor,2,4,pear_green,distractor,4,2
5625-3,1479834586560,17,carrot,informative-cc,carrot_pink,target,3,3,cup_pink,distractor,4,2,carrot_purple,distractor,2,4
5625-3,1479834598099,18,pear,overinformative,pear_orange,target,3,4,pepper_red,distractor,4,2,tomato_pink,distractor,2,3
5625-3,1479834607229,19,banana,informative-cc,banana_brown,target,4,4,banana_blue,distractor,3,3,cup_brown,distractor,2,2
5625-3,1479834613724,20,banana,overinformative,banana_blue,target,2,4,pepper_orange,distractor,3,3,pear_yellow,distractor,4,2
5625-3,1479834620951,21,apple,informative,apple_blue,target,3,4,apple_green,distractor,4,2,pear_yellow,distractor,2,3
5625-3,1479834630631,22,avocado,informative,avocado_black,target,3,2,avocado_red,distractor,2,4,tomato_pink,distractor,4,3
5625-3,1479834637044,23,apple,overinformative,apple_red,target,2,3,avocado_green,distractor,4,4,banana_brown,distractor,3,2
5625-3,1479834644730,24,tomato,overinformative-cc,tomato_red,target,4,2,cup_red,distractor,3,3,apple_blue,distractor,2,4
5625-3,1479834651685,25,avocado,overinformative,avocado_black,target,4,4,pear_green,distractor,2,3,banana_blue,distractor,3,2
5625-3,1479834658051,26,pepper,informative,pepper_red,target,3,4,pepper_orange,distractor,4,3,avocado_black,distractor,2,2
5625-3,1479834665021,27,pepper,overinformative-cc,pepper_red,target,3,3,carrot_purple,distractor,2,2,cup_red,distractor,4,4
5625-3,1479834676131,28,tomato,overinformative,tomato_green,target,4,2,avocado_black,distractor,2,4,carrot_pink,distractor,3,3
5625-3,1479834681979,29,banana,overinformative-cc,banana_blue,target,3,4,cup_blue,distractor,4,3,carrot_orange,distractor,2,2
5625-3,1479834688411,30,apple,informative,apple_green,target,4,3,pear_yellow,distractor,2,4,apple_red,distractor,3,2
5625-3,1479834695194,31,pear,informative,pear_orange,target,3,4,pear_green,distractor,4,3,banana_brown,distractor,2,2
5625-3,1479834704925,32,carrot,overinformative,carrot_orange,target,2,3,avocado_red,distractor,3,4,banana_blue,distractor,4,2
5625-3,1479834713015,33,pear,overinformative,pear_green,target,2,4,banana_brown,distractor,3,2,tomato_red,distractor,4,3
5625-3,1479834722359,34,pepper,overinformative,pepper_green,target,3,4,pear_yellow,distractor,4,2,banana_yellow,distractor,2,3
5625-3,1479834730907,35,banana,overinformative-cc,banana_yellow,target,2,2,cup_yellow,distractor,3,3,apple_blue,distractor,4,4
5625-3,1479834737724,36,tomato,informative-cc,tomato_pink,target,2,2,tomato_red,distractor,4,4,cup_pink,distractor,3,3
5625-3,1479834744865,37,pear,informative,pear_green,target,3,2,pear_yellow,distractor,2,4,pepper_red,distractor,4,3
5625-3,1479834752751,38,carrot,informative-cc,carrot_purple,target,2,3,cup_purple,distractor,3,2,carrot_orange,distractor,4,4
5625-3,1479834758864,39,pepper,overinformative-cc,pepper_orange,target,4,2,tomato_pink,distractor,2,3,cup_orange,distractor,3,4
5625-3,1479834765016,40,avocado,overinformative,avocado_green,target,2,4,carrot_pink,distractor,4,3,pepper_red,distractor,3,2
5625-3,1479834772850,41,tomato,overinformative-cc,tomato_green,target,3,2,pear_yellow,distractor,2,4,cup_green,distractor,4,3
5625-3,1479834780454,42,banana,informative,banana_yellow,target,3,4,banana_blue,distractor,4,3,carrot_orange,distractor,2,2
