9973-0,18,color32,size,blue,pink,golfball,blue
9973-0,33,size42,size,white,pink,weddingcake,size
4855-c,19,color42,size,blue,pink,golfball,blue
4855-c,20,color21,size,green,red,chair,green
4855-c,57,color41,size,white,pink,weddingcake,size_white
4855-c,62,size33,size,red,purple,stapler,size
4886-d,5,size43,size,blue,pink,golfball,size_blue
4886-d,14,size22,size,red,green,chair,size
4886-d,46,color22,size,purple,red,stapler,purple
4886-d,55,size43,size,white,pink,weddingcake,size
6879-8,20,color32,size,blue,pink,golfball,blue
6879-8,21,size43,size,green,red,chair,size_green
6879-8,23,size42,size,purple,red,stapler,size_purple
6879-8,63,color42,size,white,pink,weddingcake,white
0842-a,17,size33,size,pink,white,weddingcake,size
0842-a,35,color31,size,blue,pink,golfball,blue
0842-a,56,color43,size,purple,red,stapler,purple
0842-a,62,size22,size,red,green,chair,size
5222-f,9,color41,size,pink,blue,golfball,pink
5222-f,12,color42,size,white,pink,weddingcake,size_white
5222-f,21,size32,size,green,red,chair,size
5222-f,32,size32,size,purple,red,stapler,size
8691-9,8,color32,size,green,red,chair,green
8691-9,20,color21,size,red,purple,stapler,red
8691-9,25,size44,size,pink,white,weddingcake,size
8691-9,55,color41,size,pink,blue,golfball,pink
4810-9,7,color32,size,white,pink,weddingcake,white
5895-f,7,size43,size,green,red,chair,size
5895-f,31,size44,size,red,purple,stapler,size
5895-f,44,size33,size,pink,blue,golfball,size
5895-f,52,color33,size,white,pink,weddingcake,white
3084-5,27,color42,size,red,purple,stapler,red
3084-5,33,size31,size,blue,pink,golfball,size_blue
3084-5,37,color22,size,pink,white,weddingcake,pink
3084-5,54,size41,size,green,red,chair,size_green
3197-1,1,color21,size,green,red,chair,size_green
3197-1,32,size33,size,purple,red,stapler,size
3197-1,33,size31,size,blue,pink,golfball,size
3197-1,51,color21,size,white,pink,weddingcake,white
5611-0,18,size33,size,purple,red,stapler,size_purple
5611-0,47,color33,size,blue,pink,golfball,blue
5611-0,53,size31,size,green,red,chair,size_green
5611-0,72,size44,size,pink,white,weddingcake,size
4205-4,25,color41,size,red,green,chair,red
4205-4,39,color33,size,purple,red,stapler,purple
4205-4,46,size31,size,white,pink,weddingcake,size_white
4205-4,67,color42,size,pink,blue,golfball,pink
9554-c,5,color33,size,white,pink,weddingcake,white
9554-c,19,size32,size,purple,red,stapler,size
9554-c,37,color21,size,blue,pink,golfball,blue
9554-c,50,size31,size,green,red,chair,size
8344-c,46,color41,size,purple,red,stapler,purple
8344-c,50,color44,size,red,green,chair,red
8344-c,53,size22,size,white,pink,weddingcake,size
8344-c,58,size22,size,blue,pink,golfball,size
3908-9,1,color32,size,pink,white,weddingcake,pink
3908-9,21,color22,size,purple,red,stapler,size_purple
3908-9,32,color21,size,red,green,chair,size_red
0327-7,9,size43,size,blue,pink,golfball,size
0327-7,32,size21,size,purple,red,stapler,size_purple
0327-7,58,size42,size,white,pink,weddingcake,size
0327-7,72,color42,size,red,green,chair,red
7949-f,21,size32,size,purple,red,stapler,size_purple
7949-f,40,color32,size,pink,white,weddingcake,pink
7949-f,50,color32,size,blue,pink,golfball,blue
7949-f,52,size33,size,red,green,chair,size
0071-5,21,size21,size,green,red,chair,size
0071-5,71,color33,size,pink,blue,golfball,pink
3676-c,49,color41,size,pink,blue,golfball,pink
3676-c,58,size31,size,red,purple,stapler,size
3676-c,65,color44,size,green,red,chair,green
3676-c,72,size41,size,pink,white,weddingcake,size
6426-3,2,color41,size,green,red,chair,size_green
6426-3,19,color41,size,purple,red,stapler,size_purple
6426-3,38,size41,size,pink,blue,golfball,size_pink
6426-3,48,color21,size,white,pink,weddingcake,size_white
1984-6,12,size21,size,blue,pink,golfball,size
1984-6,42,size33,size,white,pink,weddingcake,size
1984-6,67,color31,size,green,red,chair,green
1897-b,35,color31,size,green,red,chair,green
1897-b,44,size44,size,purple,red,stapler,size
1897-b,50,color44,size,pink,blue,golfball,pink
1897-b,59,color31,size,white,pink,weddingcake,white
9617-1,6,color43,size,green,red,chair,green
9617-1,14,size32,size,pink,white,weddingcake,size
9617-1,21,color21,size,pink,blue,golfball,pink
9617-1,25,color42,size,purple,red,stapler,purple
1511-d,21,color42,size,white,pink,weddingcake,white
1511-d,24,size21,size,red,green,chair,size_red
1511-d,27,size41,size,pink,blue,golfball,size_pink
1511-d,38,color32,size,purple,red,stapler,purple
6588-d,8,color42,size,red,purple,stapler,red
6588-d,27,size22,size,green,red,chair,size_green
6588-d,41,color22,size,pink,blue,golfball,pink
6588-d,60,size33,size,pink,white,weddingcake,size
0585-7,10,color43,size,red,purple,stapler,red
0585-7,25,size32,size,white,pink,weddingcake,size
0585-7,52,color31,size,pink,blue,golfball,pink
0585-7,54,color21,size,red,green,chair,red
3747-d,20,color44,size,pink,blue,golfball,pink
3747-d,35,size33,size,red,green,chair,size_red
3747-d,43,size21,size,red,purple,stapler,size_red
3747-d,45,color21,size,pink,white,weddingcake,pink
2785-6,15,color42,size,purple,red,stapler,purple
2785-6,42,size21,size,green,red,chair,size_green
2785-6,54,color21,size,white,pink,weddingcake,size_white
2785-6,57,size33,size,pink,blue,golfball,size
1448-1,10,size21,size,pink,white,weddingcake,size_pink
1448-1,21,color43,size,blue,pink,golfball,blue
1448-1,60,color22,size,green,red,chair,green
1448-1,72,size41,size,red,purple,stapler,size_red
2719-8,5,size31,size,green,red,chair,size_green
2719-8,16,size43,size,red,purple,stapler,size_red
2719-8,30,color33,size,pink,white,weddingcake,pink
2719-8,66,size22,size,pink,blue,golfball,size
7734-1,63,color42,size,red,green,chair,red
7734-1,66,size41,size,purple,red,stapler,size_purple
0422-5,24,color42,size,white,pink,weddingcake,white
0422-5,32,color21,size,red,purple,stapler,red
0422-5,45,size31,size,pink,blue,golfball,size_pink
0422-5,72,size42,size,green,red,chair,size_green
9867-6,6,color22,size,blue,pink,golfball,blue
9867-6,19,color42,size,red,purple,stapler,red
1625-9,11,color43,size,pink,white,weddingcake,pink
1625-9,14,color33,size,red,green,chair,red
1625-9,16,size32,size,purple,red,stapler,size_purple
1625-9,47,color21,size,pink,blue,golfball,pink
0244-4,7,color21,size,pink,blue,golfball,pink
0244-4,26,size21,size,green,red,chair,size_green
0244-4,48,color42,size,pink,white,weddingcake,pink
0244-4,63,color43,size,red,purple,stapler,red
7569-e,14,color43,size,blue,pink,golfball,blue
7569-e,30,size33,size,red,purple,stapler,size
7569-e,55,size42,size,red,green,chair,size
7569-e,57,size43,size,white,pink,weddingcake,size_white
4509-7,8,color33,size,purple,red,stapler,purple
4509-7,41,color41,size,blue,pink,golfball,size_blue
4509-7,46,color33,size,green,red,chair,green
4509-7,66,size41,size,white,pink,weddingcake,size
5699-7,4,color21,size,green,red,chair,green
5699-7,37,size33,size,pink,white,weddingcake,size
5699-7,47,size43,size,blue,pink,golfball,size
5699-7,72,color31,size,purple,red,stapler,purple
7960-f,31,color44,size,pink,blue,golfball,pink
7960-f,42,color21,size,purple,red,stapler,purple
7960-f,68,color33,size,pink,white,weddingcake,pink
7960-f,72,color31,size,green,red,chair,green
6625-1,3,color21,size,pink,blue,golfball,pink
6625-1,30,color22,size,red,purple,stapler,red
6625-1,46,size42,size,red,green,chair,size_red
6625-1,56,size31,size,pink,white,weddingcake,size_pink
7082-7,33,size41,size,pink,white,weddingcake,size_pink
7082-7,37,color44,size,pink,blue,golfball,pink
7082-7,52,size22,size,green,red,chair,size
7082-7,64,size41,size,red,purple,stapler,size_red
4123-8,10,color22,size,pink,white,weddingcake,pink
4123-8,15,color32,size,blue,pink,golfball,blue
4123-8,20,color32,size,red,purple,stapler,red
5584-c,2,color21,size,blue,pink,golfball,blue
5584-c,4,color31,size,green,red,chair,green
5584-c,35,color33,size,white,pink,weddingcake,white
5584-c,49,size41,size,purple,red,stapler,size
8800-a,41,size32,size,blue,pink,golfball,size
8800-a,65,size31,size,purple,red,stapler,size
8800-a,69,size42,size,red,green,chair,size
6517-b,10,color42,size,red,purple,stapler,red
6517-b,30,color43,size,white,pink,weddingcake,white
6517-b,33,size33,size,blue,pink,golfball,size
6517-b,44,size43,size,red,green,chair,size
3188-4,41,color44,size,pink,white,weddingcake,pink
3188-4,42,color32,size,purple,red,stapler,purple
3188-4,45,size42,size,green,red,chair,size_green
8883-2,3,color32,size,pink,white,weddingcake,pink
8883-2,21,size43,size,red,purple,stapler,size_red
8883-2,22,color21,size,blue,pink,golfball,size_blue
8883-2,53,color21,size,red,green,chair,red
6344-9,12,color42,size,purple,red,stapler,purple
6344-9,23,size31,size,green,red,chair,size_green
6344-9,42,size32,size,pink,white,weddingcake,size
6344-9,62,color32,size,blue,pink,golfball,size_blue
0189-3,34,color42,size,pink,white,weddingcake,pink
0189-3,44,size32,size,blue,pink,golfball,size
0189-3,56,size33,size,green,red,chair,size
0189-3,59,color32,size,red,purple,stapler,red
9173-f,28,color21,size,white,pink,weddingcake,white
9173-f,49,size31,size,green,red,chair,size_green
9173-f,58,color22,size,pink,blue,golfball,pink
9173-f,68,color32,size,red,purple,stapler,red
