5,0,0.001,0.001,1,1,size_sufficient,size_thumbtack,0.00
5,0,0.001,0.001,1,1,size_sufficient,blue_thumbtack,0.00
5,0,0.001,0.001,1,1,size_sufficient,size_blue_thumbtack,0.00
5,0,0.001,0.001,1,1,size_sufficient,thumbtack,0.03
5,0,0.001,0.001,1,1,size_sufficient,othersize_thumbtack,0.41
5,0,0.001,0.001,1,1,size_sufficient,othersize_blue_thumbtack,0.03
5,0,0.001,0.001,1,1,size_sufficient,red_thumbtack,0.10
5,0,0.001,0.001,1,1,size_sufficient,othersize_red_thumbtack,0.41
5,0,0.001,0.001,1,1,color_sufficient,size_thumbtack,0.10
5,0,0.001,0.001,1,1,color_sufficient,blue_thumbtack,0.41
5,0,0.001,0.001,1,1,color_sufficient,size_blue_thumbtack,0.41
5,0,0.001,0.001,1,1,color_sufficient,thumbtack,0.03
5,0,0.001,0.001,1,1,color_sufficient,othersize_thumbtack,0.00
5,0,0.001,0.001,1,1,color_sufficient,othersize_blue_thumbtack,0.03
5,0,0.001,0.001,1,1,color_sufficient,red_thumbtack,0.00
5,0,0.001,0.001,1,1,color_sufficient,othersize_red_thumbtack,0.00
5,0,0.001,0.1,1,1,size_sufficient,size_thumbtack,0.00
5,0,0.001,0.1,1,1,size_sufficient,blue_thumbtack,0.01
5,0,0.001,0.1,1,1,size_sufficient,size_blue_thumbtack,0.01
5,0,0.001,0.1,1,1,size_sufficient,thumbtack,0.04
5,0,0.001,0.1,1,1,size_sufficient,othersize_thumbtack,0.36
5,0,0.001,0.1,1,1,size_sufficient,othersize_blue_thumbtack,0.04
5,0,0.001,0.1,1,1,size_sufficient,red_thumbtack,0.13
5,0,0.001,0.1,1,1,size_sufficient,othersize_red_thumbtack,0.40
5,0,0.001,0.1,1,1,color_sufficient,size_thumbtack,0.09
5,0,0.001,0.1,1,1,color_sufficient,blue_thumbtack,0.45
5,0,0.001,0.1,1,1,color_sufficient,size_blue_thumbtack,0.36
5,0,0.001,0.1,1,1,color_sufficient,thumbtack,0.04
5,0,0.001,0.1,1,1,color_sufficient,othersize_thumbtack,0.01
5,0,0.001,0.1,1,1,color_sufficient,othersize_blue_thumbtack,0.05
5,0,0.001,0.1,1,1,color_sufficient,red_thumbtack,0.00
5,0,0.001,0.1,1,1,color_sufficient,othersize_red_thumbtack,0.01
5,0,0.001,0.2,1,1,size_sufficient,size_thumbtack,0.01
5,0,0.001,0.2,1,1,size_sufficient,blue_thumbtack,0.01
5,0,0.001,0.2,1,1,size_sufficient,size_blue_thumbtack,0.01
5,0,0.001,0.2,1,1,size_sufficient,thumbtack,0.06
