5,0,0.001,0.001,1,1,thumbtack,"size,blue,thumbtack",0.33
5,0,0.001,0.001,1,1,thumbtack,"othersize,blue,thumbtack",0.33
5,0,0.001,0.001,1,1,thumbtack,"othersize,red,thumbtack",0.33
5,0,0.001,0.001,1,1,size_thumbtack,"size,blue,thumbtack",0.17
5,0,0.001,0.001,1,1,size_thumbtack,"othersize,blue,thumbtack",0.42
5,0,0.001,0.001,1,1,size_thumbtack,"othersize,red,thumbtack",0.42
5,0,0.001,0.001,1,1,blue_thumbtack,"size,blue,thumbtack",0.22
5,0,0.001,0.001,1,1,blue_thumbtack,"othersize,blue,thumbtack",0.22
5,0,0.001,0.001,1,1,blue_thumbtack,"othersize,red,thumbtack",0.55
5,0,0.001,0.001,1,1,size_blue_thumbtack,"size,blue,thumbtack",0.22
5,0,0.001,0.001,1,1,size_blue_thumbtack,"othersize,blue,thumbtack",0.22
5,0,0.001,0.001,1,1,size_blue_thumbtack,"othersize,red,thumbtack",0.55
5,0,0.001,0.001,1,1,othersize_thumbtack,"size,blue,thumbtack",0.55
5,0,0.001,0.001,1,1,othersize_thumbtack,"othersize,blue,thumbtack",0.22
5,0,0.001,0.001,1,1,othersize_thumbtack,"othersize,red,thumbtack",0.22
5,0,0.001,0.001,1,1,red_thumbtack,"size,blue,thumbtack",0.42
5,0,0.001,0.001,1,1,red_thumbtack,"othersize,blue,thumbtack",0.42
5,0,0.001,0.001,1,1,red_thumbtack,"othersize,red,thumbtack",0.17
5,0,0.001,0.001,1,1,othersize_red_thumbtack,"size,blue,thumbtack",0.55
5,0,0.001,0.001,1,1,othersize_red_thumbtack,"othersize,blue,thumbtack",0.22
5,0,0.001,0.001,1,1,othersize_red_thumbtack,"othersize,red,thumbtack",0.22
5,0,0.001,0.001,1,1,othersize_blue_thumbtack,"size,blue,thumbtack",0.33
5,0,0.001,0.001,1,1,othersize_blue_thumbtack,"othersize,blue,thumbtack",0.33
5,0,0.001,0.001,1,1,othersize_blue_thumbtack,"othersize,red,thumbtack",0.33
5,0,0.001,0.1,1,1,thumbtack,"size,blue,thumbtack",0.33
5,0,0.001,0.1,1,1,thumbtack,"othersize,blue,thumbtack",0.33
5,0,0.001,0.1,1,1,thumbtack,"othersize,red,thumbtack",0.33
5,0,0.001,0.1,1,1,size_thumbtack,"size,blue,thumbtack",0.20
5,0,0.001,0.1,1,1,size_thumbtack,"othersize,blue,thumbtack",0.40
5,0,0.001,0.1,1,1,size_thumbtack,"othersize,red,thumbtack",0.40
5,0,0.001,0.1,1,1,blue_thumbtack,"size,blue,thumbtack",0.22
5,0,0.001,0.1,1,1,blue_thumbtack,"othersize,blue,thumbtack",0.22
5,0,0.001,0.1,1,1,blue_thumbtack,"othersize,red,thumbtack",0.55
5,0,0.001,0.1,1,1,size_blue_thumbtack,"size,blue,thumbtack",0.24
5,0,0.001,0.1,1,1,size_blue_thumbtack,"othersize,blue,thumbtack",0.24
5,0,0.001,0.1,1,1,size_blue_thumbtack,"othersize,red,thumbtack",0.53
5,0,0.001,0.1,1,1,othersize_thumbtack,"size,blue,thumbtack",0.51
5,0,0.001,0.1,1,1,othersize_thumbtack,"othersize,blue,thumbtack",0.25
5,0,0.001,0.1,1,1,othersize_thumbtack,"othersize,red,thumbtack",0.25
5,0,0.001,0.1,1,1,red_thumbtack,"size,blue,thumbtack",0.42
5,0,0.001,0.1,1,1,red_thumbtack,"othersize,blue,thumbtack",0.42
5,0,0.001,0.1,1,1,red_thumbtack,"othersize,red,thumbtack",0.17
5,0,0.001,0.1,1,1,othersize_red_thumbtack,"size,blue,thumbtack",0.52
5,0,0.001,0.1,1,1,othersize_red_thumbtack,"othersize,blue,thumbtack",0.25
5,0,0.001,0.1,1,1,othersize_red_thumbtack,"othersize,red,thumbtack",0.23
5,0,0.001,0.1,1,1,othersize_blue_thumbtack,"size,blue,thumbtack",0.32
5,0,0.001,0.1,1,1,othersize_blue_thumbtack,"othersize,blue,thumbtack",0.32
5,0,0.001,0.1,1,1,othersize_blue_thumbtack,"othersize,red,thumbtack",0.35
5,0,0.001,0.2,1,1,thumbtack,"size,blue,thumbtack",0.33
5,0,0.001,0.2,1,1,thumbtack,"othersize,blue,thumbtack",0.33
5,0,0.001,0.2,1,1,thumbtack,"othersize,red,thumbtack",0.33
5,0,0.001,0.2,1,1,size_thumbtack,"size,blue,thumbtack",0.23
5,0,0.001,0.2,1,1,size_thumbtack,"othersize,blue,thumbtack",0.39
5,0,0.001,0.2,1,1,size_thumbtack,"othersize,red,thumbtack",0.39
5,0,0.001,0.2,1,1,blue_thumbtack,"size,blue,thumbtack",0.22
5,0,0.001,0.2,1,1,blue_thumbtack,"othersize,blue,thumbtack",0.22
5,0,0.001,0.2,1,1,blue_thumbtack,"othersize,red,thumbtack",0.55
5,0,0.001,0.2,1,1,size_blue_thumbtack,"size,blue,thumbtack",0.25
5,0,0.001,0.2,1,1,size_blue_thumbtack,"othersize,blue,thumbtack",0.25
5,0,0.001,0.2,1,1,size_blue_thumbtack,"othersize,red,thumbtack",0.51
5,0,0.001,0.2,1,1,othersize_thumbtack,"size,blue,thumbtack",0.46
5,0,0.001,0.2,1,1,othersize_thumbtack,"othersize,blue,thumbtack",0.27
