Utterance	condition	target	MAP	credHigh	credLow	EmpProportion	EmpYMin	EmpYMax	ModelType
basic	item12	picnictable	0.0898428468539693	0.0898428468539693	0.0898428468539693	0	0	0	nondet-nocost
basic	item12	pigeon	0.132872711360022	0.132872711360022	0.132872711360022	0.3	0	0.6	nondet-nocost
basic	item12	polarbear	0.254836214973795	0.254836214973795	0.254836214973795	0.105263157894737	0	0.263157894736842	nondet-nocost
basic	item12	poloshirt	0.339812041640854	0.339812041640854	0.339812041640854	0.466666666666667	0.2	0.733333333333333	nondet-nocost
basic	item12	pug	0.12193273844718	0.12193273844718	0.12193273844718	0.0909090909090909	0	0.272727272727273	nondet-nocost
basic	item12	rose	0.0809813835145728	0.0809813835145728	0.0809813835145728	0	0	0	nondet-nocost
basic	item12	skittles	0.105412830760086	0.105412830760086	0.105412830760086	0	0	0	nondet-nocost
basic	item12	sportscar	0.128042954506599	0.128042954506599	0.128042954506599	0.833333333333333	0.5	1	nondet-nocost
basic	item12	sunflower	0.121495895943049	0.121495895943049	0.121495895943049	0.666666666666667	0.333333333333333	1	nondet-nocost
basic	item12	suv	0.0919113250954056	0.0919113250954056	0.0919113250954056	0.333333333333333	0.108333333333334	0.666666666666667	nondet-nocost
basic	item12	swordfish	0.131391762268159	0.131391762268159	0.131391762268159	0.125	0	0.3125	nondet-nocost
basic	item12	tshirt	0.233996206009774	0.233996206009774	0.233996206009774	0.5	0.166666666666667	0.833333333333333	nondet-nocost
basic	item12	tulip	0.228898527972007	0.228898527972007	0.228898527972007	0.4	0	0.8	nondet-nocost
basic	item22	bedsidetable	0.214920966573298	0.214920966573298	0.214920966573298	0.125	0	0.375	nondet-nocost
basic	item22	blackbear	0.472341925543759	0.472341925543759	0.472341925543759	0.642857142857143	0.357142857142857	0.857142857142857	nondet-nocost
basic	item22	catfish	0.435003217176869	0.435003217176869	0.435003217176869	0.571428571428571	0.285714285714286	0.785714285714286	nondet-nocost
basic	item22	clownfish	0.546271705860928	0.546271705860928	0.546271705860928	1	1	1	nondet-nocost
basic	item22	coffeetable	0.451352962151131	0.451352962151131	0.451352962151131	0.75	0.375	1	nondet-nocost
basic	item22	convertible	0.36330994206195	0.36330994206195	0.36330994206195	0.666666666666667	0.416666666666667	0.916666666666667	nondet-nocost
basic	item22	daisy	0.507186767550021	0.507186767550021	0.507186767550021	0.7	0.4	1	nondet-nocost
basic	item22	dalmatian	0.455056239110284	0.455056239110284	0.455056239110284	0.461538461538462	0.230769230769231	0.692307692307692	nondet-nocost
basic	item22	diningtable	0.605881926262918	0.605881926262918	0.605881926262918	1	1	1	nondet-nocost
basic	item22	dressshirt	0.467193812754084	0.467193812754084	0.467193812754084	0.909090909090909	0.727272727272727	1	nondet-nocost
basic	item22	eagle	0.421190760223832	0.421190760223832	0.421190760223832	0.0555555555555556	0	0.166666666666667	nondet-nocost
basic	item22	germanshepherd	0.482072878797619	0.482072878797619	0.482072878797619	0.833333333333333	0.583333333333333	1	nondet-nocost
basic	item22	goldfish	0.471484822600331	0.471484822600331	0.471484822600331	0.631578947368421	0.421052631578947	0.842105263157895	nondet-nocost
basic	item22	grizzlybear	0.521137077695868	0.521137077695868	0.521137077695868	0.888888888888889	0.722222222222222	1	nondet-nocost
basic	item22	gummybears	0.371874713868871	0.371874713868871	0.371874713868871	0	0	0	nondet-nocost
basic	item22	hawaiishirt	0.381855392219718	0.381855392219718	0.381855392219718	0.6	0.3	0.9	nondet-nocost
basic	item22	hummingbird	0.427687139038301	0.427687139038301	0.427687139038301	0.75	0.5625	0.9375	nondet-nocost
basic	item22	husky	0.456974531228305	0.456974531228305	0.456974531228305	0.705882352941177	0.470588235294118	0.882352941176471	nondet-nocost
basic	item22	jellybeans	0.411945245088479	0.411945245088479	0.411945245088479	0.444444444444444	0.111111111111111	0.777777777777778	nondet-nocost
basic	item22	minivan	0.30152943079133	0.30152943079133	0.30152943079133	0.2	0	0.6	nondet-nocost
basic	item22	mnms	0.453629149733454	0.453629149733454	0.453629149733454	0.307692307692308	0.0769230769230769	0.615384615384615	nondet-nocost
basic	item22	pandabear	0.315937288108065	0.315937288108065	0.315937288108065	0.1875	0	0.375	nondet-nocost
basic	item22	parrot	0.469769871878398	0.469769871878398	0.469769871878398	0.416666666666667	0.166666666666667	0.666666666666667	nondet-nocost
basic	item22	picnictable	0.366567369970348	0.366567369970348	0.366567369970348	0.333333333333333	0.111111111111111	0.555555555555556	nondet-nocost
basic	item22	pigeon	0.45066539420409	0.45066539420409	0.45066539420409	0.4	0.2	0.6	nondet-nocost
basic	item22	polarbear	0.424882582391125	0.424882582391125	0.424882582391125	0.571428571428571	0.333333333333333	0.761904761904762	nondet-nocost
basic	item22	poloshirt	0.508588158189794	0.508588158189794	0.508588158189794	0.777777777777778	0.555555555555556	1	nondet-nocost
basic	item22	pug	0.455049909907026	0.455049909907026	0.455049909907026	0.666666666666667	0.5	0.875	nondet-nocost
basic	item22	rose	0.340688064194896	0.340688064194896	0.340688064194896	0.222222222222222	0	0.555555555555556	nondet-nocost
basic	item22	skittles	0.448454534130888	0.448454534130888	0.448454534130888	0.181818181818182	0	0.454545454545455	nondet-nocost
basic	item22	sportscar	0.280181865907037	0.280181865907037	0.280181865907037	0.666666666666667	0.4	0.866666666666667	nondet-nocost
basic	item22	sunflower	0.33605127492429	0.33605127492429	0.33605127492429	0.666666666666667	0.333333333333333	0.888888888888889	nondet-nocost
basic	item22	suv	0.339552543771947	0.339552543771947	0.339552543771947	0.454545454545455	0.181818181818182	0.727272727272727	nondet-nocost
basic	item22	swordfish	0.450964483157046	0.450964483157046	0.450964483157046	0.333333333333333	0.0833333333333333	0.583333333333333	nondet-nocost
basic	item22	tshirt	0.428989938494145	0.428989938494145	0.428989938494145	0.833333333333333	0.583333333333333	1	nondet-nocost
basic	item22	tulip	0.432897768905363	0.432897768905363	0.432897768905363	0.4	0.1	0.7	nondet-nocost
basic	item23	bedsidetable	0.166924180491207	0.166924180491207	0.166924180491207	0.0714285714285714	0	0.214285714285714	nondet-nocost
basic	item23	blackbear	0.448224221892854	0.448224221892854	0.448224221892854	0.714285714285714	0.428571428571429	1	nondet-nocost
basic	item23	catfish	0.419324326474323	0.419324326474323	0.419324326474323	0.428571428571429	0.142857142857143	0.857142857142857	nondet-nocost
basic	item23	clownfish	0.487955320747598	0.487955320747598	0.487955320747598	0.583333333333333	0.333333333333333	0.833333333333333	nondet-nocost
basic	item23	coffeetable	0.417606030820593	0.417606030820593	0.417606030820593	0.904761904761905	0.761904761904762	1	nondet-nocost
basic	item23	convertible	0.3479472754555	0.3479472754555	0.3479472754555	0.733333333333333	0.466666666666667	0.933333333333333	nondet-nocost
basic	item23	daisy	0.489723789550871	0.489723789550871	0.489723789550871	0.733333333333333	0.533333333333333	0.933333333333333	nondet-nocost
basic	item23	dalmatian	0.426309190967731	0.426309190967731	0.426309190967731	0.571428571428571	0.380952380952381	0.761904761904762	nondet-nocost
basic	item23	diningtable	0.533668866717111	0.533668866717111	0.533668866717111	1	1	1	nondet-nocost
basic	item23	dressshirt	0.419877689734598	0.419877689734598	0.419877689734598	0.857142857142857	0.642857142857143	1	nondet-nocost
basic	item23	eagle	0.38488330625236	0.38488330625236	0.38488330625236	0.266666666666667	0.0666666666666667	0.466666666666667	nondet-nocost
basic	item23	germanshepherd	0.427731707549119	0.427731707549119	0.427731707549119	0.916666666666667	0.75	1	nondet-nocost
basic	item23	goldfish	0.466533706042917	0.466533706042917	0.466533706042917	0.5	0.125	0.875	nondet-nocost
basic	item23	grizzlybear	0.498002425144606	0.498002425144606	0.498002425144606	1	1	1	nondet-nocost
basic	item23	gummybears	0.369995881140631	0.369995881140631	0.369995881140631	0.1875	0	0.375	nondet-nocost
basic	item23	hawaiishirt	0.362418909014953	0.362418909014953	0.362418909014953	0.8	0.5	1	nondet-nocost
basic	item23	hummingbird	0.412794379553575	0.412794379553575	0.412794379553575	0.636363636363636	0.363636363636364	0.909090909090909	nondet-nocost
basic	item23	husky	0.388005916701974	0.388005916701974	0.388005916701974	0.5	0.285714285714286	0.714285714285714	nondet-nocost
basic	item23	jellybeans	0.407417481896388	0.407417481896388	0.407417481896388	0.2	0.05	0.4	nondet-nocost
basic	item23	minivan	0.347088113252792	0.347088113252792	0.347088113252792	0.133333333333333	0	0.333333333333333	nondet-nocost
basic	item23	mnms	0.428324071527535	0.428324071527535	0.428324071527535	0.266666666666667	0.0666666666666667	0.533333333333333	nondet-nocost
basic	item23	pandabear	0.304010491867186	0.304010491867186	0.304010491867186	0.181818181818182	0	0.454545454545455	nondet-nocost
basic	item23	parrot	0.419966401301402	0.419966401301402	0.419966401301402	0.454545454545455	0.181818181818182	0.727272727272727	nondet-nocost
basic	item23	picnictable	0.371233126936144	0.371233126936144	0.371233126936144	0.3125	0.125	0.5625	nondet-nocost
basic	item23	pigeon	0.429038093242696	0.429038093242696	0.429038093242696	0.5	0.25	0.75	nondet-nocost
basic	item23	polarbear	0.411365564585239	0.411365564585239	0.411365564585239	0.666666666666667	0.333333333333333	1	nondet-nocost
basic	item23	poloshirt	0.476213280070528	0.476213280070528	0.476213280070528	0.916666666666667	0.75	1	nondet-nocost
basic	item23	pug	0.431429509012255	0.431429509012255	0.431429509012255	0.8	0.5	1	nondet-nocost
basic	item23	rose	0.3873837872881	0.3873837872881	0.3873837872881	0.214285714285714	0	0.428571428571429	nondet-nocost
basic	item23	skittles	0.421603716844312	0.421603716844312	0.421603716844312	0.230769230769231	0	0.461538461538462	nondet-nocost
basic	item23	sportscar	0.323807885522054	0.323807885522054	0.323807885522054	0.785714285714286	0.571428571428571	1	nondet-nocost
basic	item23	sunflower	0.401412191233065	0.401412191233065	0.401412191233065	0.611111111111111	0.388888888888889	0.833333333333333	nondet-nocost
basic	item23	suv	0.390898306585637	0.390898306585637	0.390898306585637	0.142857142857143	0	0.357142857142857	nondet-nocost
basic	item23	swordfish	0.435281070531446	0.435281070531446	0.435281070531446	0.555555555555556	0.222222222222222	0.888888888888889	nondet-nocost
basic	item23	tshirt	0.442827692318249	0.442827692318249	0.442827692318249	0.75	0.5609375	0.9375	nondet-nocost
basic	item23	tulip	0.444241475947697	0.444241475947697	0.444241475947697	0.388888888888889	0.166666666666667	0.611111111111111	nondet-nocost
basic	item33	bedsidetable	0.107554995189985	0.107554995189985	0.107554995189985	0	0	0	nondet-nocost
basic	item33	blackbear	0.349638757263555	0.349638757263555	0.349638757263555	0.785714285714286	0.571428571428571	1	nondet-nocost
basic	item33	catfish	0.386392619630551	0.386392619630551	0.386392619630551	0.909090909090909	0.727272727272727	1	nondet-nocost
basic	item33	clownfish	0.463704117875443	0.463704117875443	0.463704117875443	0.916666666666667	0.75	1	nondet-nocost
basic	item33	coffeetable	0.327295452814302	0.327295452814302	0.327295452814302	0.8125	0.625	1	nondet-nocost
basic	item33	convertible	0.32914687425429	0.32914687425429	0.32914687425429	0.80952380952381	0.619047619047619	0.952380952380952	nondet-nocost
basic	item33	daisy	0.424373962942873	0.424373962942873	0.424373962942873	0.666666666666667	0.443055555555556	0.888888888888889	nondet-nocost
basic	item33	dalmatian	0.319108370708267	0.319108370708267	0.319108370708267	0.5	0.125	0.875	nondet-nocost
basic	item33	diningtable	0.38659138196033	0.38659138196033	0.38659138196033	0.909090909090909	0.727272727272727	1	nondet-nocost
basic	item33	dressshirt	0.327658720384214	0.327658720384214	0.327658720384214	1	1	1	nondet-nocost
basic	item33	eagle	0.264968862061374	0.264968862061374	0.264968862061374	0.444444444444444	0.111111111111111	0.777777777777778	nondet-nocost
basic	item33	germanshepherd	0.329876571555011	0.329876571555011	0.329876571555011	0.909090909090909	0.727272727272727	1	nondet-nocost
basic	item33	goldfish	0.391057537499512	0.391057537499512	0.391057537499512	0.545454545454545	0.272727272727273	0.818181818181818	nondet-nocost
basic	item33	grizzlybear	0.388324249798674	0.388324249798674	0.388324249798674	0.875	0.625	1	nondet-nocost
basic	item33	gummybears	0.317133731086494	0.317133731086494	0.317133731086494	0.210526315789474	0.0526315789473684	0.421052631578947	nondet-nocost
basic	item33	hawaiishirt	0.308944921395465	0.308944921395465	0.308944921395465	1	1	1	nondet-nocost
basic	item33	hummingbird	0.338526806022644	0.338526806022644	0.338526806022644	0.692307692307692	0.461538461538462	0.923076923076923	nondet-nocost
basic	item33	husky	0.291718823468256	0.291718823468256	0.291718823468256	0.5	0.166666666666667	0.833333333333333	nondet-nocost
basic	item33	jellybeans	0.375173550362416	0.375173550362416	0.375173550362416	0.25	0.0625	0.4375	nondet-nocost
basic	item33	minivan	0.323521307303957	0.323521307303957	0.323521307303957	0.416666666666667	0.25	0.625	nondet-nocost
basic	item33	mnms	0.371926516995119	0.371926516995119	0.371926516995119	0.142857142857143	0	0.285714285714286	nondet-nocost
basic	item33	pandabear	0.221669008852027	0.221669008852027	0.221669008852027	0.25	0	0.5	nondet-nocost
basic	item33	parrot	0.352699142799311	0.352699142799311	0.352699142799311	0.583333333333333	0.333333333333333	0.833333333333333	nondet-nocost
basic	item33	picnictable	0.320420276870323	0.320420276870323	0.320420276870323	0.5	0.125	0.875	nondet-nocost
basic	item33	pigeon	0.344935508617833	0.344935508617833	0.344935508617833	0.636363636363636	0.363636363636364	0.909090909090909	nondet-nocost
basic	item33	polarbear	0.313458607655365	0.313458607655365	0.313458607655365	0.714285714285714	0.428571428571429	1	nondet-nocost
basic	item33	poloshirt	0.39451452139936	0.39451452139936	0.39451452139936	1	1	1	nondet-nocost
basic	item33	pug	0.344743880937417	0.344743880937417	0.344743880937417	0.7	0.4	1	nondet-nocost
basic	item33	rose	0.318475907104276	0.318475907104276	0.318475907104276	0.1875	0	0.375	nondet-nocost
basic	item33	skittles	0.360197193606501	0.360197193606501	0.360197193606501	0.235294117647059	0.0588235294117647	0.470588235294118	nondet-nocost
basic	item33	sportscar	0.260353903391379	0.260353903391379	0.260353903391379	0.8125	0.625	0.9375	nondet-nocost
basic	item33	sunflower	0.389043281677639	0.389043281677639	0.389043281677639	0.588235294117647	0.352941176470588	0.823529411764706	nondet-nocost
basic	item33	suv	0.322899746513377	0.322899746513377	0.322899746513377	0.647058823529412	0.411764705882353	0.823529411764706	nondet-nocost
basic	item33	swordfish	0.37163954723269	0.37163954723269	0.37163954723269	0.6875	0.4375	0.875	nondet-nocost
basic	item33	tshirt	0.334087147401154	0.334087147401154	0.334087147401154	0.8	0.5	1	nondet-nocost
basic	item33	tulip	0.392666391198562	0.392666391198562	0.392666391198562	0.3125	0.125	0.5625	nondet-nocost
sub	item12	bedsidetable	0.715543744231324	0.715543744231324	0.715543744231324	0.833333333333333	0.5	1	nondet-nocost
sub	item12	blackbear	0.678260289204515	0.678260289204515	0.678260289204515	0.681818181818182	0.454545454545455	0.863636363636364	nondet-nocost
sub	item12	catfish	0.843180335613012	0.843180335613012	0.843180335613012	0.8	0.6	1	nondet-nocost
sub	item12	clownfish	0.663595785082995	0.663595785082995	0.663595785082995	0.5	0.166666666666667	0.833333333333333	nondet-nocost
sub	item12	coffeetable	0.677401891495771	0.677401891495771	0.677401891495771	0.5	0.2	0.8	nondet-nocost
sub	item12	convertible	0.84406255994859	0.84406255994859	0.84406255994859	0.571428571428571	0.142857142857143	0.857142857142857	nondet-nocost
sub	item12	daisy	0.776535448032553	0.776535448032553	0.776535448032553	1	1	1	nondet-nocost
sub	item12	dalmatian	0.843706547365577	0.843706547365577	0.843706547365577	0.875	0.625	1	nondet-nocost
sub	item12	diningtable	0.562597774528789	0.562597774528789	0.562597774528789	0	0	0	nondet-nocost
sub	item12	eagle	0.844260868727751	0.844260868727751	0.844260868727751	0.933333333333333	0.8	1	nondet-nocost
sub	item12	germanshepherd	0.811912562503964	0.811912562503964	0.811912562503964	0.631578947368421	0.421052631578947	0.842105263157895	nondet-nocost
sub	item12	goldfish	0.72087556532515	0.72087556532515	0.72087556532515	0.777777777777778	0.555555555555556	0.944444444444444	nondet-nocost
sub	item12	grizzlybear	0.655311897543592	0.655311897543592	0.655311897543592	0.15	0	0.301249999999999	nondet-nocost
sub	item12	gummybears	0.861092578292563	0.861092578292563	0.861092578292563	1	1	1	nondet-nocost
sub	item12	hawaiishirt	0.820080864983883	0.820080864983883	0.820080864983883	0.466666666666667	0.2	0.733333333333333	nondet-nocost
sub	item12	hummingbird	0.79551786374424	0.79551786374424	0.79551786374424	0.857142857142857	0.642857142857143	1	nondet-nocost
sub	item12	husky	0.814936411668497	0.814936411668497	0.814936411668497	0.8	0.6	0.95	nondet-nocost
sub	item12	jellybeans	0.844263986384903	0.844263986384903	0.844263986384903	0.916666666666667	0.75	1	nondet-nocost
sub	item12	minivan	0.904739333040214	0.904739333040214	0.904739333040214	0.75	0.5	0.916666666666667	nondet-nocost
sub	item12	mnms	0.826350330557469	0.826350330557469	0.826350330557469	1	1	1	nondet-nocost
sub	item12	pandabear	0.810098625519704	0.810098625519704	0.810098625519704	0.923076923076923	0.769230769230769	1	nondet-nocost
sub	item12	parrot	0.854605065621787	0.854605065621787	0.854605065621787	0.846153846153846	0.615384615384615	1	nondet-nocost
sub	item12	picnictable	0.900341106273247	0.900341106273247	0.900341106273247	1	1	1	nondet-nocost
sub	item12	pigeon	0.823560439773407	0.823560439773407	0.823560439773407	0.7	0.4	1	nondet-nocost
sub	item12	polarbear	0.720699739010161	0.720699739010161	0.720699739010161	0.842105263157895	0.684210526315789	1	nondet-nocost
sub	item12	poloshirt	0.525523084232024	0.525523084232024	0.525523084232024	0.533333333333333	0.266666666666667	0.8	nondet-nocost
sub	item12	pug	0.847921798804542	0.847921798804542	0.847921798804542	0.909090909090909	0.727272727272727	1	nondet-nocost
sub	item12	rose	0.892501990554147	0.892501990554147	0.892501990554147	1	1	1	nondet-nocost
sub	item12	skittles	0.871036234576458	0.871036234576458	0.871036234576458	1	1	1	nondet-nocost
sub	item12	sportscar	0.761461310366932	0.761461310366932	0.761461310366932	0.166666666666667	0	0.5	nondet-nocost
sub	item12	sunflower	0.854682469191945	0.854682469191945	0.854682469191945	0.333333333333333	0	0.666666666666667	nondet-nocost
sub	item12	suv	0.842239143613908	0.842239143613908	0.842239143613908	0.666666666666667	0.333333333333333	0.888888888888889	nondet-nocost
sub	item12	swordfish	0.856032365559778	0.856032365559778	0.856032365559778	0.875	0.6875	1	nondet-nocost
sub	item12	tshirt	0.691123603743366	0.691123603743366	0.691123603743366	0.5	0.166666666666667	0.833333333333333	nondet-nocost
sub	item12	tulip	0.693828044585927	0.693828044585927	0.693828044585927	0.6	0.2	1	nondet-nocost
sub	item22	bedsidetable	0.713754487420141	0.713754487420141	0.713754487420141	0.875	0.625	1	nondet-nocost
sub	item22	blackbear	0.507843549963623	0.507843549963623	0.507843549963623	0.285714285714286	0.0714285714285714	0.5	nondet-nocost
sub	item22	catfish	0.562003123001135	0.562003123001135	0.562003123001135	0.428571428571429	0.142857142857143	0.714285714285714	nondet-nocost
sub	item22	clownfish	0.45153214599364	0.45153214599364	0.45153214599364	0	0	0	nondet-nocost
sub	item22	coffeetable	0.5033228788402	0.5033228788402	0.5033228788402	0.25	0	0.5	nondet-nocost
sub	item22	convertible	0.586948693808786	0.586948693808786	0.586948693808786	0.333333333333333	0.0833333333333333	0.583333333333333	nondet-nocost
sub	item22	daisy	0.455753956710552	0.455753956710552	0.455753956710552	0.3	0	0.6	nondet-nocost
sub	item22	dalmatian	0.528048351538085	0.528048351538085	0.528048351538085	0.538461538461538	0.305769230769231	0.769230769230769	nondet-nocost
sub	item22	diningtable	0.341194154991627	0.341194154991627	0.341194154991627	0	0	0	nondet-nocost
sub	item22	dressshirt	0.458703967696119	0.458703967696119	0.458703967696119	0.0909090909090909	0	0.272727272727273	nondet-nocost
sub	item22	eagle	0.557901697157864	0.557901697157864	0.557901697157864	0.888888888888889	0.722222222222222	1	nondet-nocost
sub	item22	germanshepherd	0.493451169648885	0.493451169648885	0.493451169648885	0.166666666666667	0	0.416666666666667	nondet-nocost
sub	item22	goldfish	0.517445995000005	0.517445995000005	0.517445995000005	0.368421052631579	0.157894736842105	0.578947368421053	nondet-nocost
sub	item22	grizzlybear	0.456674594747013	0.456674594747013	0.456674594747013	0.111111111111111	0	0.277777777777778	nondet-nocost
sub	item22	gummybears	0.618508011957164	0.618508011957164	0.618508011957164	1	1	1	nondet-nocost
sub	item22	hawaiishirt	0.587816022283736	0.587816022283736	0.587816022283736	0.4	0.1	0.7	nondet-nocost
sub	item22	hummingbird	0.560977283582581	0.560977283582581	0.560977283582581	0.25	0.0625	0.5	nondet-nocost
sub	item22	husky	0.521812474403891	0.521812474403891	0.521812474403891	0.294117647058824	0.117647058823529	0.529411764705882	nondet-nocost
sub	item22	jellybeans	0.583193711685989	0.583193711685989	0.583193711685989	0.555555555555556	0.222222222222222	0.888888888888889	nondet-nocost
sub	item22	minivan	0.666351783532846	0.666351783532846	0.666351783532846	0.6	0.2	1	nondet-nocost
sub	item22	mnms	0.533447294107959	0.533447294107959	0.533447294107959	0.692307692307692	0.461538461538462	0.923076923076923	nondet-nocost
sub	item22	pandabear	0.643206714716402	0.643206714716402	0.643206714716402	0.8125	0.625	1	nondet-nocost
sub	item22	parrot	0.521762558641145	0.521762558641145	0.521762558641145	0.583333333333333	0.333333333333333	0.833333333333333	nondet-nocost
sub	item22	picnictable	0.615829748498642	0.615829748498642	0.615829748498642	0.666666666666667	0.444444444444444	0.888888888888889	nondet-nocost
sub	item22	pigeon	0.539341060678783	0.539341060678783	0.539341060678783	0.6	0.4	0.8	nondet-nocost
sub	item22	polarbear	0.557403238371468	0.557403238371468	0.557403238371468	0.428571428571429	0.238095238095238	0.619047619047619	nondet-nocost
sub	item22	poloshirt	0.414843981580578	0.414843981580578	0.414843981580578	0.111111111111111	0	0.333333333333333	nondet-nocost
sub	item22	pug	0.516327366545814	0.516327366545814	0.516327366545814	0.333333333333333	0.166666666666667	0.5	nondet-nocost
sub	item22	rose	0.634490406030066	0.634490406030066	0.634490406030066	0.777777777777778	0.444444444444444	1	nondet-nocost
sub	item22	skittles	0.539571672478155	0.539571672478155	0.539571672478155	0.818181818181818	0.545454545454545	1	nondet-nocost
sub	item22	sportscar	0.672154460729593	0.672154460729593	0.672154460729593	0.333333333333333	0.133333333333333	0.6	nondet-nocost
sub	item22	sunflower	0.647910901941046	0.647910901941046	0.647910901941046	0.333333333333333	0	0.666666666666667	nondet-nocost
sub	item22	suv	0.594086931452405	0.594086931452405	0.594086931452405	0.545454545454545	0.272727272727273	0.818181818181818	nondet-nocost
sub	item22	swordfish	0.542399550776627	0.542399550776627	0.542399550776627	0.666666666666667	0.416666666666667	0.916666666666667	nondet-nocost
sub	item22	tshirt	0.510200426009654	0.510200426009654	0.510200426009654	0.166666666666667	0	0.416666666666667	nondet-nocost
sub	item22	tulip	0.501266538010676	0.501266538010676	0.501266538010676	0.6	0.3	0.9	nondet-nocost
sub	item23	bedsidetable	0.67575624996836	0.67575624996836	0.67575624996836	0.928571428571429	0.785714285714286	1	nondet-nocost
sub	item23	blackbear	0.485754134559789	0.485754134559789	0.485754134559789	0.285714285714286	0	0.714285714285714	nondet-nocost
sub	item23	catfish	0.56326438529924	0.56326438529924	0.56326438529924	0.571428571428571	0.282142857142857	0.857142857142857	nondet-nocost
sub	item23	clownfish	0.476810158337828	0.476810158337828	0.476810158337828	0.416666666666667	0.166666666666667	0.666666666666667	nondet-nocost
sub	item23	coffeetable	0.514345949440392	0.514345949440392	0.514345949440392	0.0952380952380952	0	0.238095238095238	nondet-nocost
sub	item23	convertible	0.52995197847202	0.52995197847202	0.52995197847202	0.266666666666667	0.0666666666666667	0.466666666666667	nondet-nocost
sub	item23	daisy	0.425451603609097	0.425451603609097	0.425451603609097	0.266666666666667	0.0666666666666667	0.466666666666667	nondet-nocost
sub	item23	dalmatian	0.509732839037987	0.509732839037987	0.509732839037987	0.380952380952381	0.19047619047619	0.571428571428571	nondet-nocost
sub	item23	diningtable	0.374039872116211	0.374039872116211	0.374039872116211	0	0	0	nondet-nocost
sub	item23	dressshirt	0.44904091982175	0.44904091982175	0.44904091982175	0.142857142857143	0	0.357142857142857	nondet-nocost
sub	item23	eagle	0.523605485498583	0.523605485498583	0.523605485498583	0.733333333333333	0.466666666666667	0.933333333333333	nondet-nocost
sub	item23	germanshepherd	0.464920133364034	0.464920133364034	0.464920133364034	0.0833333333333333	0	0.25	nondet-nocost
sub	item23	goldfish	0.49081212287147	0.49081212287147	0.49081212287147	0.5	0.125	0.875	nondet-nocost
sub	item23	grizzlybear	0.454685912484606	0.454685912484606	0.454685912484606	0	0	0	nondet-nocost
sub	item23	gummybears	0.588416459275217	0.588416459275217	0.588416459275217	0.8125	0.625	1	nondet-nocost
sub	item23	hawaiishirt	0.566612489141691	0.566612489141691	0.566612489141691	0.2	0	0.5	nondet-nocost
sub	item23	hummingbird	0.54912744427267	0.54912744427267	0.54912744427267	0.363636363636364	0.0909090909090909	0.636363636363636	nondet-nocost
sub	item23	husky	0.502154392803827	0.502154392803827	0.502154392803827	0.5	0.214285714285714	0.714285714285714	nondet-nocost
sub	item23	jellybeans	0.571106337287341	0.571106337287341	0.571106337287341	0.8	0.6	0.95	nondet-nocost
