5,5,0.3,1,informative_typical,"yellow,banana",banana,"yellow,banana",0.51
5,5,0.3,1,informative_typical,"yellow,banana",banana,"black,pepper",0.20
5,5,0.3,1,informative_typical,"yellow,banana",banana,"blue,banana",0.29
5,5,0.3,1,informative_midtypical,"brown,banana",banana,"brown,banana",0.43
5,5,0.3,1,informative_midtypical,"brown,banana",banana,"black,pepper",0.24
5,5,0.3,1,informative_midtypical,"brown,banana",banana,"blue,banana",0.34
5,5,0.3,1,informative_atypical,"blue,banana",banana,"blue,banana",0.29
5,5,0.3,1,informative_atypical,"blue,banana",banana,"black,pepper",0.20
5,5,0.3,1,informative_atypical,"blue,banana",banana,"yellow,banana",0.51
5,5,0.3,1,overinformative_typical,"yellow,banana",banana,"yellow,banana",0.56
5,5,0.3,1,overinformative_typical,"yellow,banana",banana,"green,tomato",0.23
5,5,0.3,1,overinformative_typical,"yellow,banana",banana,"pink,carrot",0.21
5,5,0.3,1,overinformative_midtypical,"brown,banana",banana,"brown,banana",0.48
5,5,0.3,1,overinformative_midtypical,"brown,banana",banana,"green,tomato",0.27
5,5,0.3,1,overinformative_midtypical,"brown,banana",banana,"pink,carrot",0.25
5,5,0.3,1,overinformative_atypical,"blue,banana",banana,"blue,banana",0.42
5,5,0.3,1,overinformative_atypical,"blue,banana",banana,"green,tomato",0.30
5,5,0.3,1,overinformative_atypical,"blue,banana",banana,"pink,carrot",0.28
5,5,0.3,1,color_competitor_informative_typical,"yellow,banana",banana,"yellow,banana",0.55
5,5,0.3,1,color_competitor_informative_typical,"yellow,banana",banana,"black,pepper",0.22
5,5,0.3,1,color_competitor_informative_typical,"yellow,banana",banana,"yellow,pear",0.22
5,5,0.3,1,color_competitor_informative_midtypical,"brown,banana",banana,"brown,banana",0.43
5,5,0.3,1,color_competitor_informative_midtypical,"brown,banana",banana,"brown,carrot",0.24
5,5,0.3,1,color_competitor_informative_midtypical,"brown,banana",banana,"blue,banana",0.34
5,5,0.3,1,color_competitor_informative_atypical,"blue,banana",banana,"blue,banana",0.29
5,5,0.3,1,color_competitor_informative_atypical,"blue,banana",banana,"blue,apple",0.20
5,5,0.3,1,color_competitor_informative_atypical,"blue,banana",banana,"yellow,banana",0.51
5,5,0.3,1,color_competitor_overinformative_typical,"yellow,banana",banana,"yellow,banana",0.47
5,5,0.3,1,color_competitor_overinformative_typical,"yellow,banana",banana,"brown,banana",0.34
5,5,0.3,1,color_competitor_overinformative_typical,"yellow,banana",banana,"yellow,pear",0.19
5,5,0.3,1,color_competitor_overinformative_midtypical,"brown,banana",banana,"brown,banana",0.34
5,5,0.3,1,color_competitor_overinformative_midtypical,"brown,banana",banana,"yellow,banana",0.47
5,5,0.3,1,color_competitor_overinformative_midtypical,"brown,banana",banana,"brown,carrot",0.19
5,5,0.3,1,color_competitor_overinformative_atypical,"blue,banana",banana,"blue,banana",0.29
5,5,0.3,1,color_competitor_overinformative_atypical,"blue,banana",banana,"blue,apple",0.20
5,5,0.3,1,color_competitor_overinformative_atypical,"blue,banana",banana,"yellow,banana",0.51
5,5,0.3,0.6,informative_typical,"yellow,banana",banana,"yellow,banana",0.51
5,5,0.3,0.6,informative_typical,"yellow,banana",banana,"black,pepper",0.20
5,5,0.3,0.6,informative_typical,"yellow,banana",banana,"blue,banana",0.29
5,5,0.3,0.6,informative_midtypical,"brown,banana",banana,"brown,banana",0.43
5,5,0.3,0.6,informative_midtypical,"brown,banana",banana,"black,pepper",0.24
5,5,0.3,0.6,informative_midtypical,"brown,banana",banana,"blue,banana",0.34
5,5,0.3,0.6,informative_atypical,"blue,banana",banana,"blue,banana",0.29
5,5,0.3,0.6,informative_atypical,"blue,banana",banana,"black,pepper",0.20
5,5,0.3,0.6,informative_atypical,"blue,banana",banana,"yellow,banana",0.51
5,5,0.3,0.6,overinformative_typical,"yellow,banana",banana,"yellow,banana",0.56
5,5,0.3,0.6,overinformative_typical,"yellow,banana",banana,"green,tomato",0.23
5,5,0.3,0.6,overinformative_typical,"yellow,banana",banana,"pink,carrot",0.21
5,5,0.3,0.6,overinformative_midtypical,"brown,banana",banana,"brown,banana",0.48
