gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs 
9455-1,1447989696005,1,colorOnly,small_black_belt,distractor,1,3,big_brown_belt,target,3,2,big_black_belt,distractor,2,1
9455-1,1447989698797,2,distr23,restaurant,distractor,2,3,pencil,distractor,1,2,igloo,target,3,1
9455-1,1447989701862,3,distr23,treehouse,target,2,3,airport,distractor,3,2,museum,distractor,1,1
9455-1,1447989705144,4,sizeOnly,big_yellow_shoe,distractor,1,3,small_yellow_shoe,target,2,1,big_white_shoe,distractor,3,2
9455-1,1447989707850,5,colorAndSize,big_blue_cap,distractor,1,3,small_orange_cap,target,2,1,big_blue_cap,distractor,3,2
9455-1,1447989710730,6,colorAndSize,small_pink_golfball,distractor,1,3,small_pink_golfball,distractor,2,2,big_blue_golfball,target,3,1
9455-1,1447989713698,7,distr33,sandwich,distractor,2,3,shoes,distractor,1,2,firetruck,target,3,1
9455-1,1447989716557,8,distr22,bed,target,3,3,teddybear,distractor,1,1,toilet,distractor,2,2
9455-1,1447989719367,9,sizeOnly,small_red_chair,distractor,1,3,small_green_chair,distractor,2,1,big_green_chair,target,3,2
9455-1,1447989721973,10,sizeOnly,small_green_bracelet,target,2,3,big_green_bracelet,distractor,1,2,big_purple_bracelet,distractor,3,1
9455-1,1447989724729,11,distr33,cheese,distractor,3,3,tree,target,1,2,rubberduck,distractor,2,1
9455-1,1447989727457,12,sizeOnly,big_purple_stapler,distractor,1,3,big_red_stapler,distractor,2,2,small_red_stapler,target,3,1
9455-1,1447989730057,13,distr22,cheese,distractor,3,3,peas,target,2,2,pancake,distractor,1,1
9455-1,1447989732583,14,distr33,palmTree,target,1,3,airport,distractor,2,1,lobster,distractor,3,2
9455-1,1447989735533,15,colorAndSize,big_purple_rock,distractor,1,3,small_green_rock,target,2,1,big_purple_rock,distractor,3,2
9455-1,1447989738027,16,distr12,bookshelf,target,1,3,couch,distractor,3,1,tire,distractor,2,2
9455-1,1447989741796,17,colorAndSize,big_yellow_balloon,distractor,3,3,small_pink_balloon,target,1,2,big_yellow_balloon,distractor,2,1
9455-1,1447989744387,18,sizeOnly,big_orange_cushion,distractor,2,3,small_orange_cushion,target,1,2,big_blue_cushion,distractor,3,1
9455-1,1447989746875,19,colorAndSize,small_green_jacket,distractor,2,3,small_green_jacket,distractor,3,2,big_brown_jacket,target,1,1
9455-1,1447989749444,20,distr12,broccoli,target,1,3,chocolate,distractor,2,2,tomato,distractor,3,1
9455-1,1447989752028,21,distr23,kiwi,target,1,3,binoculars,distractor,2,1,cookies,distractor,3,2
9455-1,1447989754596,22,distr22,chive,distractor,3,3,cherryBlossom,target,2,1,pottedPlant,distractor,1,2
9455-1,1447989757456,23,distr23,football,distractor,3,3,ivy,distractor,1,1,daisy,target,2,2
9455-1,1447989760136,24,sizeOnly,small_purple_flower,distractor,1,3,big_red_flower,target,2,2,small_red_flower,distractor,3,1
9455-1,1447989762716,25,colorOnly,big_pink_weddingcake,distractor,3,3,small_pink_weddingcake,distractor,2,1,small_white_weddingcake,target,1,2
9455-1,1447989765436,26,distr22,fries,distractor,3,3,corn,target,1,1,ketchup,distractor,2,2
9455-1,1447989767876,27,colorAndSize,big_red_toothbrush,target,3,3,small_blue_toothbrush,distractor,1,1,small_blue_toothbrush,distractor,2,2
9455-1,1447989770594,28,distr12,bear,distractor,1,3,beagle,distractor,2,2,greyhound,target,3,1
9455-1,1447989773074,29,colorAndSize,big_white_teacup,target,2,3,small_pink_teacup,distractor,1,1,small_pink_teacup,distractor,3,2
9455-1,1447989775597,30,sizeOnly,small_green_pepper,target,3,3,big_green_pepper,distractor,1,2,big_red_pepper,distractor,2,1
