gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs 
1965-f,1447989078260,1,sizeOnly,small_orange_cap,target,2,3,big_orange_cap,distractor,1,2,big_blue_cap,distractor,3,1
1965-f,1447989086443,2,distr22,kiwi,target,3,1,egg,distractor,2,2,muffin,distractor,1,3
1965-f,1447989095654,3,distr23,firetruck,target,2,1,gloves,distractor,1,3,lion,distractor,3,2
1965-f,1447989106558,4,colorOnly,big_blue_cushion,target,1,2,big_orange_cushion,distractor,3,3,small_orange_cushion,distractor,2,1
1965-f,1447989117280,5,distr33,restaurant,distractor,3,2,bike2,target,2,1,school,distractor,1,3
1965-f,1447989127118,6,colorOnly,big_pink_phone,target,3,2,big_white_phone,distractor,1,3,small_white_phone,distractor,2,1
1965-f,1447989133412,7,distr23,cheese,distractor,1,2,hamster,distractor,2,3,bush,target,3,1
1965-f,1447989140567,8,colorOnly,big_pink_balloon,distractor,2,2,small_yellow_balloon,target,3,3,small_pink_balloon,distractor,1,1
1965-f,1447989147012,9,distr23,bread,distractor,3,2,ketchup,distractor,1,1,broccoli,target,2,3
1965-f,1447989151751,10,sizeOnly,big_red_pepper,distractor,3,2,small_red_pepper,target,1,1,big_green_pepper,distractor,2,3
