object,speaker-opt,context,cost-param,prior-exp,tomato,blue,pepper,red_tomato,apple,yellow_apple,yellow,blue_pepper,red
red_tomato,5,typical,2,3,0.5163744412734922,0,0,0.4836255587265079,0,0,0,0,0
red_tomato,5,typical,2,5,0.652308220075238,0,0,0.3476917799247619,0,0,0,0,0
red_tomato,5,typical,2,7,0.7104143371047108,0,0,0.2895856628952892,0,0,0,0,0
red_tomato,5,typical,2,9,0.7209480939387813,0,0,0.27905190606121866,0,0,0,0,0
red_tomato,5,typical,3,1,0.4311524451813719,0,0,0.5688475548186281,0,0,0,0,0
red_tomato,5,typical,3,2,0.6794053619368398,0,0,0.3205946380631603,0,0,0,0,0
red_tomato,5,typical,3,3,0.6377290734006137,0,0,0.36227092659938637,0,0,0,0,0
red_tomato,5,typical,3,5,0.755691376263684,0,0,0.24430862373631598,0,0,0,0,0
red_tomato,5,typical,3,7,0.8017705418892442,0,0,0.19822945811075582,0,0,0,0,0
red_tomato,5,typical,3,9,0.8098705609422117,0,0,0.1901294390577884,0,0,0,0,0
red_tomato,5,typical,5,1,0.6732341321006179,0,0,0.32676586789938217,0,0,0,0,0
red_tomato,5,typical,5,2,0.8520839828676594,0,0,0.14791601713234057,0,0,0,0,0
red_tomato,5,typical,5,3,0.8271441815991494,0,0,0.1728558184008507,0,0,0,0,0
red_tomato,5,typical,5,5,0.8937091120774692,0,0,0.10629088792253079,0,0,0,0,0
red_tomato,5,typical,5,7,0.9166286131088698,0,0,0.08337138689113019,0,0,0,0,0
red_tomato,5,typical,5,9,0.9205006846794734,0,0,0.07949931532052662,0,0,0,0,0
red_tomato,5,typical,7,1,0.8484954735784155,0,0,0.15150452642158446,0,0,0,0,0
red_tomato,5,typical,7,2,0.9399720826601171,0,0,0.0600279173398828,0,0,0,0,0
red_tomato,5,typical,7,3,0.9286093473034335,0,0,0.07139065269656651,0,0,0,0,0
red_tomato,5,typical,7,5,0.9580813069224176,0,0,0.0419186930775824,0,0,0,0,0
red_tomato,5,typical,7,7,0.9676230929230021,0,0,0.03237690707699796,0,0,0,0,0
red_tomato,5,typical,7,9,0.9692063587852637,0,0,0.03079364121473631,0,0,0,0,0
red_tomato,10,typical,1,1,0.07213803747993536,0,0,0.9278619625200646,0,0,0,0,0
red_tomato,10,typical,1,2,0.3780298042720824,0,0,0.6219701957279176,0,0,0,0,0
red_tomato,10,typical,1,3,0.2954712481229727,0,0,0.7045287518770272,0,0,0,0,0
red_tomato,10,typical,1,5,0.564243320781197,0,0,0.435756679218803,0,0,0,0,0
red_tomato,10,typical,1,7,0.6888598618258288,0,0,0.31114013817417124,0,0,0,0,0
red_tomato,10,typical,1,9,0.7106079792638862,0,0,0.2893920207361138,0,0,0,0,0
red_tomato,10,typical,2,1,0.17446586544392362,0,0,0.8255341345560764,0,0,0,0,0
red_tomato,10,typical,2,2,0.6229482174550742,0,0,0.37705178254492583,0,0,0,0,0
red_tomato,10,typical,2,3,0.5327137973491008,0,0,0.46728620265089926,0,0,0,0,0
red_tomato,10,typical,2,5,0.7787508235326411,0,0,0.22124917646735898,0,0,0,0,0
red_tomato,10,typical,2,7,0.8575140836752967,0,0,0.14248591632470325,0,0,0,0,0
red_tomato,10,typical,2,9,0.8697033803440051,0,0,0.130296619655995,0,0,0,0,0
red_tomato,10,typical,3,1,0.36486700428831764,0,0,0.6351329957116825,0,0,0,0,0
red_tomato,10,typical,3,2,0.8178846247638685,0,0,0.1821153752361315,0,0,0,0,0
red_tomato,10,typical,3,3,0.7560312173154082,0,0,0.24396878268459182,0,0,0,0,0
red_tomato,10,typical,3,5,0.9053727772524841,0,0,0.09462722274751591,0,0,0,0,0
red_tomato,10,typical,3,7,0.9423938764300565,0,0,0.05760612356994362,0,0,0,0,0
red_tomato,10,typical,3,9,0.9477642503389537,0,0,0.05223574966104631,0,0,0,0,0
red_tomato,10,typical,5,1,0.8093355454824461,0,0,0.1906644545175538,0,0,0,0,0
red_tomato,10,typical,5,2,0.9707469181971771,0,0,0.029253081802822954,0,0,0,0,0
red_tomato,10,typical,5,3,0.9581552063222413,0,0,0.04184479367775885,0,0,0,0,0
red_tomato,10,typical,5,5,0.9860523933869199,0,0,0.01394760661308018,0,0,0,0,0
red_tomato,10,typical,5,7,0.9917951768529613,0,0,0.008204823147038805,0,0,0,0,0
red_tomato,10,typical,5,9,0.9925962596549138,0,0,0.007403740345086265,0,0,0,0,0
red_tomato,10,typical,7,1,0.9691026013675411,0,0,0.0308973986324588,0,0,0,0,0
red_tomato,10,typical,7,2,0.9959382885211123,0,0,0.004061711478887673,0,0,0,0,0
red_tomato,10,typical,7,3,0.9941243312122994,0,0,0.005875668787700538,0,0,0,0,0
red_tomato,10,typical,7,5,0.9980893543152413,0,0,0.0019106456847587272,0,0,0,0,0
red_tomato,10,typical,7,7,0.9988816639889149,0,0,0.0011183360110852236,0,0,0,0,0
red_tomato,10,typical,7,9,0.9989915568996959,0,0,0.0010084431003041863,0,0,0,0,0
red_tomato,15,typical,1,1,0.021218141387822256,0,0,0.9787818586121778,0,0,0,0,0
red_tomato,15,typical,1,2,0.3215017959640424,0,0,0.6784982040359575,0,0,0,0,0
red_tomato,15,typical,1,3,0.21358724222365588,0,0,0.7864127577763441,0,0,0,0,0
red_tomato,15,typical,1,5,0.5957053805980618,0,0,0.4042946194019383,0,0,0,0,0
red_tomato,15,typical,1,7,0.7671328119700281,0,0,0.23286718802997192,0,0,0,0,0
red_tomato,15,typical,1,9,0.7937219189762307,0,0,0.20627808102376935,0,0,0,0,0
red_tomato,15,typical,2,1,0.08855138160583842,0,0,0.9114486183941616,0,0,0,0,0
red_tomato,15,typical,2,2,0.6798584335798212,0,0,0.3201415664201788,0,0,0,0,0
red_tomato,15,typical,2,3,0.5489832830914976,0,0,0.45101671690850226,0,0,0,0,0
red_tomato,15,typical,2,5,0.8684819101266112,0,0,0.13151808987338873,0,0,0,0,0
red_tomato,15,typical,2,7,0.9365643164284851,0,0,0.06343568357151487,0,0,0,0,0
red_tomato,15,typical,2,9,0.9451897253827172,0,0,0.054810274617282884,0,0,0,0,0
red_tomato,15,typical,3,1,0.303338085982793,0,0,0.696661914017207,0,0,0,0,0
red_tomato,15,typical,3,2,0.9049194319676255,0,0,0.09508056803237458,0,0,0,0,0
red_tomato,15,typical,3,3,0.8450853864071889,0,0,0.15491461359281106,0,0,0,0,0
red_tomato,15,typical,3,5,0.9673148233816121,0,0,0.03268517661838782,0,0,0,0,0
red_tomato,15,typical,3,7,0.9851118803301923,0,0,0.01488811966980772,0,0,0,0,0
red_tomato,15,typical,3,9,0.9872262631949241,0,0,0.012773736805075958,0,0,0,0,0
red_tomato,15,typical,5,1,0.8973893175115443,0,0,0.1026106824884558,0,0,0,0,0
red_tomato,15,typical,5,2,0.9947960578113287,0,0,0.0052039421886712015,0,0,0,0,0
red_tomato,15,typical,5,3,0.9909559552501596,0,0,0.009044044749840545,0,0,0,0,0
red_tomato,15,typical,5,5,0.998320540427421,0,0,0.0016794595725791001,0,0,0,0,0
red_tomato,15,typical,5,7,0.9992481275154302,0,0,0.0007518724845697864,0,0,0,0,0
red_tomato,15,typical,5,9,0.9993562190270587,0,0,0.0006437809729413141,0,0,0,0,0
red_tomato,15,typical,7,1,0.994339394602819,0,0,0.005660605397181012,0,0,0,0,0
red_tomato,15,typical,7,2,0.9997396234506667,0,0,0.0002603765493333701,0,0,0,0,0
red_tomato,15,typical,7,3,0.9995458204115794,0,0,0.0004541795884207197,0,0,0,0,0
red_tomato,15,typical,7,5,0.9999162509810525,0,0,0.00008374901894754068,0,0,0,0,0
red_tomato,15,typical,7,7,0.9999625397101163,0,0,0.000037460289883655075,0,0,0,0,0
red_tomato,15,typical,7,9,0.9999679284135666,0,0,0.00003207158643343776,0,0,0,0,0
yellow_apple,1,intermediate,1,1,0,0,0,0,0.44284308586496257,0.5571569141350374,0,0,0
yellow_apple,1,intermediate,1,2,0,0,0,0,0.48402807896351024,0.5159719210364897,0,0,0
yellow_apple,1,intermediate,1,3,0,0,0,0,0.46940318899580635,0.5305968110041936,0,0,0
yellow_apple,1,intermediate,1,5,0,0,0,0,0.3500191429766704,0.6499808570233296,0,0,0
yellow_apple,1,intermediate,1,7,0,0,0,0,0.36158896468060153,0.6384110353193986,0,0,0
yellow_apple,1,intermediate,1,9,0,0,0,0,0,1,0,0,0
yellow_apple,1,intermediate,2,1,0,0,0,0,0.4676374530032011,0.5323625469967989,0,0,0
yellow_apple,1,intermediate,2,2,0,0,0,0,0.509021663776817,0.490978336223183,0,0,0
yellow_apple,1,intermediate,2,3,0,0,0,0,0.49436514998366504,0.505634850016335,0,0,0
yellow_apple,1,intermediate,2,5,0,0,0,0,0.37309660699691694,0.6269033930030832,0,0,0
yellow_apple,1,intermediate,2,7,0,0,0,0,0.38497743834918574,0.6150225616508143,0,0,0
yellow_apple,1,intermediate,2,9,0,0,0,0,0,1,0,0,0
yellow_apple,1,intermediate,3,1,0,0,0,0,0.49259268849212745,0.5074073115078725,0,0,0
yellow_apple,1,intermediate,3,2,0,0,0,0,0.5339702299699222,0.46602977003007784,0,0,0
yellow_apple,1,intermediate,3,3,0,0,0,0,0.5193552347675253,0.4806447652324748,0,0,0
yellow_apple,1,intermediate,3,5,0,0,0,0,0.39676682103720984,0.6032331789627902,0,0,0
yellow_apple,1,intermediate,3,7,0,0,0,0,0.4089097547402167,0.5910902452597834,0,0,0
yellow_apple,1,intermediate,3,9,0,0,0,0,0,1,0,0,0
yellow_apple,1,intermediate,5,1,0,0,0,0,0.542489423297744,0.45751057670225603,0,0,0
yellow_apple,1,intermediate,5,2,0,0,0,0,0.5832405646813354,0.4167594353186646,0,0,0
yellow_apple,1,intermediate,5,3,0,0,0,0,0.568923312509288,0.431076687490712,0,0,0
yellow_apple,1,intermediate,5,5,0,0,0,0,0.44547887790952295,0.5545211220904771,0,0,0
yellow_apple,1,intermediate,5,7,0,0,0,0,0.45798078546932697,0.542019214530673,0,0,0
yellow_apple,1,intermediate,5,9,0,0,0,0,0,1,0,0,0
yellow_apple,1,intermediate,7,1,0,0,0,0,0.5915480388200568,0.40845196117994326,0,0,0
yellow_apple,1,intermediate,7,2,0,0,0,0,0.6309025174264405,0.36909748257355957,0,0,0
yellow_apple,1,intermediate,7,3,0,0,0,0,0.6171478279175535,0.3828521720824465,0,0,0
yellow_apple,1,intermediate,7,5,0,0,0,0,0.4952613757503201,0.50473862424968,0,0,0
yellow_apple,1,intermediate,7,7,0,0,0,0,0.5078807918347303,0.49211920816526966,0,0,0
yellow_apple,1,intermediate,7,9,0,0,0,0,0,1,0,0,0
yellow_apple,5,intermediate,1,1,0,0,0,0,0.24082586278441587,0.7591741372155841,0,0,0
yellow_apple,5,intermediate,1,2,0,0,0,0,0.42078611728628507,0.579213882713715,0,0,0
yellow_apple,5,intermediate,1,3,0,0,0,0,0.35144313387224485,0.6485568661277552,0,0,0
yellow_apple,5,intermediate,1,5,0,0,0,0,0.04332328295474264,0.9566767170452574,0,0,0
yellow_apple,5,intermediate,1,7,0,0,0,0,0.055077006621178204,0.9449229933788217,0,0,0
yellow_apple,5,intermediate,1,9,0,0,0,0,0,1,0,0,0
yellow_apple,5,intermediate,2,1,0,0,0,0,0.3434049575639495,0.6565950424360505,0,0,0
yellow_apple,5,intermediate,2,2,0,0,0,0,0.5449911929973854,0.4550088070026147,0,0,0
yellow_apple,5,intermediate,2,3,0,0,0,0,0.4718543422052358,0.5281456577947642,0,0,0
yellow_apple,5,intermediate,2,5,0,0,0,0,0.06947542957506392,0.9305245704249361,0,0,0
yellow_apple,5,intermediate,2,7,0,0,0,0,0.08767407061428638,0.9123259293857137,0,0,0
yellow_apple,5,intermediate,2,9,0,0,0,0,0,1,0,0,0
yellow_apple,5,intermediate,3,1,0,0,0,0,0.46302833679406397,0.536971663205936,0,0,0
yellow_apple,5,intermediate,3,2,0,0,0,0,0.6638397635865949,0.336160236413405,0,0,0
yellow_apple,5,intermediate,3,3,0,0,0,0,0.595632133910231,0.40436786608976905,0,0,0
yellow_apple,5,intermediate,3,5,0,0,0,0,0.10960567026203664,0.8903943297379634,0,0,0
yellow_apple,5,intermediate,3,7,0,0,0,0,0.1367711069156027,0.8632288930843973,0,0,0
yellow_apple,5,intermediate,3,9,0,0,0,0,0,1,0,0,0
yellow_apple,5,intermediate,5,1,0,0,0,0,0.70095359622456,0.29904640377544,0,0,0
yellow_apple,5,intermediate,5,2,0,0,0,0,0.84296448794204,0.15703551205796,0,0,0
yellow_apple,5,intermediate,5,3,0,0,0,0,0.8001605703682451,0.19983942963175486,0,0,0
yellow_apple,5,intermediate,5,5,0,0,0,0,0.2507201210281967,0.7492798789718034,0,0,0
yellow_apple,5,intermediate,5,7,0,0,0,0,0.3010356360930278,0.6989643639069721,0,0,0
yellow_apple,5,intermediate,5,9,0,0,0,0,0,1,0,0,0
yellow_apple,5,intermediate,7,1,0,0,0,0,0.8643433389556391,0.1356566610443609,0,0,0
yellow_apple,5,intermediate,7,2,0,0,0,0,0.9358633110602652,0.06413668893973472,0,0,0
yellow_apple,5,intermediate,7,3,0,0,0,0,0.9158535877187377,0.08414641228126232,0,0,0
yellow_apple,5,intermediate,7,5,0,0,0,0,0.4763238889855312,0.5236761110144689,0,0,0
yellow_apple,5,intermediate,7,7,0,0,0,0,0.5393258293979056,0.4606741706020944,0,0,0
yellow_apple,5,intermediate,7,9,0,0,0,0,0,1,0,0,0
yellow_apple,10,intermediate,1,1,0,0,0,0,0.09142868280310208,0.9085713171968979,0,0,0
yellow_apple,10,intermediate,1,2,0,0,0,0,0.3454513073611019,0.6545486926388979,0,0,0
yellow_apple,10,intermediate,1,3,0,0,0,0,0.22698692549796273,0.7730130745020373,0,0,0
yellow_apple,10,intermediate,1,5,0,0,0,0,0.002046551099138063,0.997953448900862,0,0,0
yellow_apple,10,intermediate,1,7,0,0,0,0,0.0033859056194652046,0.9966140943805348,0,0,0
yellow_apple,10,intermediate,1,9,0,0,0,0,0,1,0,0,0
yellow_apple,10,intermediate,2,1,0,0,0,0,0.21478599481451996,0.7852140051854801,0,0,0
yellow_apple,10,intermediate,2,2,0,0,0,0,0.5892596656747514,0.41074033432524865,0,0,0
yellow_apple,10,intermediate,2,3,0,0,0,0,0.44388649196856167,0.5561135080314384,0,0,0
yellow_apple,10,intermediate,2,5,0,0,0,0,0.005543608279430991,0.9944563917205691,0,0,0
yellow_apple,10,intermediate,2,7,0,0,0,0,0.009150608028889921,0.99084939197111,0,0,0
yellow_apple,10,intermediate,2,9,0,0,0,0,0,1,0,0,0
yellow_apple,10,intermediate,3,1,0,0,0,0,0.4264587687654486,0.5735412312345515,0,0,0
yellow_apple,10,intermediate,3,2,0,0,0,0,0.7959068615417174,0.20409313845828267,0,0,0
yellow_apple,10,intermediate,3,3,0,0,0,0,0.6845143597934742,0.31548564020652575,0,0,0
yellow_apple,10,intermediate,3,5,0,0,0,0,0.01492690370689099,0.9850730962931089,0,0,0
yellow_apple,10,intermediate,3,7,0,0,0,0,0.024488884865501156,0.9755111151344988,0,0,0
yellow_apple,10,intermediate,3,9,0,0,0,0,0,1,0,0,0
yellow_apple,10,intermediate,5,1,0,0,0,0,0.8460155166496921,0.15398448335030798,0,0,0
yellow_apple,10,intermediate,5,2,0,0,0,0,0.9664601479813479,0.03353985201865193,0,0,0
yellow_apple,10,intermediate,5,3,0,0,0,0,0.9412875270177833,0.05871247298221667,0,0,0
yellow_apple,10,intermediate,5,5,0,0,0,0,0.10069277702583301,0.899307222974167,0,0,0
yellow_apple,10,intermediate,5,7,0,0,0,0,0.15646854161211313,0.8435314583878868,0,0,0
yellow_apple,10,intermediate,5,9,0,0,0,0,0,1,0,0,0
yellow_apple,10,intermediate,7,1,0,0,0,0,0.9759596097864182,0.02404039021358191,0,0,0
yellow_apple,10,intermediate,7,2,0,0,0,0,0.995325305077748,0.004674694922252044,0,0,0
yellow_apple,10,intermediate,7,3,0,0,0,0,0.9916291723483805,0.008370827651619443,0,0,0
yellow_apple,10,intermediate,7,5,0,0,0,0,0.45275371514683127,0.5472462848531688,0,0,0
yellow_apple,10,intermediate,7,7,0,0,0,0,0.5781681043804446,0.4218318956195555,0,0,0
yellow_apple,10,intermediate,7,9,0,0,0,0,0,1,0,0,0
yellow_apple,15,intermediate,1,1,0,0,0,0,0.03093416815841774,0.9690658318415823,0,0,0
yellow_apple,15,intermediate,1,2,0,0,0,0,0.27715028771196937,0.7228497122880306,0,0,0
yellow_apple,15,intermediate,1,3,0,0,0,0,0.13727552772790144,0.8627244722720986,0,0,0
yellow_apple,15,intermediate,1,5,0,0,0,0,0.00009285988331592584,0.9999071401166841,0,0,0
yellow_apple,15,intermediate,1,7,0,0,0,0,0.0001979865746940824,0.999802013425306,0,0,0
yellow_apple,15,intermediate,1,9,0,0,0,0,0,1,0,0,0
yellow_apple,15,intermediate,2,1,0,0,0,0,0.1251574690273477,0.8748425309726523,0,0,0
yellow_apple,15,intermediate,2,2,0,0,0,0,0.6321284014922248,0.3678715985077753,0,0,0
yellow_apple,15,intermediate,2,3,0,0,0,0,0.41626979192439795,0.5837302080756019,0,0,0
yellow_apple,15,intermediate,2,5,0,0,0,0,0.00041603461629390796,0.9995839653837061,0,0,0
yellow_apple,15,intermediate,2,7,0,0,0,0,0.0008867030389197818,0.9991132969610802,0,0,0
yellow_apple,15,intermediate,2,9,0,0,0,0,0,1,0,0,0
yellow_apple,15,intermediate,3,1,0,0,0,0,0.39067608691457406,0.609323913085426,0,0,0
yellow_apple,15,intermediate,3,2,0,0,0,0,0.8850715349318931,0.11492846506810694,0,0,0
yellow_apple,15,intermediate,3,3,0,0,0,0,0.7616768184481301,0.23832318155186996,0,0,0
yellow_apple,15,intermediate,3,5,0,0,0,0,0.001861840910254175,0.9981381590897458,0,0,0
yellow_apple,15,intermediate,3,7,0,0,0,0,0.003961696672009499,0.9960383033279905,0,0,0
yellow_apple,15,intermediate,3,9,0,0,0,0,0,1,0,0,0
yellow_apple,15,intermediate,5,1,0,0,0,0,0.9279440668293583,0.0720559331706417,0,0,0
yellow_apple,15,intermediate,5,2,0,0,0,0,0.9935765680419861,0.006423431958013893,0,0,0
yellow_apple,15,intermediate,5,3,0,0,0,0,0.9846609376213228,0.015339062378677264,0,0,0
yellow_apple,15,intermediate,5,5,0,0,0,0,0.03611283252690305,0.9638871674730969,0,0,0
yellow_apple,15,intermediate,5,7,0,0,0,0,0.07397915862340196,0.9260208413765981,0,0,0
yellow_apple,15,intermediate,5,9,0,0,0,0,0,1,0,0,0
yellow_apple,15,intermediate,7,1,0,0,0,0,0.9961488649690031,0.0038511350309969167,0,0,0
yellow_apple,15,intermediate,7,2,0,0,0,0,0.9996782322029787,0.0003217677970213911,0,0,0
yellow_apple,15,intermediate,7,3,0,0,0,0,0.9992250173901628,0.000774982609837285,0,0,0
yellow_apple,15,intermediate,7,5,0,0,0,0,0.42939352807032094,0.5706064719296791,0,0,0
yellow_apple,15,intermediate,7,7,0,0,0,0,0.6160667649800639,0.3839332350199362,0,0,0
yellow_apple,15,intermediate,7,9,0,0,0,0,0,1,0,0,0
blue_pepper,1,atypical,1,1,0,0,0.44197015554632135,0,0,0,0,0.5580298444536788,0
blue_pepper,1,atypical,1,2,0,0,0.4273194364305231,0,0,0,0,0.5726805635694769,0
blue_pepper,1,atypical,1,3,0,0,0.45924772962875404,0,0,0,0,0.540752270371246,0
blue_pepper,1,atypical,1,5,0,0,0.4410498371310377,0,0,0,0,0.5589501628689624,0
blue_pepper,1,atypical,1,7,0,0,0.429930613760468,0,0,0,0,0.570069386239532,0
blue_pepper,1,atypical,1,9,0,0,0.42284652622785623,0,0,0,0,0.5771534737721438,0
blue_pepper,1,atypical,2,1,0,0,0.4667565926480367,0,0,0,0,0.5332434073519633,0
blue_pepper,1,atypical,2,2,0,0,0.4519496822282103,0,0,0,0,0.5480503177717897,0
blue_pepper,1,atypical,2,3,0,0,0.4841624291417473,0,0,0,0,0.5158375708582527,0
blue_pepper,1,atypical,2,5,0,0,0.4658277463219436,0,0,0,0,0.5341722536780563,0
blue_pepper,1,atypical,2,7,0,0,0.45459189430809444,0,0,0,0,0.5454081056919056,0
blue_pepper,1,atypical,2,9,0,0,0.44742038140500995,0,0,0,0,0.55257961859499,0
blue_pepper,1,atypical,3,1,0,0,0.4917082384338224,0,0,0,0,0.5082917615661777,0
blue_pepper,1,atypical,3,2,0,0,0.47681757012914233,0,0,0,0,0.5231824298708577,0
blue_pepper,1,atypical,3,3,0,0,0.509156105595669,0,0,0,0,0.49084389440433096,0
blue_pepper,1,atypical,3,5,0,0,0.4907754376347939,0,0,0,0,0.5092245623652061,0
blue_pepper,1,atypical,3,7,0,0,0.4794779727266452,0,0,0,0,0.5205220272733548,0
blue_pepper,1,atypical,3,9,0,0,0.47225380188477256,0,0,0,0,0.5277461981152274,0
blue_pepper,1,atypical,5,1,0,0,0.5416110123622128,0,0,0,0,0.4583889876377872,0
blue_pepper,1,atypical,5,2,0,0,0.5267752985755038,0,0,0,0,0.4732247014244962,0
blue_pepper,1,atypical,5,3,0,0,0.5588826337774665,0,0,0,0,0.4411173662225336,0
blue_pepper,1,atypical,5,5,0,0,0.5406842446181406,0,0,0,0,0.4593157553818594,0
blue_pepper,1,atypical,5,7,0,0,0.5294323713542407,0,0,0,0,0.4705676286457593,0
blue_pepper,1,atypical,5,9,0,0,0.5222106421689806,0,0,0,0,0.4777893578310194,0
blue_pepper,1,atypical,7,1,0,0,0.5906927520842704,0,0,0,0,0.40930724791572964,0
blue_pepper,1,atypical,7,2,0,0,0.5762025813267854,0,0,0,0,0.4237974186732147,0
blue_pepper,1,atypical,7,3,0,0,0.6074553812831531,0,0,0,0,0.3925446187168469,0
blue_pepper,1,atypical,7,5,0,0,0.5897900594404313,0,0,0,0,0.41020994055956866,0
blue_pepper,1,atypical,7,7,0,0,0.5788040308661476,0,0,0,0,0.4211959691338523,0
blue_pepper,1,atypical,7,9,0,0,0.5717270764342232,0,0,0,0,0.42827292356577684,0
blue_pepper,5,atypical,1,1,0,0,0.23760585627651643,0,0,0,0,0.7623941437234836,0
blue_pepper,5,atypical,1,2,0,0,0.18785915671856526,0,0,0,0,0.8121408432814349,0
blue_pepper,5,atypical,1,3,0,0,0.30643115040399455,0,0,0,0,0.6935688495960054,0
blue_pepper,5,atypical,1,5,0,0,0.23424186378262007,0,0,0,0,0.7657581362173799,0
blue_pepper,5,atypical,1,7,0,0,0.19612820314635626,0,0,0,0,0.8038717968536437,0
blue_pepper,5,atypical,1,9,0,0,0.17429408927101245,0,0,0,0,0.8257059107289876,0
blue_pepper,5,atypical,2,1,0,0,0.33942661934194,0,0,0,0,0.6605733806580599,0
blue_pepper,5,atypical,2,2,0,0,0.27608178844720443,0,0,0,0,0.7239182115527956,0
blue_pepper,5,atypical,2,3,0,0,0.42144181029300826,0,0,0,0,0.5785581897069916,0
blue_pepper,5,atypical,2,5,0,0,0.33525497522300746,0,0,0,0,0.6647450247769927,0
blue_pepper,5,atypical,2,7,0,0,0.28686249700064625,0,0,0,0,0.7131375029993537,0
blue_pepper,5,atypical,2,9,0,0,0.2581713779019087,0,0,0,0,0.7418286220980912,0
blue_pepper,5,atypical,3,1,0,0,0.4586321707509312,0,0,0,0,0.5413678292490689,0
blue_pepper,5,atypical,3,2,0,0,0.38604178391457183,0,0,0,0,0.6139582160854281,0
blue_pepper,5,atypical,3,3,0,0,0.5456580986193948,0,0,0,0,0.45434190138060515,0
blue_pepper,5,atypical,3,5,0,0,0.45400237828670986,0,0,0,0,0.54599762171329,0
blue_pepper,5,atypical,3,7,0,0,0.39875117730772,0,0,0,0,0.6012488226922801,0
blue_pepper,5,atypical,3,9,0,0,0.36459055510134836,0,0,0,0,0.6354094448986517,0
blue_pepper,5,atypical,5,1,0,0,0.6972316177122403,0,0,0,0,0.30276838228775976,0
blue_pepper,5,atypical,5,2,0,0,0.6308857897296839,0,0,0,0,0.369114210270316,0
blue_pepper,5,atypical,5,3,0,0,0.7655123784125909,0,0,0,0,0.23448762158740913,0
