condition,target,priorWeight,label,prob
item12,convertible,0.1,type,0.2643
item12,convertible,0.1,basicLevel,0.5223
item12,convertible,0.1,superDomain,0.2134
item12,minivan,0.1,type,0.3416
item12,minivan,0.1,basicLevel,0.4674
item12,minivan,0.1,superDomain,0.1910
item12,sportsCar,0.1,type,0.3193
item12,sportsCar,0.1,basicLevel,0.4832
item12,sportsCar,0.1,superDomain,0.1974
item12,suv,0.1,type,0.4555
item12,suv,0.1,basicLevel,0.3866
item12,suv,0.1,superDomain,0.1579
item22,convertible,0.1,type,0.1736
item22,convertible,0.1,basicLevel,0.6862
item22,convertible,0.1,superDomain,0.1402
item22,minivan,0.1,type,0.2328
item22,minivan,0.1,basicLevel,0.6371
item22,minivan,0.1,superDomain,0.1301
item22,sportsCar,0.1,type,0.2153
item22,sportsCar,0.1,basicLevel,0.6516
item22,sportsCar,0.1,superDomain,0.1331
item22,suv,0.1,type,0.3285
item22,suv,0.1,basicLevel,0.5576
item22,suv,0.1,superDomain,0.1139
item23,convertible,0.1,type,0.1623
item23,convertible,0.1,basicLevel,0.6412
item23,convertible,0.1,superDomain,0.1965
item23,minivan,0.1,type,0.2186
item23,minivan,0.1,basicLevel,0.5981
item23,minivan,0.1,superDomain,0.1833
item23,sportsCar,0.1,type,0.2019
item23,sportsCar,0.1,basicLevel,0.6109
item23,sportsCar,0.1,superDomain,0.1872
item23,suv,0.1,type,0.3108
item23,suv,0.1,basicLevel,0.5276
item23,suv,0.1,superDomain,0.1617
item33,convertible,0.1,type,0.1356
item33,convertible,0.1,basicLevel,0.5359
item33,convertible,0.1,superDomain,0.3285
item33,minivan,0.1,type,0.1847
item33,minivan,0.1,basicLevel,0.5055
item33,minivan,0.1,superDomain,0.3098
item33,sportsCar,0.1,type,0.1700
item33,sportsCar,0.1,basicLevel,0.5146
item33,sportsCar,0.1,superDomain,0.3154
item33,suv,0.1,type,0.2675
item33,suv,0.1,basicLevel,0.4541
item33,suv,0.1,superDomain,0.2783
