gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj,correct, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs ,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,typeMentioned,otherFeatureMentioned,superclassMentioned,utteranceContracted,oneOrThingOrObjectMentioned,TheMentioned,clickedType,clickedSize,clickedColor,colorPrenominal,sizePrenominal,notes
1265-a,1.44796E+12,6,colorAndSize,big_purple_billiardball,target,1,3,3,small_orange_billiardball,distractor,2,1,small_orange_billiardball,distractor,1,2,1,1,0,purple,,1.44796E+12,purple,FALSE,TRUE,FALSE,,,,,,billiardball,big,purple,,,
1265-a,1.44796E+12,7,filler,tooth,target,1,3,1,firetruck,distractor,1,2,lion,distractor,2,3,1,1,0,tooth,,1.44796E+12,tooth,FALSE,FALSE,TRUE,,,,,,tooth,NA,NA,,,
1265-a,1.44796E+12,8,filler,orange,target,1,1,3,egg,distractor,3,1,tire,distractor,2,2,1,1,0,orange,,1.44796E+12,orange,FALSE,FALSE,TRUE,,,,,,orange,NA,NA,,,
1265-a,1.44796E+12,9,colorOnly,big_red_toothbrush,target,1,3,2,small_blue_toothbrush,distractor,1,3,big_blue_toothbrush,distractor,2,1,1,1,0,red,,1.44796E+12,red,FALSE,TRUE,FALSE,,,,,,toothbrush,big,red,,,
1265-a,1.44796E+12,10,filler,snake,target,1,1,3,artichoke,distractor,2,2,baseball,distractor,3,1,1,1,0,snake,,1.44796E+12,snake,FALSE,FALSE,TRUE,,,,,,snake,NA,NA,,,
1265-a,1.44796E+12,11,filler,car,target,1,1,1,santahat,distractor,2,3,tomato,distractor,3,2,1,1,0,car,,1.44796E+12,car,FALSE,FALSE,TRUE,,,,,,car,NA,NA,,,
1265-a,1.44796E+12,12,filler,rubberduck,target,1,1,3,bear,distractor,3,2,ketchup,distractor,2,1,1,1,0,duck,,1.44796E+12,duck,FALSE,FALSE,FALSE,,TRUE,TRUE,,,rubberduck,NA,NA,,,
1265-a,1.44796E+12,13,sizeOnly,small_blue_ornament,target,1,1,1,big_blue_ornament,distractor,3,3,big_purple_ornament,distractor,2,2,1,1,0,small,,1.44796E+12,small,TRUE,FALSE,FALSE,,,,,,ornament,small,blue,,,
1265-a,1.44796E+12,14,colorAndSize,small_blue_guitar,target,1,1,2,big_green_guitar,distractor,3,1,big_green_guitar,distractor,2,3,1,1,0,small,,1.44796E+12,small,TRUE,FALSE,FALSE,,,,,,guitar,small,blue,,,
1265-a,1.44796E+12,15,filler,egg,target,1,1,1,gloves,distractor,2,3,dresser,distractor,3,2,1,1,0,egg,,1.44796E+12,egg,FALSE,FALSE,TRUE,,,,,,egg,NA,NA,,,
1265-a,1.44796E+12,16,filler,tomato,target,1,3,1,tire,distractor,2,3,eggplant,distractor,1,2,1,1,0,tomato,,1.44796E+12,tomato,FALSE,FALSE,TRUE,,,,,,tomato,NA,NA,,,
1265-a,1.44796E+12,17,colorAndSize,big_green_avocado,target,1,3,3,small_black_avocado,distractor,1,2,small_black_avocado,distractor,2,1,1,1,0,big,,1.44796E+12,big,TRUE,FALSE,FALSE,,,,,,avocado,big,green,,,
1265-a,1.44796E+12,18,colorAndSize,small_pink_bucket,target,1,1,2,big_red_bucket,distractor,2,1,big_red_bucket,distractor,3,3,1,1,0,small,,1.44796E+12,small,TRUE,FALSE,FALSE,,,,,,bucket,small,pink,,,
1265-a,1.44796E+12,19,filler,basketball,target,1,3,2,banana,distractor,1,1,grapefruit,distractor,2,3,1,1,0,ball,,1.44796E+12,ball,FALSE,FALSE,FALSE,,TRUE,TRUE,,,basketball,NA,NA,,,
1265-a,1.44796E+12,20,colorAndSize,big_red_bike,target,1,1,1,small_purple_bike,distractor,3,2,small_purple_bike,distractor,2,3,1,1,0,red,,1.44796E+12,red,FALSE,TRUE,FALSE,,,,,,bike,big,red,,,
1265-a,1.44796E+12,21,filler,tire,target,1,2,1,eggplant,distractor,3,3,bison,distractor,1,2,1,1,0,tire,,1.44796E+12,tire,FALSE,FALSE,TRUE,,,,,,tire,NA,NA,,,
1265-a,1.44796E+12,22,filler,bison,target,1,1,2,tire,distractor,2,1,polarbear,distractor,3,3,1,1,0,bison,,1.44796E+12,bison,FALSE,FALSE,TRUE,,,,,,bison,NA,NA,,,
1265-a,1.44796E+12,23,filler,garlic,target,1,2,3,elephant,distractor,1,1,motorcycle,distractor,3,2,1,1,0,garlic,,1.44796E+12,garlic,FALSE,FALSE,TRUE,,,,,,garlic,NA,NA,,,
1265-a,1.44796E+12,24,filler,rhinoceros,target,1,2,2,penguin,distractor,1,1,piano,distractor,3,3,1,1,0,rhino,,1.44796E+12,rhino,FALSE,FALSE,TRUE,,,TRUE,,,rhinoceros,NA,NA,,,
1265-a,1.44796E+12,25,sizeOnly,small_green_chair,target,1,3,3,big_green_chair,distractor,2,1,big_red_chair,distractor,1,2,1,1,0,small,,1.44796E+12,small,TRUE,FALSE,FALSE,,,,,,chair,small,green,,,
1265-a,1.44796E+12,26,colorOnly,big_pink_balloon,target,1,1,1,big_yellow_balloon,distractor,2,2,small_yellow_balloon,distractor,3,3,1,1,0,purple,,1.44796E+12,purple,FALSE,TRUE,FALSE,,,,,,balloon,big,pink,,,
1265-a,1.44796E+12,27,filler,kiwi,target,1,3,1,fireextinguisher,distractor,1,2,penguin,distractor,2,3,1,1,0,fruit,,1.44796E+12,fruit,FALSE,FALSE,FALSE,,TRUE,,,,kiwi,NA,NA,,,
1265-a,1.44796E+12,28,filler,motorcycle,target,1,1,1,cactus,distractor,2,2,eggplant,distractor,3,3,1,1,0,bike,,1.44796E+12,bike,FALSE,FALSE,TRUE,,,TRUE,,,motorcycle,NA,NA,,,
1265-a,1.44796E+12,29,filler,kiwi,target,1,2,1,violin,distractor,3,3,pumpkin,distractor,1,2,1,1,0,kiwi,,1.44796E+12,kiwi,FALSE,FALSE,TRUE,,,,,,kiwi,NA,NA,,,
1265-a,1.44796E+12,30,colorAndSize,big_purple_rug,target,1,1,3,small_blue_rug,distractor,2,1,small_blue_rug,distractor,3,2,1,1,0,purple,,1.44796E+12,purple,FALSE,TRUE,FALSE,,,,,,rug,big,purple,,,
1265-a,1.44796E+12,31,colorAndSize,big_purple_coathanger,target,1,1,2,small_orange_coathanger,distractor,3,1,small_orange_coathanger,distractor,2,3,1,1,0,purple,,1.44796E+12,purple,FALSE,TRUE,FALSE,,,,,,coathanger,big,purple,,,
1265-a,1.44796E+12,32,filler,horse,target,1,3,3,smokedetector,distractor,1,1,lobster,distractor,2,2,1,1,0,horse,,1.44796E+12,horse,FALSE,FALSE,TRUE,,,,,,horse,NA,NA,,,
1265-a,1.44796E+12,33,sizeOnly,big_green_jacket,target,1,3,3,small_green_jacket,distractor,1,2,small_brown_jacket,distractor,2,1,1,1,0,large,,1.44796E+12,large,TRUE,FALSE,FALSE,,,,,,jacket,big,green,,,
1265-a,1.44796E+12,34,colorOnly,big_blue_book,target,1,2,2,big_black_book,distractor,1,3,small_black_book,distractor,3,1,1,1,0,blue,,1.44796E+12,blue,FALSE,TRUE,FALSE,,,,,,book,big,blue,,,
1265-a,1.44796E+12,35,filler,elephant,target,1,3,3,teddybear,distractor,2,2,rhinoceros,distractor,1,1,1,1,0,elephant,,1.44796E+12,elephant,FALSE,FALSE,TRUE,,,,,,elephant,NA,NA,,,
1265-a,1.44796E+12,36,filler,broccoli,target,1,3,1,hotdog,distractor,1,2,zucchini,distractor,2,3,1,1,0,broccoli,,1.44796E+12,broccoli,FALSE,FALSE,TRUE,,,,,,broccoli,NA,NA,,,
1265-a,1.44796E+12,37,filler,teddybear,target,1,3,1,firetruck,distractor,2,3,pumpkin,distractor,1,2,1,1,0,teddy,,1.44796E+12,teddy,FALSE,FALSE,TRUE,,,TRUE,,,teddybear,NA,NA,,,
1265-a,1.44796E+12,38,filler,smokedetector,target,1,1,3,carrot,distractor,3,1,garlic,distractor,2,2,1,1,0,alarm,,1.44796E+12,alarm,FALSE,FALSE,TRUE,,,,,,smokedetector,NA,NA,,,
1265-a,1.44796E+12,39,filler,lemon,target,1,1,1,binoculars,distractor,2,2,smokedetector,distractor,3,3,1,1,0,lemon,,1.44796E+12,lemon,FALSE,FALSE,TRUE,,,,,,lemon,NA,NA,,,
1265-a,1.44796E+12,40,colorAndSize,big_red_yarn,target,1,3,1,small_purple_yarn,distractor,2,3,small_purple_yarn,distractor,1,2,1,1,0,red,,1.44796E+12,red,FALSE,TRUE,FALSE,,,,,,yarn,big,red,,,
1265-a,1.44796E+12,41,filler,santahat,target,1,1,2,feather,distractor,3,1,polarbear,distractor,2,3,1,1,0,hat,,1.44796E+12,hat,FALSE,FALSE,FALSE,,TRUE,TRUE,,,santahat,NA,NA,,,
1265-a,1.44796E+12,42,sizeOnly,small_black_comb,target,1,1,3,big_black_comb,distractor,2,2,big_blue_comb,distractor,3,1,1,1,0,small,,1.44796E+12,small,TRUE,FALSE,FALSE,,,,,,comb,small,black,,,
1265-a,1.44796E+12,43,sizeOnly,big_pink_teacup,target,1,3,2,small_pink_teacup,distractor,1,1,small_white_teacup,distractor,2,3,1,1,0,large,,1.44796E+12,large,TRUE,FALSE,FALSE,,,,,,teacup,big,pink,,,
1265-a,1.44796E+12,44,filler,car,target,1,3,2,camera,distractor,2,1,banana,distractor,1,3,1,1,0,car,,1.44796E+12,car,FALSE,FALSE,TRUE,,,,,,car,NA,NA,,,
1265-a,1.44796E+12,45,filler,motorcycle,target,1,2,2,teddybear,distractor,1,1,fox,distractor,3,3,1,1,0,bike,,1.44796E+12,bike,FALSE,FALSE,TRUE,,,TRUE,,,motorcycle,NA,NA,,,
1265-a,1.44796E+12,46,filler,teddybear,target,1,2,1,toilet,distractor,3,3,elephant,distractor,1,2,1,1,0,teddy,,1.44796E+12,teddy,FALSE,FALSE,TRUE,,,TRUE,,,teddybear,NA,NA,,,
1265-a,1.44796E+12,47,colorOnly,big_orange_napkin,target,1,1,3,small_yellow_napkin,distractor,2,1,big_yellow_napkin,distractor,3,2,1,1,0,orange,,1.44796E+12,orange,FALSE,TRUE,FALSE,,,,,,napkin,big,orange,,,
1265-a,1.44796E+12,48,colorOnly,big_orange_cap,target,1,3,2,small_blue_cap,distractor,2,3,big_blue_cap,distractor,1,1,1,1,0,orange,,1.44796E+12,orange,FALSE,TRUE,FALSE,,,,,,cap,big,orange,,,
1265-a,1.44796E+12,49,colorOnly,small_blue_tack,target,1,2,1,small_red_tack,distractor,1,2,big_red_tack,distractor,3,3,2,2,0,small___blue,,1447958262550___1447958264354,small,TRUE,TRUE,FALSE,,,,,,tack,small,blue,TRUE,,
1265-a,1.44796E+12,50,colorAndSize,small_pink_framee,target,1,1,1,big_green_framee,distractor,3,3,big_green_framee,distractor,2,2,1,1,0,pink,,1.44796E+12,pink,FALSE,TRUE,FALSE,,,,,,framee,small,pink,,,
1265-a,1.44796E+12,51,filler,lime,target,1,3,3,smokedetector,distractor,1,1,rubberduck,distractor,2,2,1,1,0,lime,,1.44796E+12,lime,FALSE,FALSE,TRUE,,,,,,lime,NA,NA,,,
1265-a,1.44796E+12,52,filler,cactus,target,1,3,2,feather,distractor,1,3,coconut,distractor,2,1,1,1,0,cactus,,1.44796E+12,cactus,FALSE,FALSE,TRUE,,,,,,cactus,NA,NA,,,
1265-a,1.44796E+12,53,filler,car,target,1,2,2,kiwi,distractor,1,3,binoculars,distractor,3,1,1,1,0,car,,1.44796E+12,car,FALSE,FALSE,TRUE,,,,,,car,NA,NA,,,
1265-a,1.44796E+12,54,filler,motorcycle,target,1,1,1,crocodile,distractor,2,2,firetruck,distractor,3,3,1,1,0,bike,,1.44796E+12,bike,FALSE,FALSE,TRUE,,,TRUE,,,motorcycle,NA,NA,,,
1265-a,1.44796E+12,55,filler,mailbox,target,1,1,1,binoculars,distractor,2,2,hotdog,distractor,3,3,1,1,0,mail,,1.44796E+12,mail,FALSE,FALSE,FALSE,TRUE,,TRUE,,,mailbox,NA,NA,,,
1265-a,1.44796E+12,56,filler,eggplant,target,1,1,2,iguana,distractor,3,3,bulldozer,distractor,2,1,1,1,0,eggplant,,1.44796E+12,eggplant,FALSE,FALSE,TRUE,,,,,,eggplant,NA,NA,,,
1265-a,1.44796E+12,57,filler,cactus,target,1,2,2,bulldozer,distractor,3,3,violin,distractor,1,1,1,1,0,cactus,,1.44796E+12,cactus,FALSE,FALSE,TRUE,,,,,,cactus,NA,NA,,,
1265-a,1.44796E+12,58,filler,lemon,target,1,3,3,smokedetector,distractor,1,2,eggplant,distractor,2,1,1,1,0,lemon,,1.44796E+12,lemon,FALSE,FALSE,TRUE,,,,,,lemon,NA,NA,,,
1265-a,1.44796E+12,59,colorAndSize,small_black_turtle,target,1,3,3,big_brown_turtle,distractor,1,1,big_brown_turtle,distractor,2,2,1,1,0,small,,1.44796E+12,small,TRUE,FALSE,FALSE,,,,,,turtle,small,black,,,
1265-a,1.44796E+12,60,colorOnly,big_green_bracelet,target,1,2,2,big_purple_bracelet,distractor,3,3,small_purple_bracelet,distractor,1,1,1,1,0,green,,1.44796E+12,green,FALSE,TRUE,FALSE,,,,,,bracelet,big,green,,,
1265-a,1.44796E+12,61,filler,tennisball,target,1,3,1,fox,distractor,2,2,carrot,distractor,1,3,1,1,0,ball,,1.44796E+12,ball,FALSE,FALSE,FALSE,,TRUE,TRUE,,,tennisball,NA,NA,,,
1265-a,1.44796E+12,62,filler,garbagecan,target,1,1,2,schoolbus,distractor,2,1,tooth,distractor,3,3,1,1,0,trash,,1.44796E+12,trash,FALSE,FALSE,FALSE,TRUE,,,,,garbagecan,NA,NA,,,
1265-a,1.44796E+12,63,filler,carrot,target,1,3,1,tooth,distractor,2,3,lion,distractor,1,2,1,1,0,carrot,,1.44796E+12,carrot,FALSE,FALSE,TRUE,,,,,,carrot,NA,NA,,,
1265-a,1.44796E+12,64,sizeOnly,small_pink_hairdryer,target,1,2,2,big_pink_hairdryer,distractor,3,3,big_purple_hairdryer,distractor,1,1,1,1,0,small,,1.44796E+12,small,TRUE,FALSE,FALSE,,,,,,hairdryer,small,pink,,,
1265-a,1.44796E+12,65,filler,clarinet,target,1,3,1,bulldozer,distractor,1,2,lion,distractor,2,3,1,1,0,clarinet,,1.44796E+12,clarinet,FALSE,FALSE,TRUE,,,,,,clarinet,NA,NA,,,
1265-a,1.44796E+12,66,filler,crocodile,target,1,1,1,piano,distractor,2,3,hotdog,distractor,3,2,1,1,0,alligator,,1.44796E+12,alligator,FALSE,FALSE,TRUE,,,,,,crocodile,NA,NA,,,
1265-a,1.44796E+12,67,filler,chick,target,1,3,3,santahat,distractor,1,2,artichoke,distractor,2,1,1,1,0,chick,,1.44796E+12,chick,FALSE,FALSE,TRUE,,,,,,chick,NA,NA,,,
1265-a,1.44796E+12,68,sizeOnly,big_green_pepper,target,1,2,3,small_green_pepper,distractor,3,2,small_red_pepper,distractor,1,1,1,1,0,large,,1.44796E+12,large,TRUE,FALSE,FALSE,,,,,,pepper,big,green,,,
1265-a,1.44796E+12,69,filler,feather,target,1,3,1,fox,distractor,1,3,tooth,distractor,2,2,1,1,0,feather,,1.44796E+12,feather,FALSE,FALSE,TRUE,,,,,,feather,NA,NA,,,
1265-a,1.44796E+12,70,filler,smokedetector,target,1,2,3,banana,distractor,3,2,dresser,distractor,1,1,1,1,0,alarm,,1.44796E+12,alarm,FALSE,FALSE,TRUE,,,,,,smokedetector,NA,NA,,,
1265-a,1.44796E+12,71,filler,gloves,target,1,2,1,eggplant,distractor,3,2,egg,distractor,1,3,1,1,0,glove,,1.44796E+12,glove,FALSE,FALSE,TRUE,,,,,,gloves,NA,NA,,,
1265-a,1.44796E+12,72,filler,kitten,target,1,2,1,television,distractor,3,2,fireextinguisher,distractor,1,3,1,1,0,kitten,,1.44796E+12,kitten,FALSE,FALSE,TRUE,,,,,,kitten,NA,NA,,,
1265-a,1.44796E+12,73,colorOnly,small_pink_weddingcake,target,1,1,1,big_white_weddingcake,distractor,3,3,small_white_weddingcake,distractor,2,2,1,1,0,pink,,1.44796E+12,pink,FALSE,TRUE,FALSE,,,,,,weddingcake,small,pink,,,
1265-a,1.44796E+12,74,filler,bulldozer,target,1,1,3,kiwi,distractor,3,2,elephant,distractor,2,1,1,1,0,machine,,1.44796E+12,machine,FALSE,FALSE,FALSE,,TRUE,,,,bulldozer,NA,NA,,,
1265-a,1.44796E+12,75,filler,coconut,target,1,2,1,santahat,distractor,1,3,carrot,distractor,3,2,1,1,0,coconut,,1.44796E+12,coconut,FALSE,FALSE,TRUE,,,,,,coconut,NA,NA,,,
1265-a,1.44796E+12,76,filler,iguana,target,1,3,3,lime,distractor,1,1,trumpet,distractor,2,2,1,1,0,reptile,,1.44796E+12,reptile,FALSE,FALSE,FALSE,,TRUE,,,,iguana,NA,NA,,,
1265-a,1.44796E+12,77,filler,tooth,target,1,3,2,rhinoceros,distractor,2,3,gloves,distractor,1,1,1,1,0,tooth,,1.44796E+12,tooth,FALSE,FALSE,TRUE,,,,,,tooth,NA,NA,,,
1265-a,1.44796E+12,78,filler,feather,target,1,1,1,snowflake,distractor,2,2,cherries,distractor,3,3,1,1,0,feather,,1.44796E+12,feather,FALSE,FALSE,TRUE,,,,,,feather,NA,NA,,,
1265-a,1.44796E+12,79,filler,grapefruit,target,1,3,1,violin,distractor,2,3,motorcycle,distractor,1,2,1,1,0,fruit,,1.44796E+12,fruit,FALSE,FALSE,FALSE,,TRUE,TRUE,,,grapefruit,NA,NA,,,
1265-a,1.44796E+12,80,sizeOnly,big_white_shoe,target,1,3,2,small_white_shoe,distractor,2,1,small_yellow_shoe,distractor,1,3,1,1,0,large,,1.44796E+12,large,TRUE,FALSE,FALSE,,,,,,shoe,big,white,,,
1265-a,1.44796E+12,81,colorOnly,big_purple_butterfly,target,1,3,2,small_blue_butterfly,distractor,2,1,big_blue_butterfly,distractor,1,3,1,1,0,purple,,1.44796E+12,purple,FALSE,TRUE,FALSE,,,,,,butterfly,big,purple,,,
1265-a,1.44796E+12,82,filler,cactus,target,1,1,2,lion,distractor,3,3,pumpkin,distractor,2,1,1,1,0,cactus,,1.44796E+12,cactus,FALSE,FALSE,TRUE,,,,,,cactus,NA,NA,,,
1265-a,1.44796E+12,83,filler,bulldozer,target,1,1,2,iguana,distractor,3,1,snake,distractor,2,3,1,1,0,machine,,1.44796E+12,machine,FALSE,FALSE,FALSE,,TRUE,,,,bulldozer,NA,NA,,,
1265-a,1.44796E+12,84,sizeOnly,big_white_phone,target,1,2,3,small_pink_phone,distractor,1,2,small_white_phone,distractor,3,1,1,1,0,large,,1.44796E+12,large,TRUE,FALSE,FALSE,,,,,,phone,big,white,,,
1265-a,1.44796E+12,85,filler,cherries,target,1,2,3,binoculars,distractor,1,1,crocodile,distractor,3,2,1,1,0,fruit,,1.44796E+12,fruit,FALSE,FALSE,FALSE,,TRUE,,,,cherries,NA,NA,,,
1265-a,1.44796E+12,86,filler,toilet,target,1,3,3,lion,distractor,2,1,sheep,distractor,1,2,1,1,0,toilet,,1.44796E+12,toilet,FALSE,FALSE,TRUE,,,,,,toilet,NA,NA,,,
1265-a,1.44796E+12,87,filler,egg,target,1,3,2,raspberry,distractor,2,1,rhinoceros,distractor,1,3,1,1,0,egg,,1.44796E+12,egg,FALSE,FALSE,TRUE,,,,,,egg,NA,NA,,,
1265-a,1.44796E+12,88,filler,firetruck,target,1,2,1,bulldozer,distractor,1,3,sheep,distractor,3,2,1,1,0,fire,,1.44796E+12,fire,FALSE,FALSE,FALSE,TRUE,,TRUE,,,firetruck,NA,NA,,,
1265-a,1.44796E+12,89,filler,snake,target,1,3,1,artichoke,distractor,1,3,sheep,distractor,2,2,1,1,0,snake,,1.44796E+12,snake,FALSE,FALSE,TRUE,,,,,,snake,NA,NA,,,
1265-a,1.44796E+12,90,filler,zucchini,target,1,1,2,orange,distractor,3,3,motorcycle,distractor,2,1,1,1,0,zuccini,,1.44796E+12,zuccini,FALSE,FALSE,TRUE,,,,,,zucchini,NA,NA,,,
1265-a,1.44796E+12,91,colorOnly,small_purple_rock,target,1,2,1,big_green_rock,distractor,1,3,small_green_rock,distractor,3,2,1,1,0,purple,,1.44796E+12,purple,FALSE,TRUE,FALSE,,,,,,rock,small,purple,,,
1265-a,1.44796E+12,92,filler,firetruck,target,1,2,1,iguana,distractor,1,3,artichoke,distractor,3,2,1,1,0,fire,,1.44796E+12,fire,FALSE,FALSE,FALSE,TRUE,,TRUE,,,firetruck,NA,NA,,,
1265-a,1.44796E+12,93,filler,firehydrant,target,1,1,1,polarbear,distractor,2,2,strawberry,distractor,3,3,1,1,0,fire,,1.44796E+12,fire,FALSE,FALSE,FALSE,TRUE,,TRUE,,,firehydrant,NA,NA,,,
1265-a,1.44796E+12,94,filler,television,target,1,1,1,eggplant,distractor,2,2,santahat,distractor,3,3,1,1,0,tv,,1.44796E+12,tv,FALSE,FALSE,TRUE,,,,,,television,NA,NA,,,
1265-a,1.44796E+12,95,colorAndSize,big_blue_candle,target,1,1,3,small_red_candle,distractor,2,1,small_red_candle,distractor,3,2,1,1,0,blue,,1.44796E+12,blue,FALSE,TRUE,FALSE,,,,,,candle,big,blue,,,
1265-a,1.44796E+12,96,filler,schoolbus,target,1,3,3,garbagecan,distractor,1,2,basketball,distractor,2,1,1,1,0,school,,1.44796E+12,school,FALSE,FALSE,FALSE,TRUE,,TRUE,,,schoolbus,NA,NA,,,
1265-a,1.44796E+12,97,colorOnly,big_brown_belt,target,1,3,2,small_black_belt,distractor,2,3,big_black_belt,distractor,1,1,1,1,0,brown,,1.44796E+12,brown,FALSE,TRUE,FALSE,,,,,,belt,big,brown,,,
1265-a,1.44796E+12,98,sizeOnly,small_purple_stapler,target,1,1,1,big_red_stapler,distractor,2,3,big_purple_stapler,distractor,3,2,1,1,0,small,,1.44796E+12,small,TRUE,FALSE,FALSE,,,,,,stapler,small,purple,,,
1265-a,1.44796E+12,99,filler,trumpet,target,1,1,1,snake,distractor,2,2,baseball,distractor,3,3,1,1,0,trumpet,,1.44796E+12,trumpet,FALSE,FALSE,TRUE,,,,,,trumpet,NA,NA,,,
1265-a,1.44796E+12,100,filler,lion,target,1,3,1,schoolbus,distractor,2,2,banana,distractor,1,3,1,1,0,lion,,1.44796E+12,lion,FALSE,FALSE,TRUE,,,,,,lion,NA,NA,,,
1265-a,1.44796E+12,101,colorAndSize,big_green_folder,target,1,2,1,small_blue_folder,distractor,1,2,small_blue_folder,distractor,3,3,1,1,0,green,,1.44796E+12,green,FALSE,TRUE,FALSE,,,,,,folder,big,green,,,
1265-a,1.44796E+12,102,filler,firetruck,target,1,1,1,watermelon,distractor,3,2,eggplant,distractor,2,3,1,1,0,fire,,1.44796E+12,fire,FALSE,FALSE,FALSE,TRUE,,TRUE,,,firetruck,NA,NA,,,
1265-a,1.44796E+12,103,sizeOnly,small_red_flower,target,1,1,3,big_red_flower,distractor,3,1,big_purple_flower,distractor,2,2,1,1,0,small,,1.44796E+12,small,TRUE,FALSE,FALSE,,,,,,flower,small,red,,,
1265-a,1.44796E+12,104,filler,clarinet,target,1,3,3,bison,distractor,1,2,ketchup,distractor,2,1,1,1,0,clarinet,,1.44796E+12,clarinet,FALSE,FALSE,TRUE,,,,,,clarinet,NA,NA,,,
1265-a,1.44796E+12,105,filler,carrot,target,1,1,1,tire,distractor,3,2,santahat,distractor,2,3,1,1,0,carrot,,1.44796E+12,carrot,FALSE,FALSE,TRUE,,,,,,carrot,NA,NA,,,
1265-a,1.44796E+12,106,filler,egg,target,1,1,2,binoculars,distractor,2,3,bear,distractor,3,1,1,1,0,egg,,1.44796E+12,egg,FALSE,FALSE,TRUE,,,,,,egg,NA,NA,,,
1265-a,1.44796E+12,107,filler,lemon,target,1,3,1,coconut,distractor,1,3,clarinet,distractor,2,2,1,1,0,lemon,,1.44796E+12,lemon,FALSE,FALSE,TRUE,,,,,,lemon,NA,NA,,,
1265-a,1.44796E+12,108,sizeOnly,small_blue_golfball,target,1,2,3,big_blue_golfball,distractor,1,2,big_pink_golfball,distractor,3,1,1,1,0,small,,1.44796E+12,small,TRUE,FALSE,FALSE,,,,,,golfball,small,blue,,,
,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7257-5,1.44796E+12,1,colorAndSize,small_red_chair,target,1,3,3,big_green_chair,distractor,2,2,big_green_chair,distractor,1,1,1,1,0,red chair,,1.44796E+12,red chair,FALSE,TRUE,TRUE,,,,,,chair,small,red,,,
7257-5,1.44796E+12,2,sizeOnly,big_white_weddingcake,target,1,3,3,small_pink_weddingcake,distractor,2,1,small_white_weddingcake,distractor,1,2,1,1,0,biggest cake,,1.44796E+12,biggest cake,TRUE,FALSE,TRUE,,,,,,weddingcake,big,white,,,
7257-5,1.44796E+12,3,filler,iguana,target,1,1,1,football,distractor,3,3,strawberry,distractor,2,2,1,1,0,animal,,1.44796E+12,animal,FALSE,FALSE,FALSE,,TRUE,,,,iguana,NA,NA,,,
7257-5,1.44796E+12,4,sizeOnly,big_green_bracelet,target,1,3,2,small_purple_bracelet,distractor,1,1,small_green_bracelet,distractor,2,3,1,1,0,biggest,,1.44796E+12,biggest,TRUE,FALSE,FALSE,,,,,,bracelet,big,green,,,
7257-5,1.44796E+12,5,filler,firetruck,target,1,2,1,cactus,distractor,1,3,smokedetector,distractor,3,2,1,1,0,fire truck,,1.44796E+12,fire truck,FALSE,FALSE,TRUE,,,,,,firetruck,NA,NA,,,
7257-5,1.44796E+12,6,filler,piano,target,1,2,1,rubberduck,distractor,3,3,hotdog,distractor,1,2,1,1,0,piano,,1.44796E+12,piano,FALSE,FALSE,TRUE,,,,,,piano,NA,NA,,,
7257-5,1.44796E+12,7,colorOnly,small_black_avocado,target,1,1,1,small_green_avocado,distractor,3,2,big_green_avocado,distractor,2,3,1,1,0,small black,,1.44796E+12,small black,TRUE,TRUE,FALSE,,,,,,avocado,small,black,,,
7257-5,1.44796E+12,8,filler,teddybear,target,1,3,1,baseball,distractor,2,3,lemon,distractor,1,2,1,1,0,teddy,,1.44796E+12,teddy,FALSE,FALSE,TRUE,,,TRUE,,,teddybear,NA,NA,,,
7257-5,1.44796E+12,9,filler,hotdog,target,1,3,2,lobster,distractor,2,3,bear,distractor,1,1,1,1,0,hot dog,,1.44796E+12,hot dog,FALSE,FALSE,TRUE,,,,,,hotdog,NA,NA,,,
7257-5,1.44796E+12,10,colorAndSize,small_purple_hairdryer,target,1,2,2,big_pink_hairdryer,distractor,3,1,big_pink_hairdryer,distractor,1,3,1,1,0,smallest purple,,1.44796E+12,smallest purple,TRUE,TRUE,FALSE,,,,,,hairdryer,small,purple,,,
7257-5,1.44796E+12,11,filler,motorcycle,target,1,3,2,lime,distractor,2,1,grapefruit,distractor,1,3,1,1,0,motorcycle,,1.44796E+12,motorcycle,FALSE,FALSE,TRUE,,,,,,motorcycle,NA,NA,,,
7257-5,1.44796E+12,12,colorOnly,small_white_shoe,target,1,3,1,small_yellow_shoe,distractor,2,2,big_yellow_shoe,distractor,1,3,1,1,0,white,,1.44796E+12,white,FALSE,TRUE,FALSE,,,,,,shoe,small,white,,,
7257-5,1.44796E+12,13,filler,trumpet,target,1,1,3,flamingo,distractor,3,1,watermelon,distractor,2,2,1,1,0,music ,,1.44796E+12,music ,FALSE,FALSE,FALSE,TRUE,,,,,trumpet,NA,NA,,,
7257-5,1.44796E+12,14,filler,violin,target,1,1,2,kiwi,distractor,3,1,feather,distractor,2,3,1,1,0,music,,1.44796E+12,music,FALSE,FALSE,FALSE,TRUE,,,,,violin,NA,NA,,,
