gameid,time,roundNum,sender,contents
9382-3,1449255553219,1,speaker,"flower"
9382-3,1449255566193,2,speaker,"small purple bracelet"
9382-3,1449255575744,3,speaker,"blue comb"
9382-3,1449255593531,4,speaker,"small purple bike"
9382-3,1449255607111,5,speaker,"big table"
9382-3,1449255633342,6,speaker,"small green jacket"
