gameid,time,roundNum,sender,contents
6391-c,1449202121094,1,listener,"d"
6391-c,1449202123823,2,listener,"d"
6391-c,1449202126714,3,listener,"d"
6391-c,1449202130010,4,listener,"d"
6391-c,1449202132600,5,listener,"d"
6391-c,1449202141594,6,listener,"d"
6391-c,1449202144840,7,listener,"d"
6391-c,1449202147852,8,listener,"d"
6391-c,1449202150666,9,listener,"d"
6391-c,1449202153427,10,listener,"d"
6391-c,1449202156099,11,listener,"d"
6391-c,1449202158731,12,listener,"d"
6391-c,1449202161273,13,listener,"d"
6391-c,1449202164636,14,listener,"d"
6391-c,1449202168148,15,listener,"d"
6391-c,1449202171195,16,listener,"d"
6391-c,1449202174187,17,listener,"d"
6391-c,1449202180214,18,listener,"s"
6391-c,1449202184062,19,listener,"s"
6391-c,1449202186789,20,listener,"s"
6391-c,1449202189404,21,listener,"s"
6391-c,1449202192119,22,listener,"s"
6391-c,1449202194919,23,listener,"s"
6391-c,1449202197702,24,listener,"s"
6391-c,1449202200353,25,listener,"s"
6391-c,1449202203633,26,listener,"s"
6391-c,1449202206209,27,listener,"s"
6391-c,1449202208981,28,listener,"s"
6391-c,1449202211845,29,listener,"s"
6391-c,1449202214467,30,listener,"s"
6391-c,1449202217342,31,listener,"s"
6391-c,1449202220262,32,listener,"s"
6391-c,1449202223654,33,listener,"s"
6391-c,1449202226838,34,listener,"s"
6391-c,1449202229439,35,listener,"s"
6391-c,1449202232056,36,listener,"s"
6391-c,1449202234709,37,listener,"s"
6391-c,1449202237344,38,listener,"s"
6391-c,1449202239929,39,listener,"s"
6391-c,1449202243905,40,listener,"s"
6391-c,1449202246621,41,listener,"s"
6391-c,1449202249254,42,listener,"s"
6391-c,1449202251869,43,listener,"s"
6391-c,1449202255577,44,listener,"s"
6391-c,1449202258768,45,listener,"s"
6391-c,1449202262056,46,listener,"s"
6391-c,1449202264696,47,listener,"s"
6391-c,1449202267357,48,listener,"s"
6391-c,1449202269883,49,listener,"s"
6391-c,1449202272538,50,listener,"s"
6391-c,1449202275454,51,listener,"s"
6391-c,1449202277998,52,listener,"s"
6391-c,1449202282310,53,listener,"s"
6391-c,1449202285214,54,listener,"s"
6391-c,1449202288262,55,listener,"s"
6391-c,1449202292470,56,listener,"s"
6391-c,1449202296066,57,listener,"s"
6391-c,1449202299579,58,listener,"s"
6391-c,1449202306739,59,listener,"s"
6391-c,1449202309449,60,listener,"s"
6391-c,1449202312213,61,listener,"s"
6391-c,1449202315765,62,listener,"s"
6391-c,1449202319045,63,listener,"s"
6391-c,1449202321835,64,listener,"s"
6391-c,1449202324694,65,listener,"s"
6391-c,1449202328088,66,listener,"s"
6391-c,1449202330975,67,listener,"s"
6391-c,1449202333733,68,listener,"s"
6391-c,1449202336330,69,listener,"s"
6391-c,1449202338985,70,listener,"s"
6391-c,1449202341692,71,listener,"s"
6391-c,1449202344442,72,listener,"s"
