Utterance	condition	target	MAP	credHigh	credLow	EmpProportion	EmpYMin	EmpYMax	ModelType
basic	item12	minivan	0.17597650805223	0.17597650805223	0.17597650805223	0.25	0.0833333333333333	0.5	det-cost
basic	item12	mnms	0.124087461155323	0.124087461155323	0.124087461155323	0	0	0	det-cost
basic	item12	pandabear	0.156922069910288	0.156922069910288	0.156922069910288	0.0769230769230769	0	0.230769230769231	det-cost
basic	item12	parrot	0.157332606581125	0.157332606581125	0.157332606581125	0.153846153846154	0	0.384615384615385	det-cost
basic	item12	picnictable	0.222053262613466	0.222053262613466	0.222053262613466	0	0	0	det-cost
basic	item12	pigeon	0.148380052668318	0.148380052668318	0.148380052668318	0.3	0.0975000000000001	0.6	det-cost
basic	item12	polarbear	0.212997462105401	0.212997462105401	0.212997462105401	0.105263157894737	0	0.263157894736842	det-cost
basic	item12	poloshirt	0.148228418789667	0.148228418789667	0.148228418789667	0.466666666666667	0.2	0.733333333333333	det-cost
basic	item12	pug	0.118002432714198	0.118002432714198	0.118002432714198	0.0909090909090909	0	0.272727272727273	det-cost
basic	item12	rose	0.087863604295682	0.087863604295682	0.087863604295682	0	0	0	det-cost
basic	item12	skittles	0.147653431539591	0.147653431539591	0.147653431539591	0	0	0	det-cost
basic	item12	sportscar	0.275411280225314	0.275411280225314	0.275411280225314	0.833333333333333	0.5	1	det-cost
basic	item12	sunflower	0.170348850176656	0.170348850176656	0.170348850176656	0.666666666666667	0.333333333333333	1	det-cost
basic	item12	suv	0.118634546963519	0.118634546963519	0.118634546963519	0.333333333333333	0	0.666666666666667	det-cost
basic	item12	swordfish	0.200514401486775	0.200514401486775	0.200514401486775	0.125	0	0.3125	det-cost
basic	item12	tshirt	0.140488992462319	0.140488992462319	0.140488992462319	0.5	0.166666666666667	0.833333333333333	det-cost
basic	item12	tulip	0.100008270076153	0.100008270076153	0.100008270076153	0.4	0	0.8	det-cost
basic	item22	bedsidetable	0.626325053936752	0.626325053936752	0.626325053936752	0.125	0	0.375	det-cost
basic	item22	blackbear	0.666897164711536	0.666897164711536	0.666897164711536	0.642857142857143	0.357142857142857	0.857142857142857	det-cost
basic	item22	catfish	0.59321433797495	0.59321433797495	0.59321433797495	0.571428571428571	0.285714285714286	0.857142857142857	det-cost
basic	item22	clownfish	0.678211853164042	0.678211853164042	0.678211853164042	1	1	1	det-cost
basic	item22	coffeetable	0.644599650244465	0.644599650244465	0.644599650244465	0.75	0.5	1	det-cost
basic	item22	convertible	0.770335520179589	0.770335520179589	0.770335520179589	0.666666666666667	0.416666666666667	0.916666666666667	det-cost
basic	item22	daisy	0.488813674562701	0.488813674562701	0.488813674562701	0.7	0.4	1	det-cost
basic	item22	dalmatian	0.689796783426317	0.689796783426317	0.689796783426317	0.461538461538462	0.230769230769231	0.769230769230769	det-cost
basic	item22	diningtable	0.7140173859579	0.7140173859579	0.7140173859579	1	1	1	det-cost
basic	item22	dressshirt	0.679997871537688	0.679997871537688	0.679997871537688	0.909090909090909	0.727272727272727	1	det-cost
basic	item22	eagle	0.529524839369301	0.529524839369301	0.529524839369301	0.0555555555555556	0	0.166666666666667	det-cost
basic	item22	germanshepherd	0.807540757099911	0.807540757099911	0.807540757099911	0.833333333333333	0.666666666666667	1	det-cost
basic	item22	goldfish	0.637082562999315	0.637082562999315	0.637082562999315	0.631578947368421	0.421052631578947	0.842105263157895	det-cost
basic	item22	grizzlybear	0.64636598427612	0.64636598427612	0.64636598427612	0.888888888888889	0.722222222222222	1	det-cost
basic	item22	gummybears	0.621788373417284	0.621788373417284	0.621788373417284	0	0	0	det-cost
basic	item22	hawaiishirt	0.755029605001358	0.755029605001358	0.755029605001358	0.6	0.3	0.9	det-cost
basic	item22	hummingbird	0.675915861229026	0.675915861229026	0.675915861229026	0.75	0.5	0.9375	det-cost
basic	item22	husky	0.561565346759818	0.561565346759818	0.561565346759818	0.705882352941177	0.470588235294118	0.941176470588235	det-cost
basic	item22	jellybeans	0.625048088732359	0.625048088732359	0.625048088732359	0.444444444444444	0.111111111111111	0.777777777777778	det-cost
basic	item22	minivan	0.602858755826055	0.602858755826055	0.602858755826055	0.2	0	0.6	det-cost
basic	item22	mnms	0.482450796779644	0.482450796779644	0.482450796779644	0.307692307692308	0.0769230769230769	0.538461538461538	det-cost
basic	item22	pandabear	0.554576829008	0.554576829008	0.554576829008	0.1875	0	0.375	det-cost
basic	item22	parrot	0.574257824185136	0.574257824185136	0.574257824185136	0.416666666666667	0.0833333333333333	0.666666666666667	det-cost
basic	item22	picnictable	0.665871483446358	0.665871483446358	0.665871483446358	0.333333333333333	0.166666666666667	0.555555555555556	det-cost
basic	item22	pigeon	0.563301802749427	0.563301802749427	0.563301802749427	0.4	0.2	0.6	det-cost
basic	item22	polarbear	0.640588731184572	0.640588731184572	0.640588731184572	0.571428571428571	0.380952380952381	0.761904761904762	det-cost
basic	item22	poloshirt	0.563753728254548	0.563753728254548	0.563753728254548	0.777777777777778	0.444444444444444	1	det-cost
basic	item22	pug	0.498743835654865	0.498743835654865	0.498743835654865	0.666666666666667	0.458333333333333	0.833333333333333	det-cost
basic	item22	rose	0.418314485353799	0.418314485353799	0.418314485353799	0.222222222222222	0	0.555555555555556	det-cost
basic	item22	skittles	0.561884592022776	0.561884592022776	0.561884592022776	0.181818181818182	0	0.454545454545455	det-cost
basic	item22	sportscar	0.738019259080958	0.738019259080958	0.738019259080958	0.666666666666667	0.4	0.866666666666667	det-cost
basic	item22	sunflower	0.594158497038317	0.594158497038317	0.594158497038317	0.666666666666667	0.333333333333333	1	det-cost
basic	item22	suv	0.500087761468042	0.500087761468042	0.500087761468042	0.454545454545455	0.181818181818182	0.727272727272727	det-cost
basic	item22	swordfish	0.635328595870163	0.635328595870163	0.635328595870163	0.333333333333333	0.0833333333333333	0.583333333333333	det-cost
basic	item22	tshirt	0.549706430895397	0.549706430895397	0.549706430895397	0.833333333333333	0.583333333333333	1	det-cost
basic	item22	tulip	0.447098757570347	0.447098757570347	0.447098757570347	0.4	0.1	0.7	det-cost
basic	item23	bedsidetable	0.606506328741428	0.606506328741428	0.606506328741428	0.0714285714285714	0	0.214285714285714	det-cost
basic	item23	blackbear	0.63469272930811	0.63469272930811	0.63469272930811	0.714285714285714	0.425	1	det-cost
basic	item23	catfish	0.570759558856857	0.570759558856857	0.570759558856857	0.428571428571429	0.142857142857143	0.857142857142857	det-cost
basic	item23	clownfish	0.650174410329884	0.650174410329884	0.650174410329884	0.583333333333333	0.333333333333333	0.833333333333333	det-cost
basic	item23	coffeetable	0.627675931396953	0.627675931396953	0.627675931396953	0.904761904761905	0.761904761904762	1	det-cost
basic	item23	convertible	0.704455472963006	0.704455472963006	0.704455472963006	0.733333333333333	0.466666666666667	0.933333333333333	det-cost
basic	item23	daisy	0.467033464099814	0.467033464099814	0.467033464099814	0.733333333333333	0.466666666666667	0.933333333333333	det-cost
basic	item23	dalmatian	0.648377341725313	0.648377341725313	0.648377341725313	0.571428571428571	0.380952380952381	0.761904761904762	det-cost
basic	item23	diningtable	0.68605998251436	0.68605998251436	0.68605998251436	1	1	1	det-cost
basic	item23	dressshirt	0.650168722805499	0.650168722805499	0.650168722805499	0.857142857142857	0.642857142857143	1	det-cost
basic	item23	eagle	0.510789185205114	0.510789185205114	0.510789185205114	0.266666666666667	0.0666666666666667	0.466666666666667	det-cost
basic	item23	germanshepherd	0.730999098962224	0.730999098962224	0.730999098962224	0.916666666666667	0.75	1	det-cost
basic	item23	goldfish	0.612590083414442	0.612590083414442	0.612590083414442	0.5	0.125	0.875	det-cost
basic	item23	grizzlybear	0.615716247008209	0.615716247008209	0.615716247008209	1	1	1	det-cost
basic	item23	gummybears	0.592476375153361	0.592476375153361	0.592476375153361	0.1875	0	0.375	det-cost
basic	item23	hawaiishirt	0.725094699048279	0.725094699048279	0.725094699048279	0.8	0.5	1	det-cost
basic	item23	hummingbird	0.643048322550066	0.643048322550066	0.643048322550066	0.636363636363636	0.363636363636364	0.909090909090909	det-cost
basic	item23	husky	0.543627965291632	0.543627965291632	0.543627965291632	0.5	0.214285714285714	0.785714285714286	det-cost
basic	item23	jellybeans	0.586484103556023	0.586484103556023	0.586484103556023	0.2	0.05	0.4	det-cost
basic	item23	minivan	0.584737700250147	0.584737700250147	0.584737700250147	0.133333333333333	0	0.333333333333333	det-cost
basic	item23	mnms	0.460009994106224	0.460009994106224	0.460009994106224	0.266666666666667	0.0666666666666667	0.466666666666667	det-cost
basic	item23	pandabear	0.53125470074866	0.53125470074866	0.53125470074866	0.181818181818182	0	0.454545454545455	det-cost
basic	item23	parrot	0.550618836011798	0.550618836011798	0.550618836011798	0.454545454545455	0.181818181818182	0.727272727272727	det-cost
basic	item23	picnictable	0.647684534117486	0.647684534117486	0.647684534117486	0.3125	0.125	0.5625	det-cost
basic	item23	pigeon	0.538214712733898	0.538214712733898	0.538214712733898	0.5	0.25	0.75	det-cost
basic	item23	polarbear	0.609968266728459	0.609968266728459	0.609968266728459	0.666666666666667	0.333333333333333	1	det-cost
basic	item23	poloshirt	0.545131946450532	0.545131946450532	0.545131946450532	0.916666666666667	0.75	1	det-cost
basic	item23	pug	0.485672237077511	0.485672237077511	0.485672237077511	0.8	0.5	1	det-cost
basic	item23	rose	0.409543582272886	0.409543582272886	0.409543582272886	0.214285714285714	0	0.428571428571429	det-cost
basic	item23	skittles	0.536883200815233	0.536883200815233	0.536883200815233	0.230769230769231	0	0.461538461538462	det-cost
basic	item23	sportscar	0.737940740129647	0.737940740129647	0.737940740129647	0.785714285714286	0.571428571428571	1	det-cost
basic	item23	sunflower	0.553576911659815	0.553576911659815	0.553576911659815	0.611111111111111	0.388888888888889	0.833333333333333	det-cost
basic	item23	suv	0.488637439278443	0.488637439278443	0.488637439278443	0.142857142857143	0	0.357142857142857	det-cost
basic	item23	swordfish	0.595696891319684	0.595696891319684	0.595696891319684	0.555555555555556	0.222222222222222	0.888888888888889	det-cost
basic	item23	tshirt	0.534572002263466	0.534572002263466	0.534572002263466	0.75	0.5	0.9375	det-cost
basic	item23	tulip	0.426646403904622	0.426646403904622	0.426646403904622	0.388888888888889	0.166666666666667	0.611111111111111	det-cost
basic	item33	bedsidetable	0.467092638510066	0.467092638510066	0.467092638510066	0	0	0	det-cost
basic	item33	blackbear	0.457791040345257	0.457791040345257	0.457791040345257	0.785714285714286	0.571428571428571	1	det-cost
basic	item33	catfish	0.404361715162085	0.404361715162085	0.404361715162085	0.909090909090909	0.727272727272727	1	det-cost
basic	item33	clownfish	0.441328296916406	0.441328296916406	0.441328296916406	0.916666666666667	0.75	1	det-cost
basic	item33	coffeetable	0.477755208631881	0.477755208631881	0.477755208631881	0.8125	0.625	1	det-cost
basic	item33	convertible	0.540837698514979	0.540837698514979	0.540837698514979	0.80952380952381	0.619047619047619	0.952380952380952	det-cost
basic	item33	daisy	0.318932296142473	0.318932296142473	0.318932296142473	0.666666666666667	0.444444444444444	0.888888888888889	det-cost
basic	item33	dalmatian	0.483019401002909	0.483019401002909	0.483019401002909	0.5	0.125	0.875	det-cost
basic	item33	diningtable	0.509632295342556	0.509632295342556	0.509632295342556	0.909090909090909	0.727272727272727	1	det-cost
basic	item33	dressshirt	0.486937045807358	0.486937045807358	0.486937045807358	1	1	1	det-cost
basic	item33	eagle	0.381453773069589	0.381453773069589	0.381453773069589	0.444444444444444	0.111111111111111	0.777777777777778	det-cost
basic	item33	germanshepherd	0.531334302857395	0.531334302857395	0.531334302857395	0.909090909090909	0.727272727272727	1	det-cost
basic	item33	goldfish	0.42421317271316	0.42421317271316	0.42421317271316	0.545454545454545	0.272727272727273	0.818181818181818	det-cost
basic	item33	grizzlybear	0.446697730576229	0.446697730576229	0.446697730576229	0.875	0.625	1	det-cost
basic	item33	gummybears	0.391624201883354	0.391624201883354	0.391624201883354	0.210526315789474	0.0526315789473684	0.421052631578947	det-cost
basic	item33	hawaiishirt	0.494451618711203	0.494451618711203	0.494451618711203	1	1	1	det-cost
basic	item33	hummingbird	0.462997017314556	0.462997017314556	0.462997017314556	0.692307692307692	0.461538461538462	0.923076923076923	det-cost
basic	item33	husky	0.413562944145105	0.413562944145105	0.413562944145105	0.5	0.166666666666667	0.833333333333333	det-cost
basic	item33	jellybeans	0.394405286870311	0.394405286870311	0.394405286870311	0.25	0.0625	0.5	det-cost
basic	item33	minivan	0.450882755909745	0.450882755909745	0.450882755909745	0.416666666666667	0.25	0.625	det-cost
basic	item33	mnms	0.330201220303328	0.330201220303328	0.330201220303328	0.142857142857143	0	0.357142857142857	det-cost
basic	item33	pandabear	0.395598005132402	0.395598005132402	0.395598005132402	0.25	0	0.5	det-cost
basic	item33	parrot	0.395656936673378	0.395656936673378	0.395656936673378	0.583333333333333	0.333333333333333	0.833333333333333	det-cost
basic	item33	picnictable	0.488709013883348	0.488709013883348	0.488709013883348	0.5	0.125	0.875	det-cost
basic	item33	pigeon	0.399304468945726	0.399304468945726	0.399304468945726	0.636363636363636	0.363636363636364	0.909090909090909	det-cost
basic	item33	polarbear	0.443595230101761	0.443595230101761	0.443595230101761	0.714285714285714	0.428571428571429	1	det-cost
basic	item33	poloshirt	0.413955096426504	0.413955096426504	0.413955096426504	1	1	1	det-cost
basic	item33	pug	0.385783172927711	0.385783172927711	0.385783172927711	0.7	0.4	1	det-cost
basic	item33	rose	0.287246833775873	0.287246833775873	0.287246833775873	0.1875	0	0.375	det-cost
basic	item33	skittles	0.363641951398699	0.363641951398699	0.363641951398699	0.235294117647059	0.0588235294117647	0.413235294117646	det-cost
basic	item33	sportscar	0.737776103233213	0.737776103233213	0.737776103233213	0.8125	0.625	1	det-cost
basic	item33	sunflower	0.358906846485541	0.358906846485541	0.358906846485541	0.588235294117647	0.352941176470588	0.823529411764706	det-cost
basic	item33	suv	0.402156889703133	0.402156889703133	0.402156889703133	0.647058823529412	0.411764705882353	0.882352941176471	det-cost
basic	item33	swordfish	0.436432121539345	0.436432121539345	0.436432121539345	0.6875	0.4375	0.875	det-cost
basic	item33	tshirt	0.40957526378609	0.40957526378609	0.40957526378609	0.8	0.5	1	det-cost
basic	item33	tulip	0.299133877906213	0.299133877906213	0.299133877906213	0.3125	0.125	0.5625	det-cost
sub	item12	bedsidetable	0.778764044473753	0.778764044473753	0.778764044473753	0.833333333333333	0.5	1	det-cost
sub	item12	blackbear	0.702121737518746	0.702121737518746	0.702121737518746	0.681818181818182	0.454545454545455	0.863636363636364	det-cost
sub	item12	catfish	0.797407409709868	0.797407409709868	0.797407409709868	0.8	0.6	1	det-cost
sub	item12	clownfish	0.71127563682102	0.71127563682102	0.71127563682102	0.5	0.166666666666667	0.833333333333333	det-cost
sub	item12	coffeetable	0.760483502851262	0.760483502851262	0.760483502851262	0.5	0.2	0.8	det-cost
sub	item12	convertible	0.645803786623686	0.645803786623686	0.645803786623686	0.571428571428571	0.142857142857143	0.857142857142857	det-cost
sub	item12	daisy	0.8481478365545	0.8481478365545	0.8481478365545	1	1	1	det-cost
sub	item12	dalmatian	0.702761056622025	0.702761056622025	0.702761056622025	0.875	0.625	1	det-cost
sub	item12	diningtable	0.675806048163034	0.675806048163034	0.675806048163034	0	0	0	det-cost
sub	item12	eagle	0.842743714164278	0.842743714164278	0.842743714164278	0.933333333333333	0.8	1	det-cost
sub	item12	germanshepherd	0.588983192109473	0.588983192109473	0.588983192109473	0.631578947368421	0.421052631578947	0.842105263157895	det-cost
sub	item12	goldfish	0.756453404490876	0.756453404490876	0.756453404490876	0.777777777777778	0.611111111111111	0.944444444444444	det-cost
sub	item12	grizzlybear	0.727633963411339	0.727633963411339	0.727633963411339	0.15	0	0.3	det-cost
sub	item12	gummybears	0.754803422875578	0.754803422875578	0.754803422875578	1	1	1	det-cost
sub	item12	hawaiishirt	0.625514039320167	0.625514039320167	0.625514039320167	0.466666666666667	0.2	0.733333333333333	det-cost
sub	item12	hummingbird	0.694412947358034	0.694412947358034	0.694412947358034	0.857142857142857	0.642857142857143	1	det-cost
sub	item12	husky	0.827826890116359	0.827826890116359	0.827826890116359	0.8	0.6	0.95	det-cost
sub	item12	jellybeans	0.737227751787888	0.737227751787888	0.737227751787888	0.916666666666667	0.75	1	det-cost
sub	item12	minivan	0.800482119096225	0.800482119096225	0.800482119096225	0.75	0.5	1	det-cost
sub	item12	mnms	0.837457234331477	0.837457234331477	0.837457234331477	1	1	1	det-cost
sub	item12	pandabear	0.825663274214976	0.825663274214976	0.825663274214976	0.923076923076923	0.769230769230769	1	det-cost
sub	item12	parrot	0.809694041593162	0.809694041593162	0.809694041593162	0.846153846153846	0.615384615384615	1	det-cost
sub	item12	picnictable	0.737317540905578	0.737317540905578	0.737317540905578	1	1	1	det-cost
sub	item12	pigeon	0.816873351031899	0.816873351031899	0.816873351031899	0.7	0.4	1	det-cost
sub	item12	polarbear	0.734742608790125	0.734742608790125	0.734742608790125	0.842105263157895	0.684210526315789	1	det-cost
sub	item12	poloshirt	0.827379245102058	0.827379245102058	0.827379245102058	0.533333333333333	0.266666666666667	0.8	det-cost
sub	item12	pug	0.852738534682201	0.852738534682201	0.852738534682201	0.909090909090909	0.727272727272727	1	det-cost
sub	item12	rose	0.87992932550033	0.87992932550033	0.87992932550033	1	1	1	det-cost
sub	item12	skittles	0.806665371962726	0.806665371962726	0.806665371962726	1	1	1	det-cost
sub	item12	sportscar	0.724588719774686	0.724588719774686	0.724588719774686	0.166666666666667	0	0.5	det-cost
sub	item12	sunflower	0.769234856574967	0.769234856574967	0.769234856574967	0.333333333333333	0	0.666666666666667	det-cost
sub	item12	suv	0.855500153734151	0.855500153734151	0.855500153734151	0.666666666666667	0.333333333333333	0.888888888888889	det-cost
sub	item12	swordfish	0.754443965470524	0.754443965470524	0.754443965470524	0.875	0.6875	1	det-cost
sub	item12	tshirt	0.833903489115524	0.833903489115524	0.833903489115524	0.5	0.166666666666667	0.833333333333333	det-cost
sub	item12	tulip	0.865932986601975	0.865932986601975	0.865932986601975	0.6	0.2	1	det-cost
sub	item22	bedsidetable	0.354301214584667	0.354301214584667	0.354301214584667	0.875	0.625	1	det-cost
sub	item22	blackbear	0.286205085401393	0.286205085401393	0.286205085401393	0.285714285714286	0.0714285714285714	0.5	det-cost
sub	item22	catfish	0.386851834445697	0.386851834445697	0.386851834445697	0.428571428571429	0.142857142857143	0.714285714285714	det-cost
sub	item22	clownfish	0.299069629740253	0.299069629740253	0.299069629740253	0	0	0	det-cost
sub	item22	coffeetable	0.340805342116986	0.340805342116986	0.340805342116986	0.25	0	0.625	det-cost
sub	item22	convertible	0.218388548267833	0.218388548267833	0.218388548267833	0.333333333333333	0.0833333333333333	0.583333333333333	det-cost
sub	item22	daisy	0.480692284359668	0.480692284359668	0.480692284359668	0.3	0	0.6	det-cost
sub	item22	dalmatian	0.29138754243855	0.29138754243855	0.29138754243855	0.538461538461538	0.230769230769231	0.769230769230769	det-cost
sub	item22	diningtable	0.25679777750793	0.25679777750793	0.25679777750793	0	0	0	det-cost
sub	item22	dressshirt	0.281336920222604	0.281336920222604	0.281336920222604	0.0909090909090909	0	0.272727272727273	det-cost
sub	item22	eagle	0.452308163783851	0.452308163783851	0.452308163783851	0.888888888888889	0.722222222222222	1	det-cost
sub	item22	germanshepherd	0.175402741769698	0.175402741769698	0.175402741769698	0.166666666666667	0	0.416666666666667	det-cost
sub	item22	goldfish	0.340795362575531	0.340795362575531	0.340795362575531	0.368421052631579	0.157894736842105	0.578947368421053	det-cost
sub	item22	grizzlybear	0.312451499140098	0.312451499140098	0.312451499140098	0.111111111111111	0	0.277777777777778	det-cost
sub	item22	gummybears	0.344720108683904	0.344720108683904	0.344720108683904	1	1	1	det-cost
sub	item22	hawaiishirt	0.223766722893805	0.223766722893805	0.223766722893805	0.4	0.1	0.7	det-cost
sub	item22	hummingbird	0.278973733562119	0.278973733562119	0.278973733562119	0.25	0.0625	0.5	det-cost
sub	item22	husky	0.422028097430591	0.422028097430591	0.422028097430591	0.294117647058824	0.117647058823529	0.529411764705882	det-cost
sub	item22	jellybeans	0.332705852296118	0.332705852296118	0.332705852296118	0.555555555555556	0.222222222222222	0.888888888888889	det-cost
sub	item22	minivan	0.374550219890334	0.374550219890334	0.374550219890334	0.6	0.2	1	det-cost
sub	item22	mnms	0.492861097268802	0.492861097268802	0.492861097268802	0.692307692307692	0.461538461538462	0.923076923076923	det-cost
sub	item22	pandabear	0.420621553277857	0.420621553277857	0.420621553277857	0.8125	0.625	1	det-cost
sub	item22	parrot	0.407790772071043	0.407790772071043	0.407790772071043	0.583333333333333	0.333333333333333	0.833333333333333	det-cost
sub	item22	picnictable	0.318094240930542	0.318094240930542	0.318094240930542	0.666666666666667	0.444444444444444	0.888888888888889	det-cost
sub	item22	pigeon	0.420346970915488	0.420346970915488	0.420346970915488	0.6	0.4	0.8	det-cost
sub	item22	polarbear	0.318640834596238	0.318640834596238	0.318640834596238	0.428571428571429	0.238095238095238	0.619047619047619	det-cost
sub	item22	poloshirt	0.423034049548557	0.423034049548557	0.423034049548557	0.111111111111111	0	0.333333333333333	det-cost
sub	item22	pug	0.485484300296906	0.485484300296906	0.485484300296906	0.333333333333333	0.166666666666667	0.541666666666667	det-cost
sub	item22	rose	0.549559056670888	0.549559056670888	0.549559056670888	0.777777777777778	0.444444444444444	1	det-cost
sub	item22	skittles	0.40719285412153	0.40719285412153	0.40719285412153	0.818181818181818	0.545454545454545	1	det-cost
sub	item22	sportscar	0.261980740919042	0.261980740919042	0.261980740919042	0.333333333333333	0.133333333333333	0.6	det-cost
sub	item22	sunflower	0.378129291125281	0.378129291125281	0.378129291125281	0.333333333333333	0	0.666666666666667	det-cost
sub	item22	suv	0.485414508300883	0.485414508300883	0.485414508300883	0.545454545454545	0.272727272727273	0.818181818181818	det-cost
sub	item22	swordfish	0.345413908797296	0.345413908797296	0.345413908797296	0.666666666666667	0.416666666666667	0.916666666666667	det-cost
sub	item22	tshirt	0.431345344560312	0.431345344560312	0.431345344560312	0.166666666666667	0	0.416666666666667	det-cost
sub	item22	tulip	0.530473326572689	0.530473326572689	0.530473326572689	0.6	0.3	0.9	det-cost
sub	item23	bedsidetable	0.340405156885561	0.340405156885561	0.340405156885561	0.928571428571429	0.785714285714286	1	det-cost
sub	item23	blackbear	0.271895733459347	0.271895733459347	0.271895733459347	0.285714285714286	0	0.571428571428571	det-cost
sub	item23	catfish	0.371841431360661	0.371841431360661	0.371841431360661	0.571428571428571	0.285714285714286	0.857142857142857	det-cost
sub	item23	clownfish	0.283782222759056	0.283782222759056	0.283782222759056	0.416666666666667	0.166666666666667	0.666666666666667	det-cost
sub	item23	coffeetable	0.32730864461485	0.32730864461485	0.32730864461485	0.0952380952380952	0	0.238095238095238	det-cost
sub	item23	convertible	0.211389605603344	0.211389605603344	0.211389605603344	0.266666666666667	0.0666666666666667	0.466666666666667	det-cost
sub	item23	daisy	0.454703516107179	0.454703516107179	0.454703516107179	0.266666666666667	0.0666666666666667	0.533333333333333	det-cost
sub	item23	dalmatian	0.279654608838271	0.279654608838271	0.279654608838271	0.380952380952381	0.19047619047619	0.571428571428571	det-cost
sub	item23	diningtable	0.248400540634258	0.248400540634258	0.248400540634258	0	0	0	det-cost
sub	item23	dressshirt	0.26745734988006	0.26745734988006	0.26745734988006	0.142857142857143	0	0.357142857142857	det-cost
sub	item23	eagle	0.437465727942944	0.437465727942944	0.437465727942944	0.733333333333333	0.533333333333333	0.933333333333333	det-cost
sub	item23	germanshepherd	0.167128687425914	0.167128687425914	0.167128687425914	0.0833333333333333	0	0.25	det-cost
sub	item23	goldfish	0.324109668681914	0.324109668681914	0.324109668681914	0.5	0.125	0.875	det-cost
sub	item23	grizzlybear	0.296763838775131	0.296763838775131	0.296763838775131	0	0	0	det-cost
sub	item23	gummybears	0.323973326120201	0.323973326120201	0.323973326120201	0.8125	0.625	1	det-cost
sub	item23	hawaiishirt	0.211884777666774	0.211884777666774	0.211884777666774	0.2	0	0.5	det-cost
sub	item23	hummingbird	0.264968157834463	0.264968157834463	0.264968157834463	0.363636363636364	0.0909090909090909	0.636363636363636	det-cost
sub	item23	husky	0.40632774655776	0.40632774655776	0.40632774655776	0.5	0.214285714285714	0.714285714285714	det-cost
sub	item23	jellybeans	0.311268531002764	0.311268531002764	0.311268531002764	0.8	0.6	0.95	det-cost
sub	item23	minivan	0.362392081369303	0.362392081369303	0.362392081369303	0.866666666666667	0.666666666666667	1	det-cost
sub	item23	mnms	0.472064851147427	0.472064851147427	0.472064851147427	0.733333333333333	0.466666666666667	0.933333333333333	det-cost
sub	item23	pandabear	0.403261590520331	0.403261590520331	0.403261590520331	0.818181818181818	0.545454545454545	1	det-cost
sub	item23	parrot	0.392940744216059	0.392940744216059	0.392940744216059	0.545454545454545	0.272727272727273	0.818181818181818	det-cost
sub	item23	picnictable	0.307103787733375	0.307103787733375	0.307103787733375	0.625	0.375	0.875	det-cost
sub	item23	pigeon	0.403601018143416	0.403601018143416	0.403601018143416	0.4375	0.2484375	0.6875	det-cost
sub	item23	polarbear	0.302534225364103	0.302534225364103	0.302534225364103	0.333333333333333	0.111111111111111	0.666666666666667	det-cost
sub	item23	poloshirt	0.401424375974265	0.401424375974265	0.401424375974265	0.0833333333333333	0	0.25	det-cost
sub	item23	pug	0.464469733701669	0.464469733701669	0.464469733701669	0.2	0	0.5	det-cost
sub	item23	rose	0.519041328249341	0.519041328249341	0.519041328249341	0.785714285714286	0.571428571428571	1	det-cost
sub	item23	skittles	0.386402094477812	0.386402094477812	0.386402094477812	0.769230769230769	0.538461538461538	1	det-cost
sub	item23	sportscar	0.262059259870353	0.262059259870353	0.262059259870353	0.214285714285714	0	0.428571428571429	det-cost
