"gameid"	"time"	"roundNum"	"trialType"	"condition"	"nameClickedObj"	"targetStatusClickedObj"	"spLocsClickedObj"	"lisLocsClickedObj"	"basiclevelClickedObj"	"superdomainClickedObj"	"alt1Name"	"alt1TargetStatus"	"alt1SpLocs"	"alt1LisLocs"	"alt1Basiclevel"	"alt1superdomain"	"alt2Name"	"alt2TargetStatus"	"alt2SpLocs"	"alt2LisLocs"	"alt2Basiclevel"	"alt2superdomain"	"speakerMessages"	"listenerMessages"	"messageTimeStamps"	"refExp"	"clickedType"	"sub"	"basic"	"super"	"moreThanOneLevelMentioned"	"automaticallyLabelledTrial"	"manualAdditionTrial"	"additionalAttrMentioned"	"onlyAttrMentioned"	"onlySubAttr"	"onlyBasicAttr"	"onlySuperAttr"	"onlyOtherAttr"	"oneMentioned"	"theMentioned"	"fullSentence"	"noLevelMentioned"	"subAllAttr"	"basicAllAttr"	"superAllAttr"	"X"	"X.1"	"X.2"	"X.3"	"X.4"	"X.5"	"X.6"	"X.7"
"824"	"4205-4"	1455301827693	55	"subSuperTrial"	"basic12"	"minivan"	"target"	3	4	"car"	"vehicle"	"sedan"	"distractor"	2	2	"car"	"vehicle"	"train"	"distractor"	4	3	NA	"vehicle"	"suv"	""	"1455301826425"	"suv"	"minivan"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"844"	"9554-c"	1455301665484	16	"subSuperTrial"	"basic12"	"minivan"	"target"	3	2	"car"	"vehicle"	"ambulance"	"distractor"	4	4	NA	"vehicle"	"sedan"	"distractor"	2	3	"car"	"vehicle"	"van"	""	"1455301663991"	"van"	"minivan"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"876"	"8344-c"	1455301711705	10	"subSuperTrial"	"basic33"	"minivan"	"target"	3	3	"car"	"vehicle"	"squirrel"	"distractor"	4	2	NA	"animal"	"cookies"	"distractor"	2	4	NA	"snack"	"van"	""	"1455301710418"	"van"	"minivan"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"965"	"0327-7"	1455301909736	42	"subSuperTrial"	"basic33"	"minivan"	"target"	2	3	"car"	"vehicle"	"bathrobe"	"distractor"	4	2	NA	"clothing"	"elephant"	"distractor"	3	4	NA	"animal"	"van"	""	"1455301908329"	"van"	"minivan"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1007"	"7949-f"	1455302087401	60	"subSuperTrial"	"basic33"	"minivan"	"target"	4	2	"car"	"vehicle"	"bathrobe"	"distractor"	3	3	NA	"clothing"	"rosemary"	"distractor"	2	4	NA	"plant"	"suv"	""	"1455302086219"	"suv"	"minivan"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1064"	"3676-c"	1455302038214	24	"subSuperTrial"	"basic22"	"minivan"	"target"	3	2	"car"	"vehicle"	"firetruck"	"distractor"	4	4	NA	"vehicle"	"motorcycle"	"distractor"	2	3	NA	"vehicle"	"van"	""	"1455302036589"	"van"	"minivan"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1101"	"6426-3"	1455302648974	31	"subSuperTrial"	"basic23"	"minivan"	"target"	2	3	"car"	"vehicle"	"motorcycle"	"distractor"	4	4	NA	"vehicle"	"hamster"	"distractor"	3	2	NA	"animal"	"white mini van___ face left"	""	"1455302631944"	"white mini van  face left"	"minivan"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1135"	"1984-6"	1455302068198	24	"subSuperTrial"	"basic12"	"minivan"	"target"	4	2	"car"	"vehicle"	"sedan"	"distractor"	2	4	"car"	"vehicle"	"motorcycle"	"distractor"	3	3	NA	"vehicle"	"suv"	""	"1455302066964"	"suv"	"minivan"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1197"	"1897-b"	1455302564058	54	"subSuperTrial"	"basic23"	"minivan"	"target"	2	3	"car"	"vehicle"	"firetruck"	"distractor"	4	2	NA	"vehicle"	"grasses"	"distractor"	3	4	NA	"plant"	"van"	""	"1455302561726"	"van"	"minivan"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1220"	"9617-1"	1455302420110	31	"subSuperTrial"	"basic23"	"minivan"	"target"	3	2	"car"	"vehicle"	"pig"	"distractor"	4	3	NA	"animal"	"train"	"distractor"	2	4	NA	"vehicle"	"Van"	""	"1455302418783"	"Van"	"minivan"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1373"	"3747-d"	1455302719577	48	"subSuperTrial"	"basic12"	"minivan"	"target"	2	2	"car"	"vehicle"	"ambulance"	"distractor"	4	3	NA	"vehicle"	"sedan"	"distractor"	3	4	"car"	"vehicle"	"van"	""	"1455302717726"	"van"	"minivan"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1414"	"2785-6"	1455302970029	60	"subSuperTrial"	"basic12"	"minivan"	"target"	2	4	"car"	"vehicle"	"train"	"distractor"	4	2	NA	"vehicle"	"sedan"	"distractor"	3	3	"car"	"vehicle"	"van"	""	"1455302968303"	"van"	"minivan"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1432"	"1448-1"	1455302781722	22	"subSuperTrial"	"basic33"	"minivan"	"target"	3	2	"car"	"vehicle"	"pig"	"distractor"	2	4	NA	"animal"	"gloves"	"distractor"	4	3	NA	"clothing"	"White mini van"	""	"1455302779945"	"White mini van"	"minivan"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1530"	"0422-5"	1455303124042	7	"subSuperTrial"	"basic12"	"minivan"	"target"	3	3	"car"	"vehicle"	"sedan"	"distractor"	4	2	"car"	"vehicle"	"firetruck"	"distractor"	2	4	NA	"vehicle"	"click on the silver mini van"	""	"1455303121023"	"click on the silver mini van"	"minivan"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1577"	"9867-6"	1455303874105	15	"subSuperTrial"	"basic33"	"minivan"	"target"	3	4	"car"	"vehicle"	"lobster"	"distractor"	2	3	NA	"animal"	"wardrobe"	"distractor"	4	2	NA	"furniture"	"White Van"	""	"1455303862925"	"White Van"	"minivan"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1604"	"1625-9"	1455304358810	48	"subSuperTrial"	"basic33"	"minivan"	"target"	3	3	"car"	"vehicle"	"lion"	"distractor"	4	2	NA	"animal"	"wardrobe"	"distractor"	2	4	NA	"furniture"	"white minivan"	""	"1455304356072"	"white minivan"	"minivan"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1651"	"0244-4"	1455304605733	65	"subSuperTrial"	"basic33"	"minivan"	"target"	3	3	"car"	"vehicle"	"socks"	"distractor"	4	4	NA	"clothing"	"rabbit"	"distractor"	2	2	NA	"animal"	"van"	""	"1455304603785"	"van"	"minivan"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1689"	"7569-e"	1455305401641	71	"subSuperTrial"	"basic22"	"minivan"	"target"	3	2	"car"	"vehicle"	"motorcycle"	"distractor"	2	4	NA	"vehicle"	"ambulance"	"distractor"	4	3	NA	"vehicle"	"it's a van"	""	"1455305398848"	"it's a van"	"minivan"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1727"	"5699-7"	1455305444011	2	"subSuperTrial"	"basic23"	"minivan"	"target"	3	2	"car"	"vehicle"	"ambulance"	"distractor"	4	3	NA	"vehicle"	"pig"	"distractor"	2	4	NA	"animal"	"The white minivan"	""	"1455305442136"	"The white minivan"	"minivan"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1831"	"6625-1"	1455306216450	60	"subSuperTrial"	"basic23"	"minivan"	"target"	3	2	"car"	"vehicle"	"ambulance"	"distractor"	2	4	NA	"vehicle"	"bed"	"distractor"	4	3	NA	"furniture"	"minivan"	""	"1455306214765"	"minivan"	"minivan"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1836"	"7082-7"	1455305665198	2	"subSuperTrial"	"basic12"	"minivan"	"target"	3	4	"car"	"vehicle"	"sedan"	"distractor"	4	2	"car"	"vehicle"	"firetruck"	"distractor"	2	3	NA	"vehicle"	"white minivan"	""	"1455305664188"	"white minivan"	"minivan"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1891"	"4123-8"	1455306556678	35	"subSuperTrial"	"basic23"	"minivan"	"target"	2	4	"car"	"vehicle"	"firetruck"	"distractor"	3	2	NA	"vehicle"	"pottedPlant"	"distractor"	4	3	NA	"plant"	"suv"	""	"1455306555250"	"suv"	"minivan"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1983"	"6517-b"	1455307133888	25	"subSuperTrial"	"basic33"	"minivan"	"target"	3	2	"car"	"vehicle"	"elephant"	"distractor"	4	4	NA	"animal"	"grasses"	"distractor"	2	3	NA	"plant"	"van"	""	"1455307132497"	"van"	"minivan"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2045"	"8883-2"	1455308610500	7	"subSuperTrial"	"basic23"	"minivan"	"target"	4	3	"car"	"vehicle"	"firetruck"	"distractor"	3	2	NA	"vehicle"	"wardrobe"	"distractor"	2	4	NA	"furniture"	"van"	"???"	"1455308608759___1455308608983"	"van"	"minivan"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2086"	"6344-9"	1455311735500	17	"subSuperTrial"	"basic33"	"minivan"	"target"	2	2	"car"	"vehicle"	"sheep"	"distractor"	3	3	NA	"animal"	"pretzels"	"distractor"	4	4	NA	"snack"	"van"	""	"1455311733765"	"van"	"minivan"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2169"	"9173-f"	1455315322543	37	"subSuperTrial"	"basic23"	"minivan"	"target"	4	4	"car"	"vehicle"	"lion"	"distractor"	3	2	NA	"animal"	"firetruck"	"distractor"	2	3	NA	"vehicle"	"minivan"	""	"1455315320417"	"minivan"	"minivan"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
