"gameid"	"time"	"roundNum"	"trialType"	"condition"	"nameClickedObj"	"targetStatusClickedObj"	"spLocsClickedObj"	"lisLocsClickedObj"	"basiclevelClickedObj"	"superdomainClickedObj"	"alt1Name"	"alt1TargetStatus"	"alt1SpLocs"	"alt1LisLocs"	"alt1Basiclevel"	"alt1superdomain"	"alt2Name"	"alt2TargetStatus"	"alt2SpLocs"	"alt2LisLocs"	"alt2Basiclevel"	"alt2superdomain"	"speakerMessages"	"listenerMessages"	"messageTimeStamps"	"refExp"	"clickedType"	"sub"	"basic"	"super"	"moreThanOneLevelMentioned"	"automaticallyLabelledTrial"	"manualAdditionTrial"	"additionalAttrMentioned"	"onlyAttrMentioned"	"onlySubAttr"	"onlyBasicAttr"	"onlySuperAttr"	"onlyOtherAttr"	"oneMentioned"	"theMentioned"	"fullSentence"	"noLevelMentioned"	"subAllAttr"	"basicAllAttr"	"superAllAttr"	"X"	"X.1"	"X.2"	"X.3"	"X.4"	"X.5"	"X.6"	"X.7"
"1108"	"6426-3"	1455302937263	44	"subSuperTrial"	"basic22"	"dalmatian"	"target"	4	4	"dog"	"animal"	"crocodile"	"distractor"	3	3	NA	"animal"	"rabbit"	"distractor"	2	2	NA	"animal"	"dalamtion___ standing looking left"	""	"1455302927253"	"dalamtion  standing looking left"	"dalmatian"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1169"	"1897-b"	1455302078399	4	"subSuperTrial"	"basic22"	"dalmatian"	"target"	4	2	"dog"	"animal"	"iguana"	"distractor"	3	4	NA	"animal"	"snake"	"distractor"	2	3	NA	"animal"	"it is the dalmation"	""	"1455302074264"	"it is the dalmation"	"dalmatian"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1273"	"1511-d"	1455302597658	66	"subSuperTrial"	"basic12"	"dalmatian"	"target"	3	3	"dog"	"animal"	"crocodile"	"distractor"	4	4	NA	"animal"	"greyhound"	"distractor"	2	2	"dog"	"animal"	"dalmation"	""	"1455302596592"	"dalmation"	"dalmatian"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1282"	"6588-d"	1455302451582	15	"subSuperTrial"	"basic33"	"dalmatian"	"target"	4	3	"dog"	"animal"	"wardrobe"	"distractor"	2	4	NA	"furniture"	"bathrobe"	"distractor"	3	2	NA	"clothing"	"Dalmation"	""	"1455302450214"	"Dalmation"	"dalmatian"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1369"	"3747-d"	1455302657811	39	"subSuperTrial"	"basic22"	"dalmatian"	"target"	4	4	"dog"	"animal"	"snake"	"distractor"	2	2	NA	"animal"	"crocodile"	"distractor"	3	3	NA	"animal"	"dalmation"	""	"1455302656093"	"dalmation"	"dalmatian"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1393"	"2785-6"	1455302723194	26	"subSuperTrial"	"basic22"	"dalmatian"	"target"	3	4	"dog"	"animal"	"snake"	"distractor"	2	2	NA	"animal"	"rabbit"	"distractor"	4	3	NA	"animal"	"dalmation"	""	"1455302721674"	"dalmation"	"dalmatian"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1433"	"1448-1"	1455302809514	25	"subSuperTrial"	"basic12"	"dalmatian"	"target"	4	3	"dog"	"animal"	"greyhound"	"distractor"	2	2	"dog"	"animal"	"squirrel"	"distractor"	3	4	NA	"animal"	"Dalmatian"	""	"1455302808255"	"Dalmatian"	"dalmatian"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1534"	"0422-5"	1455303238646	14	"subSuperTrial"	"basic22"	"dalmatian"	"target"	2	3	"dog"	"animal"	"lion"	"distractor"	4	2	NA	"animal"	"sheep"	"distractor"	3	4	NA	"animal"	"click on the dalmatian dog"	""	"1455303235985"	"click on the dalmatian dog"	"dalmatian"	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1591"	"1625-9"	1455303807163	22	"subSuperTrial"	"basic23"	"dalmatian"	"target"	3	3	"dog"	"animal"	"grasses"	"distractor"	2	2	NA	"plant"	"squirrel"	"distractor"	4	4	NA	"animal"	"Dalmatian"	""	"1455303803662"	"Dalmatian"	"dalmatian"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1718"	"4509-7"	1455304922009	56	"subSuperTrial"	"basic12"	"dalmatian"	"target"	2	2	"dog"	"animal"	"greyhound"	"distractor"	4	3	"dog"	"animal"	"hamster"	"distractor"	3	4	NA	"animal"	"dalmation"	""	"1455304920305"	"dalmation"	"dalmatian"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1749"	"5699-7"	1455305850755	45	"subSuperTrial"	"basic23"	"dalmatian"	"target"	3	2	"dog"	"animal"	"lamp"	"distractor"	2	4	NA	"furniture"	"snake"	"distractor"	4	3	NA	"animal"	"dalmatian"	""	"1455305848424"	"dalmatian"	"dalmatian"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1782"	"7960-f"	1455304118709	38	"subSuperTrial"	"basic12"	"dalmatian"	"target"	3	4	"dog"	"animal"	"greyhound"	"distractor"	2	3	"dog"	"animal"	"horse"	"distractor"	4	2	NA	"animal"	"dalmation"	""	"1455304112018"	"dalmation"	"dalmatian"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1829"	"6625-1"	1455306161525	53	"subSuperTrial"	"basic23"	"dalmatian"	"target"	4	3	"dog"	"animal"	"hamster"	"distractor"	2	2	NA	"animal"	"cookies"	"distractor"	3	4	NA	"snack"	"dalmation"	""	"1455306160498"	"dalmation"	"dalmatian"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1899"	"4123-8"	1455306668382	47	"subSuperTrial"	"basic23"	"dalmatian"	"target"	2	4	"dog"	"animal"	"ambulance"	"distractor"	4	3	NA	"vehicle"	"bison"	"distractor"	3	2	NA	"animal"	"Are you complaining?___dalmation"	""	"1455306664518___1455306667028"	"Are you complaining?"	"dalmatian"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2165"	"9173-f"	1455315279354	30	"subSuperTrial"	"basic22"	"dalmatian"	"target"	4	4	"dog"	"animal"	"lobster"	"distractor"	2	3	NA	"animal"	"bison"	"distractor"	3	2	NA	"animal"	"dalmation"	""	"1455315277342"	"dalmation"	"dalmatian"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
