"gameid"	"time"	"roundNum"	"trialType"	"condition"	"nameClickedObj"	"targetStatusClickedObj"	"spLocsClickedObj"	"lisLocsClickedObj"	"basiclevelClickedObj"	"superdomainClickedObj"	"alt1Name"	"alt1TargetStatus"	"alt1SpLocs"	"alt1LisLocs"	"alt1Basiclevel"	"alt1superdomain"	"alt2Name"	"alt2TargetStatus"	"alt2SpLocs"	"alt2LisLocs"	"alt2Basiclevel"	"alt2superdomain"	"speakerMessages"	"listenerMessages"	"messageTimeStamps"	"refExp"	"clickedType"	"sub"	"basic"	"super"	"moreThanOneLevelMentioned"	"automaticallyLabelledTrial"	"manualAdditionTrial"	"additionalAttrMentioned"	"onlyAttrMentioned"	"onlySubAttr"	"onlyBasicAttr"	"onlySuperAttr"	"onlyOtherAttr"	"oneMentioned"	"theMentioned"	"fullSentence"	"noLevelMentioned"	"subAllAttr"	"basicAllAttr"	"superAllAttr"	"X"	"X.1"	"X.2"	"X.3"	"X.4"	"X.5"	"X.6"	"X.7"
"660"	"5895-f"	1455301421155	8	"subSuperTrial"	"basic23"	"mnMs"	"target"	2	2	"candy"	"snack"	"firetruck"	"distractor"	3	3	NA	"vehicle"	"chips"	"distractor"	4	4	NA	"snack"	"m&m's"	""	"1455301418512"	"m&m's"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"701"	"3084-5"	1455301724497	19	"subSuperTrial"	"basic22"	"mnMs"	"target"	3	3	"candy"	"snack"	"popcorn"	"distractor"	2	2	NA	"snack"	"pretzels"	"distractor"	4	4	NA	"snack"	"m & m's"	""	"1455301706160"	"m & m's"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"753"	"3197-1"	1455301829771	54	"subSuperTrial"	"basic12"	"mnMs"	"target"	4	2	"candy"	"snack"	"cookies"	"distractor"	2	3	NA	"snack"	"candyCorn"	"distractor"	3	4	"candy"	"snack"	"m&m's"	""	"1455301828608"	"m&m's"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"778"	"5611-0"	1455301635741	32	"subSuperTrial"	"basic22"	"mnMs"	"target"	3	3	"candy"	"snack"	"pretzels"	"distractor"	4	2	NA	"snack"	"chips"	"distractor"	2	4	NA	"snack"	"mms"	""	"1455301635002"	"mms"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"881"	"8344-c"	1455301819017	23	"subSuperTrial"	"basic33"	"mnMs"	"target"	3	3	"candy"	"snack"	"rosemary"	"distractor"	2	4	NA	"plant"	"firetruck"	"distractor"	4	2	NA	"vehicle"	"eminems"	""	"1455301816728"	"eminems"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"944"	"0327-7"	1455301700313	4	"subSuperTrial"	"basic23"	"mnMs"	"target"	4	2	"candy"	"snack"	"dress"	"distractor"	3	4	NA	"clothing"	"chips"	"distractor"	2	3	NA	"snack"	"m&m"	"ty"	"1455301698920___1455301701224"	"m&m"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1014"	"7949-f"	1455302153167	71	"subSuperTrial"	"basic12"	"mnMs"	"target"	4	4	"candy"	"snack"	"pretzels"	"distractor"	2	3	NA	"snack"	"candyCorn"	"distractor"	3	2	"candy"	"snack"	"mms"	"You rock :)"	"1455302150214___1455302151664"	"mms"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1086"	"3676-c"	1455302440179	71	"subSuperTrial"	"basic23"	"mnMs"	"target"	2	3	"candy"	"snack"	"popcorn"	"distractor"	3	4	NA	"snack"	"motorcycle"	"distractor"	4	2	NA	"vehicle"	"m&m"	""	"1455302438356"	"m&m"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1095"	"6426-3"	1455302346300	16	"subSuperTrial"	"basic12"	"mnMs"	"target"	3	4	"candy"	"snack"	"cookies"	"distractor"	4	2	NA	"snack"	"candyCorn"	"distractor"	2	3	"candy"	"snack"	"multi colored m and m candies"	""	"1455302312346"	"multi colored m and m candies"	"mnMs"	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1130"	"1984-6"	1455302023067	15	"subSuperTrial"	"basic33"	"mnMs"	"target"	2	3	"candy"	"snack"	"lamp"	"distractor"	3	2	NA	"furniture"	"motorcycle"	"distractor"	4	4	NA	"vehicle"	"mm"	""	"1455302021263"	"mm"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1159"	"3909-d"	1455301927143	1	"subSuperTrial"	"basic22"	"mnMs"	"target"	4	4	"candy"	"snack"	"pretzels"	"distractor"	2	3	NA	"snack"	"popcorn"	"distractor"	3	2	NA	"snack"	"m&ms"	""	"1455301925746"	"m&ms"	"mnMs"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1173"	"1897-b"	1455302139359	9	"subSuperTrial"	"basic22"	"mnMs"	"target"	2	2	"candy"	"snack"	"pretzels"	"distractor"	3	3	NA	"snack"	"chips"	"distractor"	4	4	NA	"snack"	"it is the m and ms"	""	"1455302136125"	"it is the m and ms"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1218"	"9617-1"	1455302374462	24	"subSuperTrial"	"basic12"	"mnMs"	"target"	3	2	"candy"	"snack"	"chips"	"distractor"	2	4	NA	"snack"	"candyCorn"	"distractor"	4	3	"candy"	"snack"	"M&Ms"	""	"1455302372656"	"M&Ms"	"mnMs"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1263"	"1511-d"	1455302512027	51	"subSuperTrial"	"basic23"	"mnMs"	"target"	4	4	"candy"	"snack"	"hamster"	"distractor"	3	3	NA	"animal"	"pretzels"	"distractor"	2	2	NA	"snack"	"mms"	""	"1455302510379"	"mms"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1279"	"6588-d"	1455302381164	9	"subSuperTrial"	"basic22"	"mnMs"	"target"	4	2	"candy"	"snack"	"popcorn"	"distractor"	2	4	NA	"snack"	"cookies"	"distractor"	3	3	NA	"snack"	"M&M's"	""	"1455302379800"	"M&M's"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1332"	"0585-7"	1455302643575	45	"subSuperTrial"	"basic22"	"mnMs"	"target"	2	4	"candy"	"snack"	"popcorn"	"distractor"	4	2	NA	"snack"	"cookies"	"distractor"	3	3	NA	"snack"	"M&m"	""	"1455302642298"	"M&m"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1366"	"3747-d"	1455302604673	34	"subSuperTrial"	"basic12"	"mnMs"	"target"	2	2	"candy"	"snack"	"cookies"	"distractor"	3	4	NA	"snack"	"candyCorn"	"distractor"	4	3	"candy"	"snack"	"m&ms"	""	"1455302603262"	"m&ms"	"mnMs"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1401"	"2785-6"	1455302782526	35	"subSuperTrial"	"basic33"	"mnMs"	"target"	4	2	"candy"	"snack"	"ivy"	"distractor"	3	3	NA	"plant"	"train"	"distractor"	2	4	NA	"vehicle"	"m&ms"	""	"1455302781423"	"m&ms"	"mnMs"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1434"	"1448-1"	1455302816019	26	"subSuperTrial"	"basic23"	"mnMs"	"target"	2	4	"candy"	"snack"	"cookies"	"distractor"	4	3	NA	"snack"	"squirrel"	"distractor"	3	2	NA	"animal"	"M&M"	""	"1455302814293"	"M&M"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1463"	"2719-8"	1455302733117	12	"subSuperTrial"	"basic23"	"mnMs"	"target"	4	2	"candy"	"snack"	"cookies"	"distractor"	3	3	NA	"snack"	"squirrel"	"distractor"	2	4	NA	"animal"	"mms"	""	"1455302731880"	"mms"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1502"	"7734-1"	1455303392697	19	"subSuperTrial"	"basic23"	"mnMs"	"target"	3	3	"candy"	"snack"	"cow"	"distractor"	2	4	NA	"animal"	"popcorn"	"distractor"	4	2	NA	"snack"	"M & ?"	""	"1455303391050"	"M & ?"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1551"	"0422-5"	1455303604865	53	"subSuperTrial"	"basic12"	"mnMs"	"target"	4	2	"candy"	"snack"	"cookies"	"distractor"	3	4	NA	"snack"	"candyCorn"	"distractor"	2	3	"candy"	"snack"	"m&ms"	""	"1455303602469"	"m&ms"	"mnMs"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1575"	"9867-6"	1455303774717	12	"subSuperTrial"	"basic23"	"mnMs"	"target"	4	4	"candy"	"snack"	"rosemary"	"distractor"	2	3	NA	"plant"	"pretzels"	"distractor"	3	2	NA	"snack"	"M&M's"	""	"1455303773676"	"M&M's"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1618"	"1625-9"	1455304798310	71	"subSuperTrial"	"basic23"	"mnMs"	"target"	4	2	"candy"	"snack"	"chips"	"distractor"	2	4	NA	"snack"	"lobster"	"distractor"	3	3	NA	"animal"	"M&Ms"	""	"1455304796516"	"M&Ms"	"mnMs"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1626"	"0244-4"	1455303891528	12	"subSuperTrial"	"basic33"	"mnMs"	"target"	4	4	"candy"	"snack"	"dress"	"distractor"	2	3	NA	"clothing"	"squirrel"	"distractor"	3	2	NA	"animal"	"m and m___candy"	""	"1455303884138___1455303891534"	"m and m"	"mnMs"	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1700"	"4509-7"	1455304657206	21	"subSuperTrial"	"basic12"	"mnMs"	"target"	3	3	"candy"	"snack"	"cookies"	"distractor"	2	2	NA	"snack"	"candyCorn"	"distractor"	4	4	"candy"	"snack"	"okiedoke___m&Ms"	""	"1455304651421___1455304655511"	"okiedoke"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1754"	"5699-7"	1455306013203	57	"subSuperTrial"	"basic33"	"mnMs"	"target"	4	4	"candy"	"snack"	"crocodile"	"distractor"	3	2	NA	"animal"	"train"	"distractor"	2	3	NA	"vehicle"	"M & M's"	""	"1455306010058"	"M & M's"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1772"	"7960-f"	1455303943712	12	"subSuperTrial"	"basic23"	"mnMs"	"target"	4	4	"candy"	"snack"	"rosemary"	"distractor"	3	3	NA	"plant"	"pretzels"	"distractor"	2	2	NA	"snack"	"m&ms"	""	"1455303940735"	"m&ms"	"mnMs"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1897"	"4123-8"	1455306591550	42	"subSuperTrial"	"basic12"	"mnMs"	"target"	3	2	"candy"	"snack"	"chips"	"distractor"	2	3	NA	"snack"	"candyCorn"	"distractor"	4	4	"candy"	"snack"	"mm"	""	"1455306589739"	"mm"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1981"	"6517-b"	1455307119184	22	"subSuperTrial"	"basic22"	"mnMs"	"target"	4	4	"candy"	"snack"	"cookies"	"distractor"	2	2	NA	"snack"	"popcorn"	"distractor"	3	3	NA	"snack"	"mnms"	""	"1455307117555"	"mnms"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2043"	"3188-4"	1455304527710	72	"subSuperTrial"	"basic23"	"mnMs"	"target"	4	3	"candy"	"snack"	"chips"	"distractor"	3	2	NA	"snack"	"train"	"distractor"	2	4	NA	"vehicle"	"m & ms"	""	"1455304523965"	"m & ms"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2063"	"8883-2"	1455308939988	42	"subSuperTrial"	"basic12"	"mnMs"	"target"	3	4	"candy"	"snack"	"candyCorn"	"distractor"	2	2	"candy"	"snack"	"pretzels"	"distractor"	4	3	NA	"snack"	"skittles"	""	"1455308938326"	"skittles"	"mnMs"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2134"	"0189-3"	1455315844060	33	"subSuperTrial"	"basic33"	"mnMs"	"target"	3	3	"candy"	"snack"	"iguana"	"distractor"	4	2	NA	"animal"	"bathrobe"	"distractor"	2	4	NA	"clothing"	"m&ms"	""	"1455315842722"	"m&ms"	"mnMs"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2173"	"9173-f"	1455315350865	42	"subSuperTrial"	"basic22"	"mnMs"	"target"	4	4	"candy"	"snack"	"popcorn"	"distractor"	2	3	NA	"snack"	"cookies"	"distractor"	3	2	NA	"snack"	"m and m"	""	"1455315346733"	"m and m"	"mnMs"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
