gameid,time,roundNum,trialType,condition,nameClickedObj,targetStatusClickedObj,spLocsClickedObj,lisLocsClickedObj,basiclevelClickedObj,superdomainClickedObj,alt1Name,alt1TargetStatus,alt1SpLocs,alt1LisLocs,alt1Basiclevel,alt1superdomain,alt2Name,alt2TargetStatus,alt2SpLocs,alt2LisLocs,alt2Basiclevel,alt2superdomain,speakerMessages,listenerMessages,messageTimeStamps,refExp,clickedType,sub,basic,super,moreThanOneLevelMentioned,automaticallyLabelledTrial,manualAdditionTrial,additionalAttrMentioned,onlyAttrMentioned,onlySubAttr,onlyBasicAttr,onlySuperAttr,onlyOtherAttr,oneMentioned,theMentioned,fullSentence,noLevelMentioned,subAllAttr,basicAllAttr,superAllAttr,X,X.1,X.2,X.3,X.4,X.5,X.6,X.7,
117,1997-d,1455301242336,39,subSuperTrial,basic33,pigeon,target,3,4,bird,animal,firetruck,distractor,4,3,NA,vehicle,pottedPlant,distractor,2,2,NA,plant,bird,,1455301241029,bird,pigeon,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
125,1997-d,1455301294850,48,subSuperTrial,basic33,eagle,target,2,2,bird,animal,firetruck,distractor,3,4,NA,vehicle,pottedPlant,distractor,4,3,NA,plant,bird,,1455301293359,bird,eagle,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
162,8691-5,1455301279178,55,subSuperTrial,basic23,hummingBird,target,3,2,bird,animal,pottedPlant,distractor,4,4,NA,plant,cow,distractor,2,3,NA,animal,bird,,1455301277758,bird,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
171,3791-8,1455301002088,1,subSuperTrial,basic33,parrot,target,4,3,bird,animal,popcorn,distractor,2,2,NA,snack,lamp,distractor,3,4,NA,furniture,bird,,1455301000030,bird,parrot,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
186,3791-8,1455301431490,37,subSuperTrial,basic22,hummingBird,target,4,2,bird,animal,rabbit,distractor,2,4,NA,animal,sheep,distractor,3,3,NA,animal,bird,,1455301430041,bird,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
194,3791-8,1455301553251,54,subSuperTrial,basic23,pigeon,target,3,3,bird,animal,rabbit,distractor,2,4,NA,animal,motorcycle,distractor,4,2,NA,vehicle,bird,,1455301552000,bird,pigeon,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
225,5664-b,1455301295281,39,subSuperTrial,basic22,parrot,target,4,4,bird,animal,lion,distractor,2,3,NA,animal,horse,distractor,3,2,NA,animal,bird,,1455301294017,bird,parrot,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
236,5664-b,1455301401596,54,subSuperTrial,basic23,hummingBird,target,2,3,bird,animal,pretzels,distractor,3,4,NA,snack,squirrel,distractor,4,2,NA,animal,bird,,1455301400297,bird,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
329,1749-c,1455301180131,29,subSuperTrial,basic33,hummingBird,target,2,4,bird,animal,chips,distractor,3,2,NA,snack,motorcycle,distractor,4,3,NA,vehicle,bird,,1455301178621,bird,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
351,4242-5,1455301115011,3,subSuperTrial,basic33,parrot,target,4,3,bird,animal,firetruck,distractor,2,2,NA,vehicle,pottedPlant,distractor,3,4,NA,plant,its the bird,,1455301113482,its the bird,parrot,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
364,4242-5,1455301389514,30,subSuperTrial,basic33,hummingBird,target,3,3,bird,animal,wardrobe,distractor,4,4,NA,furniture,cookies,distractor,2,2,NA,snack,the bird,,1455301387737,the bird,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
373,4242-5,1455301554619,49,subSuperTrial,basic22,pigeon,target,4,3,bird,animal,pig,distractor,2,2,NA,animal,elephant,distractor,3,4,NA,animal,the bird,,1455301552749,the bird,pigeon,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
411,9973-0,1455301367144,54,subSuperTrial,basic23,parrot,target,4,2,bird,animal,hamster,distractor,3,3,NA,animal,dress,distractor,2,4,NA,clothing,bird,,1455301365434,bird,parrot,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
423,4855-c,1455301108573,1,subSuperTrial,basic23,pigeon,target,4,2,bird,animal,hamster,distractor,3,4,NA,animal,train,distractor,2,3,NA,vehicle,bird,,1455301106739,bird,pigeon,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
438,4855-c,1455301343075,34,subSuperTrial,basic33,parrot,target,3,3,bird,animal,bed,distractor,4,2,NA,furniture,gloves,distractor,2,4,NA,clothing,bird,,1455301341392,bird,parrot,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
529,6879-8,1455301468761,66,subSuperTrial,basic22,hummingBird,target,4,2,bird,animal,elephant,distractor,2,4,NA,animal,horse,distractor,3,3,NA,animal,bird,,1455301467718,bird,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
562,0842-a,1455301804882,61,subSuperTrial,basic22,hummingBird,target,3,4,bird,animal,sheep,distractor,4,2,NA,animal,lion,distractor,2,3,NA,animal,bird,,1455301797595,bird,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
583,5222-f,1455301551033,40,subSuperTrial,basic23,pigeon,target,4,2,bird,animal,bed,distractor,3,3,NA,furniture,hamster,distractor,2,4,NA,animal,bird,,1455301549324,bird,pigeon,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
596,5222-f,1455301645596,57,subSuperTrial,basic33,hummingBird,target,2,4,bird,animal,chips,distractor,4,2,NA,snack,dress,distractor,3,3,NA,clothing,bird,,1455301643960,bird,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
602,5222-f,1455301742682,72,subSuperTrial,basic23,parrot,target,3,2,bird,animal,gloves,distractor,2,4,NA,clothing,rhino,distractor,4,3,NA,animal,bird,one blank,1455301728908___1455301741012,bird,parrot,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
635,8691-9,1455301782709,69,subSuperTrial,basic23,parrot,target,2,3,bird,animal,grasses,distractor,3,2,NA,plant,iguana,distractor,4,4,NA,animal,bird,,1455301781281,bird,parrot,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
667,5895-f,1455301608322,21,subSuperTrial,basic22,hummingBird,target,4,2,bird,animal,iguana,distractor,3,4,NA,animal,cow,distractor,2,3,NA,animal,bird,,1455301605231,bird,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
668,5895-f,1455301635234,23,subSuperTrial,basic33,parrot,target,2,4,bird,animal,cookies,distractor,4,3,NA,snack,bookcase,distractor,3,2,NA,furniture,bird,,1455301634094,bird,parrot,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
676,5895-f,1455301848608,46,subSuperTrial,basic33,pigeon,target,4,2,bird,animal,motorcycle,distractor,3,3,NA,vehicle,rosemary,distractor,2,4,NA,plant,bird,,1455301840634,bird,pigeon,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
766,5611-0,1455301520596,9,subSuperTrial,basic22,hummingBird,target,3,2,bird,animal,sheep,distractor,2,3,NA,animal,crocodile,distractor,4,4,NA,animal,bird,,1455301519194,bird,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
795,5611-0,1455301798821,66,subSuperTrial,basic22,pigeon,target,3,4,bird,animal,bison,distractor,2,3,NA,animal,horse,distractor,4,2,NA,animal,bird,,1455301797684,bird,pigeon,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
832,4205-4,1455301899105,68,subSuperTrial,basic23,pigeon,target,3,2,bird,animal,bison,distractor,4,3,NA,animal,motorcycle,distractor,2,4,NA,vehicle,bird,,1455301898173,bird,pigeon,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
838,9554-c,1455301610196,7,subSuperTrial,basic22,pigeon,target,2,4,bird,animal,rabbit,distractor,3,3,NA,animal,elephant,distractor,4,2,NA,animal,bird,,1455301608908,bird,pigeon,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
839,9554-c,1455301618083,8,subSuperTrial,basic23,eagle,target,3,3,bird,animal,bison,distractor,4,4,NA,animal,ambulance,distractor,2,2,NA,vehicle,bird,,1455301617122,bird,eagle,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
896,8344-c,1455302056728,51,subSuperTrial,basic22,hummingBird,target,4,2,bird,animal,rhino,distractor,2,4,NA,animal,bison,distractor,3,3,NA,animal,bird,,1455302055213,bird,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
909,3908-9,1455301679388,6,subSuperTrial,basic22,eagle,target,2,4,bird,animal,crocodile,distractor,4,2,NA,animal,sheep,distractor,3,3,NA,animal,America's bird symbol,,1455301677413,America's bird symbol,eagle,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
940,3908-9,1455302401538,66,subSuperTrial,basic33,pigeon,target,2,2,bird,animal,popcorn,distractor,4,4,NA,snack,motorcycle,distractor,3,3,NA,vehicle,A nuisance bird at the park,,1455302399897,A nuisance bird at the park,pigeon,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
970,0327-7,1455301962978,53,subSuperTrial,basic12,hummingBird,target,4,3,bird,animal,elephant,distractor,3,4,NA,animal,sparrow,distractor,2,2,bird,animal,flying bird,,1455301961525,flying bird,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
983,7949-f,1455301825656,11,subSuperTrial,basic22,parrot,target,2,2,bird,animal,rhino,distractor,4,4,NA,animal,hamster,distractor,3,3,NA,animal,tbird,,1455301824424,tbird,parrot,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
993,7949-f,1455301913432,28,subSuperTrial,basic33,pigeon,target,2,4,bird,animal,bed,distractor,3,2,NA,furniture,pottedPlant,distractor,4,3,NA,plant,bird,,1455301912456,bird,pigeon,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1023,0071-5,1455302013410,12,subSuperTrial,basic12,pigeon,target,4,4,bird,animal,snake,distractor,2,3,NA,animal,sparrow,distractor,3,2,bird,animal,city bird,,1455302006608,city bird,pigeon,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1029,0071-5,1455302259201,28,subSuperTrial,basic33,eagle,target,3,2,bird,animal,cookies,distractor,4,3,NA,snack,motorcycle,distractor,2,4,NA,vehicle,bird,,1455302256985,bird,eagle,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1067,3676-c,1455302104852,28,subSuperTrial,basic23,hummingBird,target,2,4,bird,animal,pretzels,distractor,4,3,NA,snack,sheep,distractor,3,2,NA,animal,bird,,1455302088863,bird,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1084,3676-c,1455302424516,69,subSuperTrial,basic22,pigeon,target,4,2,bird,animal,bison,distractor,2,3,NA,animal,sheep,distractor,3,4,NA,animal,bird,,1455302422956,bird,pigeon,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1146,1984-6,1455302227309,52,subSuperTrial,basic22,hummingBird,target,3,3,bird,animal,bison,distractor,2,4,NA,animal,iguana,distractor,4,2,NA,animal,bird,,1455302225924,bird,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1202,1897-b,1455302685477,69,subSuperTrial,basic33,hummingBird,target,2,3,bird,animal,lamp,distractor,3,4,NA,furniture,chips,distractor,4,2,NA,snack,bird,,1455302683581,bird,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1213,9617-1,1455302317150,18,subSuperTrial,basic23,pigeon,target,4,2,bird,animal,ambulance,distractor,3,4,NA,vehicle,pig,distractor,2,3,NA,animal,Bird,,1455302315291,Bird,pigeon,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1224,9617-1,1455302464497,38,subSuperTrial,basic23,hummingBird,target,3,4,bird,animal,bookcase,distractor,2,2,NA,furniture,hamster,distractor,4,3,NA,animal,Bird,,1455302462883,Bird,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1225,9617-1,1455302470919,39,subSuperTrial,basic22,parrot,target,4,3,bird,animal,horse,distractor,2,2,NA,animal,iguana,distractor,3,4,NA,animal,Bird,,1455302469830,Bird,parrot,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1241,1511-d,1455302220912,3,subSuperTrial,basic23,pigeon,target,4,2,bird,animal,crocodile,distractor,3,4,NA,animal,lamp,distractor,2,3,NA,furniture,bird,,1455302219564,bird,pigeon,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1252,1511-d,1455302391603,30,subSuperTrial,basic22,parrot,target,3,3,bird,animal,rhino,distractor,2,2,NA,animal,bison,distractor,4,4,NA,animal,bird,,1455302390463,bird,parrot,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1270,1511-d,1455302575947,62,subSuperTrial,basic12,hummingBird,target,4,3,bird,animal,sparrow,distractor,2,4,bird,animal,pig,distractor,3,2,NA,animal,bird in flight,,1455302573763,bird in flight,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1298,6588-d,1455302907003,48,subSuperTrial,basic22,hummingBird,target,3,4,bird,animal,rhino,distractor,4,3,NA,animal,hamster,distractor,2,2,NA,animal,bird,,1455302901800,bird,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1320,0585-7,1455302473913,17,subSuperTrial,basic22,hummingBird,target,4,3,bird,animal,elephant,distractor,3,4,NA,animal,kitten,distractor,2,2,NA,animal,for sure___bird,,1455302470559___1455302472611,for sure,hummingBird,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1349,3747-d,1455302381719,2,subSuperTrial,basic33,hummingBird,target,2,4,bird,animal,wardrobe,distractor,3,3,NA,furniture,rosemary,distractor,4,2,NA,plant,bird,,1455302379964,bird,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
