gameid,time,roundNum,trialType,condition,nameClickedObj,targetStatusClickedObj,spLocsClickedObj,lisLocsClickedObj,basiclevelClickedObj,superdomainClickedObj,alt1Name,alt1TargetStatus,alt1SpLocs,alt1LisLocs,alt1Basiclevel,alt1superdomain,alt2Name,alt2TargetStatus,alt2SpLocs,alt2LisLocs,alt2Basiclevel,alt2superdomain,speakerMessages,listenerMessages,messageTimeStamps,refExp,clickedType,sub,basic,super,moreThanOneLevelMentioned,automaticallyLabelledTrial,manualAdditionTrial,additionalAttrMentioned,onlyAttrMentioned,onlySubAttr,onlyBasicAttr,onlySuperAttr,onlyOtherAttr,oneMentioned,theMentioned,fullSentence,noLevelMentioned,subAllAttr,basicAllAttr,superAllAttr,X,X.1,X.2,X.3,X.4,X.5,X.6,X.7,
121,1997-d,1455301273670,44,subSuperTrial,basic22,polarBear,target,4,4,bear,animal,snake,distractor,3,3,NA,animal,lobster,distractor,2,2,NA,animal,bear,,1455301272268,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
146,8691-5,1455301087077,19,subSuperTrial,basic22,grizzlyBear,target,3,4,bear,animal,snake,distractor,4,2,NA,animal,lion,distractor,2,3,NA,animal,bear,,1455301085067,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
150,8691-5,1455301166167,33,subSuperTrial,basic23,blackBear,target,4,4,bear,animal,bed,distractor,3,2,NA,furniture,sheep,distractor,2,3,NA,animal,bear,,1455301164819,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
154,8691-5,1455301220722,44,subSuperTrial,basic22,polarBear,target,2,3,bear,animal,lion,distractor,3,4,NA,animal,squirrel,distractor,4,2,NA,animal,bear,,1455301218571,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
157,8691-5,1455301239892,48,subSuperTrial,basic12,pandaBear,target,4,4,bear,animal,lion,distractor,3,3,NA,animal,koalaBear,distractor,2,2,bear,animal,bear,,1455301237661,bear,pandaBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
182,3791-8,1455301357347,28,subSuperTrial,basic22,grizzlyBear,target,4,3,bear,animal,squirrel,distractor,2,4,NA,animal,iguana,distractor,3,2,NA,animal, bear,,1455301356112, bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
195,3791-8,1455301559585,55,subSuperTrial,basic22,pandaBear,target,2,3,bear,animal,iguana,distractor,3,4,NA,animal,lobster,distractor,4,2,NA,animal,bear,,1455301558085,bear,pandaBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
213,5664-b,1455301111422,11,subSuperTrial,basic22,grizzlyBear,target,4,2,bear,animal,elephant,distractor,3,3,NA,animal,kitten,distractor,2,4,NA,animal,bear,,1455301109904,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
313,9165-a,1455301526845,71,subSuperTrial,basic33,grizzlyBear,target,2,2,bear,animal,popcorn,distractor,4,3,NA,snack,train,distractor,3,4,NA,vehicle,brown bear,,1455301525948,brown bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
325,1749-c,1455301124794,21,subSuperTrial,basic33,blackBear,target,4,4,bear,animal,dress,distractor,3,2,NA,clothing,bookcase,distractor,2,3,NA,furniture,bear,,1455301123279,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
326,1749-c,1455301133714,22,subSuperTrial,basic12,grizzlyBear,target,2,2,bear,animal,iguana,distractor,3,3,NA,animal,koalaBear,distractor,4,4,bear,animal,brown bear,,1455301132182,brown bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
360,4242-5,1455301277304,20,subSuperTrial,basic23,polarBear,target,4,2,bear,animal,socks,distractor,3,3,NA,clothing,rabbit,distractor,2,4,NA,animal,the big bear,,1455301275539,the big bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
372,4242-5,1455301538787,47,subSuperTrial,basic12,grizzlyBear,target,2,2,bear,animal,pig,distractor,4,3,NA,animal,koalaBear,distractor,3,4,bear,animal,the bear,,1455301536601,the bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
375,4242-5,1455301594966,53,subSuperTrial,basic33,blackBear,target,3,4,bear,animal,bookcase,distractor,4,2,NA,furniture,train,distractor,2,3,NA,vehicle,the bear,,1455301593169,the bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
390,9973-0,1455301110678,12,subSuperTrial,basic33,polarBear,target,4,3,bear,animal,ambulance,distractor,3,4,NA,vehicle,cookies,distractor,2,2,NA,snack,bear,,1455301109755,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
391,9973-0,1455301119924,14,subSuperTrial,basic23,grizzlyBear,target,3,2,bear,animal,horse,distractor,2,4,NA,animal,popcorn,distractor,4,3,NA,snack,bear,,1455301118729,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
392,9973-0,1455301128566,15,subSuperTrial,basic22,blackBear,target,3,2,bear,animal,pig,distractor,2,3,NA,animal,hamster,distractor,4,4,NA,animal,bear,,1455301127588,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
413,9973-0,1455301384309,57,subSuperTrial,basic22,pandaBear,target,3,3,bear,animal,horse,distractor,4,4,NA,animal,crocodile,distractor,2,2,NA,animal,bear,,1455301383121,bear,pandaBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
439,4855-c,1455301370824,38,subSuperTrial,basic22,polarBear,target,3,4,bear,animal,lion,distractor,2,3,NA,animal,elephant,distractor,4,2,NA,animal,bear,,1455301368886,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
442,4855-c,1455301417769,41,subSuperTrial,basic12,grizzlyBear,target,2,4,bear,animal,lobster,distractor,3,2,NA,animal,koalaBear,distractor,4,3,bear,animal,bear___bear___brown,brown or grey?,1455301386185___1455301404867___1455301411555___1455301416291,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
449,4855-c,1455301538169,58,subSuperTrial,basic33,blackBear,target,2,2,bear,animal,lamp,distractor,3,4,NA,furniture,dress,distractor,4,3,NA,clothing,bear,,1455301536703,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
468,4886-d,1455301264397,22,subSuperTrial,basic12,blackBear,target,4,4,bear,animal,koalaBear,distractor,2,2,bear,animal,sheep,distractor,3,3,NA,animal,bear,,1455301262975,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
477,4886-d,1455301355137,40,subSuperTrial,basic23,polarBear,target,2,2,bear,animal,iguana,distractor,4,3,NA,animal,motorcycle,distractor,3,4,NA,vehicle,bear,,1455301353724,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
481,4886-d,1455301394347,48,subSuperTrial,basic23,pandaBear,target,4,2,bear,animal,bookcase,distractor,2,4,NA,furniture,rhino,distractor,3,3,NA,animal,bear,,1455301392857,bear,pandaBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
494,4886-d,1455301532281,72,subSuperTrial,basic22,grizzlyBear,target,4,3,bear,animal,cow,distractor,2,4,NA,animal,crocodile,distractor,3,2,NA,animal,bear,,1455301531151,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
522,6879-8,1455301400745,50,subSuperTrial,basic22,blackBear,target,3,2,bear,animal,snake,distractor,2,4,NA,animal,lobster,distractor,4,3,NA,animal,bear,,1455301399719,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
538,0842-a,1455301421457,15,subSuperTrial,basic12,grizzlyBear,target,3,3,bear,animal,squirrel,distractor,2,2,NA,animal,koalaBear,distractor,4,4,bear,animal,bear,,1455301418562,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
545,0842-a,1455301529346,30,subSuperTrial,basic12,polarBear,target,4,2,bear,animal,koalaBear,distractor,3,3,bear,animal,sheep,distractor,2,4,NA,animal,bear,,1455301527664,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
565,0842-a,1455301843946,67,subSuperTrial,basic22,blackBear,target,4,4,bear,animal,lion,distractor,2,3,NA,animal,snake,distractor,3,2,NA,animal,bear,,1455301842641,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
587,5222-f,1455301579136,45,subSuperTrial,basic22,blackBear,target,3,3,bear,animal,elephant,distractor,4,4,NA,animal,cow,distractor,2,2,NA,animal,bear,,1455301577972,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
598,5222-f,1455301667971,61,subSuperTrial,basic23,polarBear,target,4,4,bear,animal,lobster,distractor,3,2,NA,animal,socks,distractor,2,3,NA,clothing,bear,,1455301666135,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
599,5222-f,1455301672521,62,subSuperTrial,basic33,grizzlyBear,target,4,2,bear,animal,lamp,distractor,2,4,NA,furniture,popcorn,distractor,3,3,NA,snack,bear,,1455301671160,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
629,8691-9,1455301723444,59,subSuperTrial,basic22,blackBear,target,2,3,bear,animal,rabbit,distractor,3,2,NA,animal,bison,distractor,4,4,NA,animal,bear,,1455301721025,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
630,8691-9,1455301743232,62,subSuperTrial,basic22,pandaBear,target,3,4,bear,animal,iguana,distractor,2,2,NA,animal,kitten,distractor,4,3,NA,animal,bear,,1455301741611,bear,pandaBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
633,8691-9,1455301767657,66,subSuperTrial,basic33,polarBear,target,3,2,bear,animal,dress,distractor,2,4,NA,clothing,bed,distractor,4,3,NA,furniture,bear,,1455301766439,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
641,4810-9,1455301350112,6,subSuperTrial,basic23,blackBear,target,2,3,bear,animal,firetruck,distractor,4,4,NA,vehicle,elephant,distractor,3,2,NA,animal,bear,,1455301348571,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
651,4810-9,1455301607719,29,subSuperTrial,basic22,polarBear,target,3,2,bear,animal,pig,distractor,2,3,NA,animal,lobster,distractor,4,4,NA,animal,bear,,1455301606332,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
671,5895-f,1455301759415,35,subSuperTrial,basic33,polarBear,target,3,2,bear,animal,lamp,distractor,2,4,NA,furniture,socks,distractor,4,3,NA,clothing,bear,,1455301753512,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
680,5895-f,1455301917162,53,subSuperTrial,basic12,grizzlyBear,target,3,4,bear,animal,koalaBear,distractor,4,2,bear,animal,lion,distractor,2,3,NA,animal,bear,,1455301915240,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
711,3084-5,1455302233835,48,subSuperTrial,basic22,polarBear,target,3,3,bear,animal,cow,distractor,4,2,NA,animal,elephant,distractor,2,4,NA,animal,bear,,1455302231170,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
719,3084-5,1455302363425,59,subSuperTrial,basic23,grizzlyBear,target,2,2,bear,animal,popcorn,distractor,4,3,NA,snack,snake,distractor,3,4,NA,animal,bear,,1455302361751,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
763,5611-0,1455301482489,2,subSuperTrial,basic12,blackBear,target,4,2,bear,animal,sheep,distractor,3,4,NA,animal,koalaBear,distractor,2,3,bear,animal,bear,,1455301481352,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
779,5611-0,1455301639410,33,subSuperTrial,basic12,grizzlyBear,target,4,4,bear,animal,elephant,distractor,3,2,NA,animal,koalaBear,distractor,2,3,bear,animal,bear,,1455301638258,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
812,4205-4,1455301689498,33,subSuperTrial,basic22,grizzlyBear,target,4,4,bear,animal,squirrel,distractor,3,2,NA,animal,iguana,distractor,2,3,NA,animal,bear,,1455301687988,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
829,4205-4,1455301859193,60,subSuperTrial,basic23,polarBear,target,3,3,bear,animal,rosemary,distractor,2,4,NA,plant,bison,distractor,4,2,NA,animal,bear,,1455301857267,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
858,9554-c,1455301861875,48,subSuperTrial,basic22,grizzlyBear,target,4,2,bear,animal,bison,distractor,3,3,NA,animal,cow,distractor,2,4,NA,animal,lol___bear,,1455301856812___1455301860673,lol,grizzlyBear,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
865,9554-c,1455301965967,64,subSuperTrial,basic33,blackBear,target,2,4,bear,animal,bookcase,distractor,4,2,NA,furniture,cookies,distractor,3,3,NA,snack,bear,,1455301964549,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
868,9554-c,1455301988549,69,subSuperTrial,basic23,polarBear,target,2,3,bear,animal,popcorn,distractor,3,2,NA,snack,squirrel,distractor,4,4,NA,animal,bear,,1455301987446,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
904,8344-c,1455302171667,69,subSuperTrial,basic12,grizzlyBear,target,4,2,bear,animal,koalaBear,distractor,3,4,bear,animal,snake,distractor,2,3,NA,animal,bear,,1455302170232,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
