"gameid"	"time"	"roundNum"	"trialType"	"condition"	"nameClickedObj"	"targetStatusClickedObj"	"spLocsClickedObj"	"lisLocsClickedObj"	"basiclevelClickedObj"	"superdomainClickedObj"	"alt1Name"	"alt1TargetStatus"	"alt1SpLocs"	"alt1LisLocs"	"alt1Basiclevel"	"alt1superdomain"	"alt2Name"	"alt2TargetStatus"	"alt2SpLocs"	"alt2LisLocs"	"alt2Basiclevel"	"alt2superdomain"	"speakerMessages"	"listenerMessages"	"messageTimeStamps"	"refExp"	"clickedType"	"sub"	"basic"	"super"	"moreThanOneLevelMentioned"	"automaticallyLabelledTrial"	"manualAdditionTrial"	"additionalAttrMentioned"	"onlyAttrMentioned"	"onlySubAttr"	"onlyBasicAttr"	"onlySuperAttr"	"onlyOtherAttr"	"oneMentioned"	"theMentioned"	"fullSentence"	"noLevelMentioned"	"subAllAttr"	"basicAllAttr"	"superAllAttr"	"X"	"X.1"	"X.2"	"X.3"	"X.4"	"X.5"	"X.6"	"X.7"
"581"	"5222-f"	1455301540528	38	"subSuperTrial"	"basic23"	"pandaBear"	"target"	2	3	"bear"	"animal"	"firetruck"	"distractor"	4	2	NA	"vehicle"	"squirrel"	"distractor"	3	4	NA	"animal"	"panda"	""	"1455301539369"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"662"	"5895-f"	1455301471615	12	"subSuperTrial"	"basic12"	"pandaBear"	"target"	4	2	"bear"	"animal"	"koalaBear"	"distractor"	2	3	"bear"	"animal"	"hamster"	"distractor"	3	4	NA	"animal"	"panda"	""	"1455301468313"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"713"	"3084-5"	1455302257803	50	"subSuperTrial"	"basic33"	"pandaBear"	"target"	2	4	"bear"	"animal"	"lamp"	"distractor"	4	2	NA	"furniture"	"pottedPlant"	"distractor"	3	3	NA	"plant"	"panda bear"	""	"1455302255661"	"panda bear"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"761"	"3197-1"	1455301960768	69	"subSuperTrial"	"basic33"	"pandaBear"	"target"	4	2	"bear"	"animal"	"ivy"	"distractor"	3	3	NA	"plant"	"train"	"distractor"	2	4	NA	"vehicle"	"panda"	""	"1455301959699"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"790"	"5611-0"	1455301763632	58	"subSuperTrial"	"basic12"	"pandaBear"	"target"	2	4	"bear"	"animal"	"snake"	"distractor"	3	2	NA	"animal"	"koalaBear"	"distractor"	4	3	"bear"	"animal"	"panda"	""	"1455301762683"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"861"	"9554-c"	1455301929557	57	"subSuperTrial"	"basic22"	"pandaBear"	"target"	3	3	"bear"	"animal"	"bison"	"distractor"	4	4	NA	"animal"	"elephant"	"distractor"	2	2	NA	"animal"	"panda"	""	"1455301926980"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"878"	"8344-c"	1455301756516	16	"subSuperTrial"	"basic23"	"pandaBear"	"target"	4	4	"bear"	"animal"	"iguana"	"distractor"	3	2	NA	"animal"	"dress"	"distractor"	2	3	NA	"clothing"	"panda "	""	"1455301754800"	"panda "	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"956"	"0327-7"	1455301825271	27	"subSuperTrial"	"basic23"	"pandaBear"	"target"	4	4	"bear"	"animal"	"bathrobe"	"distractor"	2	3	NA	"clothing"	"pig"	"distractor"	3	2	NA	"animal"	"panda"	""	"1455301823441"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1003"	"7949-f"	1455302037443	51	"subSuperTrial"	"basic22"	"pandaBear"	"target"	4	2	"bear"	"animal"	"rhino"	"distractor"	2	3	NA	"animal"	"elephant"	"distractor"	3	4	NA	"animal"	"panda"	""	"1455302035961"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1077"	"3676-c"	1455302289884	52	"subSuperTrial"	"basic22"	"pandaBear"	"target"	3	3	"bear"	"animal"	"bison"	"distractor"	2	4	NA	"animal"	"hamster"	"distractor"	4	2	NA	"animal"	"panda"	""	"1455302285486"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1122"	"6426-3"	1455303673219	72	"subSuperTrial"	"basic12"	"pandaBear"	"target"	3	4	"bear"	"animal"	"squirrel"	"distractor"	4	2	NA	"animal"	"koalaBear"	"distractor"	2	3	"bear"	"animal"	"panda___ standing facing camera "	""	"1455303653398"	"panda  standing facing camera "	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1185"	"1897-b"	1455302367309	31	"subSuperTrial"	"basic12"	"pandaBear"	"target"	2	4	"bear"	"animal"	"koalaBear"	"distractor"	4	2	"bear"	"animal"	"snake"	"distractor"	3	3	NA	"animal"	"panda"	""	"1455302365005"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1212"	"9617-1"	1455302311921	17	"subSuperTrial"	"basic22"	"pandaBear"	"target"	4	3	"bear"	"animal"	"squirrel"	"distractor"	3	4	NA	"animal"	"lion"	"distractor"	2	2	NA	"animal"	"Panda"	""	"1455302309507"	"Panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1258"	"1511-d"	1455302447219	40	"subSuperTrial"	"basic12"	"pandaBear"	"target"	4	2	"bear"	"animal"	"rhino"	"distractor"	3	3	NA	"animal"	"koalaBear"	"distractor"	2	4	"bear"	"animal"	"panda"	""	"1455302445556"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1287"	"6588-d"	1455302605374	26	"subSuperTrial"	"basic12"	"pandaBear"	"target"	2	4	"bear"	"animal"	"snake"	"distractor"	3	3	NA	"animal"	"koalaBear"	"distractor"	4	2	"bear"	"animal"	"Panda bear"	""	"1455302603235"	"Panda bear"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1325"	"0585-7"	1455302561353	30	"subSuperTrial"	"basic33"	"pandaBear"	"target"	3	4	"bear"	"animal"	"pretzels"	"distractor"	2	3	NA	"snack"	"train"	"distractor"	4	2	NA	"vehicle"	"panda!"	""	"1455302560150"	"panda!"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1363"	"3747-d"	1455302578791	30	"subSuperTrial"	"basic33"	"pandaBear"	"target"	3	3	"bear"	"animal"	"popcorn"	"distractor"	2	4	NA	"snack"	"bed"	"distractor"	4	2	NA	"furniture"	"panda "	""	"1455302577957"	"panda "	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1395"	"2785-6"	1455302743408	29	"subSuperTrial"	"basic23"	"pandaBear"	"target"	4	3	"bear"	"animal"	"ambulance"	"distractor"	3	2	NA	"vehicle"	"cow"	"distractor"	2	4	NA	"animal"	"panda"	""	"1455302742016"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1448"	"1448-1"	1455302947425	45	"subSuperTrial"	"basic33"	"pandaBear"	"target"	4	4	"bear"	"animal"	"bed"	"distractor"	2	3	NA	"furniture"	"socks"	"distractor"	3	2	NA	"clothing"	"panda"	""	"1455302945750"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1465"	"2719-8"	1455302761011	17	"subSuperTrial"	"basic23"	"pandaBear"	"target"	2	3	"bear"	"animal"	"pretzels"	"distractor"	4	4	NA	"snack"	"bison"	"distractor"	3	2	NA	"animal"	"panda"	""	"1455302759560"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1550"	"0422-5"	1455303581489	50	"subSuperTrial"	"basic33"	"pandaBear"	"target"	2	4	"bear"	"animal"	"socks"	"distractor"	4	3	NA	"clothing"	"grasses"	"distractor"	3	2	NA	"plant"	"panda"	""	"1455303579852"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1585"	"1625-9"	1455303444892	5	"subSuperTrial"	"basic22"	"pandaBear"	"target"	2	2	"bear"	"animal"	"elephant"	"distractor"	4	3	NA	"animal"	"iguana"	"distractor"	3	4	NA	"animal"	"panda"	""	"1455303439517"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1636"	"0244-4"	1455304172848	33	"subSuperTrial"	"basic33"	"pandaBear"	"target"	2	3	"bear"	"animal"	"bed"	"distractor"	4	2	NA	"furniture"	"pottedPlant"	"distractor"	3	4	NA	"plant"	"panda"	""	"1455304171199"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1691"	"4509-7"	1455304446089	3	"subSuperTrial"	"basic12"	"pandaBear"	"target"	4	4	"bear"	"animal"	"lobster"	"distractor"	3	2	NA	"animal"	"koalaBear"	"distractor"	2	3	"bear"	"animal"	"panda"	""	"1455304441822"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1739"	"5699-7"	1455305657777	25	"subSuperTrial"	"basic23"	"pandaBear"	"target"	3	2	"bear"	"animal"	"motorcycle"	"distractor"	4	4	NA	"vehicle"	"lion"	"distractor"	2	3	NA	"animal"	"panda"	""	"1455305655984"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1813"	"6625-1"	1455305923606	23	"subSuperTrial"	"basic22"	"pandaBear"	"target"	2	4	"bear"	"animal"	"sheep"	"distractor"	3	3	NA	"animal"	"cow"	"distractor"	4	2	NA	"animal"	"panda"	""	"1455305922054"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1864"	"7082-7"	1455305986807	63	"subSuperTrial"	"basic22"	"pandaBear"	"target"	4	4	"bear"	"animal"	"lobster"	"distractor"	3	3	NA	"animal"	"bison"	"distractor"	2	2	NA	"animal"	"panda"	""	"1455305985671"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1994"	"6517-b"	1455307232409	46	"subSuperTrial"	"basic12"	"pandaBear"	"target"	2	3	"bear"	"animal"	"koalaBear"	"distractor"	3	4	"bear"	"animal"	"rabbit"	"distractor"	4	2	NA	"animal"	"panda"	""	"1455307231048"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2029"	"3188-4"	1455304264695	39	"subSuperTrial"	"basic22"	"pandaBear"	"target"	2	2	"bear"	"animal"	"lobster"	"distractor"	3	4	NA	"animal"	"bison"	"distractor"	4	3	NA	"animal"	"panda bear"	""	"1455304263154"	"panda bear"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2070"	"8883-2"	1455309101726	55	"subSuperTrial"	"basic12"	"pandaBear"	"target"	4	3	"bear"	"animal"	"koalaBear"	"distractor"	2	2	"bear"	"animal"	"pig"	"distractor"	3	4	NA	"animal"	"panda"	""	"1455309100846"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2106"	"6344-9"	1455312081632	58	"subSuperTrial"	"basic22"	"pandaBear"	"target"	2	4	"bear"	"animal"	"kitten"	"distractor"	3	2	NA	"animal"	"lion"	"distractor"	4	3	NA	"animal"	"panda!"	""	"1455312079758"	"panda!"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2187"	"9173-f"	1455315517141	70	"subSuperTrial"	"basic12"	"pandaBear"	"target"	2	2	"bear"	"animal"	"koalaBear"	"distractor"	3	3	"bear"	"animal"	"rabbit"	"distractor"	4	4	NA	"animal"	"panda"	""	"1455315515765"	"panda"	"pandaBear"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
