gameid,time,roundNum,name
5571-2,1447103944224,1,bulldozer
5571-2,1447103945168,2,car
5571-2,1447103946359,3,motorcycle
5571-2,1447103947689,4,chick
5571-2,1447103949649,5,raspberry
5571-2,1447103951147,6,elephant
