gameid,time,roundNum,name
8475-0,1447111218160,1,cherries
8475-0,1447111218168,2,cherries
8475-0,1447111218332,3,snake
8475-0,1447111218526,4,santahat
8475-0,1447111218718,5,baseball
8475-0,1447111218902,6,snake
