gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs 
6559-0,1447288721967,1,filler,television,target,3,2,lime,distractor,1,3,camera,distractor,2,1
6559-0,1447288771310,2,filler,polarbear,distractor,1,2,schoolbus,target,2,3,rubberduck,distractor,3,1
6559-0,1447288797105,3,filler,firehydrant,distractor,2,3,banana,target,3,1,garlic,distractor,1,2
6559-0,1447288797120,4,filler,firehydrant,distractor,2,3,garlic,distractor,1,2,banana,target,3,1
6559-0,1447288797679,5,filler,television,distractor,3,3,tennisball,distractor,2,2,pumpkin,target,1,1
6559-0,1447288799122,6,filler,santahat,distractor,2,3,schoolbus,target,1,1,zucchini,distractor,3,2
6559-0,1447288799793,7,filler,iguana,distractor,2,3,firehydrant,target,3,2,car,distractor,1,1
6559-0,1447288800343,8,filler,banana,target,1,3,mailbox,distractor,2,1,artichoke,distractor,3,2
6559-0,1447288800788,9,filler,firehydrant,distractor,2,3,lobster,target,1,2,dresser,distractor,3,1
6559-0,1447288801200,10,filler,polarbear,distractor,3,3,tire,distractor,1,1,coconut,target,2,2
6559-0,1447288801592,11,filler,tire,distractor,2,3,grapefruit,target,3,1,snake,distractor,1,2
6559-0,1447288801992,12,filler,feather,target,1,3,kitten,distractor,3,2,toilet,distractor,2,1
6559-0,1447288802415,13,filler,firehydrant,distractor,3,3,horse,target,2,2,trumpet,distractor,1,1
6559-0,1447288802841,14,filler,basketball,distractor,3,3,tooth,target,2,1,cherries,distractor,1,2
6559-0,1447288803218,15,colorOnly,big_green_bracelet,distractor,1,3,small_green_bracelet,distractor,2,2,big_purple_bracelet,target,3,1
6559-0,1447288803610,16,filler,garlic,target,1,3,horse,distractor,2,1,tooth,distractor,3,2
6559-0,1447288804033,17,sizeOnly,big_purple_butterfly,target,1,3,small_purple_butterfly,distractor,3,2,small_blue_butterfly,distractor,2,1
6559-0,1447288804463,18,colorOnly,big_black_book,target,1,3,big_blue_book,distractor,3,1,small_blue_book,distractor,2,2
6559-0,1447288804904,19,filler,kitten,target,1,3,lion,distractor,2,1,tennisball,distractor,3,2
6559-0,1447288805641,20,colorAndSize,big_pink_framee,distractor,2,3,small_green_framee,target,1,2,big_pink_framee,distractor,3,1
6559-0,1447288806140,21,filler,tophat,target,1,3,binoculars,distractor,2,1,rhinoceros,distractor,3,2
6559-0,1447288806594,22,filler,artichoke,distractor,1,3,watermelon,target,3,1,tophat,distractor,2,2
6559-0,1447288807026,23,filler,flamingo,target,2,3,bison,distractor,3,1,sheep,distractor,1,2
6559-0,1447288807441,24,filler,snowflake,distractor,2,3,tennisball,target,3,1,garlic,distractor,1,2
6559-0,1447288807907,25,sizeOnly,big_blue_tack,distractor,2,3,big_red_tack,distractor,1,1,small_red_tack,target,3,2
6559-0,1447288808368,26,sizeOnly,big_white_shoe,distractor,1,3,big_yellow_shoe,distractor,3,1,small_white_shoe,target,2,2
6559-0,1447288808896,27,filler,cactus,distractor,1,3,chick,target,2,2,binoculars,distractor,3,1
6559-0,1447288809538,28,colorAndSize,big_black_comb,distractor,2,3,small_blue_comb,target,1,2,big_black_comb,distractor,3,1
6559-0,1447288810033,29,filler,baseball,target,2,3,feather,distractor,1,2,polarbear,distractor,3,1
6559-0,1447288810532,30,sizeOnly,small_blue_rug,target,2,3,big_blue_rug,distractor,3,1,big_purple_rug,distractor,1,2
6559-0,1447288811010,31,filler,ketchup,distractor,2,3,flamingo,distractor,3,2,car,target,1,1
6559-0,1447288811484,32,filler,dresser,target,3,3,tire,distractor,2,1,smokedetector,distractor,1,2
6559-0,1447288811955,33,colorAndSize,big_blue_golfball,distractor,2,3,big_blue_golfball,distractor,3,1,small_pink_golfball,target,1,2
6559-0,1447288812408,34,sizeOnly,big_red_bucket,distractor,3,3,small_red_bucket,target,2,2,big_pink_bucket,distractor,1,1
6559-0,1447288812906,35,filler,rubberduck,target,3,3,watermelon,distractor,2,2,fireextinguisher,distractor,1,1
6559-0,1447288813346,36,filler,binoculars,distractor,2,3,eggplant,target,3,1,tophat,distractor,1,2
6559-0,1447288813801,37,filler,clarinet,distractor,3,3,teddybear,distractor,1,1,dresser,target,2,2
6559-0,1447288814218,38,filler,cherries,distractor,2,3,fireextinguisher,target,3,2,binoculars,distractor,1,1
6559-0,1447288814676,39,filler,schoolbus,target,2,3,camera,distractor,1,2,lobster,distractor,3,1
6559-0,1447288815100,40,filler,basketball,distractor,3,3,firetruck,distractor,2,1,television,target,1,2
6559-0,1447288815588,41,colorOnly,small_blue_ornament,distractor,3,3,small_purple_ornament,target,2,2,big_blue_ornament,distractor,1,1
6559-0,1447288816045,42,colorOnly,small_purple_coathanger,target,1,3,big_orange_coathanger,distractor,2,2,small_orange_coathanger,distractor,3,1
6559-0,1447288816480,43,filler,tophat,distractor,2,3,chick,target,3,1,snowflake,distractor,1,2
6559-0,1447288816922,44,filler,fireextinguisher,target,1,3,pumpkin,distractor,3,2,motorcycle,distractor,2,1
6559-0,1447288817337,45,filler,santahat,distractor,1,3,rubberduck,distractor,3,1,kiwi,target,2,2
6559-0,1447288817723,46,filler,basketball,target,1,3,garlic,distractor,2,2,artichoke,distractor,3,1
6559-0,1447288818267,47,colorAndSize,big_orange_cushion,distractor,1,3,big_orange_cushion,distractor,3,2,small_blue_cushion,target,2,1
6559-0,1447288818803,48,filler,teddybear,distractor,2,3,zucchini,distractor,1,1,snowflake,target,3,2
6559-0,1447288819259,49,filler,bulldozer,distractor,1,3,dresser,target,3,2,snake,distractor,2,1
6559-0,1447288819652,50,colorAndSize,small_purple_flower,distractor,1,3,small_purple_flower,distractor,2,2,big_red_flower,target,3,1
6559-0,1447288820006,51,filler,flamingo,target,3,3,carrot,distractor,2,1,violin,distractor,1,2
6559-0,1447288820358,52,filler,gloves,distractor,1,3,lime,target,2,1,penguin,distractor,3,2
6559-0,1447288820732,53,filler,smokedetector,distractor,3,3,strawberry,distractor,1,1,bison,target,2,2
6559-0,1447288821123,54,filler,snowflake,distractor,1,3,flamingo,distractor,2,2,firehydrant,target,3,1
6559-0,1447288821523,55,filler,bison,distractor,1,3,firehydrant,target,2,1,tomato,distractor,3,2
6559-0,1447288821955,56,filler,chick,distractor,3,3,hotdog,target,2,2,teddybear,distractor,1,1
