gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs 
5072-c,1447364891915,1,colorAndSize,big_purple_bracelet,distractor,3,3,small_green_bracelet,target,2,1,big_purple_bracelet,distractor,1,2
5072-c,1447364892574,2,filler,watermelon,distractor,3,3,garbagecan,distractor,1,2,rhinoceros,target,2,1
5072-c,1447364892748,3,filler,garbagecan,target,2,3,cherries,distractor,3,1,snowflake,distractor,1,2
5072-c,1447364892907,4,colorAndSize,big_purple_flower,target,1,3,small_red_flower,distractor,3,1,small_red_flower,distractor,2,2
5072-c,1447364893094,5,filler,pumpkin,distractor,3,3,fox,distractor,1,1,elephant,target,2,2
5072-c,1447364893262,6,filler,television,distractor,1,3,cherries,distractor,2,1,rhinoceros,target,3,2
5072-c,1447364893429,7,filler,firetruck,distractor,3,3,baseball,distractor,2,1,banana,target,1,2
5072-c,1447364893599,8,filler,lobster,target,1,3,gloves,distractor,2,2,banana,distractor,3,1
5072-c,1447364894264,9,sizeOnly,big_purple_yarn,target,3,3,small_red_yarn,distractor,1,2,small_purple_yarn,distractor,2,1
5072-c,1447364894447,10,sizeOnly,big_black_book,target,3,3,small_blue_book,distractor,2,1,small_black_book,distractor,1,2
5072-c,1447364894621,11,filler,chick,target,2,3,iguana,distractor,1,2,raspberry,distractor,3,1
5072-c,1447364894817,12,colorOnly,small_white_phone,distractor,2,3,big_white_phone,distractor,1,1,small_pink_phone,target,3,2
5072-c,1447364895008,13,sizeOnly,small_green_rock,distractor,3,3,small_purple_rock,distractor,2,2,big_green_rock,target,1,1
5072-c,1447364895185,14,colorOnly,small_blue_butterfly,target,1,3,small_purple_butterfly,distractor,2,2,big_purple_butterfly,distractor,3,1
5072-c,1447364895370,15,filler,raspberry,distractor,1,3,horse,target,2,2,snake,distractor,3,1
5072-c,1447364895554,16,colorOnly,big_green_avocado,distractor,1,3,small_black_avocado,target,3,2,small_green_avocado,distractor,2,1
5072-c,1447364895747,17,filler,garlic,distractor,2,3,sheep,distractor,1,2,crocodile,target,3,1
5072-c,1447364895939,18,filler,clarinet,distractor,3,3,rubberduck,target,1,1,polarbear,distractor,2,2
5072-c,1447364896123,19,filler,orange,distractor,2,3,lemon,target,3,2,dresser,distractor,1,1
5072-c,1447364896312,20,colorAndSize,big_blue_folder,target,1,3,small_green_folder,distractor,3,2,small_green_folder,distractor,2,1
5072-c,1447364896506,21,filler,piano,target,2,3,bulldozer,distractor,1,2,lion,distractor,3,1
5072-c,1447364896696,22,filler,carrot,distractor,3,3,pumpkin,distractor,2,2,toilet,target,1,1
5072-c,1447364896879,23,filler,feather,distractor,2,3,tire,distractor,1,1,carrot,target,3,2
5072-c,1447364897072,24,filler,crocodile,distractor,1,3,bulldozer,target,2,2,basketball,distractor,3,1
5072-c,1447364897248,25,filler,dresser,distractor,1,3,watermelon,target,3,2,ketchup,distractor,2,1
5072-c,1447364897440,26,filler,piano,distractor,2,3,schoolbus,distractor,1,2,carrot,target,3,1
5072-c,1447364897639,27,colorOnly,small_yellow_balloon,distractor,1,3,big_yellow_balloon,distractor,3,1,small_pink_balloon,target,2,2
5072-c,1447364897816,28,colorAndSize,big_pink_teacup,distractor,3,3,big_pink_teacup,distractor,2,2,small_white_teacup,target,1,1
5072-c,1447364898001,29,filler,clarinet,distractor,2,3,football,target,3,2,baseball,distractor,1,1
5072-c,1447364898193,30,filler,rhinoceros,target,1,3,tennisball,distractor,3,2,iguana,distractor,2,1
5072-c,1447364898369,31,colorOnly,big_green_pepper,distractor,2,3,small_green_pepper,distractor,3,2,big_red_pepper,target,1,1
5072-c,1447364898553,32,filler,eggplant,target,1,3,clarinet,distractor,3,2,lion,distractor,2,1
5072-c,1447364898747,33,filler,bulldozer,distractor,3,3,schoolbus,target,2,2,santahat,distractor,1,1
5072-c,1447364898940,34,filler,garbagecan,distractor,3,3,tennisball,target,2,1,tomato,distractor,1,2
5072-c,1447364899111,35,filler,feather,distractor,2,3,firetruck,distractor,1,2,santahat,target,3,1
5072-c,1447364899299,36,colorAndSize,small_red_bike,distractor,1,3,small_red_bike,distractor,2,1,big_purple_bike,target,3,2
5072-c,1447364899467,37,filler,sheep,distractor,2,3,flamingo,target,3,1,lemon,distractor,1,2
5072-c,1447364899651,38,filler,bulldozer,distractor,2,3,trumpet,distractor,1,2,rubberduck,target,3,1
5072-c,1447364899809,39,filler,cherries,distractor,3,3,raspberry,target,2,1,snowflake,distractor,1,2
5072-c,1447364899980,40,sizeOnly,big_brown_jacket,target,3,3,small_green_jacket,distractor,2,1,small_brown_jacket,distractor,1,2
5072-c,1447364900164,41,filler,lobster,distractor,2,3,smokedetector,distractor,1,1,binoculars,target,3,2
5072-c,1447364900333,42,sizeOnly,big_pink_golfball,distractor,2,3,small_blue_golfball,target,3,2,big_blue_golfball,distractor,1,1
5072-c,1447364900516,43,filler,pumpkin,target,2,3,bear,distractor,3,2,polarbear,distractor,1,1
5072-c,1447364900697,44,colorOnly,small_purple_billiardball,target,3,3,big_orange_billiardball,distractor,2,1,small_orange_billiardball,distractor,1,2
5072-c,1447364900866,45,filler,tooth,target,2,3,sheep,distractor,3,1,firetruck,distractor,1,2
5072-c,1447364901037,46,sizeOnly,big_orange_cushion,distractor,2,3,small_orange_cushion,target,3,1,big_blue_cushion,distractor,1,2
5072-c,1447364901209,47,filler,tooth,distractor,3,3,basketball,distractor,1,1,artichoke,target,2,2
5072-c,1447364901393,48,filler,lobster,distractor,2,3,horse,target,1,2,crocodile,distractor,3,1
5072-c,1447364901563,49,colorOnly,big_purple_ornament,target,1,3,big_blue_ornament,distractor,3,1,small_blue_ornament,distractor,2,2
5072-c,1447364901746,50,filler,lemon,distractor,3,3,garlic,distractor,2,1,orange,target,1,2
5072-c,1447364901914,51,filler,smokedetector,target,1,3,broccoli,distractor,2,1,football,distractor,3,2
5072-c,1447364902099,52,filler,feather,distractor,3,3,motorcycle,target,2,2,egg,distractor,1,1
5072-c,1447364902283,53,filler,feather,target,3,3,clarinet,distractor,2,1,raspberry,distractor,1,2
5072-c,1447364902467,54,filler,hotdog,distractor,1,3,television,distractor,2,1,piano,target,3,2
5072-c,1447364902651,55,colorAndSize,big_green_chair,distractor,3,3,big_green_chair,distractor,1,2,small_red_chair,target,2,1
5072-c,1447364902851,56,filler,snowflake,distractor,1,3,lion,target,3,1,pumpkin,distractor,2,2
5072-c,1447364903196,57,filler,cactus,distractor,3,3,basketball,distractor,2,2,tophat,target,1,1
5072-c,1447364903389,58,sizeOnly,small_purple_hairdryer,distractor,3,3,big_pink_hairdryer,target,2,2,small_pink_hairdryer,distractor,1,1
5072-c,1447364903573,59,filler,baseball,distractor,2,3,feather,target,3,2,rubberduck,distractor,1,1
5072-c,1447364903772,60,filler,football,target,3,3,iguana,distractor,2,1,kiwi,distractor,1,2
5072-c,1447364903958,61,filler,toilet,distractor,1,3,fox,distractor,3,2,eggplant,target,2,1
5072-c,1447364904150,62,filler,snowflake,distractor,2,3,rhinoceros,distractor,3,1,egg,target,1,2
5072-c,1447364904351,63,colorAndSize,small_white_shoe,distractor,3,3,big_yellow_shoe,target,1,2,small_white_shoe,distractor,2,1
5072-c,1447364904559,64,filler,firehydrant,target,3,3,lion,distractor,2,2,rhinoceros,distractor,1,1
5072-c,1447364904732,65,filler,feather,distractor,2,3,snake,target,1,2,broccoli,distractor,3,1
5072-c,1447364904919,66,filler,snake,distractor,1,3,kitten,distractor,2,2,artichoke,target,3,1
5072-c,1447364905100,67,sizeOnly,small_orange_coathanger,target,1,3,big_orange_coathanger,distractor,2,2,big_purple_coathanger,distractor,3,1
5072-c,1447364905309,68,filler,carrot,target,2,3,penguin,distractor,1,2,toilet,distractor,3,1
5072-c,1447364905507,69,filler,strawberry,distractor,3,3,violin,target,1,2,artichoke,distractor,2,1
5072-c,1447364905700,70,filler,strawberry,distractor,3,3,egg,target,1,1,tire,distractor,2,2
5072-c,1447364905902,71,filler,tire,distractor,1,3,car,distractor,3,2,grapefruit,target,2,1
