gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs 
2444-b,1447691243766,1,filler,lion,target,3,3,fireextinguisher,distractor,1,2,baseball,distractor,2,1
2444-b,1447691260471,2,colorAndSize,small_blue_butterfly,target,3,1,big_purple_butterfly,distractor,2,3,big_purple_butterfly,distractor,1,2
2444-b,1447691273677,3,colorOnly,small_pink_hairdryer,target,1,2,big_purple_hairdryer,distractor,3,1,small_purple_hairdryer,distractor,2,3
2444-b,1447691284350,4,colorAndSize,big_white_phone,target,2,3,small_pink_phone,distractor,1,1,small_pink_phone,distractor,3,2
2444-b,1447691292058,5,sizeOnly,small_red_stapler,distractor,3,2,small_purple_stapler,distractor,2,1,big_purple_stapler,target,1,3
2444-b,1447691301158,6,colorOnly,big_red_bucket,target,2,2,small_pink_bucket,distractor,3,1,big_pink_bucket,distractor,1,3
2444-b,1447691310817,7,colorOnly,big_black_avocado,target,1,1,big_green_avocado,distractor,3,3,small_green_avocado,distractor,2,2
2444-b,1447691340901,8,sizeOnly,small_orange_billiardball,target,2,1,big_orange_billiardball,distractor,3,2,big_purple_billiardball,distractor,1,3
2444-b,1447691350728,9,filler,baseball,target,1,1,firehydrant,distractor,2,2,schoolbus,distractor,3,3
2444-b,1447691356220,10,filler,tire,target,1,2,camera,distractor,3,1,bear,distractor,2,3
2444-b,1447691363453,11,filler,banana,target,2,3,tennisball,distractor,3,1,camera,distractor,1,2
2444-b,1447691373140,12,colorOnly,small_orange_coathanger,target,3,1,big_purple_coathanger,distractor,1,3,small_purple_coathanger,distractor,2,2
2444-b,1447691379424,13,filler,chick,target,1,2,motorcycle,distractor,3,1,teddybear,distractor,2,3
2444-b,1447691388082,14,filler,dresser,target,3,3,motorcycle,distractor,1,2,horse,distractor,2,1
2444-b,1447691393454,15,filler,mailbox,target,3,3,penguin,distractor,1,1,football,distractor,2,2
2444-b,1447691397764,16,filler,bear,target,1,2,chick,distractor,3,3,camera,distractor,2,1
2444-b,1447691426366,17,filler,bulldozer,target,3,3,penguin,distractor,1,1,crocodile,distractor,2,2
2444-b,1447691435485,18,filler,bulldozer,target,1,2,crocodile,distractor,3,3,toilet,distractor,2,1
2444-b,1447691441911,19,filler,football,target,2,2,dresser,distractor,3,1,lemon,distractor,1,3
2444-b,1447691452753,20,filler,raspberry,target,3,3,car,distractor,2,2,bulldozer,distractor,1,1
2444-b,1447691456903,21,filler,bear,target,3,2,car,distractor,2,3,bulldozer,distractor,1,1
2444-b,1447691464028,22,filler,zucchini,target,3,1,tennisball,distractor,2,2,elephant,distractor,1,3
2444-b,1447691478903,23,sizeOnly,big_red_toothbrush,target,2,1,small_red_toothbrush,distractor,1,3,small_blue_toothbrush,distractor,3,2
2444-b,1447691491840,24,filler,rubberduck,target,1,1,motorcycle,distractor,2,2,iguana,distractor,3,3
2444-b,1447691500295,25,filler,watermelon,target,2,2,zucchini,distractor,1,3,carrot,distractor,3,1
2444-b,1447691510268,26,filler,flamingo,target,1,2,schoolbus,distractor,2,1,rhinoceros,distractor,3,3
2444-b,1447691516292,27,filler,tophat,target,1,3,tomato,distractor,3,2,chick,distractor,2,1
2444-b,1447691522439,28,filler,strawberry,target,2,1,piano,distractor,3,2,penguin,distractor,1,3
2444-b,1447691528101,29,filler,lion,target,2,1,lime,distractor,3,2,pumpkin,distractor,1,3
2444-b,1447691541396,30,filler,violin,target,3,1,clarinet,distractor,2,2,crocodile,distractor,1,3
2444-b,1447691549317,31,sizeOnly,small_pink_golfball,distractor,2,2,big_blue_golfball,target,1,3,small_blue_golfball,distractor,3,1
2444-b,1447691576080,32,colorAndSize,big_orange_cap,target,2,3,small_blue_cap,distractor,3,2,small_blue_cap,distractor,1,1
2444-b,1447691600735,33,sizeOnly,big_white_weddingcake,target,2,2,small_white_weddingcake,distractor,1,3,small_pink_weddingcake,distractor,3,1
2444-b,1447691607198,34,filler,piano,target,1,3,watermelon,distractor,3,2,raspberry,distractor,2,1
2444-b,1447691613931,35,filler,flamingo,target,2,3,bison,distractor,1,1,iguana,distractor,3,2
2444-b,1447691625178,36,colorAndSize,big_purple_ornament,target,1,3,small_blue_ornament,distractor,2,2,small_blue_ornament,distractor,3,1
2444-b,1447691628186,37,colorAndSize,small_green_pepper,target,1,1,big_red_pepper,distractor,3,3,big_red_pepper,distractor,2,2
2444-b,1447691645356,38,filler,lemon,target,2,3,lime,distractor,1,1,kiwi,distractor,3,2
2444-b,1447691652320,39,filler,strawberry,target,1,3,fireextinguisher,distractor,3,2,trumpet,distractor,2,1
2444-b,1447691658753,40,filler,mailbox,target,2,1,lobster,distractor,3,2,snowflake,distractor,1,3
2444-b,1447691669350,41,filler,eggplant,target,3,3,tooth,distractor,1,1,gloves,distractor,2,2
2444-b,1447691675206,42,filler,tooth,target,2,1,lemon,distractor,3,2,carrot,distractor,1,3
2444-b,1447691681933,43,filler,carrot,target,2,3,watermelon,distractor,3,1,feather,distractor,1,2
2444-b,1447691690176,44,filler,tennisball,target,1,2,flamingo,distractor,2,1,penguin,distractor,3,3
2444-b,1447691698841,45,filler,broccoli,target,2,3,trumpet,distractor,1,1,binoculars,distractor,3,2
2444-b,1447691707925,46,colorOnly,big_green_bracelet,target,1,2,small_purple_bracelet,distractor,3,1,big_purple_bracelet,distractor,2,3
2444-b,1447691725948,47,colorOnly,small_red_tack,target,2,3,small_blue_tack,distractor,3,1,big_blue_tack,distractor,1,2
2444-b,1447691732314,48,filler,basketball,target,3,2,fox,distractor,1,3,santahat,distractor,2,1
2444-b,1447691738413,49,filler,rhinoceros,target,1,1,flamingo,distractor,3,3,bear,distractor,2,2
2444-b,1447691753394,50,filler,trumpet,target,2,3,snake,distractor,3,2,baseball,distractor,1,1
2444-b,1447691759805,51,filler,snowflake,target,2,2,cherries,distractor,1,3,pumpkin,distractor,3,1
2444-b,1447691761759,52,colorAndSize,big_blue_cushion,target,2,2,small_orange_cushion,distractor,1,3,small_orange_cushion,distractor,3,1
2444-b,1447691774046,53,filler,broccoli,target,3,3,cactus,distractor,2,2,elephant,distractor,1,1
2444-b,1447691780539,54,filler,snowflake,target,3,2,santahat,distractor,1,3,teddybear,distractor,2,1
2444-b,1447691788426,55,filler,ketchup,target,3,2,santahat,distractor,1,1,chick,distractor,2,3
2444-b,1447691796791,56,filler,coconut,target,2,2,rhinoceros,distractor,1,3,baseball,distractor,3,1
2444-b,1447691803781,57,filler,pumpkin,target,1,2,penguin,distractor,2,1,dresser,distractor,3,3
2444-b,1447691808907,58,filler,bear,target,3,2,chick,distractor,1,3,schoolbus,distractor,2,1
2444-b,1447691816341,59,filler,violin,target,3,3,bulldozer,distractor,1,1,binoculars,distractor,2,2
2444-b,1447691828465,60,colorOnly,small_white_teacup,target,2,3,small_pink_teacup,distractor,1,1,big_pink_teacup,distractor,3,2
2444-b,1447691832855,61,filler,tomato,target,2,1,lemon,distractor,3,3,grapefruit,distractor,1,2
2444-b,1447691838650,62,filler,pumpkin,target,2,1,teddybear,distractor,1,3,iguana,distractor,3,2
2444-b,1447691846360,63,sizeOnly,big_brown_turtle,target,1,3,small_black_turtle,distractor,2,1,small_brown_turtle,distractor,3,2
2444-b,1447691860373,64,colorOnly,small_green_folder,target,1,1,big_blue_folder,distractor,3,3,small_blue_folder,distractor,2,2
2444-b,1447691867542,65,filler,motorcycle,target,3,3,kiwi,distractor,2,2,flamingo,distractor,1,1
2444-b,1447691877353,66,sizeOnly,big_blue_candle,target,3,3,small_red_candle,distractor,2,2,small_blue_candle,distractor,1,1
