gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs 
2036-f,1447692601594,1,colorAndSize,small_purple_stapler,target,1,1,big_red_stapler,distractor,3,2,big_red_stapler,distractor,2,3
2036-f,1447692635475,2,filler,crocodile,target,1,3,tooth,distractor,3,2,flamingo,distractor,2,1
2036-f,1447692676717,3,filler,mailbox,target,2,1,flamingo,distractor,1,3,binoculars,distractor,3,2
2036-f,1447692692899,4,colorAndSize,big_black_belt,target,1,1,small_brown_belt,distractor,3,2,small_brown_belt,distractor,2,3
2036-f,1447692702592,5,colorAndSize,big_black_avocado,target,2,3,small_green_avocado,distractor,3,2,small_green_avocado,distractor,1,1
2036-f,1447692710530,6,sizeOnly,small_pink_golfball,target,2,2,big_pink_golfball,distractor,1,1,big_blue_golfball,distractor,3,3
2036-f,1447692737431,7,colorOnly,big_pink_bucket,target,1,2,small_red_bucket,distractor,2,3,big_red_bucket,distractor,3,1
2036-f,1447692753011,8,colorAndSize,big_orange_cushion,target,3,3,small_blue_cushion,distractor,2,2,small_blue_cushion,distractor,1,1
2036-f,1447692772857,9,filler,sheep,target,1,2,santahat,distractor,2,3,tennisball,distractor,3,1
2036-f,1447692802280,10,colorOnly,big_white_weddingcake,target,2,2,big_pink_weddingcake,distractor,3,1,small_pink_weddingcake,distractor,1,3
2036-f,1447692818466,11,filler,iguana,target,2,1,tomato,distractor,1,3,artichoke,distractor,3,2
2036-f,1447692887526,12,filler,garlic,target,3,1,bulldozer,distractor,2,3,cactus,distractor,1,2
2036-f,1447692905968,13,filler,carrot,target,2,2,feather,distractor,1,1,television,distractor,3,3
2036-f,1447692926399,14,filler,kiwi,target,2,3,fireextinguisher,distractor,3,1,cactus,distractor,1,2
2036-f,1447692941614,15,filler,camera,target,3,1,kiwi,distractor,1,3,schoolbus,distractor,2,2
2036-f,1447692958523,16,filler,football,target,1,1,schoolbus,distractor,2,3,tire,distractor,3,2
2036-f,1447692971700,17,colorOnly,small_blue_tack,target,3,3,small_red_tack,distractor,2,2,big_red_tack,distractor,1,1
2036-f,1447692982408,18,filler,teddybear,target,3,2,smokedetector,distractor,1,1,car,distractor,2,3
2036-f,1447693009992,19,sizeOnly,small_white_teacup,target,1,1,big_pink_teacup,distractor,3,3,big_white_teacup,distractor,2,2
2036-f,1447693032270,20,filler,rubberduck,target,3,1,garbagecan,distractor,2,3,tophat,distractor,1,2
2036-f,1447693043828,21,filler,binoculars,target,2,3,television,distractor,1,2,gloves,distractor,3,1
2036-f,1447693065501,22,filler,zucchini,target,3,1,toilet,distractor,2,3,basketball,distractor,1,2
2036-f,1447693099715,23,colorOnly,small_red_flower,target,1,2,big_purple_flower,distractor,2,3,small_purple_flower,distractor,3,1
2036-f,1447693115334,24,filler,lion,target,3,3,gloves,distractor,1,2,smokedetector,distractor,2,1
2036-f,1447693159763,25,filler,tire,target,2,3,broccoli,distractor,3,2,basketball,distractor,1,1
2036-f,1447693175101,26,filler,clarinet,target,3,2,gloves,distractor,1,1,garlic,distractor,2,3
2036-f,1447693194412,27,sizeOnly,small_yellow_napkin,distractor,1,3,small_orange_napkin,distractor,2,2,big_yellow_napkin,target,3,1
2036-f,1447693221313,28,filler,fireextinguisher,target,3,3,penguin,distractor,2,1,lime,distractor,1,2
2036-f,1447693229606,29,filler,cherries,target,2,3,tooth,distractor,3,2,tire,distractor,1,1
2036-f,1447693234443,30,colorOnly,small_green_framee,target,1,3,small_pink_framee,distractor,2,1,big_pink_framee,distractor,3,2
2036-f,1447693273795,31,filler,bulldozer,target,3,3,tophat,distractor,2,2,broccoli,distractor,1,1
2036-f,1447693279642,32,colorAndSize,small_purple_rock,target,1,2,big_green_rock,distractor,2,3,big_green_rock,distractor,3,1
2036-f,1447693290255,33,filler,banana,target,2,1,dresser,distractor,3,2,kiwi,distractor,1,3
2036-f,1447693309993,34,filler,grapefruit,target,2,1,motorcycle,distractor,1,3,bear,distractor,3,2
2036-f,1447693334269,35,colorAndSize,small_blue_toothbrush,target,2,1,big_red_toothbrush,distractor,3,3,big_red_toothbrush,distractor,1,2
2036-f,1447693341267,36,sizeOnly,big_pink_phone,distractor,3,1,small_white_phone,target,1,3,big_white_phone,distractor,2,2
2036-f,1447693376170,37,filler,fireextinguisher,target,2,2,rubberduck,distractor,1,3,polarbear,distractor,3,1
