gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs 
3725-d,1447432001628,1,filler,football,distractor,1,2,garbagecan,target,3,1,firehydrant,distractor,2,3
3725-d,1447432004633,2,filler,violin,distractor,3,1,coconut,distractor,1,2,penguin,target,2,3
3725-d,1447432005519,3,filler,coconut,distractor,1,3,toilet,target,2,2,pumpkin,distractor,3,1
3725-d,1447432006182,4,sizeOnly,big_pink_bucket,distractor,2,2,small_pink_bucket,target,1,1,big_red_bucket,distractor,3,3
3725-d,1447432006736,5,filler,kiwi,target,3,1,raspberry,distractor,1,2,motorcycle,distractor,2,3
3725-d,1447432007264,6,colorAndSize,big_purple_yarn,target,3,2,small_red_yarn,distractor,1,3,small_red_yarn,distractor,2,1
3725-d,1447432007801,7,sizeOnly,big_green_folder,distractor,1,3,big_blue_folder,distractor,3,2,small_green_folder,target,2,1
3725-d,1447432008443,8,filler,gloves,target,1,1,snake,distractor,3,2,elephant,distractor,2,3
3725-d,1447432008929,9,sizeOnly,small_brown_belt,distractor,3,2,big_black_belt,target,2,1,small_black_belt,distractor,1,3
3725-d,1447432009479,10,filler,lemon,distractor,3,3,tomato,distractor,1,2,fox,target,2,1
3725-d,1447432009965,11,colorOnly,small_white_teacup,distractor,3,2,small_pink_teacup,target,1,3,big_white_teacup,distractor,2,1
3725-d,1447432010217,12,filler,bear,distractor,2,2,chick,distractor,1,3,cactus,target,3,1
3725-d,1447432010941,13,filler,toilet,target,1,2,clarinet,distractor,2,1,orange,distractor,3,3
3725-d,1447432011169,14,filler,bison,distractor,2,2,orange,target,1,1,tomato,distractor,3,3
3725-d,1447432011385,15,sizeOnly,small_yellow_napkin,distractor,2,3,big_yellow_napkin,target,1,1,small_orange_napkin,distractor,3,2
3725-d,1447432011599,16,colorOnly,big_blue_tack,distractor,1,3,big_red_tack,target,2,1,small_blue_tack,distractor,3,2
3725-d,1447432011987,17,filler,lion,target,2,2,horse,distractor,3,3,football,distractor,1,1
3725-d,1447432012185,18,colorAndSize,big_black_book,target,1,2,small_blue_book,distractor,2,3,small_blue_book,distractor,3,1
3725-d,1447432012353,19,sizeOnly,small_pink_framee,distractor,2,1,big_green_framee,target,1,2,small_green_framee,distractor,3,3
3725-d,1447432012759,20,filler,elephant,distractor,2,2,crocodile,target,1,1,car,distractor,3,3
3725-d,1447432012951,21,filler,tooth,distractor,3,2,rubberduck,distractor,1,1,firehydrant,target,2,3
3725-d,1447432013748,22,filler,horse,distractor,1,2,toilet,distractor,3,3,cherries,target,2,1
3725-d,1447432013968,23,filler,hotdog,distractor,2,2,dresser,target,1,1,elephant,distractor,3,3
3725-d,1447432014183,24,colorOnly,small_green_chair,target,3,1,small_red_chair,distractor,1,2,big_red_chair,distractor,2,3
3725-d,1447432014382,25,filler,bison,distractor,2,1,banana,target,1,3,smokedetector,distractor,3,2
3725-d,1447432014611,26,filler,teddybear,distractor,1,2,cactus,target,3,3,orange,distractor,2,1
3725-d,1447432015014,27,sizeOnly,small_purple_bike,distractor,2,3,big_red_bike,target,3,2,small_red_bike,distractor,1,1
3725-d,1447432015218,28,filler,lime,distractor,3,2,garbagecan,target,2,3,watermelon,distractor,1,1
3725-d,1447432015442,29,filler,gloves,distractor,1,2,grapefruit,target,3,1,trumpet,distractor,2,3
3725-d,1447432015882,30,colorOnly,small_white_weddingcake,target,2,1,small_pink_weddingcake,distractor,3,3,big_pink_weddingcake,distractor,1,2
3725-d,1447432016296,31,filler,trumpet,target,1,2,cherries,distractor,3,3,fireextinguisher,distractor,2,1
3725-d,1447432016742,32,filler,eggplant,target,1,3,broccoli,distractor,3,2,artichoke,distractor,2,1
3725-d,1447432016922,33,filler,gloves,distractor,3,3,firehydrant,distractor,1,1,horse,target,2,2
3725-d,1447432017990,34,filler,trumpet,distractor,2,1,carrot,target,3,2,gloves,distractor,1,3
3725-d,1447432018226,35,filler,motorcycle,distractor,3,1,garbagecan,target,1,2,banana,distractor,2,3
3725-d,1447432021448,36,filler,broccoli,target,2,1,clarinet,distractor,3,2,tennisball,distractor,1,3
3725-d,1447432021703,37,colorAndSize,big_purple_coathanger,distractor,3,2,big_purple_coathanger,distractor,2,1,small_orange_coathanger,target,1,3
3725-d,1447432021925,38,filler,bison,distractor,1,2,snake,distractor,3,1,artichoke,target,2,3
3725-d,1447432022701,39,colorOnly,small_blue_ornament,distractor,1,2,big_blue_ornament,distractor,2,1,big_purple_ornament,target,3,3
3725-d,1447432023153,40,filler,pumpkin,distractor,3,1,chick,target,2,3,rubberduck,distractor,1,2
3725-d,1447432023399,41,filler,television,distractor,1,1,basketball,distractor,2,3,bear,target,3,2
3725-d,1447432023711,42,filler,fox,distractor,2,2,trumpet,target,3,3,television,distractor,1,1
3725-d,1447432023969,43,filler,strawberry,target,3,2,tire,distractor,1,3,motorcycle,distractor,2,1
3725-d,1447432024743,44,filler,firetruck,target,3,2,flamingo,distractor,2,3,strawberry,distractor,1,1
3725-d,1447432024965,45,filler,penguin,distractor,2,2,football,distractor,1,3,pumpkin,target,3,1
3725-d,1447432025813,46,filler,binoculars,distractor,2,2,garbagecan,distractor,1,3,cherries,target,3,1
3725-d,1447432026043,47,colorAndSize,small_orange_cushion,target,2,2,big_blue_cushion,distractor,3,3,big_blue_cushion,distractor,1,1
3725-d,1447432026287,48,sizeOnly,small_red_toothbrush,distractor,1,3,small_blue_toothbrush,distractor,3,2,big_blue_toothbrush,target,2,1
3725-d,1447432026537,49,filler,fox,distractor,3,3,cactus,distractor,1,1,sheep,target,2,2
3725-d,1447432026715,50,filler,dresser,distractor,1,3,zucchini,target,3,1,cactus,distractor,2,2
3725-d,1447432029874,51,filler,bison,target,3,3,lemon,distractor,2,1,violin,distractor,1,2
3725-d,1447432030202,52,filler,snake,distractor,2,2,cactus,target,1,1,gloves,distractor,3,3
3725-d,1447432031112,53,colorAndSize,small_green_avocado,distractor,2,3,small_green_avocado,distractor,3,2,big_black_avocado,target,1,1
3725-d,1447432031408,54,filler,binoculars,distractor,3,2,gloves,distractor,2,3,tooth,target,1,1
3725-d,1447432031712,55,colorAndSize,big_pink_hairdryer,distractor,3,1,small_purple_hairdryer,target,2,2,big_pink_hairdryer,distractor,1,3
3725-d,1447432032103,56,filler,crocodile,distractor,1,3,grapefruit,target,3,2,sheep,distractor,2,1
3725-d,1447432032474,57,filler,firetruck,distractor,2,2,flamingo,target,3,3,kitten,distractor,1,1
3725-d,1447432032852,58,colorAndSize,small_purple_stapler,distractor,3,3,small_purple_stapler,distractor,2,1,big_red_stapler,target,1,2
3725-d,1447432034231,59,filler,tire,target,2,3,crocodile,distractor,1,1,motorcycle,distractor,3,2
3725-d,1447432035040,60,filler,firetruck,distractor,2,1,teddybear,distractor,1,3,garlic,target,3,2
3725-d,1447432035959,61,filler,toilet,distractor,3,3,strawberry,distractor,1,2,kiwi,target,2,1
3725-d,1447432036485,62,filler,garbagecan,distractor,3,2,tire,target,1,1,firetruck,distractor,2,3
3725-d,1447432036879,63,colorOnly,small_green_pepper,distractor,3,1,big_green_pepper,distractor,2,2,small_red_pepper,target,1,3
3725-d,1447432037671,64,colorOnly,small_black_comb,distractor,2,3,big_black_comb,distractor,1,2,big_blue_comb,target,3,1
3725-d,1447432038001,65,filler,schoolbus,distractor,2,2,flamingo,target,1,1,basketball,distractor,3,3
3725-d,1447432038371,66,filler,eggplant,distractor,2,1,horse,target,3,2,tooth,distractor,1,3
3725-d,1447432038677,67,colorOnly,small_green_rock,target,3,2,small_purple_rock,distractor,1,3,big_purple_rock,distractor,2,1
3725-d,1447432039010,68,filler,schoolbus,distractor,1,3,broccoli,target,2,1,garbagecan,distractor,3,2
3725-d,1447432039407,69,filler,smokedetector,distractor,2,2,firehydrant,distractor,3,3,tire,target,1,1
3725-d,1447432039801,70,filler,penguin,distractor,2,1,binoculars,target,3,2,fox,distractor,1,3
3725-d,1447432040561,71,filler,hotdog,distractor,3,3,tophat,distractor,2,2,lobster,target,1,1
3725-d,1447432040881,72,colorAndSize,big_pink_phone,distractor,3,3,big_pink_phone,distractor,1,2,small_white_phone,target,2,1
3725-d,1447432041345,73,filler,trumpet,target,2,3,garbagecan,distractor,1,1,binoculars,distractor,3,2
3725-d,1447432041927,74,filler,crocodile,target,1,2,hotdog,distractor,3,1,tennisball,distractor,2,3
3725-d,1447432042442,75,filler,penguin,target,1,1,television,distractor,2,2,kiwi,distractor,3,3
3725-d,1447432043434,76,filler,polarbear,distractor,1,2,snowflake,target,2,1,firehydrant,distractor,3,3
3725-d,1447432044010,77,filler,sheep,distractor,2,3,bulldozer,distractor,1,1,grapefruit,target,3,2
3725-d,1447432044584,78,sizeOnly,small_green_jacket,distractor,2,2,small_brown_jacket,distractor,3,3,big_green_jacket,target,1,1
3725-d,1447432045102,79,sizeOnly,big_blue_cap,distractor,1,1,big_orange_cap,distractor,3,2,small_blue_cap,target,2,3
3725-d,1447432045550,80,sizeOnly,big_red_flower,distractor,2,3,big_purple_flower,distractor,1,2,small_red_flower,target,3,1
3725-d,1447432046614,81,filler,zucchini,distractor,3,1,firehydrant,distractor,1,2,gloves,target,2,3
3725-d,1447432046995,82,filler,feather,target,3,2,teddybear,distractor,2,1,television,distractor,1,3
3725-d,1447432047406,83,colorOnly,small_green_guitar,distractor,2,3,big_green_guitar,distractor,1,2,big_blue_guitar,target,3,1
3725-d,1447432047972,84,colorAndSize,big_pink_balloon,distractor,2,1,small_yellow_balloon,target,3,2,big_pink_balloon,distractor,1,3
3725-d,1447432048372,85,filler,feather,distractor,3,2,tennisball,target,1,3,santahat,distractor,2,1
3725-d,1447432048813,86,filler,fireextinguisher,distractor,3,1,tophat,target,1,3,flamingo,distractor,2,2
3725-d,1447432049261,87,sizeOnly,small_brown_turtle,target,3,2,big_brown_turtle,distractor,1,1,big_black_turtle,distractor,2,3
3725-d,1447432049967,88,filler,hotdog,target,3,1,camera,distractor,2,3,lobster,distractor,1,2
