gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs 
1215-7,1447364840766,1,filler,clarinet,target,1,3,elephant,distractor,3,1,car,distractor,2,2
1215-7,1447364841370,2,filler,penguin,distractor,1,3,lobster,target,3,2,egg,distractor,2,1
1215-7,1447364842228,3,filler,trumpet,target,1,3,lion,distractor,2,2,coconut,distractor,3,1
1215-7,1447364843615,4,filler,motorcycle,distractor,1,3,tennisball,distractor,2,1,basketball,target,3,2
1215-7,1447364844104,5,filler,tire,target,1,3,rubberduck,distractor,2,1,car,distractor,3,2
1215-7,1447364844569,6,filler,feather,distractor,2,3,bear,target,3,2,smokedetector,distractor,1,1
1215-7,1447364845093,7,filler,lemon,distractor,3,3,snake,target,1,1,football,distractor,2,2
1215-7,1447364845587,8,filler,zucchini,distractor,3,3,dresser,distractor,1,1,egg,target,2,2
1215-7,1447364845938,9,sizeOnly,small_purple_rug,distractor,1,3,small_blue_rug,distractor,2,2,big_blue_rug,target,3,1
1215-7,1447364846133,10,sizeOnly,big_purple_stapler,target,1,3,small_red_stapler,distractor,3,1,small_purple_stapler,distractor,2,2
1215-7,1447364846309,11,filler,snake,distractor,3,3,firehydrant,distractor,2,2,bear,target,1,1
1215-7,1447364846487,12,filler,tire,distractor,2,3,artichoke,target,3,2,snowflake,distractor,1,1
1215-7,1447364846663,13,colorOnly,small_pink_bucket,target,2,3,big_red_bucket,distractor,1,2,small_red_bucket,distractor,3,1
1215-7,1447364846839,14,filler,kiwi,distractor,1,3,rhinoceros,target,3,1,lion,distractor,2,2
1215-7,1447364847006,15,filler,firehydrant,distractor,1,3,camera,target,2,2,tennisball,distractor,3,1
1215-7,1447364847179,16,filler,lobster,distractor,2,3,feather,target,1,2,sheep,distractor,3,1
1215-7,1447364847359,17,filler,tennisball,distractor,1,3,car,target,2,2,kiwi,distractor,3,1
1215-7,1447364847535,18,filler,bear,distractor,1,3,gloves,distractor,3,1,artichoke,target,2,2
1215-7,1447364847719,19,filler,kitten,distractor,1,3,teddybear,distractor,3,1,fireextinguisher,target,2,2
1215-7,1447364847884,20,colorOnly,small_black_comb,distractor,3,3,big_black_comb,distractor,2,2,small_blue_comb,target,1,1
1215-7,1447364848075,21,filler,pumpkin,distractor,3,3,motorcycle,target,2,1,santahat,distractor,1,2
1215-7,1447364848246,22,filler,coconut,distractor,3,3,bison,target,2,1,watermelon,distractor,1,2
1215-7,1447364848436,23,filler,polarbear,target,1,3,elephant,distractor,3,2,watermelon,distractor,2,1
1215-7,1447364848620,24,colorOnly,big_purple_ornament,target,1,3,big_blue_ornament,distractor,2,2,small_blue_ornament,distractor,3,1
1215-7,1447364848816,25,filler,horse,distractor,1,3,flamingo,target,3,2,cactus,distractor,2,1
1215-7,1447364848987,26,colorOnly,big_red_candle,target,3,3,small_blue_candle,distractor,1,1,big_blue_candle,distractor,2,2
1215-7,1447364849181,27,colorAndSize,big_purple_coathanger,distractor,3,3,small_orange_coathanger,target,1,1,big_purple_coathanger,distractor,2,2
1215-7,1447364849342,28,filler,camera,distractor,2,3,bear,target,3,2,kitten,distractor,1,1
1215-7,1447364849535,29,filler,garlic,distractor,2,3,car,target,3,1,tophat,distractor,1,2
1215-7,1447364849735,30,filler,lobster,distractor,1,3,basketball,distractor,2,1,toilet,target,3,2
1215-7,1447364849919,31,filler,artichoke,target,1,3,toilet,distractor,3,1,tennisball,distractor,2,2
1215-7,1447364850096,32,filler,carrot,distractor,1,3,tomato,target,2,1,lime,distractor,3,2
1215-7,1447364850276,33,filler,zucchini,distractor,2,3,tire,target,1,1,bison,distractor,3,2
1215-7,1447364850455,34,filler,chick,target,3,3,camera,distractor,1,1,tomato,distractor,2,2
1215-7,1447364850656,35,filler,trumpet,distractor,3,3,baseball,distractor,2,2,penguin,target,1,1
1215-7,1447364850830,36,sizeOnly,big_blue_tack,target,3,3,small_red_tack,distractor,1,2,small_blue_tack,distractor,2,1
1215-7,1447364851016,37,filler,eggplant,target,2,3,grapefruit,distractor,1,2,snake,distractor,3,1
1215-7,1447364851202,38,colorAndSize,small_blue_guitar,target,3,3,big_green_guitar,distractor,2,1,big_green_guitar,distractor,1,2
1215-7,1447364851393,39,colorAndSize,big_black_avocado,distractor,1,3,big_black_avocado,distractor,3,1,small_green_avocado,target,2,2
1215-7,1447364851577,40,colorAndSize,small_blue_folder,target,2,3,big_green_folder,distractor,1,1,big_green_folder,distractor,3,2
1215-7,1447364851770,41,sizeOnly,big_orange_cushion,distractor,2,3,small_blue_cushion,target,1,2,big_blue_cushion,distractor,3,1
1215-7,1447364851934,42,colorAndSize,big_green_jacket,distractor,2,3,small_brown_jacket,target,1,1,big_green_jacket,distractor,3,2
1215-7,1447364852126,43,sizeOnly,big_yellow_balloon,target,1,3,small_yellow_balloon,distractor,2,1,small_pink_balloon,distractor,3,2
1215-7,1447364852294,44,filler,egg,distractor,1,3,cherries,distractor,3,2,polarbear,target,2,1
1215-7,1447364852470,45,filler,horse,distractor,3,3,schoolbus,distractor,1,2,lion,target,2,1
1215-7,1447364852646,46,colorOnly,big_purple_hairdryer,target,2,3,small_pink_hairdryer,distractor,1,2,big_pink_hairdryer,distractor,3,1
1215-7,1447364852831,47,sizeOnly,big_pink_framee,distractor,2,3,big_green_framee,distractor,1,2,small_pink_framee,target,3,1
1215-7,1447364852999,48,colorAndSize,small_red_flower,distractor,1,3,small_red_flower,distractor,3,2,big_purple_flower,target,2,1
1215-7,1447364853175,49,filler,television,distractor,2,3,dresser,target,1,2,penguin,distractor,3,1
1215-7,1447364853361,50,filler,clarinet,distractor,1,3,grapefruit,target,3,2,lobster,distractor,2,1
1215-7,1447364853534,51,filler,tooth,target,3,3,santahat,distractor,2,1,fireextinguisher,distractor,1,2
1215-7,1447364853727,52,filler,garlic,target,2,3,grapefruit,distractor,3,1,lion,distractor,1,2
1215-7,1447364853912,53,filler,coconut,target,2,3,broccoli,distractor,3,1,feather,distractor,1,2
1215-7,1447364854086,54,colorAndSize,big_pink_teacup,distractor,2,3,big_pink_teacup,distractor,3,1,small_white_teacup,target,1,2
1215-7,1447364854280,55,colorOnly,big_green_pepper,distractor,2,3,small_green_pepper,distractor,1,1,big_red_pepper,target,3,2
1215-7,1447364854457,56,filler,schoolbus,target,2,3,elephant,distractor,1,1,bison,distractor,3,2
1215-7,1447364854642,57,filler,eggplant,distractor,3,3,grapefruit,target,1,2,tophat,distractor,2,1
1215-7,1447364854834,58,filler,basketball,distractor,1,3,football,distractor,3,2,polarbear,target,2,1
1215-7,1447364855026,59,filler,schoolbus,distractor,3,3,crocodile,distractor,2,2,sheep,target,1,1
1215-7,1447364855209,60,filler,tomato,target,2,3,lion,distractor,3,1,kitten,distractor,1,2
1215-7,1447364855394,61,filler,garlic,distractor,1,3,tennisball,distractor,3,1,kitten,target,2,2
1215-7,1447364855577,62,colorOnly,big_brown_belt,distractor,1,3,small_brown_belt,distractor,3,1,small_black_belt,target,2,2
1215-7,1447364855769,63,filler,artichoke,distractor,2,3,chick,target,3,2,strawberry,distractor,1,1
1215-7,1447364855952,64,filler,kiwi,target,2,3,garlic,distractor,3,1,elephant,distractor,1,2
1215-7,1447364856137,65,filler,hotdog,distractor,1,3,snake,target,2,2,dresser,distractor,3,1
1215-7,1447364856323,66,filler,pumpkin,distractor,1,3,garlic,distractor,3,1,teddybear,target,2,2
1215-7,1447364856512,67,filler,flamingo,distractor,1,3,artichoke,distractor,3,2,polarbear,target,2,1
1215-7,1447364856695,68,filler,cherries,distractor,1,3,egg,distractor,3,2,television,target,2,1
1215-7,1447364856895,69,sizeOnly,small_black_turtle,target,1,3,big_brown_turtle,distractor,3,2,big_black_turtle,distractor,2,1
1215-7,1447364857097,70,filler,penguin,target,1,3,cherries,distractor,2,2,snowflake,distractor,3,1
1215-7,1447364857285,71,filler,baseball,distractor,3,3,snake,target,2,1,chick,distractor,1,2
1215-7,1447364857483,72,filler,strawberry,target,2,3,banana,distractor,3,1,elephant,distractor,1,2
1215-7,1447364857674,73,colorAndSize,big_blue_toothbrush,distractor,3,3,big_blue_toothbrush,distractor,1,1,small_red_toothbrush,target,2,2
1215-7,1447364857851,74,colorOnly,small_white_weddingcake,distractor,1,3,small_pink_weddingcake,target,3,2,big_white_weddingcake,distractor,2,1
1215-7,1447364858010,75,filler,raspberry,distractor,2,3,snowflake,target,1,1,tomato,distractor,3,2
1215-7,1447364858171,76,colorOnly,small_yellow_napkin,target,2,3,small_orange_napkin,distractor,3,2,big_orange_napkin,distractor,1,1
1215-7,1447364858339,77,filler,penguin,distractor,2,3,feather,distractor,3,1,lobster,target,1,2
1215-7,1447364858496,78,filler,iguana,distractor,3,3,schoolbus,target,2,1,tooth,distractor,1,2
1215-7,1447364858681,79,colorAndSize,big_yellow_shoe,target,2,3,small_white_shoe,distractor,1,2,small_white_shoe,distractor,3,1
1215-7,1447364858851,80,sizeOnly,big_purple_bike,distractor,3,3,small_red_bike,target,2,2,big_red_bike,distractor,1,1
1215-7,1447364859011,81,colorOnly,small_pink_golfball,target,3,3,big_blue_golfball,distractor,1,1,small_blue_golfball,distractor,2,2
1215-7,1447364859156,82,colorOnly,small_black_book,target,2,3,big_blue_book,distractor,1,1,small_blue_book,distractor,3,2
1215-7,1447364859341,83,filler,teddybear,target,2,3,cactus,distractor,1,1,trumpet,distractor,3,2
1215-7,1447364859500,84,filler,sheep,distractor,2,3,polarbear,target,3,2,raspberry,distractor,1,1
