gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs 
7257-5,1447956491866,1,colorAndSize,small_red_chair,target,3,3,big_green_chair,distractor,2,2,big_green_chair,distractor,1,1
7257-5,1447956500569,2,sizeOnly,big_white_weddingcake,target,3,3,small_pink_weddingcake,distractor,2,1,small_white_weddingcake,distractor,1,2
7257-5,1447956507895,3,filler,iguana,target,1,1,football,distractor,3,3,strawberry,distractor,2,2
7257-5,1447956515244,4,sizeOnly,big_green_bracelet,target,3,2,small_purple_bracelet,distractor,1,1,small_green_bracelet,distractor,2,3
7257-5,1447956522440,5,filler,firetruck,target,2,1,cactus,distractor,1,3,smokedetector,distractor,3,2
7257-5,1447956531094,6,filler,piano,target,2,1,rubberduck,distractor,3,3,hotdog,distractor,1,2
7257-5,1447956541779,7,colorOnly,small_black_avocado,target,1,1,small_green_avocado,distractor,3,2,big_green_avocado,distractor,2,3
7257-5,1447956548535,8,filler,teddybear,target,3,1,baseball,distractor,2,3,lemon,distractor,1,2
7257-5,1447956554416,9,filler,hotdog,target,3,2,lobster,distractor,2,3,bear,distractor,1,1
7257-5,1447956564120,10,colorAndSize,small_purple_hairdryer,target,2,2,big_pink_hairdryer,distractor,3,1,big_pink_hairdryer,distractor,1,3
7257-5,1447956571819,11,filler,motorcycle,target,3,2,lime,distractor,2,1,grapefruit,distractor,1,3
7257-5,1447956577354,12,colorOnly,small_white_shoe,target,3,1,small_yellow_shoe,distractor,2,2,big_yellow_shoe,distractor,1,3
7257-5,1447956584876,13,filler,trumpet,target,1,3,flamingo,distractor,3,1,watermelon,distractor,2,2
7257-5,1447956591627,14,filler,violin,target,1,2,kiwi,distractor,3,1,feather,distractor,2,3
7257-5,1447956598211,15,filler,piano,target,3,1,polarbear,distractor,1,3,binoculars,distractor,2,2
7257-5,1447956604653,16,filler,snake,target,3,2,schoolbus,distractor,2,3,mailbox,distractor,1,1
7257-5,1447956610772,17,colorOnly,small_green_framee,target,3,1,big_pink_framee,distractor,1,3,small_pink_framee,distractor,2,2
7257-5,1447956618481,18,filler,bulldozer,target,3,2,tophat,distractor,1,3,tooth,distractor,2,1
7257-5,1447956625428,19,filler,gloves,target,1,3,chick,distractor,3,1,camera,distractor,2,2
7257-5,1447956630604,20,colorOnly,big_blue_butterfly,target,1,3,big_purple_butterfly,distractor,2,2,small_purple_butterfly,distractor,3,1
7257-5,1447956638237,21,filler,garbagecan,target,1,3,banana,distractor,3,2,dresser,distractor,2,1
7257-5,1447956644323,22,filler,santahat,target,1,3,fireextinguisher,distractor,3,2,chick,distractor,2,1
7257-5,1447956655648,23,filler,chick,target,1,3,motorcycle,distractor,2,2,crocodile,distractor,3,1
7257-5,1447956670098,24,colorAndSize,big_blue_comb,target,1,2,small_black_comb,distractor,3,1,small_black_comb,distractor,2,3
7257-5,1447956675813,25,filler,baseball,target,1,3,watermelon,distractor,3,1,lemon,distractor,2,2
7257-5,1447956682251,26,colorAndSize,small_purple_yarn,target,2,2,big_red_yarn,distractor,1,1,big_red_yarn,distractor,3,3
7257-5,1447956694635,27,sizeOnly,big_purple_bike,target,2,3,small_purple_bike,distractor,3,1,small_red_bike,distractor,1,2
7257-5,1447956701968,28,filler,penguin,target,2,2,crocodile,distractor,3,3,toilet,distractor,1,1
7257-5,1447956707041,29,colorOnly,big_red_stapler,target,1,2,big_purple_stapler,distractor,3,3,small_purple_stapler,distractor,2,1
