gameid,time,roundNum,name
8528-0,1447132622570,1,iguana
8528-0,1447132623963,2,snowflake
8528-0,1447132625541,3,rhinoceros
8528-0,1447135156199,4,eggplant
8528-0,1447135156979,5,mailbox
