gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs 
0313-5,1447690637640,1,sizeOnly,small_black_comb,distractor,2,1,small_blue_comb,distractor,3,2,big_blue_comb,target,1,3
0313-5,1447690644596,2,filler,elephant,target,2,1,chick,distractor,1,2,dresser,distractor,3,3
0313-5,1447690651499,3,filler,polarbear,target,1,3,baseball,distractor,2,1,ketchup,distractor,3,2
0313-5,1447690657811,4,filler,firetruck,target,2,3,chick,distractor,1,1,firehydrant,distractor,3,2
0313-5,1447690663115,5,filler,chick,target,2,3,ketchup,distractor,3,1,grapefruit,distractor,1,2
0313-5,1447690667762,6,filler,penguin,target,2,2,piano,distractor,1,1,ketchup,distractor,3,3
0313-5,1447690673427,7,filler,tooth,target,2,3,pumpkin,distractor,3,1,lion,distractor,1,2
0313-5,1447690682195,8,filler,kitten,target,2,3,coconut,distractor,3,2,carrot,distractor,1,1
0313-5,1447690689978,9,filler,strawberry,target,2,1,zucchini,distractor,3,2,lemon,distractor,1,3
0313-5,1447690693984,10,colorAndSize,small_red_tack,target,2,2,big_blue_tack,distractor,1,1,big_blue_tack,distractor,3,3
0313-5,1447690700352,11,filler,snake,target,2,3,bear,distractor,1,2,tooth,distractor,3,1
0313-5,1447690707135,12,filler,crocodile,target,2,3,sheep,distractor,1,1,lemon,distractor,3,2
0313-5,1447690714402,13,filler,pumpkin,target,2,1,ketchup,distractor,1,3,toilet,distractor,3,2
0313-5,1447690721690,14,sizeOnly,small_pink_bucket,target,3,2,big_pink_bucket,distractor,2,3,big_red_bucket,distractor,1,1
0313-5,1447690726984,15,filler,snake,target,1,2,elephant,distractor,2,1,camera,distractor,3,3
0313-5,1447690732289,16,filler,iguana,target,1,2,elephant,distractor,3,1,lemon,distractor,2,3
0313-5,1447690744788,17,sizeOnly,big_orange_billiardball,target,2,3,small_purple_billiardball,distractor,1,1,small_orange_billiardball,distractor,3,2
0313-5,1447690756424,18,filler,smokedetector,target,2,3,motorcycle,distractor,1,2,schoolbus,distractor,3,1
0313-5,1447690761200,19,colorOnly,small_green_guitar,target,2,3,small_blue_guitar,distractor,1,1,big_blue_guitar,distractor,3,2
0313-5,1447690765859,20,colorAndSize,big_purple_bike,target,2,3,small_red_bike,distractor,1,2,small_red_bike,distractor,3,1
0313-5,1447690775410,21,filler,sheep,target,3,1,hotdog,distractor,2,3,penguin,distractor,1,2
0313-5,1447690780666,22,filler,eggplant,target,2,2,santahat,distractor,1,3,toilet,distractor,3,1
0313-5,1447690787585,23,filler,fox,target,2,1,bear,distractor,3,2,basketball,distractor,1,3
0313-5,1447690799395,24,sizeOnly,small_white_phone,target,1,2,big_white_phone,distractor,3,1,big_pink_phone,distractor,2,3
