gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs 
8223-f,1447695890593,1,filler,kitten,target,2,2,cactus,distractor,3,3,lion,distractor,1,1
8223-f,1447695894696,2,colorAndSize,big_red_yarn,target,3,2,small_purple_yarn,distractor,1,3,small_purple_yarn,distractor,2,1
8223-f,1447695900207,3,filler,cactus,target,3,1,dresser,distractor,1,2,penguin,distractor,2,3
8223-f,1447695903598,4,filler,tophat,target,3,2,firetruck,distractor,2,3,tooth,distractor,1,1
8223-f,1447695908871,5,filler,motorcycle,target,2,1,ketchup,distractor,1,2,fox,distractor,3,3
8223-f,1447695912574,6,filler,snake,target,2,2,pumpkin,distractor,3,1,santahat,distractor,1,3
8223-f,1447695916519,7,filler,firetruck,target,2,1,hotdog,distractor,3,2,rubberduck,distractor,1,3
8223-f,1447695921423,8,filler,eggplant,target,2,1,violin,distractor,3,3,artichoke,distractor,1,2
8223-f,1447695925399,9,filler,lemon,target,1,2,motorcycle,distractor,3,1,broccoli,distractor,2,3
8223-f,1447695929311,10,filler,carrot,target,2,3,fox,distractor,1,2,orange,distractor,3,1
8223-f,1447695933987,11,colorAndSize,big_black_avocado,target,3,3,small_green_avocado,distractor,2,1,small_green_avocado,distractor,1,2
8223-f,1447695937231,12,filler,lion,target,2,1,feather,distractor,1,2,bulldozer,distractor,3,3
8223-f,1447695940671,13,filler,carrot,target,1,3,horse,distractor,2,2,garlic,distractor,3,1
8223-f,1447695944679,14,filler,kiwi,target,2,2,horse,distractor,3,1,eggplant,distractor,1,3
8223-f,1447695948247,15,filler,garbagecan,target,1,1,cactus,distractor,3,3,penguin,distractor,2,2
8223-f,1447695952423,16,filler,lemon,target,1,3,bison,distractor,3,2,car,distractor,2,1
8223-f,1447695967663,17,sizeOnly,small_black_belt,target,1,2,big_brown_belt,distractor,3,1,big_black_belt,distractor,2,3
8223-f,1447695972232,18,filler,clarinet,target,1,3,motorcycle,distractor,3,2,carrot,distractor,2,1
8223-f,1447695979096,19,filler,smokedetector,target,2,1,fox,distractor,3,3,broccoli,distractor,1,2
8223-f,1447695983231,20,filler,tooth,target,1,1,penguin,distractor,2,2,tomato,distractor,3,3
8223-f,1447695987967,21,filler,elephant,target,1,2,rhinoceros,distractor,2,1,cactus,distractor,3,3
8223-f,1447695995570,22,sizeOnly,big_purple_bracelet,target,1,3,small_green_bracelet,distractor,3,1,small_purple_bracelet,distractor,2,2
8223-f,1447695999392,23,filler,carrot,target,2,1,strawberry,distractor,1,2,baseball,distractor,3,3
8223-f,1447696003664,24,filler,piano,target,2,2,violin,distractor,1,1,penguin,distractor,3,3
8223-f,1447696008296,25,filler,santahat,target,2,3,tophat,distractor,1,1,trumpet,distractor,3,2
8223-f,1447696012536,26,filler,watermelon,target,3,3,teddybear,distractor,2,1,horse,distractor,1,2
8223-f,1447696019152,27,filler,dresser,target,1,2,cherries,distractor,3,1,ketchup,distractor,2,3
8223-f,1447696023576,28,filler,strawberry,target,1,2,cherries,distractor,3,1,santahat,distractor,2,3
8223-f,1447696046592,29,colorOnly,big_pink_hairdryer,target,1,2,big_purple_hairdryer,distractor,2,3,small_purple_hairdryer,distractor,3,1
8223-f,1447696061289,30,sizeOnly,big_white_phone,target,3,1,small_white_phone,distractor,2,3,small_pink_phone,distractor,1,2
8223-f,1447696066184,31,filler,ketchup,target,1,3,cactus,distractor,2,2,snowflake,distractor,3,1
8223-f,1447696071986,32,filler,feather,target,2,1,chick,distractor,3,3,artichoke,distractor,1,2
8223-f,1447696077256,33,filler,raspberry,target,2,1,tooth,distractor,1,2,artichoke,distractor,3,3
8223-f,1447696081041,34,filler,firehydrant,target,2,1,banana,distractor,1,3,egg,distractor,3,2
8223-f,1447696085736,35,colorAndSize,big_blue_cap,target,3,2,small_orange_cap,distractor,2,3,small_orange_cap,distractor,1,1
8223-f,1447696090160,36,colorAndSize,big_green_folder,target,3,3,small_blue_folder,distractor,1,2,small_blue_folder,distractor,2,1
8223-f,1447696095216,37,colorOnly,small_purple_butterfly,target,3,1,small_blue_butterfly,distractor,2,2,big_blue_butterfly,distractor,1,3
8223-f,1447696099121,38,filler,chick,target,2,3,strawberry,distractor,1,2,penguin,distractor,3,1
8223-f,1447696102617,39,filler,clarinet,target,2,2,dresser,distractor,3,1,cactus,distractor,1,3
8223-f,1447696106145,40,colorOnly,small_blue_guitar,target,2,2,big_green_guitar,distractor,1,1,small_green_guitar,distractor,3,3
8223-f,1447696109568,41,filler,sheep,target,2,2,raspberry,distractor,3,1,lobster,distractor,1,3
8223-f,1447696114729,42,colorAndSize,small_purple_flower,target,1,2,big_red_flower,distractor,3,1,big_red_flower,distractor,2,3
8223-f,1447696118080,43,filler,television,target,1,2,watermelon,distractor,2,3,carrot,distractor,3,1
8223-f,1447696122257,44,filler,mailbox,target,3,2,basketball,distractor,2,3,strawberry,distractor,1,1
8223-f,1447696127369,45,sizeOnly,small_orange_billiardball,target,3,2,big_purple_billiardball,distractor,2,1,big_orange_billiardball,distractor,1,3
8223-f,1447696142889,46,filler,artichoke,target,2,1,football,distractor,1,2,gloves,distractor,3,3
8223-f,1447696149435,47,sizeOnly,small_pink_bucket,target,3,2,big_red_bucket,distractor,2,1,big_pink_bucket,distractor,1,3
8223-f,1447696156305,48,colorOnly,small_yellow_napkin,target,3,3,small_orange_napkin,distractor,1,1,big_orange_napkin,distractor,2,2
8223-f,1447696161314,49,filler,gloves,target,3,3,santahat,distractor,2,2,flamingo,distractor,1,1
8223-f,1447696166058,50,filler,bear,target,3,2,iguana,distractor,1,3,tooth,distractor,2,1
