gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs 
7782-f,1447426181405,1,filler,artichoke,target,2,1,tooth,distractor,3,2,eggplant,distractor,1,3
7782-f,1447426187637,2,filler,rubberduck,target,2,1,snowflake,distractor,3,2,coconut,distractor,1,3
7782-f,1447426194140,3,filler,camera,target,1,3,flamingo,distractor,2,1,penguin,distractor,3,2
7782-f,1447426203219,4,filler,toilet,target,1,1,firetruck,distractor,3,2,lobster,distractor,2,3
7782-f,1447426209786,5,filler,tire,target,1,2,television,distractor,3,1,smokedetector,distractor,2,3
7782-f,1447426214482,6,filler,lime,target,2,3,pumpkin,distractor,3,2,lemon,distractor,1,1
7782-f,1447426229482,7,filler,chick,target,1,3,egg,distractor,3,1,lion,distractor,2,2
7782-f,1447426236508,8,filler,fox,target,1,3,snake,distractor,2,1,banana,distractor,3,2
7782-f,1447426259856,9,filler,zucchini,target,3,2,strawberry,distractor,1,1,broccoli,distractor,2,3
7782-f,1447426269088,10,filler,penguin,target,2,3,clarinet,distractor,3,1,bulldozer,distractor,1,2
7782-f,1447426277169,11,colorAndSize,big_black_turtle,target,3,1,small_brown_turtle,distractor,1,3,small_brown_turtle,distractor,2,2
7782-f,1447426284968,12,filler,rhinoceros,target,3,1,clarinet,distractor,2,3,firetruck,distractor,1,2
7782-f,1447426298369,13,filler,horse,target,2,3,cherries,distractor,3,1,lion,distractor,1,2
7782-f,1447426308335,14,filler,firetruck,target,2,1,snake,distractor,3,2,bison,distractor,1,3
7782-f,1447426315561,15,filler,kitten,target,3,3,watermelon,distractor,1,2,lion,distractor,2,1
7782-f,1447426321438,16,filler,rhinoceros,target,3,2,strawberry,distractor,2,3,kiwi,distractor,1,1
7782-f,1447426328670,17,filler,dresser,target,3,3,piano,distractor,1,1,hotdog,distractor,2,2
7782-f,1447426335383,18,filler,cactus,target,3,1,artichoke,distractor,2,2,grapefruit,distractor,1,3
7782-f,1447426345222,19,filler,carrot,target,2,3,basketball,distractor,1,1,trumpet,distractor,3,2
7782-f,1447426350863,20,filler,cherries,target,1,2,television,distractor,2,3,tire,distractor,3,1
7782-f,1447426356950,21,filler,feather,target,1,3,firetruck,distractor,3,2,trumpet,distractor,2,1
7782-f,1447426363693,22,filler,lemon,target,3,3,baseball,distractor,1,2,tophat,distractor,2,1
7782-f,1447426373405,23,sizeOnly,small_yellow_napkin,target,1,3,big_orange_napkin,distractor,2,2,big_yellow_napkin,distractor,3,1
7782-f,1447426378524,24,colorOnly,small_blue_cushion,target,1,3,big_orange_cushion,distractor,2,2,small_orange_cushion,distractor,3,1
7782-f,1447426383244,25,colorOnly,small_purple_coathanger,target,3,1,big_orange_coathanger,distractor,2,2,small_orange_coathanger,distractor,1,3
7782-f,1447426387344,26,colorAndSize,big_purple_rug,target,1,3,small_blue_rug,distractor,2,2,small_blue_rug,distractor,3,1
7782-f,1447426393964,27,filler,polarbear,target,2,1,raspberry,distractor,3,3,lemon,distractor,1,2
7782-f,1447426398061,28,colorAndSize,big_purple_billiardball,target,2,3,small_orange_billiardball,distractor,1,1,small_orange_billiardball,distractor,3,2
7782-f,1447426403420,29,filler,chick,target,1,2,tomato,distractor,2,1,eggplant,distractor,3,3
7782-f,1447426409540,30,filler,garbagecan,target,2,3,raspberry,distractor,1,1,motorcycle,distractor,3,2
7782-f,1447426414947,31,filler,football,target,1,2,snowflake,distractor,3,3,coconut,distractor,2,1
7782-f,1447426422923,32,filler,kitten,target,3,3,schoolbus,distractor,2,1,rhinoceros,distractor,1,2
7782-f,1447426430235,33,filler,teddybear,target,2,2,baseball,distractor,3,3,strawberry,distractor,1,1
7782-f,1447426434136,34,colorOnly,small_blue_folder,target,3,3,big_green_folder,distractor,1,1,small_green_folder,distractor,2,2
7782-f,1447426439442,35,filler,crocodile,target,3,2,cactus,distractor,1,1,motorcycle,distractor,2,3
7782-f,1447426443530,36,colorAndSize,small_blue_toothbrush,target,2,2,big_red_toothbrush,distractor,1,3,big_red_toothbrush,distractor,3,1
7782-f,1447426448755,37,filler,egg,target,2,1,snake,distractor,3,3,bulldozer,distractor,1,2
7782-f,1447426453362,38,filler,broccoli,target,3,2,egg,distractor,1,3,rubberduck,distractor,2,1
7782-f,1447426457233,39,filler,basketball,target,2,1,chick,distractor,1,2,tire,distractor,3,3
7782-f,1447426461457,40,filler,santahat,target,2,1,banana,distractor,3,2,carrot,distractor,1,3
7782-f,1447426466953,41,filler,coconut,target,3,2,garbagecan,distractor,2,1,tomato,distractor,1,3
7782-f,1447426473226,42,filler,teddybear,target,1,3,raspberry,distractor,3,1,bulldozer,distractor,2,2
7782-f,1447426476146,43,colorOnly,small_red_pepper,target,1,1,big_green_pepper,distractor,3,3,small_green_pepper,distractor,2,2
7782-f,1447426481098,44,filler,feather,target,3,1,strawberry,distractor,1,3,eggplant,distractor,2,2
7782-f,1447426487096,45,filler,eggplant,target,2,1,elephant,distractor,1,3,zucchini,distractor,3,2
7782-f,1447426496585,46,filler,smokedetector,target,3,1,mailbox,distractor,2,2,fox,distractor,1,3
7782-f,1447426500498,47,colorAndSize,small_pink_framee,target,3,2,big_green_framee,distractor,1,1,big_green_framee,distractor,2,3
7782-f,1447426505244,48,filler,firetruck,target,2,3,garlic,distractor,3,1,camera,distractor,1,2
7782-f,1447426508904,49,colorAndSize,small_blue_butterfly,target,3,3,big_purple_butterfly,distractor,1,2,big_purple_butterfly,distractor,2,1
7782-f,1447426515239,50,filler,football,target,1,3,kitten,distractor,3,2,eggplant,distractor,2,1
7782-f,1447426519663,51,filler,firetruck,target,3,2,raspberry,distractor,2,1,flamingo,distractor,1,3
7782-f,1447426523135,52,colorOnly,small_red_flower,target,2,2,small_purple_flower,distractor,1,1,big_purple_flower,distractor,3,3
7782-f,1447426531203,53,filler,camera,target,2,2,fireextinguisher,distractor,3,1,cactus,distractor,1,3
7782-f,1447426535542,54,filler,feather,target,1,3,horse,distractor,3,1,kiwi,distractor,2,2
7782-f,1447426540832,55,filler,schoolbus,target,3,3,lemon,distractor,2,1,banana,distractor,1,2
7782-f,1447426551513,56,filler,smokedetector,target,3,1,violin,distractor,1,2,firetruck,distractor,2,3
7782-f,1447426555974,57,colorOnly,big_purple_ornament,target,3,3,small_blue_ornament,distractor,1,2,big_blue_ornament,distractor,2,1
7782-f,1447426563637,58,filler,camera,target,2,2,elephant,distractor,1,3,penguin,distractor,3,1
7782-f,1447426568621,59,filler,lime,target,1,3,motorcycle,distractor,3,1,kitten,distractor,2,2
7782-f,1447426576943,60,sizeOnly,big_blue_candle,target,3,2,small_blue_candle,distractor,1,1,small_red_candle,distractor,2,3
7782-f,1447426581261,61,filler,lime,target,1,2,basketball,distractor,3,1,piano,distractor,2,3
7782-f,1447426585557,62,colorAndSize,small_white_shoe,target,2,1,big_yellow_shoe,distractor,1,3,big_yellow_shoe,distractor,3,2
7782-f,1447426595263,63,sizeOnly,small_pink_hairdryer,target,3,1,big_pink_hairdryer,distractor,2,3,big_purple_hairdryer,distractor,1,2
7782-f,1447426600827,64,filler,dresser,target,3,2,sheep,distractor,2,3,bison,distractor,1,1
7782-f,1447426608469,65,filler,piano,target,3,3,chick,distractor,1,2,lobster,distractor,2,1
7782-f,1447426614662,66,colorAndSize,small_blue_comb,target,3,2,big_black_comb,distractor,2,1,big_black_comb,distractor,1,3
7782-f,1447426624707,67,sizeOnly,small_red_bucket,target,3,1,big_red_bucket,distractor,2,3,big_pink_bucket,distractor,1,2
7782-f,1447426631668,68,sizeOnly,small_purple_stapler,target,3,1,big_red_stapler,distractor,1,2,big_purple_stapler,distractor,2,3
7782-f,1447426641002,69,sizeOnly,small_blue_tack,target,1,3,big_blue_tack,distractor,2,1,big_red_tack,distractor,3,2
7782-f,1447426646074,70,filler,rhinoceros,target,1,3,orange,distractor,2,1,artichoke,distractor,3,2
7782-f,1447426651951,71,sizeOnly,small_black_avocado,target,3,3,big_black_avocado,distractor,1,1,big_green_avocado,distractor,2,2
7782-f,1447426660689,72,filler,bison,target,2,3,lobster,distractor,1,1,horse,distractor,3,2
7782-f,1447426667153,73,filler,santahat,target,1,2,motorcycle,distractor,2,1,car,distractor,3,3
7782-f,1447426673050,74,filler,firetruck,target,2,2,firehydrant,distractor,1,3,santahat,distractor,3,1
7782-f,1447426678899,75,colorAndSize,small_white_phone,target,1,2,big_pink_phone,distractor,2,3,big_pink_phone,distractor,3,1
7782-f,1447426683392,76,colorAndSize,small_blue_book,target,3,1,big_black_book,distractor,2,3,big_black_book,distractor,1,2
7782-f,1447426690753,77,filler,lemon,target,2,1,banana,distractor,1,2,grapefruit,distractor,3,3
7782-f,1447426699912,78,filler,snowflake,target,3,3,lion,distractor,2,2,basketball,distractor,1,1
7782-f,1447426706239,79,colorOnly,big_purple_bracelet,target,1,1,big_green_bracelet,distractor,3,2,small_green_bracelet,distractor,2,3
7782-f,1447426721247,80,filler,lobster,target,2,3,firetruck,distractor,1,2,feather,distractor,3,1
7782-f,1447426730055,81,filler,garlic,target,3,3,bison,distractor,2,1,elephant,distractor,1,2
7782-f,1447426734702,82,colorAndSize,small_orange_cap,target,3,2,big_blue_cap,distractor,1,3,big_blue_cap,distractor,2,1
7782-f,1447426738919,83,filler,flamingo,target,3,2,rhinoceros,distractor,1,1,snake,distractor,2,3
7782-f,1447426742543,84,filler,ketchup,target,2,2,horse,distractor,1,3,garlic,distractor,3,1
7782-f,1447426746239,85,colorOnly,big_red_bike,target,1,3,small_purple_bike,distractor,2,1,big_purple_bike,distractor,3,2
7782-f,1447426751804,86,filler,rubberduck,target,1,1,tophat,distractor,3,2,gloves,distractor,2,3
7782-f,1447426757654,87,sizeOnly,big_green_rock,target,2,3,small_green_rock,distractor,3,1,small_purple_rock,distractor,1,2
7782-f,1447426768057,88,filler,pumpkin,target,3,1,dresser,distractor,2,2,violin,distractor,1,3
7782-f,1447426773645,89,filler,chick,target,1,1,egg,distractor,3,3,banana,distractor,2,2
7782-f,1447426779869,90,sizeOnly,big_pink_golfball,target,3,1,small_pink_golfball,distractor,1,3,small_blue_golfball,distractor,2,2
7782-f,1447426783781,91,colorAndSize,small_red_yarn,target,2,2,big_purple_yarn,distractor,1,3,big_purple_yarn,distractor,3,1
7782-f,1447426788741,92,colorOnly,small_white_teacup,target,1,2,small_pink_teacup,distractor,3,3,big_pink_teacup,distractor,2,1
7782-f,1447426797916,93,colorOnly,big_yellow_balloon,target,1,3,big_pink_balloon,distractor,3,2,small_pink_balloon,distractor,2,1
7782-f,1447426805115,94,filler,bison,target,2,3,banana,distractor,3,2,snake,distractor,1,1
7782-f,1447426811927,95,sizeOnly,big_red_chair,target,2,3,small_green_chair,distractor,3,1,small_red_chair,distractor,1,2
7782-f,1447426818667,96,filler,bulldozer,target,2,3,tennisball,distractor,1,2,broccoli,distractor,3,1
7782-f,1447426823326,97,filler,smokedetector,target,2,3,piano,distractor,3,2,polarbear,distractor,1,1
7782-f,1447426831420,98,sizeOnly,small_green_guitar,target,3,1,big_green_guitar,distractor,2,3,big_blue_guitar,distractor,1,2
7782-f,1447426839749,99,sizeOnly,small_green_jacket,target,1,3,big_brown_jacket,distractor,2,1,big_green_jacket,distractor,3,2
7782-f,1447426844658,100,colorOnly,small_white_weddingcake,target,1,2,small_pink_weddingcake,distractor,3,1,big_pink_weddingcake,distractor,2,3
7782-f,1447426849230,101,colorOnly,big_brown_belt,target,2,2,small_black_belt,distractor,3,1,big_black_belt,distractor,1,3
7782-f,1447426854700,102,filler,garlic,target,3,3,violin,distractor,1,2,broccoli,distractor,2,1
7782-f,1447426864444,103,filler,bison,target,3,2,bear,distractor,2,1,crocodile,distractor,1,3
7782-f,1447426869090,104,filler,kiwi,target,1,2,clarinet,distractor,3,3,tennisball,distractor,2,1
7782-f,1447426873513,105,filler,toilet,target,2,1,bear,distractor,3,3,grapefruit,distractor,1,2
7782-f,1447426882291,106,filler,basketball,target,1,3,football,distractor,3,1,firehydrant,distractor,2,2
