gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs 
6419-f,1447655820156,1,filler,tennisball,distractor,2,3,trumpet,target,1,1,zucchini,distractor,3,2
6419-f,1447655820724,2,filler,toilet,target,1,3,eggplant,distractor,3,2,egg,distractor,2,1
