2662-0,45,size22,size,black,blue,comb,size
2662-0,46,color32,size,purple,green,rock,purple
2662-0,49,color22,size,black,green,avocado,black
2662-0,50,color44,size,blue,orange,cap,blue
2662-0,51,color31,size,blue,orange,cushion,blue
2662-0,54,size43,size,purple,red,yarn,size
2662-0,59,size22,size,orange,yellow,napkin,size
2662-0,62,color42,size,blue,purple,butterfly,blue
2662-0,65,size31,size,purple,blue,rug,size
2662-0,67,color41,size,purple,red,flower,purple
2662-0,68,color32,size,pink,red,bucket,pink
2662-0,70,color43,size,blue,red,candle,blue
4633-0,1,color44,size,yellow,white,shoe,yellow
4633-0,3,size43,size,red,blue,toothbrush,size_red
4633-0,5,size32,size,black,brown,turtle,size
4633-0,6,size33,size,red,pink,bucket,size
4633-0,10,color21,size,pink,purple,hairdryer,pink
4633-0,11,size21,size,blue,red,candle,size
4633-0,12,color33,size,pink,yellow,balloon,pink
4633-0,13,color42,size,green,pink,framee,green
4633-0,14,color32,size,brown,black,belt,brown
4633-0,15,size41,size,orange,blue,cushion,size
4633-0,16,size44,size,purple,red,stapler,size
4633-0,20,size22,size,yellow,orange,napkin,size
4633-0,21,color22,size,red,blue,tack,red
4633-0,22,color33,size,purple,green,rock,purple
4633-0,23,color21,size,orange,blue,cap,orange
4633-0,24,size42,size,black,green,avocado,size
4633-0,26,size22,size,purple,orange,billiardball,size
4633-0,29,color22,size,purple,blue,ornament,purple
4633-0,34,size31,size,purple,red,yarn,size_purple
4633-0,40,color44,size,green,blue,binder,green
4633-0,42,size42,size,green,red,chair,size_green
4633-0,43,color41,size,purple,red,bike,purple
4633-0,44,size43,size,purple,red,flower,size_purple
4633-0,48,size31,size,black,blue,comb,size
4633-0,50,color41,size,orange,purple,coathanger,orange
1997-d,1,color41,size,purple,pink,hairdryer,size_purple
1997-d,2,size33,size,blue,black,comb,size
1997-d,5,size31,size,pink,white,phone,size_pink
1997-d,6,size44,size,purple,blue,ornament,size
1997-d,7,size31,size,green,pink,framee,size_green
1997-d,10,color44,size,white,yellow,shoe,white
1997-d,15,size42,size,white,pink,weddingcake,size_white
1997-d,16,size43,size,pink,blue,golfball,size_pink
1997-d,17,color33,size,green,black,avocado,green
1997-d,20,color43,size,green,brown,jacket,green
1997-d,21,color31,size,purple,red,stapler,purple
1997-d,24,color22,size,purple,orange,coathanger,purple
1997-d,25,size42,size,blue,purple,rug,size_blue
1997-d,26,color31,size,blue,purple,butterfly,blue
1997-d,28,color22,size,black,brown,belt,black
1997-d,30,size21,size,pink,white,teacup,size_pink
1997-d,32,color32,size,orange,yellow,napkin,orange
1997-d,33,size41,size,blue,red,tack,size_blue
1997-d,36,size43,size,black,brown,turtle,size
1997-d,38,color44,size,green,red,pepper,green
1997-d,42,size22,size,red,pink,bucket,size
1997-d,50,color21,size,blue,black,book,blue
1997-d,51,color42,size,blue,red,toothbrush,blue
1997-d,54,size33,size,blue,orange,cushion,size
1997-d,57,size44,size,red,blue,candle,size
1997-d,58,size41,size,red,purple,yarn,size_red
1997-d,59,color41,size,green,blue,binder,green
1997-d,60,color32,size,pink,yellow,balloon,pink
1997-d,61,size32,size,purple,green,bracelet,size_purple
1997-d,62,size32,size,green,blue,guitar,size_green
1997-d,63,color21,size,green,red,chair,green
1997-d,64,color42,size,blue,orange,cap,blue
1997-d,65,size21,size,purple,green,rock,size
1997-d,66,color43,size,orange,purple,billiardball,orange
1997-d,69,size22,size,red,purple,flower,size
1997-d,72,color33,size,red,purple,bike,red
8691-5,1,color43,size,blue,green,guitar,blue
8691-5,2,size41,size,blue,orange,cap,size_blue
8691-5,6,color32,size,blue,black,comb,blue
8691-5,7,size33,size,red,purple,bike,size
8691-5,10,color43,size,white,yellow,shoe,white
8691-5,15,size43,size,pink,red,bucket,size
8691-5,17,color31,size,green,red,pepper,green
8691-5,20,color42,size,pink,white,phone,pink
8691-5,21,color22,size,red,green,chair,red
8691-5,22,size21,size,purple,blue,ornament,size
8691-5,23,size22,size,pink,yellow,balloon,size
8691-5,24,size32,size,black,brown,turtle,size
8691-5,25,color22,size,yellow,orange,napkin,yellow
8691-5,26,size32,size,pink,blue,golfball,size
8691-5,27,color33,size,purple,green,bracelet,purple
8691-5,29,size44,size,black,blue,book,size
8691-5,32,color41,size,purple,red,yarn,purple
8691-5,35,color44,size,blue,green,binder,blue
8691-5,36,size22,size,purple,green,rock,size
8691-5,38,color42,size,pink,green,framee,pink
8691-5,39,size42,size,white,pink,weddingcake,size
8691-5,40,color21,size,red,blue,toothbrush,red
8691-5,41,color41,size,blue,purple,butterfly,blue
8691-5,43,size31,size,red,purple,stapler,size_red
8691-5,47,size44,size,black,brown,belt,size
8691-5,49,color32,size,black,green,avocado,black
8691-5,50,color21,size,green,brown,jacket,green
8691-5,56,size43,size,blue,red,candle,size
8691-5,57,size31,size,pink,purple,hairdryer,size
8691-5,59,color31,size,blue,orange,cushion,blue
8691-5,60,color44,size,red,blue,tack,red
8691-5,61,size33,size,red,purple,flower,size
8691-5,65,size41,size,orange,purple,coathanger,size
8691-5,67,size21,size,purple,orange,billiardball,size
8691-5,70,color33,size,pink,white,teacup,pink
8691-5,71,size42,size,blue,purple,rug,size
3791-8,4,color44,size,red,pink,bucket,red
3791-8,7,size21,size,red,purple,yarn,red
3791-8,8,size42,size,blue,red,toothbrush,blue
3791-8,9,color43,size,black,brown,belt,black
3791-8,11,color33,size,purple,orange,billiardball,purple
3791-8,13,size43,size,red,purple,stapler,red
3791-8,14,color31,size,blue,orange,cushion,blue
3791-8,16,size43,size,purple,blue,ornament,size_purple
3791-8,18,color31,size,orange,blue,cap,orange
3791-8,19,color22,size,brown,green,jacket,brown
3791-8,20,size42,size,pink,green,framee,size_pink
3791-8,21,color43,size,black,blue,comb,black
3791-8,22,size31,size,blue,purple,rug,size_blue
3791-8,24,size21,size,pink,blue,golfball,size_pink
3791-8,25,size44,size,white,pink,teacup,size
3791-8,30,size41,size,green,purple,bracelet,size_green
3791-8,31,color32,size,red,purple,bike,red
3791-8,32,size32,size,white,pink,phone,size_white
3791-8,34,color22,size,purple,blue,butterfly,purple
3791-8,36,color44,size,purple,orange,coathanger,purple
3791-8,39,color33,size,white,pink,weddingcake,white
3791-8,41,color42,size,blue,red,candle,blue
3791-8,43,color41,size,green,red,chair,green
3791-8,45,color21,size,yellow,pink,balloon,yellow
3791-8,46,color41,size,pink,purple,hairdryer,pink
3791-8,47,size32,size,black,green,avocado,size_black
3791-8,51,color42,size,purple,green,rock,purple
3791-8,52,size41,size,red,green,pepper,size_red
3791-8,53,size33,size,yellow,orange,napkin,size
3791-8,59,size31,size,black,brown,turtle,size_black
3791-8,63,size33,size,blue,red,tack,size
3791-8,64,color32,size,green,blue,binder,green
3791-8,66,size44,size,white,yellow,shoe,size
3791-8,67,size22,size,blue,black,book,size
3791-8,70,color21,size,blue,green,guitar,blue
5664-b,1,size43,size,white,pink,phone,size_white
5664-b,2,size44,size,blue,purple,ornament,size
5664-b,3,color31,size,blue,orange,cap,blue
5664-b,4,color32,size,yellow,pink,balloon,yellow
5664-b,12,color33,size,green,pink,framee,green
5664-b,13,color43,size,brown,black,turtle,brown
5664-b,14,size22,size,red,purple,stapler,size
5664-b,16,size44,size,green,red,pepper,size
5664-b,17,size33,size,purple,orange,coathanger,size
5664-b,19,size33,size,purple,red,yarn,size
5664-b,21,color41,size,black,blue,book,black
5664-b,25,color42,size,pink,white,weddingcake,pink
5664-b,26,color22,size,blue,red,toothbrush,blue
5664-b,27,color41,size,green,purple,rock,green
5664-b,28,size41,size,green,black,avocado,size_green
5664-b,29,size31,size,orange,yellow,napkin,size_orange
5664-b,33,color42,size,purple,red,bike,purple
5664-b,34,color21,size,red,blue,candle,red
5664-b,36,color32,size,white,pink,teacup,white
5664-b,37,color44,size,orange,blue,cushion,orange
5664-b,43,size41,size,red,pink,bucket,size_red
5664-b,46,size43,size,purple,red,flower,size_purple
5664-b,49,size22,size,purple,pink,hairdryer,size
5664-b,50,size32,size,red,blue,tack,size_red
5664-b,55,size21,size,brown,green,jacket,size_brown
5664-b,57,color43,size,green,blue,guitar,green
5664-b,58,color33,size,yellow,white,shoe,yellow
5664-b,59,color31,size,blue,purple,rug,blue
5664-b,60,size42,size,pink,blue,golfball,size_pink
5664-b,64,size32,size,purple,blue,butterfly,size_purple
5664-b,65,size31,size,orange,purple,billiardball,size_orange
5664-b,66,color21,size,green,blue,binder,green
5664-b,67,size21,size,green,purple,bracelet,size_green
5664-b,68,color22,size,red,green,chair,red
5664-b,69,size42,size,black,brown,belt,size_black
0082-3,2,size42,size,pink,white,phone,size_pink
0082-3,4,size42,size,green,pink,framee,size_green
0082-3,5,color44,size,white,yellow,shoe,white
0082-3,6,size41,size,purple,green,bracelet,size_purple
0082-3,10,color32,size,green,purple,rock,green
0082-3,11,size22,size,blue,green,guitar,size
0082-3,16,color43,size,purple,blue,ornament,purple
0082-3,17,size31,size,blue,black,book,size_blue
0082-3,19,color33,size,black,brown,belt,black
0082-3,21,color44,size,blue,black,comb,blue
0082-3,25,color21,size,red,blue,candle,red
0082-3,26,color32,size,pink,white,teacup,pink
0082-3,28,color21,size,purple,blue,rug,purple
0082-3,30,color41,size,purple,red,flower,purple
0082-3,32,color41,size,pink,purple,hairdryer,pink
0082-3,33,size43,size,red,blue,tack,size_red
0082-3,35,size43,size,pink,blue,golfball,size_pink
0082-3,36,size31,size,red,purple,yarn,size_red
0082-3,38,color22,size,red,purple,stapler,red
0082-3,40,color31,size,purple,orange,coathanger,purple
0082-3,41,color22,size,red,blue,toothbrush,red
0082-3,44,size32,size,purple,blue,butterfly,size_purple
0082-3,45,size44,size,red,pink,bucket,size
0082-3,47,size22,size,pink,yellow,balloon,size
0082-3,50,color43,size,green,red,chair,green
0082-3,54,size21,size,blue,green,binder,size_blue
0082-3,56,size21,size,pink,white,weddingcake,size_pink
0082-3,57,size33,size,orange,yellow,napkin,size
0082-3,58,size33,size,purple,orange,billiardball,size
0082-3,62,color42,size,green,red,pepper,green
0082-3,63,color42,size,green,brown,jacket,green
0082-3,64,color33,size,orange,blue,cushion,orange
0082-3,66,size44,size,black,green,avocado,size
0082-3,68,size32,size,blue,orange,cap,size_blue
0082-3,71,size41,size,red,purple,bike,size_red
0082-3,72,color31,size,black,brown,turtle,black
9165-a,3,color41,size,white,pink,weddingcake,white
9165-a,4,size43,size,pink,red,bucket,size_pink
9165-a,5,size42,size,purple,blue,butterfly,size_purple
9165-a,7,size43,size,red,purple,bike,size_red
9165-a,9,color43,size,red,purple,flower,red
9165-a,12,size21,size,purple,red,stapler,size_purple
9165-a,14,size33,size,green,red,chair,size
9165-a,15,color32,size,pink,blue,golfball,pink
9165-a,22,color21,size,yellow,orange,napkin,yellow
9165-a,25,size21,size,pink,yellow,balloon,size_pink
9165-a,27,color21,size,black,blue,book,black
9165-a,28,color22,size,red,blue,candle,red
9165-a,29,color31,size,purple,pink,hairdryer,purple
9165-a,31,color44,size,orange,purple,coathanger,orange
9165-a,32,size31,size,green,blue,guitar,size_green
9165-a,33,color42,size,pink,white,teacup,pink
9165-a,34,size42,size,red,blue,toothbrush,size_red
9165-a,36,color41,size,green,red,pepper,green
9165-a,41,size44,size,green,purple,rock,size
9165-a,42,color43,size,pink,green,framee,pink
9165-a,43,size41,size,orange,purple,billiardball,size_orange
9165-a,44,color42,size,red,purple,yarn,red
9165-a,45,size32,size,black,brown,turtle,size_black
9165-a,47,color32,size,purple,green,bracelet,purple
9165-a,48,color33,size,blue,black,comb,blue
9165-a,50,size22,size,orange,blue,cap,size
9165-a,52,color31,size,green,blue,binder,green
9165-a,54,size41,size,black,green,avocado,size_black
9165-a,56,size32,size,black,brown,belt,size_black
9165-a,60,color44,size,brown,green,jacket,brown
9165-a,61,size31,size,white,yellow,shoe,size_white
9165-a,62,color33,size,purple,blue,ornament,purple
9165-a,63,size44,size,orange,blue,cushion,size
9165-a,65,color22,size,white,pink,phone,white
9165-a,67,size22,size,blue,red,tack,size
9165-a,68,size33,size,purple,blue,rug,size
1749-c,2,color22,size,black,blue,comb,black
1749-c,5,color44,size,green,red,pepper,green
1749-c,6,size42,size,white,pink,weddingcake,size
1749-c,7,color44,size,green,black,avocado,green
1749-c,8,color43,size,orange,yellow,napkin,orange
1749-c,11,color21,size,white,pink,phone,white
1749-c,14,color31,size,white,yellow,shoe,white
1749-c,15,size31,size,purple,red,flower,size
1749-c,17,color22,size,orange,purple,billiardball,orange
1749-c,18,size31,size,purple,blue,butterfly,size_purple
1749-c,24,color32,size,blue,red,tack,blue
1749-c,26,size32,size,brown,green,jacket,size_brown
1749-c,27,size43,size,orange,blue,cushion,size_orange
1749-c,28,color42,size,green,pink,framee,green
1749-c,31,size21,size,blue,purple,ornament,size_blue
1749-c,32,color32,size,pink,red,bucket,pink
1749-c,34,size33,size,purple,orange,coathanger,size
1749-c,36,color33,size,blue,orange,cap,blue
1749-c,37,color43,size,purple,red,yarn,purple
1749-c,38,size22,size,blue,red,candle,size
1749-c,39,size21,size,blue,pink,golfball,size
1749-c,42,color21,size,red,purple,bike,red
1749-c,47,color33,size,blue,black,book,blue
1749-c,48,size44,size,purple,green,bracelet,size
1749-c,49,size22,size,blue,green,binder,size
1749-c,50,size43,size,green,red,chair,size_green
1749-c,54,color41,size,green,blue,guitar,green
1749-c,55,size33,size,green,purple,rock,size
1749-c,56,size32,size,purple,pink,hairdryer,size
1749-c,60,color41,size,black,brown,turtle,size_black
1749-c,62,color31,size,purple,red,stapler,purple
1749-c,64,color42,size,blue,red,toothbrush,blue
1749-c,65,size44,size,pink,white,teacup,size
1749-c,66,size41,size,yellow,pink,balloon,size_yellow
1749-c,69,size42,size,purple,blue,rug,size_purple
1749-c,72,size41,size,brown,black,belt,size_brown
4242-5,1,size41,size,blue,purple,ornament,size_blue
4242-5,2,size33,size,brown,black,turtle,size_brown
4242-5,6,color44,size,purple,blue,butterfly,purple
4242-5,9,color21,size,pink,blue,golfball,pink
4242-5,10,color31,size,green,purple,rock,green
4242-5,12,color32,size,blue,orange,cap,blue
4242-5,15,size22,size,pink,yellow,balloon,size_pink
4242-5,17,size44,size,pink,white,phone,size_pink
4242-5,18,color33,size,purple,red,yarn,purple
4242-5,19,size33,size,white,pink,weddingcake,size
4242-5,22,size42,size,blue,orange,cushion,size_blue
4242-5,23,color42,size,black,green,avocado,black
4242-5,25,color33,size,purple,red,bike,purple
4242-5,27,color22,size,pink,white,teacup,pink
4242-5,28,size21,size,red,blue,candle,size_red
4242-5,29,size44,size,orange,purple,billiardball,size
4242-5,31,color21,size,purple,red,stapler,purple
4242-5,33,color43,size,blue,black,comb,blue
4242-5,35,color22,size,blue,purple,rug,blue
4242-5,38,color31,size,blue,black,book,blue
4242-5,41,size21,size,green,red,chair,size_green
4242-5,43,size42,size,pink,green,framee,size_pink
4242-5,45,size43,size,blue,red,toothbrush,size_blue
4242-5,46,color44,size,brown,black,belt,brown
4242-5,48,color41,size,green,purple,bracelet,green
4242-5,50,size43,size,red,blue,tack,size_red
4242-5,52,size31,size,purple,pink,hairdryer,size_purple
4242-5,54,size22,size,green,brown,jacket,size_green
4242-5,55,size31,size,blue,green,guitar,size_blue
4242-5,56,color42,size,blue,green,binder,blue
4242-5,61,size32,size,green,red,pepper,size_green
4242-5,63,color41,size,pink,red,bucket,size_pink
4242-5,64,color32,size,orange,purple,coathanger,orange
4242-5,69,color43,size,orange,yellow,napkin,orange
4242-5,72,size41,size,purple,red,flower,size_purple
9973-0,1,color43,size,blue,green,binder,blue
9973-0,2,size41,size,blue,black,comb,size_blue
9973-0,5,size43,size,pink,yellow,balloon,size
9973-0,7,color22,size,purple,red,stapler,purple
9973-0,8,color42,size,black,green,avocado,black
9973-0,9,color43,size,purple,blue,butterfly,purple
9973-0,10,size33,size,white,yellow,shoe,size
9973-0,11,color33,size,brown,black,belt,brown
9973-0,13,color31,size,green,pink,framee,green
9973-0,16,color41,size,purple,blue,rug,purple
9973-0,17,color42,size,red,green,chair,red
9973-0,18,color32,size,blue,pink,golfball,blue
9973-0,20,size44,size,orange,yellow,napkin,size
9973-0,22,color44,size,orange,purple,coathanger,orange
9973-0,23,color33,size,green,purple,rock,green
9973-0,26,color44,size,blue,red,toothbrush,blue
9973-0,29,color31,size,red,blue,candle,red
9973-0,31,size44,size,green,purple,bracelet,size
9973-0,32,color41,size,blue,green,guitar,blue
9973-0,33,size42,size,white,pink,weddingcake,size
9973-0,34,size33,size,blue,purple,ornament,size
9973-0,38,size43,size,white,pink,teacup,size
9973-0,39,size22,size,red,purple,bike,size
9973-0,43,size31,size,black,brown,turtle,size
9973-0,44,color21,size,purple,orange,billiardball,purple
9973-0,49,color21,size,pink,purple,hairdryer,size_pink
9973-0,50,size21,size,red,purple,flower,size
9973-0,51,size31,size,pink,white,phone,size
9973-0,52,color32,size,orange,blue,cap,orange
9973-0,55,size41,size,red,blue,tack,size
9973-0,59,size22,size,orange,blue,cushion,size
9973-0,62,size21,size,red,pink,bucket,size
9973-0,64,color22,size,green,red,pepper,green
9973-0,65,size32,size,red,purple,yarn,size
9973-0,67,size32,size,blue,black,book,size
9973-0,68,size42,size,green,brown,jacket,size
4855-c,3,size43,size,black,blue,book,size
4855-c,6,color22,size,red,blue,candle,red
4855-c,7,size22,size,orange,purple,billiardball,size
4855-c,11,size21,size,purple,blue,rug,size
4855-c,12,color22,size,brown,green,jacket,brown
4855-c,13,color44,size,purple,red,yarn,purple
4855-c,15,color33,size,green,blue,guitar,green
4855-c,16,size41,size,purple,orange,coathanger,size_purple
4855-c,17,size41,size,black,brown,belt,size_black
4855-c,18,color32,size,black,brown,turtle,black
4855-c,19,color42,size,blue,pink,golfball,blue
4855-c,20,color21,size,green,red,chair,green
4855-c,21,size44,size,blue,red,tack,size
4855-c,23,color43,size,black,blue,comb,size_black
4855-c,25,size22,size,red,purple,bike,size
4855-c,28,color43,size,purple,pink,hairdryer,size_purple
4855-c,29,color33,size,green,red,pepper,green
4855-c,31,color31,size,green,pink,framee,green
4855-c,35,color44,size,orange,yellow,napkin,orange
4855-c,36,size44,size,black,green,avocado,size
4855-c,37,size32,size,orange,blue,cushion,size
4855-c,43,size43,size,white,pink,phone,size
4855-c,45,size21,size,pink,yellow,balloon,size
4855-c,46,size33,size,red,pink,bucket,size
4855-c,48,size42,size,red,purple,flower,size
4855-c,49,size32,size,green,purple,rock,size
4855-c,50,size31,size,red,blue,toothbrush,size
4855-c,52,size31,size,white,yellow,shoe,size
4855-c,53,color32,size,purple,blue,butterfly,purple
4855-c,55,color42,size,blue,green,binder,blue
4855-c,57,color41,size,white,pink,weddingcake,size_white
4855-c,60,color41,size,orange,blue,cap,orange
4855-c,62,size33,size,red,purple,stapler,size
4855-c,63,size42,size,blue,purple,ornament,size
4855-c,66,color21,size,white,pink,teacup,white
4855-c,71,color31,size,green,purple,bracelet,green
4886-d,1,color42,size,blue,red,tack,blue
4886-d,3,color31,size,orange,blue,cushion,orange
4886-d,4,size41,size,black,green,avocado,size_black
4886-d,5,size43,size,blue,pink,golfball,size_blue
4886-d,7,size33,size,blue,purple,ornament,size_blue
4886-d,8,color41,size,white,yellow,shoe,white
4886-d,9,size21,size,purple,red,bike,size_purple
4886-d,12,size32,size,blue,green,guitar,size
4886-d,14,size22,size,red,green,chair,size
4886-d,17,size21,size,blue,orange,cap,size_blue
4886-d,20,color21,size,purple,blue,rug,purple
4886-d,21,size42,size,white,pink,teacup,size
4886-d,24,color41,size,green,purple,rock,green
4886-d,26,color33,size,black,brown,turtle,black
4886-d,28,size42,size,pink,red,bucket,size
4886-d,29,size31,size,orange,purple,coathanger,size
4886-d,31,color21,size,green,purple,bracelet,green
4886-d,32,color42,size,brown,green,jacket,brown
4886-d,33,color22,size,white,pink,phone,white
4886-d,38,color43,size,blue,red,toothbrush,blue
4886-d,43,color43,size,red,green,pepper,red
4886-d,44,color44,size,pink,purple,hairdryer,pink
4886-d,45,size44,size,brown,black,belt,size
4886-d,46,color22,size,purple,red,stapler,purple
4886-d,52,size22,size,green,pink,framee,size
4886-d,53,size31,size,orange,yellow,napkin,size
4886-d,55,size43,size,white,pink,weddingcake,size
4886-d,56,color32,size,black,blue,book,black
4886-d,57,size32,size,red,blue,candle,size
4886-d,58,color31,size,red,purple,flower,red
4886-d,61,size44,size,pink,yellow,balloon,size
4886-d,68,size41,size,black,blue,comb,size
4886-d,69,color32,size,green,blue,binder,green
4886-d,70,color33,size,purple,red,yarn,purple
6879-8,1,size41,size,purple,red,flower,size_purple
6879-8,5,color41,size,blue,orange,cap,blue
6879-8,7,size42,size,purple,blue,ornament,size_purple
6879-8,9,size31,size,green,red,pepper,size_green
6879-8,11,size33,size,green,purple,bracelet,size
6879-8,15,size43,size,yellow,pink,balloon,size_yellow
6879-8,17,color32,size,purple,pink,hairdryer,purple
6879-8,19,size33,size,black,blue,comb,size
6879-8,20,color32,size,blue,pink,golfball,blue
6879-8,21,size43,size,green,red,chair,size_green
6879-8,23,size42,size,purple,red,stapler,size_purple
6879-8,26,size22,size,blue,red,toothbrush,size
6879-8,27,size44,size,blue,green,binder,size
6879-8,28,color44,size,blue,orange,cushion,blue
6879-8,29,color43,size,green,pink,framee,green
6879-8,30,size41,size,red,blue,candle,size_red
6879-8,33,color42,size,white,pink,phone,white
6879-8,36,color21,size,yellow,orange,napkin,yellow
6879-8,38,color22,size,orange,purple,coathanger,orange
6879-8,46,color43,size,blue,black,book,blue
6879-8,47,color33,size,purple,blue,rug,purple
6879-8,49,color44,size,brown,green,jacket,brown
6879-8,52,color41,size,red,blue,tack,red
6879-8,53,size21,size,blue,green,guitar,size
6879-8,54,size32,size,red,pink,bucket,size_red
6879-8,55,color31,size,purple,red,yarn,purple
6879-8,61,color31,size,blue,purple,butterfly,blue
6879-8,63,color42,size,white,pink,weddingcake,white
6879-8,64,color22,size,red,purple,bike,red
6879-8,65,size31,size,purple,green,rock,size_purple
6879-8,68,size21,size,white,pink,teacup,size_white
6879-8,69,size22,size,orange,purple,billiardball,size
6879-8,70,size44,size,brown,black,belt,size
6879-8,71,color33,size,black,brown,turtle,black
6879-8,72,size32,size,yellow,white,shoe,size_yellow
0842-a,3,size44,size,blue,purple,rug,size
0842-a,4,color31,size,purple,green,rock,purple
0842-a,5,size21,size,pink,green,framee,size_pink
0842-a,7,color41,size,purple,blue,butterfly,purple
0842-a,9,size33,size,green,blue,guitar,size
0842-a,11,color42,size,orange,yellow,napkin,orange
0842-a,13,color21,size,brown,green,jacket,brown
0842-a,16,color43,size,yellow,white,shoe,yellow
0842-a,17,size33,size,pink,white,weddingcake,size
0842-a,20,color41,size,green,red,pepper,green
0842-a,21,size41,size,purple,red,bike,size_purple
0842-a,22,color44,size,green,purple,bracelet,green
0842-a,24,color21,size,green,blue,binder,green
0842-a,26,size22,size,blue,purple,ornament,size
0842-a,27,size44,size,pink,red,bucket,size
0842-a,32,size31,size,black,blue,book,size_black
0842-a,34,color22,size,blue,red,tack,blue
0842-a,35,color31,size,blue,pink,golfball,blue
0842-a,37,color42,size,red,purple,yarn,red
0842-a,38,color32,size,brown,black,turtle,brown
0842-a,39,size43,size,blue,red,toothbrush,size_blue
0842-a,43,color22,size,orange,blue,cushion,orange
0842-a,44,size41,size,blue,red,candle,size_blue
0842-a,45,size42,size,red,purple,flower,size_red
0842-a,46,size42,size,orange,purple,billiardball,size_orange
0842-a,50,size32,size,pink,purple,hairdryer,size_pink
0842-a,52,color32,size,black,blue,comb,black
0842-a,55,size43,size,black,green,avocado,size_black
0842-a,56,color43,size,purple,red,stapler,purple
0842-a,62,size22,size,red,green,chair,size
0842-a,63,color33,size,white,pink,teacup,white
0842-a,64,color33,size,purple,orange,coathanger,purple
0842-a,68,size32,size,blue,orange,cap,size_blue
0842-a,69,size31,size,black,brown,belt,size_black
0842-a,71,color44,size,pink,yellow,balloon,pink
0842-a,72,size21,size,pink,white,phone,size_pink
5222-f,3,color22,size,black,brown,turtle,black
5222-f,6,color44,size,red,blue,tack,red
5222-f,8,size31,size,blue,purple,rug,size_blue
5222-f,9,color41,size,pink,blue,golfball,pink
5222-f,11,size41,size,green,black,avocado,size
5222-f,12,color42,size,white,pink,weddingcake,size_white
5222-f,13,color32,size,blue,purple,ornament,blue
5222-f,18,color43,size,orange,yellow,napkin,orange
5222-f,21,size32,size,green,red,chair,size
5222-f,22,color44,size,pink,white,teacup,pink
5222-f,23,size43,size,green,pink,framee,size
5222-f,24,size44,size,purple,orange,coathanger,size
5222-f,25,color31,size,black,blue,comb,black
5222-f,27,color41,size,orange,purple,billiardball,orange
5222-f,28,size22,size,blue,red,toothbrush,size
5222-f,29,size33,size,brown,black,belt,size
5222-f,30,size44,size,purple,pink,hairdryer,size
5222-f,31,color43,size,orange,blue,cap,orange
5222-f,32,size32,size,purple,red,stapler,size
5222-f,35,size21,size,red,purple,bike,size
5222-f,36,color32,size,purple,red,flower,purple
5222-f,43,size42,size,blue,red,candle,size
5222-f,52,color21,size,purple,green,rock,purple
