color,size,color42
color,size,color31
color,size,size32
color,size,color21
color,size,size22
color,size,color32
color,size,size42
color,size,size33
color,size,size44
color,size,color22
color,size,size43
color,size,color41
color,size,size21
color,size,size41
color,size,color43
color,size,color33
color,size,color44
color,size,size31
