gameid,time,roundNum,sender,contents
5834-3,1479836288475,1,speaker,"pear"
5834-3,1479836296238,2,speaker,"green apple"
5834-3,1479836303323,3,speaker,"yellow banana"
5834-3,1479836319940,4,speaker,"carrot"
5834-3,1479836327463,5,speaker,"purple tomato"
5834-3,1479836335623,6,speaker,"black avocado"
5834-3,1479836342259,7,speaker,"orange carrot"
5834-3,1479836352347,8,speaker,"light purple carrot"
5834-3,1479836358933,9,speaker,"tomato"
5834-3,1479836365261,10,speaker,"red pepper"
5834-3,1479836371089,11,speaker,"banana"
5834-3,1479836377890,12,speaker,"green avocado"
5834-3,1479836382997,13,speaker,"pear"
5834-3,1479836389539,14,speaker,"brown banana"
5834-3,1479836395277,15,speaker,"orange carrot"
5834-3,1479836400774,16,speaker,"green apple"
5834-3,1479836406635,17,speaker,"apple"
5834-3,1479836412527,18,speaker,"red apple"
5834-3,1479836419380,19,speaker,"avocado"
5834-3,1479836420806,19,listener,"oops"
5834-3,1479836423526,19,speaker,"lol"
5834-3,1479836426997,20,speaker,"pepper"
5834-3,1479836432549,21,speaker,"banana"
5834-3,1479836438072,22,speaker,"blue apple"
5834-3,1479836443422,23,speaker,"tomato"
5834-3,1479836450173,24,speaker,"purple tomato"
5834-3,1479836456653,25,speaker,"tomato"
5834-3,1479836462134,26,speaker,"pear"
5834-3,1479836470867,27,speaker,"brown avocado"
5834-3,1479836477821,28,speaker,"avocado"
5834-3,1479836482918,29,speaker,"pepper"
5834-3,1479836489323,30,speaker,"yellow pear"
5834-3,1479836498092,31,speaker,"dark purple carrot"
5834-3,1479836503062,32,speaker,"carrot"
5834-3,1479836508565,33,speaker,"tomato"
5834-3,1479836514059,34,speaker,"blue banana"
5834-3,1479836519565,35,speaker,"avocado"
5834-3,1479836529365,36,speaker,"yellow pepper"
5834-3,1479836536012,37,speaker,"pear"
5834-3,1479836541588,38,speaker,"pepper"
5834-3,1479836547555,39,speaker,"apple"
5834-3,1479836553700,40,speaker,"green pear"
5834-3,1479836559141,41,speaker,"banana"
5834-3,1479836564796,42,speaker,"red pepper"
