gameid,time,roundNum,sender,contents
6079-5,1479840814439,1,speaker,"the color is red-ish"
6079-5,1479840852869,2,speaker,"is round and red and is a ffood"
6079-5,1479840858831,2,listener,"sorry for taking long, lets work through this as fast as possible"
6079-5,1479840871702,3,speaker,"the item is black"
6079-5,1479840893511,4,speaker,"this item is also black"
6079-5,1479840909837,5,speaker,"is the color of an orange"
6079-5,1479840928525,6,speaker,"is round and red"
6079-5,1479840947646,7,speaker,"is color is the same as an orange"
6079-5,1479840963103,8,speaker,"is the only round one"
6079-5,1479840983115,9,speaker,"is blue and round"
6079-5,1479841024652,10,speaker,"is yellow and is a fruit"
6079-5,1479841047807,11,speaker,"is blue and not its normal color for that fruit"
6079-5,1479841060058,12,speaker,"is the fruit"
6079-5,1479841104473,13,speaker,"is red and round"
6079-5,1479841131317,14,speaker,"is purple and a vegetable"
6079-5,1479841172503,15,speaker,"is green and oval"
6079-5,1479841188655,16,speaker,"is the only round one"
6079-5,1479841209199,17,speaker,"is brown and a fruit"
6079-5,1479841231347,18,speaker,"is a fruit and orange"
6079-5,1479841258580,19,speaker,"is vegetable and orange"
6079-5,1479841294792,20,speaker,"is green and round"
6079-5,1479841321853,21,speaker,"is green and round"
6079-5,1479841337989,22,speaker,"is a fruit and it normal color"
6079-5,1479841363500,23,speaker,"is purple and long"
6079-5,1479841395510,24,speaker,"is not round"
6079-5,1479841422771,25,speaker,"is green and a veggie"
6079-5,1479841448404,26,speaker,"is green and veffie"
6079-5,1479841450598,26,speaker,"veggie"
6079-5,1479841476372,27,speaker,"is yellow and fruit"
6079-5,1479841506965,28,speaker,"is red and fruit"
6079-5,1479841529417,29,speaker,"blue and fruit"
6079-5,1479841551595,30,speaker,"purople and vegige"
6079-5,1479841579365,31,speaker,"purple and veggie"
6079-5,1479841618957,32,speaker,"red and beggie"
6079-5,1479841620448,32,speaker,"veggie"
6079-5,1479841650408,33,speaker,"yellow and fruit"
6079-5,1479841668546,34,speaker,"green and fruit"
6079-5,1479841681983,35,speaker,"red and veggie"
6079-5,1479841701143,36,speaker,"green and fruit"
6079-5,1479841719228,37,speaker,"the only veggie"
6079-5,1479841735350,38,speaker,"green and fruit"
6079-5,1479841750008,39,speaker,"orange and veggie"
6079-5,1479841765267,40,speaker,"not round"
6079-5,1479841775398,41,speaker,"green and veggie"
6079-5,1479841785336,42,speaker,"red and veggie"
