gameid,time,roundNum,sender,contents
5468-7,1479833706247,1,speaker,"banana"
5468-7,1479833714888,2,speaker,"carrot purple"
5468-7,1479833721182,3,speaker,"banana"
5468-7,1479833729099,4,speaker,"orange pepper"
5468-7,1479833747881,5,speaker,"purple carrot"
5468-7,1479833753311,6,speaker,"apple"
5468-7,1479833776584,7,speaker,"green"
5468-7,1479833785463,8,speaker,"tomato"
5468-7,1479833791768,9,speaker,"pepper"
5468-7,1479833800512,10,speaker,"pepper"
5468-7,1479833806909,11,speaker,"carott"
5468-7,1479833812460,12,speaker,"tomato"
5468-7,1479833817784,13,speaker,"avocado"
5468-7,1479833828124,14,speaker,"dark purple carott"
5468-7,1479833833631,15,speaker,"avocado"
5468-7,1479833840777,16,speaker,"brown banana"
5468-7,1479833846929,17,speaker,"pear"
5468-7,1479833853257,18,speaker,"blue banan"
5468-7,1479833859256,19,speaker,"pear"
5468-7,1479833865618,20,speaker,"yellow banna"
5468-7,1479833872482,21,speaker,"carrot"
5468-7,1479833879570,22,speaker,"banana"
5468-7,1479833884990,23,speaker,"blue apple"
5468-7,1479833894991,24,speaker,"brownish avocado"
5468-7,1479833902580,25,speaker,"green avocado"
5468-7,1479833907216,26,speaker,"apple"
5468-7,1479833913160,27,speaker,"green pepper"
5468-7,1479833918382,28,speaker,"apple"
5468-7,1479833924996,29,speaker,"pear"
5468-7,1479833933282,30,speaker,"yellow pear"
5468-7,1479833939508,31,speaker,"red tomatoe"
5468-7,1479833945900,32,speaker,"apple"
5468-7,1479833954341,33,speaker,"orange carrot"
5468-7,1479833962372,34,speaker,"black avocado"
5468-7,1479833968806,35,speaker,"apple"
5468-7,1479833974005,36,speaker,"tomator"
5468-7,1479833980478,37,speaker,"pepper red"
5468-7,1479833984393,38,speaker,"pear"
5468-7,1479833992427,39,speaker,"pear"
5468-7,1479834003724,40,speaker,"avocado black"
5468-7,1479834013077,41,speaker,"pink tomato"
5468-7,1479834023739,42,speaker,"orange pper"
