gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, domainClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Domain, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Domain, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Domain, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Domain, alt4superdomain
5602-8,1448895512045,1,colorSizeTrial,colorOnly4Distr4Same,big_black_avocado,target,5,5,NA,NA,big_green_avocado,distractor,2,2,NA,NA,big_green_avocado,distractor,1,3,NA,NA,big_green_avocado,distractor,4,1,NA,NA,big_green_avocado,distractor,3,4,NA,NA
5602-8,1448895520468,2,subSuperTrial,distr23,lamp,target,4,3,furniture,object,record,distrClass2,3,2,NA,object,egg,distrClass3,2,4,NA,food,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
5602-8,1448895533820,3,colorSizeTrial,sizeOnly4Distr1Same,big_blue_toothbrush,target,1,3,NA,NA,small_red_toothbrush,distractor,5,5,NA,NA,small_red_toothbrush,distractor,3,1,NA,NA,small_red_toothbrush,distractor,4,4,NA,NA,small_blue_toothbrush,distractor,2,2,NA,NA
5602-8,1448895540739,4,subSuperTrial,distr23,piano,target,2,4,instrument,object,blackStimulus,NA,5,5,NA,NA,bread,distrClass3,3,3,NA,food,backpack,distrClass2,4,2,NA,object,blackStimulus,NA,1,1,NA,NA
5602-8,1448895549739,5,subSuperTrial,distr12,igloo,target,3,2,house,place,rv,distrClass1,2,4,house,place,church,distrClass2,4,3,NA,place,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
5602-8,1448895561124,6,subSuperTrial,distr12,eggplant,target,2,4,vegetable,food,blackStimulus,NA,5,5,NA,NA,peas,distrClass1,3,3,vegetable,food,muffin,distrClass2,4,2,NA,food,blackStimulus,NA,1,1,NA,NA
5602-8,1448895579924,7,colorSizeTrial,sizeOnly4Distr4Same,big_blue_book,target,3,5,NA,NA,small_blue_book,distractor,5,4,NA,NA,small_blue_book,distractor,1,3,NA,NA,small_blue_book,distractor,4,1,NA,NA,small_blue_book,distractor,2,2,NA,NA
5602-8,1448895587349,8,subSuperTrial,distr33,bed,target,4,3,furniture,object,blackStimulus,NA,1,1,NA,NA,horse,distrClass3,2,4,NA,animal,penguin,distrClass3,3,2,NA,animal,blackStimulus,NA,5,5,NA,NA
5602-8,1448895602718,9,colorSizeTrial,sizeOnly4Distr2Same,big_purple_billiardball,target,3,2,NA,NA,small_orange_billiardball,distractor,5,5,NA,NA,small_purple_billiardball,distractor,4,3,NA,NA,small_purple_billiardball,distractor,2,4,NA,NA,small_orange_billiardball,distractor,1,1,NA,NA
5602-8,1448895607777,10,subSuperTrial,distr23,tulip,target,4,2,flower,plant,tooth,distrClass3,3,4,NA,object,blackStimulus,NA,5,5,NA,NA,cherryTree,distrClass2,2,3,NA,plant,blackStimulus,NA,1,1,NA,NA
5602-8,1448895611579,11,colorSizeTrial,colorOnly4Distr4Same,big_red_yarn,target,3,2,NA,NA,big_purple_yarn,distractor,2,1,NA,NA,big_purple_yarn,distractor,4,4,NA,NA,big_purple_yarn,distractor,1,3,NA,NA,big_purple_yarn,distractor,5,5,NA,NA
5602-8,1448895620503,12,subSuperTrial,distr33,ambulance,target,4,4,vehicle,object,blackStimulus,NA,1,1,NA,NA,crocodile,distrClass3,3,2,NA,animal,blackStimulus,NA,5,5,NA,NA,grasses,distrClass3,2,3,NA,plant
5602-8,1448895627668,13,subSuperTrial,distr22,pineapple,target,4,3,fruit,food,blackStimulus,NA,1,1,NA,NA,chocolate,distrClass2,2,4,NA,food,egg,distrClass2,3,2,NA,food,blackStimulus,NA,5,5,NA,NA
5602-8,1448895631774,14,colorSizeTrial,colorOnly2Distr2Same,small_green_rock,target,2,3,NA,NA,small_purple_rock,distractor,3,4,NA,NA,blackStimulus,NA,1,1,NA,NA,small_purple_rock,distractor,4,2,NA,NA,blackStimulus,NA,5,5,NA,NA
5602-8,1448895636731,15,colorSizeTrial,sizeOnly4Distr2Same,big_pink_hairdryer,target,1,4,NA,NA,small_purple_hairdryer,distractor,4,1,NA,NA,small_pink_hairdryer,distractor,3,5,NA,NA,small_purple_hairdryer,distractor,5,3,NA,NA,small_pink_hairdryer,distractor,2,2,NA,NA
5602-8,1448895641552,16,subSuperTrial,distr33,belt2,target,2,3,clothing,object,blackStimulus,NA,1,1,NA,NA,pizza,distrClass3,4,4,NA,food,blackStimulus,NA,5,5,NA,NA,bambus,distrClass3,3,2,NA,plant
5602-8,1448895651812,17,subSuperTrial,distr12,husky,target,4,2,dog,animal,chihuahua,distrClass1,3,3,dog,animal,lion,distrClass2,2,4,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
5602-8,1448895662993,18,colorSizeTrial,colorOnly4Distr3Same,small_white_weddingcake,target,5,1,NA,NA,big_pink_weddingcake,distractor,2,5,NA,NA,small_pink_weddingcake,distractor,3,3,NA,NA,small_pink_weddingcake,distractor,1,4,NA,NA,small_pink_weddingcake,distractor,4,2,NA,NA
5602-8,1448895670632,19,subSuperTrial,distr33,dalmatian,target,4,4,dog,animal,firemanhat,distrClass3,2,2,NA,object,blackStimulus,NA,1,1,NA,NA,ketchup,distrClass3,3,3,NA,food,blackStimulus,NA,5,5,NA,NA
5602-8,1448895679691,20,subSuperTrial,distr23,mushroom,target,2,4,vegetable,food,blackStimulus,NA,1,1,NA,NA,ivy,distrClass3,4,2,NA,plant,burger,distrClass2,3,3,NA,food,blackStimulus,NA,5,5,NA,NA
5602-8,1448895688951,21,subSuperTrial,distr23,tent,target,2,3,house,place,blackStimulus,NA,1,1,NA,NA,hospital,distrClass2,3,4,NA,place,firehydrant,distrClass3,4,2,NA,object,blackStimulus,NA,5,5,NA,NA
5602-8,1448895694180,22,colorSizeTrial,colorOnly4Distr2Same,big_yellow_napkin,target,3,4,NA,NA,big_orange_napkin,distractor,2,3,NA,NA,small_orange_napkin,distractor,4,2,NA,NA,big_orange_napkin,distractor,5,5,NA,NA,small_orange_napkin,distractor,1,1,NA,NA
5602-8,1448895704877,23,subSuperTrial,distr22,saxophone,target,3,3,instrument,object,baseball,distrClass2,4,4,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,cigar,distrClass2,2,2,NA,object
5602-8,1448895747573,24,subSuperTrial,distr22,carrot,target,2,3,vegetable,food,hotdog,distrClass2,4,2,NA,food,blackStimulus,NA,5,5,NA,NA,pasta,distrClass2,3,4,NA,food,blackStimulus,NA,1,1,NA,NA
5602-8,1448895789243,25,colorSizeTrial,colorOnly4Distr1Same,big_red_flower,target,5,4,NA,NA,small_purple_flower,distractor,4,5,NA,NA,big_purple_flower,distractor,3,1,NA,NA,small_purple_flower,distractor,2,2,NA,NA,small_purple_flower,distractor,1,3,NA,NA
5602-8,1448895795732,26,subSuperTrial,distr23,pug,target,4,4,dog,animal,blackStimulus,NA,5,5,NA,NA,cherryTree,distrClass3,2,3,NA,plant,penguin,distrClass2,3,2,NA,animal,blackStimulus,NA,1,1,NA,NA
5602-8,1448895803451,27,subSuperTrial,distr22,swimsuit,target,4,4,clothing,object,blackStimulus,NA,1,1,NA,NA,rubberduck,distrClass2,3,2,NA,object,pencil,distrClass2,2,3,NA,object,blackStimulus,NA,5,5,NA,NA
5602-8,1448895809919,28,subSuperTrial,distr33,firetruck,target,4,4,vehicle,object,fir,distrClass3,2,2,NA,plant,firestation,distrClass3,3,3,NA,place,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
5602-8,1448895820232,29,subSuperTrial,distr12,bookcase,target,2,3,furniture,object,tennisball,distrClass2,3,4,NA,object,couch,distrClass1,4,2,furniture,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
5602-8,1448895831047,30,subSuperTrial,distr23,grapefruit,target,4,3,fruit,food,blackStimulus,NA,5,5,NA,NA,rice,distrClass2,3,4,NA,food,blackStimulus,NA,1,1,NA,NA,crocodile,distrClass3,2,2,NA,animal
5602-8,1448895843074,31,subSuperTrial,distr12,germanShepherd,target,4,4,dog,animal,crocodile,distrClass2,2,2,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,collie,distrClass1,3,3,dog,animal
5602-8,1448895847675,32,colorSizeTrial,sizeOnly4Distr4Same,big_red_chair,target,3,2,NA,NA,small_red_chair,distractor,4,4,NA,NA,small_red_chair,distractor,2,3,NA,NA,small_red_chair,distractor,1,5,NA,NA,small_red_chair,distractor,5,1,NA,NA
5602-8,1448895855203,33,colorSizeTrial,sizeOnly4Distr1Same,big_blue_cushion,target,5,5,NA,NA,small_orange_cushion,distractor,1,1,NA,NA,small_orange_cushion,distractor,3,3,NA,NA,small_orange_cushion,distractor,2,4,NA,NA,small_blue_cushion,distractor,4,2,NA,NA
5602-8,1448895865911,34,subSuperTrial,distr12,clarinet,target,2,3,instrument,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,binoculars,distrClass2,4,2,NA,object,guitar2,distrClass1,3,4,instrument,object
5602-8,1448895872833,35,colorSizeTrial,colorOnly2Distr1Same,big_blue_butterfly,target,3,4,NA,NA,big_purple_butterfly,distractor,2,2,NA,NA,small_purple_butterfly,distractor,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
5602-8,1448895884616,36,colorSizeTrial,sizeOnly4Distr4Same,big_blue_comb,target,2,4,NA,NA,small_blue_comb,distractor,5,5,NA,NA,small_blue_comb,distractor,3,3,NA,NA,small_blue_comb,distractor,1,2,NA,NA,small_blue_comb,distractor,4,1,NA,NA
5602-8,1448895892033,37,colorSizeTrial,sizeOnly4Distr3Same,big_blue_golfball,target,2,4,NA,NA,small_blue_golfball,distractor,1,3,NA,NA,small_blue_golfball,distractor,5,1,NA,NA,small_pink_golfball,distractor,3,5,NA,NA,small_blue_golfball,distractor,4,2,NA,NA
5602-8,1448895898985,38,colorSizeTrial,sizeOnly4Distr2Same,small_pink_framee,target,4,3,NA,NA,big_pink_framee,distractor,3,4,NA,NA,big_pink_framee,distractor,5,5,NA,NA,big_green_framee,distractor,1,1,NA,NA,big_green_framee,distractor,2,2,NA,NA
5602-8,1448895920497,39,subSuperTrial,distr23,kiwi,target,3,2,fruit,food,cheese,distrClass2,4,3,NA,food,blackStimulus,NA,1,1,NA,NA,anvil,distrClass3,2,4,NA,object,blackStimulus,NA,5,5,NA,NA
5602-8,1448895929642,40,subSuperTrial,distr22,lime,target,2,2,fruit,food,blackStimulus,NA,1,1,NA,NA,ketchup,distrClass2,4,4,NA,food,blackStimulus,NA,5,5,NA,NA,sandwich,distrClass2,3,3,NA,food
5602-8,1448895935639,41,subSuperTrial,distr33,cottage,target,3,2,house,place,blackStimulus,NA,5,5,NA,NA,crocodile,distrClass3,4,3,NA,animal,rubberduck,distrClass3,2,4,NA,object,blackStimulus,NA,1,1,NA,NA
5602-8,1448895950433,42,colorSizeTrial,colorOnly4Distr3Same,big_black_turtle,target,5,3,NA,NA,big_brown_turtle,distractor,1,2,NA,NA,big_brown_turtle,distractor,3,4,NA,NA,small_brown_turtle,distractor,2,5,NA,NA,big_brown_turtle,distractor,4,1,NA,NA
