gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, domainClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Domain, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Domain, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Domain, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Domain, alt4superdomain
2728-8,1448989505434,1,colorSizeTrial,sizeOnly4Distr1Same,big_black_comb,target,5,1,NA,NA,small_blue_comb,distractor,3,4,NA,NA,small_black_comb,distractor,4,2,NA,NA,small_blue_comb,distractor,2,5,NA,NA,small_blue_comb,distractor,1,3,NA,NA
2728-8,1448989514995,2,subSuperTrial,distr33,pineapple,target,2,2,fruit,food,walkietalkie,distrClass3,4,4,NA,object,hospital,distrClass3,3,3,NA,place,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
2728-8,1448989520563,3,subSuperTrial,distr33,tulip,target,4,3,flower,plant,blackStimulus,NA,1,1,NA,NA,penguin,distrClass3,2,2,NA,animal,rhino,distrClass3,3,4,NA,animal,blackStimulus,NA,5,5,NA,NA
2728-8,1448989527108,4,subSuperTrial,distr12,sunflower,target,4,2,flower,plant,ivy,distrClass2,2,4,NA,plant,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,lily,distrClass1,3,3,flower,plant
2728-8,1448989532340,5,subSuperTrial,distr12,igloo,target,3,3,house,place,blackStimulus,NA,5,5,NA,NA,firestation,distrClass2,2,2,NA,place,castle,distrClass1,4,4,house,place,blackStimulus,NA,1,1,NA,NA
2728-8,1448989544227,6,subSuperTrial,distr12,germanShepherd,target,4,2,dog,animal,blackStimulus,NA,1,1,NA,NA,horse,distrClass2,3,4,NA,animal,blackStimulus,NA,5,5,NA,NA,collie,distrClass1,2,3,dog,animal
2728-8,1448989549253,7,subSuperTrial,distr33,kiwi,target,4,2,fruit,food,church,distrClass3,3,3,NA,place,baseballmitt,distrClass3,2,4,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
2728-8,1448989558745,8,colorSizeTrial,sizeOnly4Distr3Same,small_blue_rug,target,4,1,NA,NA,big_blue_rug,distractor,5,2,NA,NA,big_blue_rug,distractor,1,3,NA,NA,big_blue_rug,distractor,2,5,NA,NA,big_purple_rug,distractor,3,4,NA,NA
2728-8,1448989563871,9,subSuperTrial,distr23,bed,target,4,4,furniture,object,blackStimulus,NA,5,5,NA,NA,penguin,distrClass3,3,2,NA,animal,blackStimulus,NA,1,1,NA,NA,baseball,distrClass2,2,3,NA,object
2728-8,1448989570163,10,colorSizeTrial,colorOnly4Distr1Same,big_red_pepper,target,5,5,NA,NA,small_green_pepper,distractor,2,2,NA,NA,small_green_pepper,distractor,4,4,NA,NA,big_green_pepper,distractor,1,3,NA,NA,small_green_pepper,distractor,3,1,NA,NA
