gameid,time,roundNum,sender,contents
2691-7,1479346663011,1,speaker,"pepper"
2691-7,1479346689099,2,speaker,"green tomato"
2691-7,1479346699654,3,speaker,"red avocado"
2691-7,1479346721746,4,speaker,"green tomato"
2691-7,1479346729959,5,speaker,"blue banana"
2691-7,1479346739562,6,speaker,"green pepper"
2691-7,1479346746122,7,speaker,"banana"
2691-7,1479346753834,8,speaker,"yellow banana"
2691-7,1479346774087,9,speaker,"pink tomato"
2691-7,1479346787870,10,speaker,"tomato"
2691-7,1479346796355,11,speaker,"orange pear"
2691-7,1479346803918,12,speaker,"red tomato"
2691-7,1479346812156,13,speaker,"pepper"
2691-7,1479346818264,14,speaker,"banana"
2691-7,1479346823711,15,speaker,"pear"
2691-7,1479346829686,16,speaker,"tomato"
2691-7,1479346836503,17,speaker,"avocado"
2691-7,1479346844086,18,speaker,"carrot"
2691-7,1479346853923,19,speaker,"red apple"
2691-7,1479346866503,20,speaker,"apple"
2691-7,1479346877233,21,speaker,"schwarze avocado"
2691-7,1479346885321,22,speaker,"carrot"
2691-7,1479346894121,23,speaker,"apple"
2691-7,1479346901586,24,speaker,"banana"
2691-7,1479346907247,25,speaker,"pepper"
2691-7,1479346913248,26,speaker,"pear"
2691-7,1479346919497,27,speaker,"banana"
2691-7,1479346927318,28,speaker,"carrot"
2691-7,1479346934392,29,speaker,"tomato red"
2691-7,1479346942699,30,speaker,"avocado"
2691-7,1479346948601,31,speaker,"banana"
2691-7,1479346955189,32,speaker,"carrot"
2691-7,1479346961591,33,speaker,"carrot"
2691-7,1479346969770,34,speaker,"green pepper"
2691-7,1479346977769,35,speaker,"red appe"
2691-7,1479346985778,36,speaker,"yellow banana"
2691-7,1479346994035,37,speaker,"apple"
2691-7,1479347006840,38,speaker,"yellow pear"
2691-7,1479347013209,39,speaker,"blue apple"
2691-7,1479347021224,40,speaker,"green pear"
2691-7,1479347139542,41,speaker,"carrot"
2691-7,1479347146599,42,speaker,"avocado"
2691-7,1479347152312,43,speaker,"pepper"
2691-7,1479347158758,44,speaker,"caroot"
2691-7,1479347165463,45,speaker,"blue apple"
2691-7,1479347172585,46,speaker,"pear"
2691-7,1479347177936,47,speaker,"pepper"
2691-7,1479347186343,48,speaker,"carrot"
2691-7,1479347194006,49,speaker,"green pear"
2691-7,1479347200272,50,speaker,"carrot"
2691-7,1479347206159,51,speaker,"avocado"
2691-7,1479347211567,52,speaker,"avocado"
2691-7,1479347216921,53,speaker,"pear"
2691-7,1479347222149,54,speaker,"tomato"
2691-7,1479347233409,55,speaker,"pepper"
2691-7,1479347240157,56,speaker,"pink tomato"
2691-7,1479347251398,57,speaker,"blue banana"
2691-7,1479347269137,58,speaker,"red avocado"
2691-7,1479347275262,59,speaker,"blue apple"
2691-7,1479347285247,60,speaker,"pear"
2691-7,1479347291536,61,speaker,"avocado"
2691-7,1479347298456,62,speaker,"green apple"
2691-7,1479347308696,63,speaker,"red pepper"
