gameid,time,roundNum,sender,contents
6219-f,1479833940026,1,speaker,"it is brown"
6219-f,1479833951314,2,speaker,"it is an orange fruit"
6219-f,1479833955793,2,listener,"hi!"
6219-f,1479833965897,3,speaker,"it is a red veggie"
6219-f,1479833976301,4,speaker,"it is a yellow fruit"
6219-f,1479833984993,5,speaker,"it is red"
6219-f,1479833999170,6,speaker,"it is a dark red edible item"
6219-f,1479834012425,7,speaker,"it is yellow"
6219-f,1479834026425,8,speaker,"it is purple and green"
6219-f,1479834036902,9,speaker,"it is an orange edible item"
6219-f,1479834050592,10,speaker,"it is a green edible item"
6219-f,1479834061764,11,speaker,"light green"
6219-f,1479834065806,11,speaker,"red item"
6219-f,1479834068840,11,speaker,"edible"
6219-f,1479834078264,12,speaker,"dark green edible item"
6219-f,1479834088324,13,speaker,"lihgt green edible item"
6219-f,1479834091347,13,speaker,"light"
6219-f,1479834097705,14,speaker,"dark green item"
6219-f,1479834109099,15,speaker,"light blue edible item"
6219-f,1479834118452,16,speaker,"red edible item"
6219-f,1479834131494,17,speaker,"yellow veggie"
6219-f,1479834149204,18,speaker,"purple and green item"
6219-f,1479834159578,19,speaker,"dark red item"
6219-f,1479834167427,20,speaker,"light green item"
6219-f,1479834176776,21,speaker,"light green edible item"
6219-f,1479834184786,22,speaker,"brown item"
6219-f,1479834194709,23,speaker,"yellow edible item"
6219-f,1479834203586,24,speaker,"red item"
6219-f,1479834219793,25,speaker,"purple edible item"
6219-f,1479834226748,26,speaker,"green item"
6219-f,1479834229780,26,speaker,"all green"
6219-f,1479834237164,27,speaker,"black item"
6219-f,1479834247042,28,speaker,"yellow edible item"
6219-f,1479834255134,29,speaker,"blue edible item"
6219-f,1479834262109,30,speaker,"blue edible item"
6219-f,1479834273724,31,speaker,"blue edible item"
6219-f,1479834283912,32,speaker,"orange and green item"
6219-f,1479834291964,33,speaker,"green item"
6219-f,1479834293218,33,speaker,"all green"
6219-f,1479834300998,34,speaker,"black edible item"
6219-f,1479834312589,35,speaker,"dark purple and green edible item"
6219-f,1479834329214,36,speaker,"yellow edible item"
6219-f,1479834339547,37,speaker,"light green item"
6219-f,1479834355286,38,speaker,"orange and green item"
6219-f,1479834366391,39,speaker,"purple edible item"
6219-f,1479834374934,40,speaker,"green edible item"
6219-f,1479834386109,41,speaker,"dark purple and green item, edible"
6219-f,1479834394960,42,speaker,"red edible item"
