parameter,value,MCMCprob
freqWeight,1.3850598619319499,0.005999999999999996
typWeight,0.8941873295698315,0.005999999999999996
typScale,1.1026789364404976,0.005999999999999996
alpha,9.94628893211484,0.004000000000000003
lengthWeight,2.190111862728372,0.004000000000000003
freqWeight,1.6944601852446795,0.004000000000000003
typWeight,0.8941873295698315,0.004000000000000003
typScale,1.1026789364404976,0.004000000000000003
alpha,9.927979139611125,0.0009999999999999996
lengthWeight,2.190111862728372,0.0009999999999999996
freqWeight,1.6944601852446795,0.0009999999999999996
typWeight,0.8941873295698315,0.0009999999999999996
typScale,1.1026789364404976,0.0009999999999999996
alpha,9.927979139611125,0.0009999999999999996
lengthWeight,2.190111862728372,0.0009999999999999996
freqWeight,1.2331738078501076,0.0009999999999999996
typWeight,0.8941873295698315,0.0009999999999999996
typScale,1.1026789364404976,0.0009999999999999996
alpha,9.927979139611125,0.004000000000000003
lengthWeight,2.190111862728372,0.004000000000000003
freqWeight,1.2331738078501076,0.004000000000000003
typWeight,0.907890334026888,0.004000000000000003
typScale,1.1026789364404976,0.004000000000000003
alpha,9.927979139611125,0.0009999999999999996
lengthWeight,2.190111862728372,0.0009999999999999996
freqWeight,1.5203456347808242,0.0009999999999999996
typWeight,0.907890334026888,0.0009999999999999996
typScale,1.1026789364404976,0.0009999999999999996
alpha,9.55924164969474,0.005000000000000001
lengthWeight,2.190111862728372,0.005000000000000001
freqWeight,1.5203456347808242,0.005000000000000001
typWeight,0.907890334026888,0.005000000000000001
typScale,1.1026789364404976,0.005000000000000001
alpha,9.55924164969474,0.015999999999999993
lengthWeight,2.190111862728372,0.015999999999999993
freqWeight,1.5203456347808242,0.015999999999999993
typWeight,0.9705969712231308,0.015999999999999993
typScale,1.1026789364404976,0.015999999999999993
alpha,9.55924164969474,0.010000000000000002
lengthWeight,2.190111862728372,0.010000000000000002
freqWeight,1.3344567257445306,0.010000000000000002
typWeight,0.9705969712231308,0.010000000000000002
typScale,1.1026789364404976,0.010000000000000002
alpha,9.55924164969474,0.005000000000000001
lengthWeight,2.190111862728372,0.005000000000000001
freqWeight,1.2035330932121724,0.005000000000000001
typWeight,0.9705969712231308,0.005000000000000001
typScale,1.1026789364404976,0.005000000000000001
alpha,9.55924164969474,0.027
lengthWeight,2.190111862728372,0.027
freqWeight,1.1140997940674424,0.027
typWeight,0.9705969712231308,0.027
typScale,1.1026789364404976,0.027
alpha,9.55924164969474,0.0020000000000000013
lengthWeight,2.490461205597967,0.0020000000000000013
freqWeight,1.1140997940674424,0.0020000000000000013
typWeight,0.9705969712231308,0.0020000000000000013
typScale,1.1026789364404976,0.0020000000000000013
alpha,9.55924164969474,0.044
lengthWeight,2.490461205597967,0.044
freqWeight,1.1140997940674424,0.044
typWeight,0.9235207417514175,0.044
typScale,1.1026789364404976,0.044
alpha,9.096145131625235,0.015
lengthWeight,2.490461205597967,0.015
freqWeight,1.1140997940674424,0.015
typWeight,0.9235207417514175,0.015
typScale,1.1026789364404976,0.015
alpha,9.096145131625235,0.0020000000000000013
lengthWeight,2.490461205597967,0.0020000000000000013
freqWeight,0.8133252954576164,0.0020000000000000013
typWeight,0.9235207417514175,0.0020000000000000013
typScale,1.1026789364404976,0.0020000000000000013
alpha,9.096145131625235,0.013999999999999997
lengthWeight,2.490461205597967,0.013999999999999997
freqWeight,0.8133252954576164,0.013999999999999997
typWeight,0.9235207417514175,0.013999999999999997
typScale,1.111537110991776,0.013999999999999997
alpha,9.71855730516836,0.0020000000000000013
lengthWeight,2.490461205597967,0.0020000000000000013
freqWeight,0.8133252954576164,0.0020000000000000013
typWeight,0.9235207417514175,0.0020000000000000013
typScale,1.111537110991776,0.0020000000000000013
alpha,9.71855730516836,0.009000000000000001
lengthWeight,2.7093760832212865,0.009000000000000001
freqWeight,0.8133252954576164,0.009000000000000001
typWeight,0.9235207417514175,0.009000000000000001
typScale,1.111537110991776,0.009000000000000001
alpha,9.71855730516836,0.0020000000000000013
lengthWeight,2.7093760832212865,0.0020000000000000013
freqWeight,1.4162471611052752,0.0020000000000000013
typWeight,0.9235207417514175,0.0020000000000000013
typScale,1.111537110991776,0.0020000000000000013
alpha,9.71855730516836,0.005000000000000001
lengthWeight,2.458463227376342,0.005000000000000001
freqWeight,1.4162471611052752,0.005000000000000001
typWeight,0.9235207417514175,0.005000000000000001
typScale,1.111537110991776,0.005000000000000001
alpha,9.71855730516836,0.005000000000000001
lengthWeight,2.458463227376342,0.005000000000000001
freqWeight,1.0647310863714665,0.005000000000000001
typWeight,0.9235207417514175,0.005000000000000001
typScale,1.111537110991776,0.005000000000000001
alpha,9.71855730516836,0.010000000000000002
lengthWeight,2.458463227376342,0.010000000000000002
freqWeight,0.957580212270841,0.010000000000000002
typWeight,0.9235207417514175,0.010000000000000002
typScale,1.111537110991776,0.010000000000000002
