parameter,value,MCMCprob
alpha,3.7902667932212353,0.0025999999999999986
lengthWeight,1.570676148403436,0.0025999999999999986
freqWeight,1.1839040671475232,0.0025999999999999986
typWeight,0.7319455069955438,0.0025999999999999986
alpha,3.7902667932212353,0.0001000000000000001
lengthWeight,1.570676148403436,0.0001000000000000001
freqWeight,1.1839040671475232,0.0001000000000000001
typWeight,0.8042767811566591,0.0001000000000000001
alpha,3.7902667932212353,0.0005999999999999994
lengthWeight,1.570676148403436,0.0005999999999999994
freqWeight,1.1839040671475232,0.0005999999999999994
typWeight,0.7594578214921057,0.0005999999999999994
alpha,3.7902667932212353,0.0004
lengthWeight,1.570676148403436,0.0004
freqWeight,1.1839040671475232,0.0004
typWeight,0.8425124038476497,0.0004
alpha,3.7902667932212353,0.0004999999999999998
lengthWeight,1.570676148403436,0.0004999999999999998
freqWeight,1.1839040671475232,0.0004999999999999998
typWeight,0.9546018075197935,0.0004999999999999998
alpha,3.7902667932212353,0.0006999999999999997
lengthWeight,1.649157393258065,0.0006999999999999997
freqWeight,1.1839040671475232,0.0006999999999999997
typWeight,0.9546018075197935,0.0006999999999999997
alpha,3.7902667932212353,0.0008
lengthWeight,1.649157393258065,0.0008
freqWeight,1.1839040671475232,0.0008
typWeight,0.8244503773748875,0.0008
alpha,3.7902667932212353,0.00030000000000000024
lengthWeight,1.649157393258065,0.00030000000000000024
freqWeight,1.1839040671475232,0.00030000000000000024
typWeight,0.7210036569740623,0.00030000000000000024
alpha,3.7902667932212353,0.0012999999999999993
lengthWeight,1.649157393258065,0.0012999999999999993
freqWeight,1.1839040671475232,0.0012999999999999993
typWeight,0.7370820469222963,0.0012999999999999993
alpha,3.7902667932212353,0.00019999999999999985
lengthWeight,1.649157393258065,0.00019999999999999985
freqWeight,1.1839040671475232,0.00019999999999999985
typWeight,0.6863659245427698,0.00019999999999999985
alpha,5.092854464892298,0.0014000000000000006
lengthWeight,1.649157393258065,0.0014000000000000006
freqWeight,1.1839040671475232,0.0014000000000000006
typWeight,0.6863659245427698,0.0014000000000000006
alpha,4.798663796391338,0.0004
lengthWeight,1.649157393258065,0.0004
freqWeight,1.1839040671475232,0.0004
typWeight,0.6863659245427698,0.0004
alpha,4.798663796391338,0.00030000000000000024
lengthWeight,1.649157393258065,0.00030000000000000024
freqWeight,1.1839040671475232,0.00030000000000000024
typWeight,0.7471454255282879,0.00030000000000000024
alpha,4.798663796391338,0.0001000000000000001
lengthWeight,1.649157393258065,0.0001000000000000001
freqWeight,1.1839040671475232,0.0001000000000000001
typWeight,0.8541539874859154,0.0001000000000000001
alpha,4.798663796391338,0.0008
lengthWeight,1.763245165348053,0.0008
freqWeight,1.1839040671475232,0.0008
typWeight,0.8541539874859154,0.0008
alpha,4.798663796391338,0.0015000000000000002
lengthWeight,1.763245165348053,0.0015000000000000002
freqWeight,1.1839040671475232,0.0015000000000000002
typWeight,0.9321205890737474,0.0015000000000000002
alpha,4.798663796391338,0.0004
lengthWeight,1.763245165348053,0.0004
freqWeight,1.1839040671475232,0.0004
typWeight,0.885702463099733,0.0004
alpha,4.798663796391338,0.0008
lengthWeight,1.763245165348053,0.0008
freqWeight,1.1839040671475232,0.0008
typWeight,0.8453096132725477,0.0008
alpha,4.798663796391338,0.0005999999999999994
lengthWeight,1.763245165348053,0.0005999999999999994
freqWeight,0.7677179900929332,0.0005999999999999994
typWeight,0.8453096132725477,0.0005999999999999994
alpha,4.798663796391338,0.0001000000000000001
lengthWeight,2.500155682209879,0.0001000000000000001
freqWeight,0.7677179900929332,0.0001000000000000001
typWeight,0.8453096132725477,0.0001000000000000001
alpha,4.798663796391338,0.00030000000000000024
lengthWeight,2.500155682209879,0.00030000000000000024
freqWeight,0.7677179900929332,0.00030000000000000024
typWeight,0.7994592583272606,0.00030000000000000024
alpha,4.798663796391338,0.0004999999999999998
lengthWeight,2.012745027896017,0.0004999999999999998
freqWeight,0.7677179900929332,0.0004999999999999998
typWeight,0.7994592583272606,0.0004999999999999998
alpha,4.22704430995509,0.0001000000000000001
lengthWeight,2.012745027896017,0.0001000000000000001
freqWeight,0.7677179900929332,0.0001000000000000001
typWeight,0.7994592583272606,0.0001000000000000001
alpha,4.22704430995509,0.0004999999999999998
lengthWeight,2.012745027896017,0.0004999999999999998
freqWeight,0.7677179900929332,0.0004999999999999998
typWeight,0.770398601423949,0.0004999999999999998
alpha,4.22704430995509,0.0001000000000000001
lengthWeight,2.012745027896017,0.0001000000000000001
freqWeight,0.7677179900929332,0.0001000000000000001
typWeight,0.792343124281615,0.0001000000000000001
alpha,4.362097627017647,0.0004999999999999998
lengthWeight,2.012745027896017,0.0004999999999999998
freqWeight,0.7677179900929332,0.0004999999999999998
typWeight,0.792343124281615,0.0004999999999999998
alpha,4.507338849361986,0.0005999999999999994
lengthWeight,2.012745027896017,0.0005999999999999994
freqWeight,0.7677179900929332,0.0005999999999999994
typWeight,0.792343124281615,0.0005999999999999994
alpha,4.507338849361986,0.0001000000000000001
lengthWeight,2.012745027896017,0.0001000000000000001
freqWeight,0.9813448833301663,0.0001000000000000001
typWeight,0.792343124281615,0.0001000000000000001
alpha,4.507338849361986,0.0006999999999999997
lengthWeight,2.012745027896017,0.0006999999999999997
freqWeight,0.9813448833301663,0.0006999999999999997
typWeight,0.8262624850030988,0.0006999999999999997
alpha,4.534564034547657,0.0010999999999999998
lengthWeight,2.012745027896017,0.0010999999999999998
freqWeight,0.9813448833301663,0.0010999999999999998
typWeight,0.8262624850030988,0.0010999999999999998
alpha,4.534564034547657,0.00030000000000000024
lengthWeight,2.012745027896017,0.00030000000000000024
freqWeight,0.9813448833301663,0.00030000000000000024
typWeight,0.8323945440351963,0.00030000000000000024
alpha,4.534564034547657,0.0016
lengthWeight,2.012745027896017,0.0016
freqWeight,0.9813448833301663,0.0016
typWeight,0.9534502970054746,0.0016
alpha,4.534564034547657,0.0010999999999999998
lengthWeight,1.8753542960621417,0.0010999999999999998
freqWeight,0.9813448833301663,0.0010999999999999998
typWeight,0.9534502970054746,0.0010999999999999998
alpha,4.534564034547657,0.0001000000000000001
lengthWeight,1.8753542960621417,0.0001000000000000001
freqWeight,0.9813448833301663,0.0001000000000000001
typWeight,0.7535178917460144,0.0001000000000000001
alpha,4.534564034547657,0.0004999999999999998
lengthWeight,1.8753542960621417,0.0004999999999999998
freqWeight,0.9813448833301663,0.0004999999999999998
typWeight,0.9067815667949617,0.0004999999999999998
alpha,4.534564034547657,0.0001000000000000001
lengthWeight,1.8753542960621417,0.0001000000000000001
freqWeight,0.9813448833301663,0.0001000000000000001
typWeight,0.9632475299295038,0.0001000000000000001
alpha,4.534564034547657,0.00019999999999999985
lengthWeight,1.8753542960621417,0.00019999999999999985
freqWeight,0.9813448833301663,0.00019999999999999985
typWeight,0.9240323011763394,0.00019999999999999985
alpha,4.534564034547657,0.0004999999999999998
lengthWeight,1.8753542960621417,0.0004999999999999998
freqWeight,0.9813448833301663,0.0004999999999999998
typWeight,0.8580291126854718,0.0004999999999999998
alpha,4.534564034547657,0.0008999999999999997
lengthWeight,2.0813911966979504,0.0008999999999999997
freqWeight,0.9813448833301663,0.0008999999999999997
typWeight,0.8580291126854718,0.0008999999999999997
alpha,4.534564034547657,0.0008
lengthWeight,1.9192828820087016,0.0008
freqWeight,0.9813448833301663,0.0008
typWeight,0.8580291126854718,0.0008
alpha,4.534564034547657,0.0004
lengthWeight,1.9192828820087016,0.0004
freqWeight,0.9813448833301663,0.0004
typWeight,0.9983723857440054,0.0004
alpha,4.534564034547657,0.0025999999999999986
lengthWeight,1.9192828820087016,0.0025999999999999986
freqWeight,0.6223615515045822,0.0025999999999999986
typWeight,0.9983723857440054,0.0025999999999999986
alpha,4.534564034547657,0.0004999999999999998
lengthWeight,1.9192828820087016,0.0004999999999999998
freqWeight,0.6223615515045822,0.0004999999999999998
typWeight,0.926421101205051,0.0004999999999999998
alpha,4.534564034547657,0.0012999999999999993
lengthWeight,2.040016558021307,0.0012999999999999993
freqWeight,0.6223615515045822,0.0012999999999999993
typWeight,0.926421101205051,0.0012999999999999993
alpha,4.534564034547657,0.00030000000000000024
lengthWeight,2.040016558021307,0.00030000000000000024
freqWeight,0.6765481550246477,0.00030000000000000024
typWeight,0.926421101205051,0.00030000000000000024
alpha,4.534564034547657,0.0001000000000000001
lengthWeight,2.040016558021307,0.0001000000000000001
freqWeight,0.8851725934073329,0.0001000000000000001
typWeight,0.926421101205051,0.0001000000000000001
alpha,5.010169222950935,0.0025999999999999986
lengthWeight,2.040016558021307,0.0025999999999999986
freqWeight,0.8851725934073329,0.0025999999999999986
typWeight,0.926421101205051,0.0025999999999999986
alpha,5.010169222950935,0.0020000000000000013
lengthWeight,1.7533701634965837,0.0020000000000000013
freqWeight,0.8851725934073329,0.0020000000000000013
typWeight,0.926421101205051,0.0020000000000000013
alpha,5.010169222950935,0.0004999999999999998
lengthWeight,1.7533701634965837,0.0004999999999999998
freqWeight,0.8851725934073329,0.0004999999999999998
typWeight,0.8958392750937492,0.0004999999999999998
alpha,5.010169222950935,0.001899999999999999
lengthWeight,1.5325308684259653,0.001899999999999999
freqWeight,0.8851725934073329,0.001899999999999999
typWeight,0.8958392750937492,0.001899999999999999
alpha,5.010169222950935,0.0004
lengthWeight,1.5325308684259653,0.0004
freqWeight,0.8851725934073329,0.0004
typWeight,0.9017514670267701,0.0004
alpha,5.010169222950935,0.00019999999999999985
lengthWeight,1.5325308684259653,0.00019999999999999985
freqWeight,0.8851725934073329,0.00019999999999999985
typWeight,0.7445324375294149,0.00019999999999999985
alpha,5.010169222950935,0.00030000000000000024
lengthWeight,1.5325308684259653,0.00030000000000000024
freqWeight,0.8851725934073329,0.00030000000000000024
typWeight,0.8388531885575503,0.00030000000000000024
alpha,5.010169222950935,0.0006999999999999997
lengthWeight,2.697523923125118,0.0006999999999999997
freqWeight,0.8851725934073329,0.0006999999999999997
typWeight,0.8388531885575503,0.0006999999999999997
alpha,5.010169222950935,0.0006999999999999997
lengthWeight,2.697523923125118,0.0006999999999999997
freqWeight,0.7694519939832389,0.0006999999999999997
typWeight,0.8388531885575503,0.0006999999999999997
alpha,5.010169222950935,0.0014000000000000006
lengthWeight,2.697523923125118,0.0014000000000000006
freqWeight,0.7694519939832389,0.0014000000000000006
typWeight,0.9286817004904151,0.0014000000000000006
alpha,5.010169222950935,0.0001000000000000001
lengthWeight,2.697523923125118,0.0001000000000000001
freqWeight,0.7694519939832389,0.0001000000000000001
typWeight,0.8841617472935468,0.0001000000000000001
alpha,5.010169222950935,0.00030000000000000024
lengthWeight,2.697523923125118,0.00030000000000000024
freqWeight,0.7694519939832389,0.00030000000000000024
typWeight,0.9778857654891908,0.00030000000000000024
alpha,5.010169222950935,0.0027000000000000006
lengthWeight,2.697523923125118,0.0027000000000000006
freqWeight,0.37561985896900296,0.0027000000000000006
typWeight,0.9778857654891908,0.0027000000000000006
alpha,5.010169222950935,0.0016999999999999997
lengthWeight,2.0006635948084295,0.0016999999999999997
freqWeight,0.37561985896900296,0.0016999999999999997
typWeight,0.9778857654891908,0.0016999999999999997
alpha,5.111071483697742,0.0001000000000000001
lengthWeight,2.0006635948084295,0.0001000000000000001
freqWeight,0.37561985896900296,0.0001000000000000001
typWeight,0.9778857654891908,0.0001000000000000001
alpha,4.550179110374302,0.0014000000000000006
lengthWeight,2.0006635948084295,0.0014000000000000006
freqWeight,0.37561985896900296,0.0014000000000000006
typWeight,0.9778857654891908,0.0014000000000000006
alpha,4.3454325851053,0.0005999999999999994
lengthWeight,2.0006635948084295,0.0005999999999999994
freqWeight,0.37561985896900296,0.0005999999999999994
typWeight,0.9778857654891908,0.0005999999999999994
alpha,4.3454325851053,0.0009999999999999996
lengthWeight,2.464677735697478,0.0009999999999999996
freqWeight,0.37561985896900296,0.0009999999999999996
typWeight,0.9778857654891908,0.0009999999999999996
alpha,4.3454325851053,0.00030000000000000024
lengthWeight,2.464677735697478,0.00030000000000000024
freqWeight,0.4793854709714651,0.00030000000000000024
typWeight,0.9778857654891908,0.00030000000000000024
alpha,5.202493537217379,0.0006999999999999997
lengthWeight,2.464677735697478,0.0006999999999999997
freqWeight,0.4793854709714651,0.0006999999999999997
typWeight,0.9778857654891908,0.0006999999999999997
alpha,5.202493537217379,0.0004
lengthWeight,2.464677735697478,0.0004
freqWeight,0.4793854709714651,0.0004
typWeight,0.9794677337631583,0.0004
alpha,5.202493537217379,0.0009999999999999996
lengthWeight,2.464677735697478,0.0009999999999999996
freqWeight,0.4793854709714651,0.0009999999999999996
typWeight,0.9672112239059061,0.0009999999999999996
alpha,4.92676516296342,0.0006999999999999997
lengthWeight,2.464677735697478,0.0006999999999999997
freqWeight,0.4793854709714651,0.0006999999999999997
typWeight,0.9672112239059061,0.0006999999999999997
alpha,4.92676516296342,0.0004999999999999998
lengthWeight,2.464677735697478,0.0004999999999999998
freqWeight,0.5929716490209103,0.0004999999999999998
typWeight,0.9672112239059061,0.0004999999999999998
alpha,4.92676516296342,0.0016
lengthWeight,2.464677735697478,0.0016
freqWeight,0.5929716490209103,0.0016
typWeight,0.9637981113046408,0.0016
alpha,4.904111630748957,0.0010999999999999998
lengthWeight,2.464677735697478,0.0010999999999999998
freqWeight,0.5929716490209103,0.0010999999999999998
typWeight,0.9637981113046408,0.0010999999999999998
alpha,4.904111630748957,0.0028000000000000013
lengthWeight,2.0140322390943766,0.0028000000000000013
freqWeight,0.5929716490209103,0.0028000000000000013
typWeight,0.9637981113046408,0.0028000000000000013
alpha,4.904111630748957,0.00019999999999999985
lengthWeight,2.5921168574132025,0.00019999999999999985
freqWeight,0.5929716490209103,0.00019999999999999985
typWeight,0.9637981113046408,0.00019999999999999985
alpha,4.904111630748957,0.003499999999999999
lengthWeight,2.5921168574132025,0.003499999999999999
freqWeight,0.3289297060109675,0.003499999999999999
typWeight,0.9637981113046408,0.003499999999999999
alpha,4.583947514183819,0.00019999999999999985
lengthWeight,2.5921168574132025,0.00019999999999999985
freqWeight,0.3289297060109675,0.00019999999999999985
typWeight,0.9637981113046408,0.00019999999999999985
alpha,4.583947514183819,0.0008
lengthWeight,2.5921168574132025,0.0008
freqWeight,0.5524325859732926,0.0008
typWeight,0.9637981113046408,0.0008
alpha,4.583947514183819,0.0001000000000000001
lengthWeight,1.927729758899659,0.0001000000000000001
freqWeight,0.5524325859732926,0.0001000000000000001
typWeight,0.9637981113046408,0.0001000000000000001
alpha,4.583947514183819,0.00030000000000000024
lengthWeight,1.927729758899659,0.00030000000000000024
freqWeight,0.5905854352749884,0.00030000000000000024
typWeight,0.9637981113046408,0.00030000000000000024
alpha,4.655556750949472,0.0001000000000000001
lengthWeight,1.927729758899659,0.0001000000000000001
freqWeight,0.5905854352749884,0.0001000000000000001
typWeight,0.9637981113046408,0.0001000000000000001
alpha,4.655556750949472,0.0020000000000000013
lengthWeight,2.219897471368313,0.0020000000000000013
freqWeight,0.5905854352749884,0.0020000000000000013
typWeight,0.9637981113046408,0.0020000000000000013
alpha,4.655556750949472,0.0004999999999999998
lengthWeight,2.219897471368313,0.0004999999999999998
freqWeight,0.5905854352749884,0.0004999999999999998
typWeight,0.9950021917466074,0.0004999999999999998
alpha,4.655556750949472,0.0032999999999999987
lengthWeight,2.294064804445952,0.0032999999999999987
freqWeight,0.5905854352749884,0.0032999999999999987
typWeight,0.9950021917466074,0.0032999999999999987
alpha,4.655556750949472,0.0023000000000000004
lengthWeight,2.294064804445952,0.0023000000000000004
freqWeight,0.822082266677171,0.0023000000000000004
typWeight,0.9950021917466074,0.0023000000000000004
alpha,4.655556750949472,0.0001000000000000001
lengthWeight,2.294064804445952,0.0001000000000000001
freqWeight,0.822082266677171,0.0001000000000000001
typWeight,0.7296668507624418,0.0001000000000000001
alpha,4.655556750949472,0.0020000000000000013
lengthWeight,2.294064804445952,0.0020000000000000013
freqWeight,0.822082266677171,0.0020000000000000013
typWeight,0.8691967979539186,0.0020000000000000013
alpha,4.655556750949472,0.0028999999999999994
lengthWeight,2.2658780170604587,0.0028999999999999994
freqWeight,0.822082266677171,0.0028999999999999994
typWeight,0.8691967979539186,0.0028999999999999994
alpha,4.655556750949472,0.0001000000000000001
lengthWeight,2.2658780170604587,0.0001000000000000001
freqWeight,0.822082266677171,0.0001000000000000001
typWeight,0.9155127825215459,0.0001000000000000001
alpha,4.655556750949472,0.0015000000000000002
lengthWeight,2.2658780170604587,0.0015000000000000002
freqWeight,0.4837766941636801,0.0015000000000000002
typWeight,0.9155127825215459,0.0015000000000000002
alpha,4.029423505999148,0.0004999999999999998
lengthWeight,2.2658780170604587,0.0004999999999999998
freqWeight,0.4837766941636801,0.0004999999999999998
typWeight,0.9155127825215459,0.0004999999999999998
alpha,4.029423505999148,0.0001000000000000001
lengthWeight,2.2658780170604587,0.0001000000000000001
freqWeight,0.6135711469687521,0.0001000000000000001
typWeight,0.9155127825215459,0.0001000000000000001
alpha,3.961940084118396,0.0001000000000000001
lengthWeight,2.2658780170604587,0.0001000000000000001
freqWeight,0.6135711469687521,0.0001000000000000001
typWeight,0.9155127825215459,0.0001000000000000001
alpha,3.961940084118396,0.0008999999999999997
lengthWeight,2.0172166568227112,0.0008999999999999997
freqWeight,0.6135711469687521,0.0008999999999999997
typWeight,0.9155127825215459,0.0008999999999999997
alpha,3.961940084118396,0.00019999999999999985
lengthWeight,2.0172166568227112,0.00019999999999999985
freqWeight,0.6135711469687521,0.00019999999999999985
typWeight,0.7154732577037066,0.00019999999999999985
alpha,3.961940084118396,0.002999999999999998
lengthWeight,2.0172166568227112,0.002999999999999998
freqWeight,0.6135711469687521,0.002999999999999998
typWeight,0.8513523789588362,0.002999999999999998
alpha,3.961940084118396,0.0004
lengthWeight,2.0172166568227112,0.0004
freqWeight,0.6135711469687521,0.0004
typWeight,0.968163555720821,0.0004
alpha,3.961940084118396,0.0004
lengthWeight,2.0172166568227112,0.0004
freqWeight,0.6135711469687521,0.0004
typWeight,0.7879003717098385,0.0004
alpha,3.961940084118396,0.0004
lengthWeight,2.0172166568227112,0.0004
freqWeight,0.6135711469687521,0.0004
typWeight,0.9037221323233098,0.0004
alpha,3.961940084118396,0.0004
lengthWeight,2.0172166568227112,0.0004
freqWeight,0.6135711469687521,0.0004
typWeight,0.6946253986097872,0.0004
alpha,4.457936268299818,0.00030000000000000024
lengthWeight,2.0172166568227112,0.00030000000000000024
freqWeight,0.6135711469687521,0.00030000000000000024
typWeight,0.6946253986097872,0.00030000000000000024
alpha,4.457936268299818,0.0006999999999999997
lengthWeight,2.0172166568227112,0.0006999999999999997
freqWeight,0.6135711469687521,0.0006999999999999997
typWeight,0.9198414401616901,0.0006999999999999997
alpha,4.457936268299818,0.00030000000000000024
lengthWeight,2.0172166568227112,0.00030000000000000024
freqWeight,0.6135711469687521,0.00030000000000000024
typWeight,0.8214115146547556,0.00030000000000000024
alpha,4.457936268299818,0.0011999999999999988
lengthWeight,2.0335403946228325,0.0011999999999999988
freqWeight,0.6135711469687521,0.0011999999999999988
typWeight,0.8214115146547556,0.0011999999999999988
alpha,4.457936268299818,0.0004999999999999998
lengthWeight,2.0335403946228325,0.0004999999999999998
freqWeight,0.6135711469687521,0.0004999999999999998
typWeight,0.9190310118719935,0.0004999999999999998
alpha,4.457936268299818,0.0015000000000000002
lengthWeight,2.0335403946228325,0.0015000000000000002
freqWeight,0.6135711469687521,0.0015000000000000002
typWeight,0.8349432873073965,0.0015000000000000002
alpha,4.457936268299818,0.0006999999999999997
lengthWeight,2.0335403946228325,0.0006999999999999997
freqWeight,0.9557946561835706,0.0006999999999999997
typWeight,0.8349432873073965,0.0006999999999999997
alpha,4.457936268299818,0.00019999999999999985
lengthWeight,2.0335403946228325,0.00019999999999999985
freqWeight,0.9557946561835706,0.00019999999999999985
typWeight,0.9950274631846696,0.00019999999999999985
alpha,4.457936268299818,0.0010999999999999998
lengthWeight,2.0335403946228325,0.0010999999999999998
freqWeight,0.6285382760688663,0.0010999999999999998
typWeight,0.9950274631846696,0.0010999999999999998
alpha,4.411304034292698,0.0021999999999999997
lengthWeight,2.0335403946228325,0.0021999999999999997
freqWeight,0.6285382760688663,0.0021999999999999997
typWeight,0.9950274631846696,0.0021999999999999997
alpha,4.411304034292698,0.0006999999999999997
lengthWeight,2.0335403946228325,0.0006999999999999997
freqWeight,0.6285382760688663,0.0006999999999999997
typWeight,0.9185614809393883,0.0006999999999999997
alpha,4.411304034292698,0.0015000000000000002
lengthWeight,2.0335403946228325,0.0015000000000000002
freqWeight,0.6285382760688663,0.0015000000000000002
typWeight,0.9690727768465877,0.0015000000000000002
alpha,4.411304034292698,0.00030000000000000024
lengthWeight,2.0335403946228325,0.00030000000000000024
freqWeight,0.6285382760688663,0.00030000000000000024
typWeight,0.8048749687150121,0.00030000000000000024
alpha,4.411304034292698,0.0006999999999999997
lengthWeight,2.0335403946228325,0.0006999999999999997
freqWeight,0.6285382760688663,0.0006999999999999997
typWeight,0.8020342346280813,0.0006999999999999997
alpha,4.411304034292698,0.0011999999999999988
lengthWeight,2.0335403946228325,0.0011999999999999988
freqWeight,0.5747787468135357,0.0011999999999999988
typWeight,0.8020342346280813,0.0011999999999999988
alpha,4.411304034292698,0.0004999999999999998
lengthWeight,2.0335403946228325,0.0004999999999999998
freqWeight,0.2212884114123881,0.0004999999999999998
typWeight,0.8020342346280813,0.0004999999999999998
alpha,4.411304034292698,0.0016999999999999997
lengthWeight,2.7979834866710007,0.0016999999999999997
freqWeight,0.2212884114123881,0.0016999999999999997
typWeight,0.8020342346280813,0.0016999999999999997
alpha,4.411304034292698,0.003700000000000001
lengthWeight,2.0214639115147293,0.003700000000000001
freqWeight,0.2212884114123881,0.003700000000000001
typWeight,0.8020342346280813,0.003700000000000001
alpha,4.411304034292698,0.005000000000000001
lengthWeight,1.6944179264828563,0.005000000000000001
freqWeight,0.2212884114123881,0.005000000000000001
typWeight,0.8020342346280813,0.005000000000000001
alpha,4.411304034292698,0.0010999999999999998
lengthWeight,1.6944179264828563,0.0010999999999999998
freqWeight,1.248276000842452,0.0010999999999999998
typWeight,0.8020342346280813,0.0010999999999999998
alpha,4.411304034292698,0.0011999999999999988
lengthWeight,1.6944179264828563,0.0011999999999999988
freqWeight,1.248276000842452,0.0011999999999999988
typWeight,0.7612973297946155,0.0011999999999999988
alpha,4.411304034292698,0.0006999999999999997
lengthWeight,1.6944179264828563,0.0006999999999999997
freqWeight,1.248276000842452,0.0006999999999999997
typWeight,0.9237683766987175,0.0006999999999999997
alpha,4.411304034292698,0.0004999999999999998
lengthWeight,1.6944179264828563,0.0004999999999999998
freqWeight,1.248276000842452,0.0004999999999999998
typWeight,0.9027461938094348,0.0004999999999999998
alpha,4.604879643302411,0.00030000000000000024
lengthWeight,1.6944179264828563,0.00030000000000000024
freqWeight,1.248276000842452,0.00030000000000000024
typWeight,0.9027461938094348,0.00030000000000000024
alpha,5.262141460552812,0.0006999999999999997
lengthWeight,1.6944179264828563,0.0006999999999999997
freqWeight,1.248276000842452,0.0006999999999999997
typWeight,0.9027461938094348,0.0006999999999999997
alpha,5.262141460552812,0.00030000000000000024
lengthWeight,1.6944179264828563,0.00030000000000000024
freqWeight,1.248276000842452,0.00030000000000000024
typWeight,0.8403169240336865,0.00030000000000000024
alpha,5.262141460552812,0.0008999999999999997
lengthWeight,1.6944179264828563,0.0008999999999999997
freqWeight,1.248276000842452,0.0008999999999999997
typWeight,0.8352865343913436,0.0008999999999999997
alpha,5.191630974877626,0.0006999999999999997
lengthWeight,1.6944179264828563,0.0006999999999999997
freqWeight,1.248276000842452,0.0006999999999999997
typWeight,0.8352865343913436,0.0006999999999999997
alpha,5.191630974877626,0.00019999999999999985
lengthWeight,1.6944179264828563,0.00019999999999999985
freqWeight,1.248276000842452,0.00019999999999999985
typWeight,0.9468558358494192,0.00019999999999999985
alpha,5.191630974877626,0.00019999999999999985
lengthWeight,2.396564381197095,0.00019999999999999985
freqWeight,1.248276000842452,0.00019999999999999985
typWeight,0.9468558358494192,0.00019999999999999985
alpha,5.191630974877626,0.0021999999999999997
lengthWeight,2.5032030348666012,0.0021999999999999997
freqWeight,1.248276000842452,0.0021999999999999997
typWeight,0.9468558358494192,0.0021999999999999997
alpha,5.191630974877626,0.0020000000000000013
lengthWeight,2.0101764798164368,0.0020000000000000013
freqWeight,1.248276000842452,0.0020000000000000013
typWeight,0.9468558358494192,0.0020000000000000013
alpha,5.191630974877626,0.0012999999999999993
lengthWeight,2.0101764798164368,0.0012999999999999993
freqWeight,1.248276000842452,0.0012999999999999993
typWeight,0.9375793249346316,0.0012999999999999993
alpha,5.191630974877626,0.0001000000000000001
lengthWeight,2.0101764798164368,0.0001000000000000001
freqWeight,1.248276000842452,0.0001000000000000001
typWeight,0.9795711785554886,0.0001000000000000001
alpha,5.191630974877626,0.0009999999999999996
lengthWeight,1.4680888806469738,0.0009999999999999996
freqWeight,1.248276000842452,0.0009999999999999996
typWeight,0.9795711785554886,0.0009999999999999996
alpha,5.296605457551777,0.0010999999999999998
lengthWeight,1.4680888806469738,0.0010999999999999998
freqWeight,1.248276000842452,0.0010999999999999998
typWeight,0.9795711785554886,0.0010999999999999998
alpha,5.4517505038529634,0.0010999999999999998
lengthWeight,1.4680888806469738,0.0010999999999999998
freqWeight,1.248276000842452,0.0010999999999999998
