object,color_fidelity,size_fidelity,type_fidelity,one_fidelity,color_cost,size_cost,type_cost,speaker-opt,context,small_green_tv,big_red_fan,small_green_desk,blue_one,big_red_one,small_gray_couch,brown_tv,chair,big_green_one,blue_couch,big_green_couch,small_blue_couch,big_green_fan,tv,small_blue_fan,small_blue_desk,small_brown_tv,fan,small_fan,desk,big_gray_couch,small_brown_chair,small_chair,big_green_desk,brown_one,small_red_fan,big_gray_desk,big_gray_chair,green_one,gray_chair,small_couch,big_red_chair,red_fan,small_blue_tv,red_chair,small_red_one,big_brown_chair,gray_desk,gray_fan,small_red_chair,small_green_chair,big_blue_couch,big_chair,big_red_desk,small_green_couch,red_couch,green_tv,brown_desk,small_blue_chair,small_brown_desk,big_gray_one,red_desk,blue_desk,green_couch,small_red_desk,big_red_couch,big_red_tv,big_gray_fan,small_green_one,brown_fan,big_tv,small_tv,big_gray_tv,big_blue_fan,big_desk,small_one,blue_tv,big_brown_fan,small_desk,small_red_couch,big_blue_chair,green_chair,gray_one,big_one,big_brown_one,red_one,small_brown_one,blue_chair,big_blue_one,brown_couch,big_fan,big_blue_tv,green_fan,big_blue_desk,big_brown_couch,small_gray_tv,big_couch,small_brown_couch,big_green_tv,couch,blue_fan,green_desk,big_green_chair,small_brown_fan,small_gray_desk,small_red_tv,small_gray_chair,brown_chair,small_green_fan,gray_couch,small_gray_fan,big_brown_desk,big_brown_tv,gray_tv,small_blue_one,red_tv,small_gray_one
o1,0.999,0.7,0.95,0.999,0.1,0.1,0.1,15,lowvariation_exp1,0,0,0,0,0,0,0,1.6464961045732235e-23,1.0450031613046882e-13,0,8.197421412580967e-25,0,0.03327907173598937,4.4030197679476607e-20,0,0,0,0.6684280241226151,0,1.6464961045732235e-23,0,0,0,8.197421412580967e-25,0,0,0,0,4.683379246487923e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,3.673829394971905e-24,0,0,0,9.824465059588583e-21,0,0,0,0,0,0,3.673829394971905e-24,0,0,0,0,0,0,9.824465059588452e-21,0,0,0,3.673829394971905e-24,0,0,0,0,0,0,3.673829394971905e-24,0,4.683379246487923e-13,0,0,0,0,0,0,0.1491464520701773,0,0.1491464520701773,0,0,0,3.673829394971905e-24,0,2.192134462118668e-21,1.6464961045732235e-23,0,3.673829394971905e-24,8.197421412580967e-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.7,0.95,0.999,0.1,0.1,0.1,18,lowvariation_exp1,0,0,0,0,0,0,0,5.4567317592401305e-28,3.162284078046739e-16,0,1.490982240588058e-29,0,0.020121724613402697,7.072297457925612e-24,0,0,0,0.736419594812424,0,5.4567317592401305e-28,0,0,0,1.490982240588058e-29,0,0,0,0,1.9130703854508767e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,9.019916931258192e-29,0,0,0,1.1690429069674486e-24,0,0,0,0,0,0,9.019916931258192e-29,0,0,0,0,0,0,1.1690429069674297e-24,0,0,0,9.019916931258192e-29,0,0,0,0,0,0,9.019916931258192e-29,0,1.9130703854508767e-15,0,0,0,0,0,0,0.12172934028708458,0,0.12172934028708458,0,0,0,9.019916931258192e-29,0,1.932414928050524e-25,5.4567317592401305e-28,0,9.019916931258192e-29,1.490982240588058e-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.7,0.999,0.7,0.1,0.1,0.1,10,lowvariation_exp1,0,0,0,0,0,0,0,5.485953324457655e-34,7.223379735207162e-11,0,7.424430469883063e-35,0,0.07232948809488478,5.398206241183936e-31,0,0,0,0.5344466451400383,0,5.485953324457655e-34,0,0,0,7.424430469883063e-35,0,0,0,0,1.9635181874272858e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01816944329407e-34,0,0,0,1.985889095334944e-31,0,0,0,0,0,0,2.01816944329407e-34,0,0,0,0,0,0,1.9858890953349117e-31,0,0,0,2.01816944329407e-34,0,0,0,0,0,0,2.01816944329407e-34,0,1.9635181874272858e-10,0,0,0,0,0,0,0.1966119331500697,0,0.1966119331500697,0,0,0,2.01816944329407e-34,0,7.305677706202708e-32,5.485953324457655e-34,0,2.01816944329407e-34,7.424430469883063e-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.7,0.999,0.7,0.1,0.1,0.1,15,lowvariation_exp1,0,0,0,0,0,0,0,2.1982459366605284e-50,1.0502889259766693e-15,0,1.0944422073789522e-51,0,0.033279071736023284,6.785351124323078e-46,0,0,0,0.6684280241233033,0,2.1982459366605284e-50,0,0,0,1.0944422073789522e-51,0,0,0,0,4.707068400246714e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,4.904949678926886e-51,0,0,0,1.5140164830335433e-46,0,0,0,0,0,0,4.904949678926886e-51,0,0,0,0,0,0,1.514016483033506e-46,0,0,0,4.904949678926886e-51,0,0,0,0,0,0,4.904949678926886e-51,0,4.707068400246714e-15,0,0,0,0,0,0,0.14914645207033142,0,0.14914645207033142,0,0,0,4.904949678926886e-51,0,3.3782274032663037e-47,2.1982459366605284e-50,0,4.904949678926886e-51,1.0944422073789522e-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.7,0.999,0.7,0.1,0.1,0.1,18,lowvariation_exp1,0,0,0,0,0,0,0,3.072920262698487e-60,1.266573216384419e-18,0,8.396362036063332e-62,0,0.020121724613402524,7.498019192150606e-55,0,0,0,0.7364195948124262,0,3.072920262698487e-60,0,0,0,8.396362036063332e-62,0,0,0,0,7.662321446993292e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,5.079503030176329e-61,0,0,0,1.2394142363266198e-55,0,0,0,0,0,0,5.079503030176329e-61,0,0,0,0,0,0,1.2394142363265833e-55,0,0,0,5.079503030176329e-61,0,0,0,0,0,0,5.079503030176329e-61,0,7.662321446993292e-18,0,0,0,0,0,0,0.12172934028708562,0,0.12172934028708562,0,0,0,5.079503030176329e-61,0,2.048737953107922e-56,3.072920262698487e-60,0,5.079503030176329e-61,8.396362036063332e-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.7,0.999,0.8,0.1,0.1,0.1,10,lowvariation_exp1,0,0,0,0,0,0,0,5.48595332445766e-34,7.22337973520709e-11,0,7.424430469883062e-35,0,0.07232948809488471,5.398206241183937e-31,0,0,0,0.5344466451400384,0,5.48595332445766e-34,0,0,0,7.424430469883062e-35,0,0,0,0,1.963518187427285e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,2.018169443294068e-34,0,0,0,1.9858890953349454e-31,0,0,0,0,0,0,2.018169443294068e-34,0,0,0,0,0,0,1.9858890953349104e-31,0,0,0,2.018169443294068e-34,0,0,0,0,0,0,2.018169443294068e-34,0,1.963518187427285e-10,0,0,0,0,0,0,0.19661193315006958,0,0.19661193315006958,0,0,0,2.018169443294068e-34,0,7.305677706202702e-32,5.48595332445766e-34,0,2.018169443294068e-34,7.424430469883062e-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.7,0.999,0.8,0.1,0.1,0.1,15,lowvariation_exp1,0,0,0,0,0,0,0,2.198245936660531e-50,1.0502889259766533e-15,0,1.0944422073789519e-51,0,0.033279071736023236,6.78535112432308e-46,0,0,0,0.6684280241233035,0,2.198245936660531e-50,0,0,0,1.0944422073789519e-51,0,0,0,0,4.70706840024671e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9049496789268787e-51,0,0,0,1.5140164830335443e-46,0,0,0,0,0,0,4.9049496789268787e-51,0,0,0,0,0,0,1.5140164830335039e-46,0,0,0,4.9049496789268787e-51,0,0,0,0,0,0,4.9049496789268787e-51,0,4.70706840024671e-15,0,0,0,0,0,0,0.14914645207033134,0,0.14914645207033134,0,0,0,4.9049496789268787e-51,0,3.378227403266299e-47,2.198245936660531e-50,0,4.9049496789268787e-51,1.0944422073789519e-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.7,0.999,0.8,0.1,0.1,0.1,18,lowvariation_exp1,0,0,0,0,0,0,0,3.072920262698491e-60,1.266573216384395e-18,0,8.396362036063325e-62,0,0.020121724613402475,7.498019192150605e-55,0,0,0,0.7364195948124265,0,3.072920262698491e-60,0,0,0,8.396362036063325e-62,0,0,0,0,7.662321446993283e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,5.079503030176317e-61,0,0,0,1.239414236326621e-55,0,0,0,0,0,0,5.079503030176317e-61,0,0,0,0,0,0,1.239414236326581e-55,0,0,0,5.079503030176317e-61,0,0,0,0,0,0,5.079503030176317e-61,0,7.662321446993283e-18,0,0,0,0,0,0,0.12172934028708547,0,0.12172934028708547,0,0,0,5.079503030176317e-61,0,2.048737953107918e-56,3.072920262698491e-60,0,5.079503030176317e-61,8.396362036063325e-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.7,0.999,0.9,0.1,0.1,0.1,10,lowvariation_exp1,0,0,0,0,0,0,0,5.485953324457655e-34,7.223379735207162e-11,0,7.424430469883063e-35,0,0.07232948809488478,5.398206241183936e-31,0,0,0,0.5344466451400383,0,5.485953324457655e-34,0,0,0,7.424430469883063e-35,0,0,0,0,1.9635181874272858e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01816944329407e-34,0,0,0,1.985889095334944e-31,0,0,0,0,0,0,2.01816944329407e-34,0,0,0,0,0,0,1.9858890953349117e-31,0,0,0,2.01816944329407e-34,0,0,0,0,0,0,2.01816944329407e-34,0,1.9635181874272858e-10,0,0,0,0,0,0,0.1966119331500697,0,0.1966119331500697,0,0,0,2.01816944329407e-34,0,7.305677706202708e-32,5.485953324457655e-34,0,2.01816944329407e-34,7.424430469883063e-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.7,0.999,0.9,0.1,0.1,0.1,15,lowvariation_exp1,0,0,0,0,0,0,0,2.1982459366605284e-50,1.0502889259766693e-15,0,1.0944422073789522e-51,0,0.033279071736023284,6.785351124323078e-46,0,0,0,0.6684280241233033,0,2.1982459366605284e-50,0,0,0,1.0944422073789522e-51,0,0,0,0,4.707068400246714e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,4.904949678926886e-51,0,0,0,1.5140164830335433e-46,0,0,0,0,0,0,4.904949678926886e-51,0,0,0,0,0,0,1.514016483033506e-46,0,0,0,4.904949678926886e-51,0,0,0,0,0,0,4.904949678926886e-51,0,4.707068400246714e-15,0,0,0,0,0,0,0.14914645207033142,0,0.14914645207033142,0,0,0,4.904949678926886e-51,0,3.3782274032663037e-47,2.1982459366605284e-50,0,4.904949678926886e-51,1.0944422073789522e-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.7,0.999,0.9,0.1,0.1,0.1,18,lowvariation_exp1,0,0,0,0,0,0,0,3.072920262698487e-60,1.266573216384419e-18,0,8.396362036063332e-62,0,0.020121724613402524,7.498019192150606e-55,0,0,0,0.7364195948124262,0,3.072920262698487e-60,0,0,0,8.396362036063332e-62,0,0,0,0,7.662321446993292e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,5.079503030176329e-61,0,0,0,1.2394142363266198e-55,0,0,0,0,0,0,5.079503030176329e-61,0,0,0,0,0,0,1.2394142363265833e-55,0,0,0,5.079503030176329e-61,0,0,0,0,0,0,5.079503030176329e-61,0,7.662321446993292e-18,0,0,0,0,0,0,0.12172934028708562,0,0.12172934028708562,0,0,0,5.079503030176329e-61,0,2.048737953107922e-56,3.072920262698487e-60,0,5.079503030176329e-61,8.396362036063332e-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.7,0.999,0.95,0.1,0.1,0.1,10,lowvariation_exp1,0,0,0,0,0,0,0,5.48595332445766e-34,7.22337973520709e-11,0,7.424430469883062e-35,0,0.07232948809488471,5.398206241183937e-31,0,0,0,0.5344466451400384,0,5.48595332445766e-34,0,0,0,7.424430469883062e-35,0,0,0,0,1.963518187427285e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,2.018169443294068e-34,0,0,0,1.9858890953349454e-31,0,0,0,0,0,0,2.018169443294068e-34,0,0,0,0,0,0,1.9858890953349104e-31,0,0,0,2.018169443294068e-34,0,0,0,0,0,0,2.018169443294068e-34,0,1.963518187427285e-10,0,0,0,0,0,0,0.19661193315006958,0,0.19661193315006958,0,0,0,2.018169443294068e-34,0,7.305677706202702e-32,5.48595332445766e-34,0,2.018169443294068e-34,7.424430469883062e-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.7,0.999,0.95,0.1,0.1,0.1,15,lowvariation_exp1,0,0,0,0,0,0,0,2.198245936660531e-50,1.0502889259766533e-15,0,1.0944422073789519e-51,0,0.033279071736023236,6.78535112432308e-46,0,0,0,0.6684280241233035,0,2.198245936660531e-50,0,0,0,1.0944422073789519e-51,0,0,0,0,4.70706840024671e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9049496789268787e-51,0,0,0,1.5140164830335443e-46,0,0,0,0,0,0,4.9049496789268787e-51,0,0,0,0,0,0,1.5140164830335039e-46,0,0,0,4.9049496789268787e-51,0,0,0,0,0,0,4.9049496789268787e-51,0,4.70706840024671e-15,0,0,0,0,0,0,0.14914645207033134,0,0.14914645207033134,0,0,0,4.9049496789268787e-51,0,3.378227403266299e-47,2.198245936660531e-50,0,4.9049496789268787e-51,1.0944422073789519e-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.7,0.999,0.95,0.1,0.1,0.1,18,lowvariation_exp1,0,0,0,0,0,0,0,3.072920262698491e-60,1.266573216384395e-18,0,8.396362036063325e-62,0,0.020121724613402475,7.498019192150605e-55,0,0,0,0.7364195948124265,0,3.072920262698491e-60,0,0,0,8.396362036063325e-62,0,0,0,0,7.662321446993283e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,5.079503030176317e-61,0,0,0,1.239414236326621e-55,0,0,0,0,0,0,5.079503030176317e-61,0,0,0,0,0,0,1.239414236326581e-55,0,0,0,5.079503030176317e-61,0,0,0,0,0,0,5.079503030176317e-61,0,7.662321446993283e-18,0,0,0,0,0,0,0.12172934028708547,0,0.12172934028708547,0,0,0,5.079503030176317e-61,0,2.048737953107918e-56,3.072920262698491e-60,0,5.079503030176317e-61,8.396362036063325e-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.7,0.999,0.999,0.1,0.1,0.1,10,lowvariation_exp1,0,0,0,0,0,0,0,5.485953324457655e-34,7.223379735207162e-11,0,7.424430469883063e-35,0,0.07232948809488478,5.398206241183936e-31,0,0,0,0.5344466451400383,0,5.485953324457655e-34,0,0,0,7.424430469883063e-35,0,0,0,0,1.9635181874272858e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01816944329407e-34,0,0,0,1.985889095334944e-31,0,0,0,0,0,0,2.01816944329407e-34,0,0,0,0,0,0,1.9858890953349117e-31,0,0,0,2.01816944329407e-34,0,0,0,0,0,0,2.01816944329407e-34,0,1.9635181874272858e-10,0,0,0,0,0,0,0.1966119331500697,0,0.1966119331500697,0,0,0,2.01816944329407e-34,0,7.305677706202708e-32,5.485953324457655e-34,0,2.01816944329407e-34,7.424430469883063e-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.7,0.999,0.999,0.1,0.1,0.1,15,lowvariation_exp1,0,0,0,0,0,0,0,2.1982459366605284e-50,1.0502889259766693e-15,0,1.0944422073789522e-51,0,0.033279071736023284,6.785351124323078e-46,0,0,0,0.6684280241233033,0,2.1982459366605284e-50,0,0,0,1.0944422073789522e-51,0,0,0,0,4.707068400246714e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,4.904949678926886e-51,0,0,0,1.5140164830335433e-46,0,0,0,0,0,0,4.904949678926886e-51,0,0,0,0,0,0,1.514016483033506e-46,0,0,0,4.904949678926886e-51,0,0,0,0,0,0,4.904949678926886e-51,0,4.707068400246714e-15,0,0,0,0,0,0,0.14914645207033142,0,0.14914645207033142,0,0,0,4.904949678926886e-51,0,3.3782274032663037e-47,2.1982459366605284e-50,0,4.904949678926886e-51,1.0944422073789522e-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.7,0.999,0.999,0.1,0.1,0.1,18,lowvariation_exp1,0,0,0,0,0,0,0,3.072920262698487e-60,1.266573216384419e-18,0,8.396362036063332e-62,0,0.020121724613402524,7.498019192150606e-55,0,0,0,0.7364195948124262,0,3.072920262698487e-60,0,0,0,8.396362036063332e-62,0,0,0,0,7.662321446993292e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,5.079503030176329e-61,0,0,0,1.2394142363266198e-55,0,0,0,0,0,0,5.079503030176329e-61,0,0,0,0,0,0,1.2394142363265833e-55,0,0,0,5.079503030176329e-61,0,0,0,0,0,0,5.079503030176329e-61,0,7.662321446993292e-18,0,0,0,0,0,0,0.12172934028708562,0,0.12172934028708562,0,0,0,5.079503030176329e-61,0,2.048737953107922e-56,3.072920262698487e-60,0,5.079503030176329e-61,8.396362036063332e-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.8,0.7,0.7,0.1,0.1,0.1,5,lowvariation_exp1,0,0,0,0,0,0,0,0.002721304063245684,0.004218676961635644,0,0.0010011118180444012,0,0.13499766277234135,0.005305628104030141,0,0,0,0.36696169359849595,0,0.002721304063245684,0,0,0,0.0010011118180444012,0,0,0,0,0.0069554224408612895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016505543487590776,0,0,0,0.003218026114127295,0,0,0,0,0,0,0.0016505543487590776,0,0,0,0,0,0,0.003218026114127295,0,0,0,0.0016505543487590776,0,0,0,0,0,0,0.0016505543487590776,0,0.0069554224408612895,0,0,0,0,0,0,0.2225735181075604,0,0.2225735181075604,0,0,0,0.0016505543487590776,0,0.0019518315019741146,0.002721304063245684,0,0.0016505543487590776,0.0010011118180444012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.8,0.7,0.7,0.1,0.1,0.1,10,lowvariation_exp1,0,0,0,0,0,0,0,0.00002936684543436859,0.00007057578212140161,0,0.000003974370344626128,0,0.07226960089231603,0.00011162893136108009,0,0,0,0.534004135240647,0,0.00002936684543436859,0,0,0,0.000003974370344626128,0,0,0,0,0.00019184486606989155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000010803458687363677,0,0,0,0.000041065988887679555,0,0,0,0,0,0,0.000010803458687363677,0,0,0,0,0,0,0.000041065988887679555,0,0,0,0.000010803458687363677,0,0,0,0,0,0,0.000010803458687363677,0,0.00019184486606989155,0,0,0,0,0,0,0.19644914285556747,0,0.19644914285556747,0,0,0,0.000010803458687363677,0,0.00001510733304315228,0.00002936684543436859,0,0.000010803458687363677,0.000003974370344626128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.8,0.7,0.7,0.1,0.1,0.1,15,lowvariation_exp1,0,0,0,0,0,0,0,2.725947121664556e-7,0.0000010155820831918546,0,1.3571691571349661e-8,0,0.033278593702031234,0.000002020210535919478,0,0,0,0.6684184225539002,0,2.725947121664556e-7,0,0,0,1.3571691571349661e-8,0,0,0,0,0.000004551523122272128,0,0,0,0,0,0,0,0,0,0,0,0,0,6.082410178131669e-8,0,0,0,4.507699004132603e-7,0,0,0,0,0,0,6.082410178131669e-8,0,0,0,0,0,0,4.507699004132603e-7,0,0,0,6.082410178131669e-8,0,0,0,0,0,0,6.082410178131669e-8,0,0.000004551523122272128,0,0,0,0,0,0,0.14914430967061137,0,0.14914430967061137,0,0,0,6.082410178131669e-8,0,1.0058036006930322e-7,2.725947121664556e-7,0,6.082410178131669e-8,1.3571691571349661e-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.8,0.7,0.7,0.1,0.1,0.1,18,lowvariation_exp1,0,0,0,0,0,0,0,1.583753497123476e-8,7.675818746954649e-8,0,4.327404098033137e-10,0,0.020121698296017187,1.7520344140197356e-7,0,0,0,0.736418631642581,0,1.583753497123476e-8,0,0,0,4.327404098033137e-10,0,0,0,0,4.64359974198079e-7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.617926922915618e-9,0,0,0,2.8960934076342265e-8,0,0,0,0,0,0,2.617926922915618e-9,0,0,0,0,0,0,2.8960934076342265e-8,0,0,0,2.617926922915618e-9,0,0,0,0,0,0,2.617926922915618e-9,0,4.64359974198079e-7,0,0,0,0,0,0,0.12172918107617953,0,0.12172918107617953,0,0,0,2.617926922915618e-9,0,4.787210204678076e-9,1.583753497123476e-8,0,2.617926922915618e-9,4.327404098033137e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.8,0.7,0.8,0.1,0.1,0.1,10,lowvariation_exp1,0,0,0,0,0,0,0,0.00002936684543436859,0.00007057578212140221,0,0.000003974370344626128,0,0.07226960089231603,0.00011162893136108009,0,0,0,0.534004135240647,0,0.00002936684543436859,0,0,0,0.000003974370344626128,0,0,0,0,0.00019184486606989155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000010803458687363677,0,0,0,0.000041065988887679555,0,0,0,0,0,0,0.000010803458687363677,0,0,0,0,0,0,0.000041065988887679555,0,0,0,0.000010803458687363677,0,0,0,0,0,0,0.000010803458687363677,0,0.00019184486606989155,0,0,0,0,0,0,0.19644914285556747,0,0.19644914285556747,0,0,0,0.000010803458687363677,0,0.00001510733304315228,0.00002936684543436859,0,0.000010803458687363677,0.000003974370344626128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.8,0.7,0.8,0.1,0.1,0.1,15,lowvariation_exp1,0,0,0,0,0,0,0,2.725947121664556e-7,0.0000010155820831918678,0,1.3571691571349661e-8,0,0.033278593702031234,0.000002020210535919478,0,0,0,0.6684184225539002,0,2.725947121664556e-7,0,0,0,1.3571691571349661e-8,0,0,0,0,0.000004551523122272128,0,0,0,0,0,0,0,0,0,0,0,0,0,6.082410178131669e-8,0,0,0,4.507699004132603e-7,0,0,0,0,0,0,6.082410178131669e-8,0,0,0,0,0,0,4.507699004132603e-7,0,0,0,6.082410178131669e-8,0,0,0,0,0,0,6.082410178131669e-8,0,0.000004551523122272128,0,0,0,0,0,0,0.14914430967061137,0,0.14914430967061137,0,0,0,6.082410178131669e-8,0,1.0058036006930322e-7,2.725947121664556e-7,0,6.082410178131669e-8,1.3571691571349661e-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.8,0.7,0.8,0.1,0.1,0.1,18,lowvariation_exp1,0,0,0,0,0,0,0,1.583753497123476e-8,7.675818746954765e-8,0,4.327404098033137e-10,0,0.020121698296017187,1.7520344140197356e-7,0,0,0,0.736418631642581,0,1.583753497123476e-8,0,0,0,4.327404098033137e-10,0,0,0,0,4.64359974198079e-7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.617926922915618e-9,0,0,0,2.8960934076342265e-8,0,0,0,0,0,0,2.617926922915618e-9,0,0,0,0,0,0,2.8960934076342265e-8,0,0,0,2.617926922915618e-9,0,0,0,0,0,0,2.617926922915618e-9,0,4.64359974198079e-7,0,0,0,0,0,0,0.12172918107617953,0,0.12172918107617953,0,0,0,2.617926922915618e-9,0,4.787210204678076e-9,1.583753497123476e-8,0,2.617926922915618e-9,4.327404098033137e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.8,0.7,0.9,0.1,0.1,0.1,10,lowvariation_exp1,0,0,0,0,0,0,0,0.00002936684543436859,0.00007057578212140221,0,0.000003974370344626128,0,0.07226960089231603,0.00011162893136108009,0,0,0,0.534004135240647,0,0.00002936684543436859,0,0,0,0.000003974370344626128,0,0,0,0,0.00019184486606989155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000010803458687363677,0,0,0,0.000041065988887679555,0,0,0,0,0,0,0.000010803458687363677,0,0,0,0,0,0,0.000041065988887679555,0,0,0,0.000010803458687363677,0,0,0,0,0,0,0.000010803458687363677,0,0.00019184486606989155,0,0,0,0,0,0,0.19644914285556747,0,0.19644914285556747,0,0,0,0.000010803458687363677,0,0.00001510733304315228,0.00002936684543436859,0,0.000010803458687363677,0.000003974370344626128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.8,0.7,0.9,0.1,0.1,0.1,15,lowvariation_exp1,0,0,0,0,0,0,0,2.725947121664556e-7,0.0000010155820831918678,0,1.3571691571349661e-8,0,0.033278593702031234,0.000002020210535919478,0,0,0,0.6684184225539002,0,2.725947121664556e-7,0,0,0,1.3571691571349661e-8,0,0,0,0,0.000004551523122272128,0,0,0,0,0,0,0,0,0,0,0,0,0,6.082410178131669e-8,0,0,0,4.507699004132603e-7,0,0,0,0,0,0,6.082410178131669e-8,0,0,0,0,0,0,4.507699004132603e-7,0,0,0,6.082410178131669e-8,0,0,0,0,0,0,6.082410178131669e-8,0,0.000004551523122272128,0,0,0,0,0,0,0.14914430967061137,0,0.14914430967061137,0,0,0,6.082410178131669e-8,0,1.0058036006930322e-7,2.725947121664556e-7,0,6.082410178131669e-8,1.3571691571349661e-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.8,0.7,0.9,0.1,0.1,0.1,18,lowvariation_exp1,0,0,0,0,0,0,0,1.583753497123476e-8,7.675818746954765e-8,0,4.327404098033137e-10,0,0.020121698296017187,1.7520344140197356e-7,0,0,0,0.736418631642581,0,1.583753497123476e-8,0,0,0,4.327404098033137e-10,0,0,0,0,4.64359974198079e-7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.617926922915618e-9,0,0,0,2.8960934076342265e-8,0,0,0,0,0,0,2.617926922915618e-9,0,0,0,0,0,0,2.8960934076342265e-8,0,0,0,2.617926922915618e-9,0,0,0,0,0,0,2.617926922915618e-9,0,4.64359974198079e-7,0,0,0,0,0,0,0.12172918107617953,0,0.12172918107617953,0,0,0,2.617926922915618e-9,0,4.787210204678076e-9,1.583753497123476e-8,0,2.617926922915618e-9,4.327404098033137e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.8,0.7,0.95,0.1,0.1,0.1,10,lowvariation_exp1,0,0,0,0,0,0,0,0.00002936684543436859,0.00007057578212140221,0,0.000003974370344626128,0,0.07226960089231603,0.00011162893136108009,0,0,0,0.534004135240647,0,0.00002936684543436859,0,0,0,0.000003974370344626128,0,0,0,0,0.00019184486606989155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000010803458687363677,0,0,0,0.000041065988887679555,0,0,0,0,0,0,0.000010803458687363677,0,0,0,0,0,0,0.000041065988887679555,0,0,0,0.000010803458687363677,0,0,0,0,0,0,0.000010803458687363677,0,0.00019184486606989155,0,0,0,0,0,0,0.19644914285556747,0,0.19644914285556747,0,0,0,0.000010803458687363677,0,0.00001510733304315228,0.00002936684543436859,0,0.000010803458687363677,0.000003974370344626128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1,0.999,0.8,0.7,0.95,0.1,0.1,0.1,15,lowvariation_exp1,0,0,0,0,0,0,0,2.725947121664556e-7,0.0000010155820831918678,0,1.3571691571349661e-8,0,0.033278593702031234,0.000002020210535919478,0,0,0,0.6684184225539002,0,2.725947121664556e-7,0,0,0,1.3571691571349661e-8,0,0,0,0,0.000004551523122272128,0,0,0,0,0,0,0,0,0,0,0,0,0,6.082410178131669e-8,0,0,0,4.507699004132603e-7,0,0,0,0,0,0,6.082410178131669e-8,0,0,0,0,0,0,4.507699004132603e-7,0,0,0,6.082410178131669e-8,0,0,0,0,0,0,6.082410178131669e-8,0,0.000004551523122272128,0,0,0,0,0,0,0.14914430967061137,0,0.14914430967061137,0,0,0,6.082410178131669e-8,0,1.0058036006930322e-7,2.725947121664556e-7,0,6.082410178131669e-8,1.3571691571349661e-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
