noun	year	match_count	volume_count
Rose_NOUN	1524	3	1
Rose_NOUN	1563	6	1
Rose_NOUN	1575	4	1
Rose_NOUN	1579	1	1
Rose_NOUN	1581	5	2
Rose_NOUN	1587	6	2
Rose_NOUN	1592	4	1
Rose_NOUN	1595	1	1
Rose_NOUN	1598	7	2
Rose_NOUN	1600	1	1
Rose_NOUN	1605	1	1
Rose_NOUN	1611	1	1
Rose_NOUN	1620	1	1
Rose_NOUN	1625	4	1
Rose_NOUN	1629	4	1
Rose_NOUN	1635	2	1
Rose_NOUN	1637	10	2
Rose_NOUN	1638	9	1
Rose_NOUN	1640	3	1
Rose_NOUN	1643	1	1
Rose_NOUN	1644	2	2
Rose_NOUN	1645	10	3
Rose_NOUN	1647	2	2
Rose_NOUN	1648	2	1
Rose_NOUN	1649	2	2
Rose_NOUN	1653	12	3
Rose_NOUN	1655	3	2
Rose_NOUN	1656	6	2
Rose_NOUN	1657	2	1
Rose_NOUN	1658	25	4
Rose_NOUN	1659	1	1
Rose_NOUN	1660	1	1
Rose_NOUN	1662	3	2
Rose_NOUN	1664	13	3
Rose_NOUN	1665	2	1
Rose_NOUN	1667	18	2
Rose_NOUN	1668	6	2
Rose_NOUN	1669	3	1
Rose_NOUN	1670	1	1
Rose_NOUN	1673	6	3
Rose_NOUN	1675	21	5
Rose_NOUN	1676	3	1
Rose_NOUN	1677	4	2
Rose_NOUN	1678	7	5
Rose_NOUN	1679	5	2
Rose_NOUN	1680	10	4
Rose_NOUN	1681	18	6
Rose_NOUN	1682	19	8
Rose_NOUN	1683	6	3
Rose_NOUN	1684	6	5
Rose_NOUN	1685	23	6
Rose_NOUN	1686	5	1
Rose_NOUN	1687	5	1
Rose_NOUN	1688	34	5
Rose_NOUN	1689	7	6
Rose_NOUN	1690	12	5
Rose_NOUN	1691	3	2
Rose_NOUN	1692	16	3
Rose_NOUN	1693	5	4
Rose_NOUN	1694	18	11
Rose_NOUN	1695	15	5
Rose_NOUN	1696	4	2
Rose_NOUN	1697	4	2
Rose_NOUN	1698	25	8
Rose_NOUN	1699	32	8
Rose_NOUN	1700	19	16
Rose_NOUN	1701	15	12
Rose_NOUN	1702	35	11
Rose_NOUN	1703	29	9
Rose_NOUN	1704	36	21
Rose_NOUN	1705	26	15
Rose_NOUN	1706	39	19
Rose_NOUN	1707	33	10
Rose_NOUN	1708	87	19
Rose_NOUN	1709	18	15
Rose_NOUN	1710	33	24
Rose_NOUN	1711	50	19
Rose_NOUN	1712	18	11
Rose_NOUN	1713	45	17
Rose_NOUN	1714	70	19
Rose_NOUN	1715	65	20
Rose_NOUN	1716	48	10
Rose_NOUN	1717	17	13
Rose_NOUN	1718	95	24
Rose_NOUN	1719	46	25
Rose_NOUN	1720	82	28
Rose_NOUN	1721	17	10
Rose_NOUN	1722	45	19
Rose_NOUN	1723	54	19
Rose_NOUN	1724	54	20
Rose_NOUN	1725	45	13
Rose_NOUN	1726	195	27
Rose_NOUN	1727	85	27
Rose_NOUN	1728	97	22
Rose_NOUN	1729	88	25
Rose_NOUN	1730	69	26
Rose_NOUN	1731	93	31
Rose_NOUN	1732	55	22
Rose_NOUN	1733	47	11
Rose_NOUN	1734	48	23
Rose_NOUN	1735	43	29
Rose_NOUN	1736	89	20
Rose_NOUN	1737	90	27
Rose_NOUN	1738	69	24
Rose_NOUN	1739	134	32
Rose_NOUN	1740	36	25
Rose_NOUN	1741	46	25
Rose_NOUN	1742	78	30
Rose_NOUN	1743	45	22
Rose_NOUN	1744	53	27
Rose_NOUN	1745	35	21
Rose_NOUN	1746	42	20
Rose_NOUN	1747	108	35
Rose_NOUN	1748	32	21
Rose_NOUN	1749	96	32
Rose_NOUN	1750	82	39
Rose_NOUN	1751	194	49
Rose_NOUN	1752	65	42
Rose_NOUN	1753	63	31
Rose_NOUN	1754	110	32
Rose_NOUN	1755	137	40
Rose_NOUN	1756	67	19
Rose_NOUN	1757	46	21
Rose_NOUN	1758	46	20
Rose_NOUN	1759	60	38
Rose_NOUN	1760	60	44
Rose_NOUN	1761	79	30
Rose_NOUN	1762	49	15
Rose_NOUN	1763	46	35
Rose_NOUN	1764	137	31
Rose_NOUN	1765	64	28
Rose_NOUN	1766	149	55
Rose_NOUN	1767	58	32
Rose_NOUN	1768	145	45
Rose_NOUN	1769	170	38
Rose_NOUN	1770	157	34
Rose_NOUN	1771	46	28
Rose_NOUN	1772	161	39
Rose_NOUN	1773	49	20
Rose_NOUN	1774	130	32
Rose_NOUN	1775	127	40
Rose_NOUN	1776	123	47
Rose_NOUN	1777	152	34
Rose_NOUN	1778	186	32
Rose_NOUN	1779	190	47
Rose_NOUN	1780	88	36
Rose_NOUN	1781	510	52
Rose_NOUN	1782	132	49
Rose_NOUN	1783	90	31
Rose_NOUN	1784	154	43
Rose_NOUN	1785	248	47
Rose_NOUN	1786	129	50
Rose_NOUN	1787	109	45
Rose_NOUN	1788	521	73
Rose_NOUN	1789	128	53
Rose_NOUN	1790	96	50
Rose_NOUN	1791	150	48
Rose_NOUN	1792	188	74
Rose_NOUN	1793	275	65
Rose_NOUN	1794	293	84
Rose_NOUN	1795	264	92
Rose_NOUN	1796	242	96
Rose_NOUN	1797	287	98
Rose_NOUN	1798	224	86
Rose_NOUN	1799	238	97
Rose_NOUN	1800	586	126
Rose_NOUN	1801	623	177
Rose_NOUN	1802	879	173
Rose_NOUN	1803	1186	178
Rose_NOUN	1804	1921	210
Rose_NOUN	1805	584	189
Rose_NOUN	1806	1114	281
Rose_NOUN	1807	570	232
Rose_NOUN	1808	788	256
Rose_NOUN	1809	801	228
Rose_NOUN	1810	1061	301
Rose_NOUN	1811	2926	303
Rose_NOUN	1812	1584	318
Rose_NOUN	1813	787	267
Rose_NOUN	1814	1107	293
Rose_NOUN	1815	1478	296
Rose_NOUN	1816	1561	320
Rose_NOUN	1817	1665	351
Rose_NOUN	1818	1225	386
Rose_NOUN	1819	1999	347
Rose_NOUN	1820	1211	376
Rose_NOUN	1821	1103	331
Rose_NOUN	1822	1420	461
Rose_NOUN	1823	1870	442
Rose_NOUN	1824	2585	567
Rose_NOUN	1825	5913	644
Rose_NOUN	1826	1707	490
Rose_NOUN	1827	2301	486
Rose_NOUN	1828	2602	585
Rose_NOUN	1829	1969	472
Rose_NOUN	1830	2354	636
Rose_NOUN	1831	2380	544
Rose_NOUN	1832	3070	541
Rose_NOUN	1833	2794	621
Rose_NOUN	1834	2354	572
Rose_NOUN	1835	3522	611
Rose_NOUN	1836	4012	651
Rose_NOUN	1837	3329	657
Rose_NOUN	1838	3458	682
Rose_NOUN	1839	3759	812
Rose_NOUN	1840	3392	735
Rose_NOUN	1841	3043	759
Rose_NOUN	1842	2879	685
Rose_NOUN	1843	3577	718
Rose_NOUN	1844	5524	784
Rose_NOUN	1845	5110	866
Rose_NOUN	1846	5866	908
Rose_NOUN	1847	5865	862
Rose_NOUN	1848	8729	871
Rose_NOUN	1849	4945	910
Rose_NOUN	1850	6253	932
Rose_NOUN	1851	3936	956
Rose_NOUN	1852	6881	1033
Rose_NOUN	1853	5150	1140
Rose_NOUN	1854	5578	1224
Rose_NOUN	1855	5695	1126
Rose_NOUN	1856	5751	1163
Rose_NOUN	1857	5482	1142
Rose_NOUN	1858	5308	1038
Rose_NOUN	1859	7519	1164
Rose_NOUN	1860	11608	1255
Rose_NOUN	1861	7087	1050
Rose_NOUN	1862	4742	812
Rose_NOUN	1863	6494	818
Rose_NOUN	1864	4849	963
Rose_NOUN	1865	5099	1009
Rose_NOUN	1866	7964	1172
Rose_NOUN	1867	8769	1065
Rose_NOUN	1868	5742	1060
Rose_NOUN	1869	8500	1215
Rose_NOUN	1870	7494	1180
Rose_NOUN	1871	6692	1161
Rose_NOUN	1872	7405	1211
Rose_NOUN	1873	7596	1241
Rose_NOUN	1874	8932	1325
Rose_NOUN	1875	6527	1487
Rose_NOUN	1876	9252	1552
Rose_NOUN	1877	10177	1497
Rose_NOUN	1878	8164	1541
Rose_NOUN	1879	10496	1628
Rose_NOUN	1880	11138	1878
Rose_NOUN	1881	11220	1965
Rose_NOUN	1882	12754	2087
Rose_NOUN	1883	13241	2249
Rose_NOUN	1884	11751	2043
Rose_NOUN	1885	9377	1885
Rose_NOUN	1886	7426	1621
Rose_NOUN	1887	8785	1974
Rose_NOUN	1888	12678	1905
Rose_NOUN	1889	14193	1839
Rose_NOUN	1890	9360	1861
Rose_NOUN	1891	11794	2073
Rose_NOUN	1892	13384	2241
Rose_NOUN	1893	12699	2112
Rose_NOUN	1894	12130	2123
Rose_NOUN	1895	12976	2475
Rose_NOUN	1896	17678	2661
Rose_NOUN	1897	13919	2572
Rose_NOUN	1898	14943	2889
Rose_NOUN	1899	20439	3036
Rose_NOUN	1900	17205	3195
Rose_NOUN	1901	19874	3335
Rose_NOUN	1902	22219	3260
Rose_NOUN	1903	19919	3130
Rose_NOUN	1904	20916	3773
Rose_NOUN	1905	19762	3445
Rose_NOUN	1906	20324	3650
Rose_NOUN	1907	19075	3599
Rose_NOUN	1908	23569	3605
Rose_NOUN	1909	17350	3237
Rose_NOUN	1910	18926	3487
Rose_NOUN	1911	27091	3421
Rose_NOUN	1912	26294	3527
Rose_NOUN	1913	22051	3694
Rose_NOUN	1914	22453	3427
Rose_NOUN	1915	17978	3114
Rose_NOUN	1916	19349	2838
Rose_NOUN	1917	19149	2960
Rose_NOUN	1918	16067	2502
Rose_NOUN	1919	17604	2896
Rose_NOUN	1920	19657	3508
Rose_NOUN	1921	22649	2972
Rose_NOUN	1922	21816	3551
Rose_NOUN	1923	20184	2971
Rose_NOUN	1924	18870	2885
Rose_NOUN	1925	17521	3059
Rose_NOUN	1926	18929	2935
Rose_NOUN	1927	19336	3253
Rose_NOUN	1928	17271	3134
Rose_NOUN	1929	16959	3141
Rose_NOUN	1930	19780	3210
Rose_NOUN	1931	18662	3137
Rose_NOUN	1932	14679	2700
Rose_NOUN	1933	13300	2526
Rose_NOUN	1934	17348	2748
Rose_NOUN	1935	16381	2906
Rose_NOUN	1936	22332	3061
Rose_NOUN	1937	18003	3103
Rose_NOUN	1938	16608	3144
Rose_NOUN	1939	18461	3077
Rose_NOUN	1940	16736	2873
Rose_NOUN	1941	16874	2541
Rose_NOUN	1942	13290	2432
Rose_NOUN	1943	10650	2008
Rose_NOUN	1944	10910	2019
Rose_NOUN	1945	14072	2225
Rose_NOUN	1946	16567	2938
Rose_NOUN	1947	18974	3440
Rose_NOUN	1948	24958	3687
Rose_NOUN	1949	26321	4051
Rose_NOUN	1950	20676	3942
Rose_NOUN	1951	25286	3919
Rose_NOUN	1952	24870	3958
Rose_NOUN	1953	23577	3734
Rose_NOUN	1954	27052	3924
Rose_NOUN	1955	28791	4245
Rose_NOUN	1956	22944	4166
Rose_NOUN	1957	25068	4650
Rose_NOUN	1958	26500	4546
Rose_NOUN	1959	24527	4803
Rose_NOUN	1960	30993	5496
Rose_NOUN	1961	31048	5729
Rose_NOUN	1962	36314	6528
Rose_NOUN	1963	37679	6903
Rose_NOUN	1964	35622	6942
Rose_NOUN	1965	40283	7678
Rose_NOUN	1966	38649	8234
Rose_NOUN	1967	49988	8688
Rose_NOUN	1968	51684	9771
Rose_NOUN	1969	53143	9787
Rose_NOUN	1970	54255	10295
Rose_NOUN	1971	51735	10186
Rose_NOUN	1972	56567	10744
Rose_NOUN	1973	54507	10500
Rose_NOUN	1974	57377	10689
Rose_NOUN	1975	55427	10759
Rose_NOUN	1976	63996	11361
Rose_NOUN	1977	64904	11597
Rose_NOUN	1978	68798	11621
Rose_NOUN	1979	68176	12123
Rose_NOUN	1980	74968	12626
Rose_NOUN	1981	78705	12272
Rose_NOUN	1982	74391	13109
