gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs
3436-e,1479311129719,1,apple,overinformative,apple_blue,target,3,2,banana_yellow,distractor,4,4,avocado_black,distractor,2,3
3436-e,1479311140357,2,tomato,informative,tomato_green,target,3,4,tomato_red,distractor,2,3,banana_brown,distractor,4,2
3436-e,1479311146715,3,tomato,informative,tomato_red,target,4,4,pear_green,distractor,3,2,tomato_pink,distractor,2,3
3436-e,1479311155200,4,tomato,overinformative-cc,tomato_green,target,3,4,cup_green,distractor,4,3,avocado_black,distractor,2,2
3436-e,1479311162755,5,pear,overinformative-cc,pear_green,target,4,4,cup_green,distractor,3,3,tomato_pink,distractor,2,2
3436-e,1479311171719,6,carrot,overinformative-cc,carrot_orange,target,2,2,cup_orange,distractor,4,3,apple_blue,distractor,3,4
3436-e,1479311183437,7,carrot,informative,carrot_pink,target,4,3,banana_brown,distractor,2,4,carrot_purple,distractor,3,2
3436-e,1479311194560,8,carrot,informative,carrot_purple,target,2,2,carrot_orange,distractor,4,3,tomato_green,distractor,3,4
3436-e,1479311202599,9,avocado,informative,avocado_red,target,3,4,avocado_black,distractor,2,3,pear_green,distractor,4,2
3436-e,1479311210240,10,carrot,overinformative-cc,carrot_purple,target,2,4,cup_purple,distractor,4,3,pear_green,distractor,3,2
3436-e,1479311216957,11,avocado,informative,avocado_green,target,4,2,avocado_red,distractor,2,4,pear_yellow,distractor,3,3
3436-e,1479311226317,12,banana,overinformative-cc,banana_yellow,target,3,3,cup_yellow,distractor,4,2,carrot_orange,distractor,2,4
3436-e,1479311239721,13,pear,informative,pear_yellow,target,3,2,pear_green,distractor,4,4,tomato_pink,distractor,2,3
3436-e,1479311246802,14,avocado,overinformative,avocado_green,target,4,2,carrot_orange,distractor,2,4,banana_brown,distractor,3,3
3436-e,1479311253722,15,pear,informative,pear_green,target,4,3,tomato_red,distractor,3,2,pear_orange,distractor,2,4
3436-e,1479311262755,16,tomato,overinformative-cc,tomato_red,target,2,2,cup_red,distractor,4,3,carrot_pink,distractor,3,4
3436-e,1479311269919,17,banana,overinformative-cc,banana_brown,target,3,4,cup_brown,distractor,4,2,tomato_pink,distractor,2,3
3436-e,1479311281843,18,pear,informative,pear_orange,target,4,3,tomato_pink,distractor,3,2,pear_green,distractor,2,4
3436-e,1479311307640,19,banana,overinformative,banana_brown,target,2,4,carrot_purple,distractor,3,2,pear_orange,distractor,4,3
3436-e,1479311313041,20,apple,informative,apple_red,target,2,3,apple_green,distractor,3,4,avocado_black,distractor,4,2
3436-e,1479311318043,21,carrot,overinformative,carrot_orange,target,4,2,pear_green,distractor,3,3,avocado_red,distractor,2,4
